CONCEPTICON_ID	CONCEPTICON_GLOSS	DUTCH	ENGLISH	DUTCH_VALENCE_MEAN	DUTCH_AROUSAL_MEAN	DUTCH_DOMINANCE_MEAN	DUTCH_AOA_MEAN	DUTCH_VALENCE_MALE_MEAN	DUTCH_AROUSAL_MALE_MEAN	DUTCH_DOMINANCE_MALE_MEAN	DUTCH_AOA_MALE_MEAN	DUTCH_VALENCE_FEMALE_MEAN	DUTCH_AROUSAL_FEMALE_MEAN	DUTCH_DOMINANCE_FEMALE_MEAN	DUTCH_AOA_FEMALE_MEAN	DUTCH_POS	LINE_IN_SOURCE
2398	MANGO	mango	mango	4.9375	3.34375	3.6875	8.74193548387097	4.96875	3.625	3.5	8.5	4.90625	3.0625	3.875	9.1875	N	2021
2409	BROWN	bruin	brown	4.265625	3.28125	3.875	4.29032258064516	4.21875	3.46875	3.65625	4.4375	4.3125	3.09375	4.09375	4.3125	A	439
2410	GOOD-LOOKING	fraai	beautiful	5.40625	4.125	4.34375	8.38709677419355	5.34375	4.21875	4.09375	8.4375	5.46875	4.03125	4.59375	8.6875	A	914
2427	FUTURE	toekomst	future	5.421875	4.734375	4.875	7.09677419354839	5.25	4.65625	4.53125	7.875	5.59375	4.8125	5.21875	6.75	N	3626
243	FRESH	vers	fresh	5.546875	4.09375	4.53125	5.74193548387097	5.4375	4.1875	4.375	6.0	5.65625	4.0	4.6875	5.8125	A	3852
244	LEFT	links	left	4.140625	3.640625	3.78125	5.06451612903226	4.0625	3.5625	3.71875	5.0625	4.21875	3.71875	3.84375	5.375	A	1927
245	BROOM	bezem	broom	3.703125	3.59375	3.546875	5.61290322580645	3.8125	3.9375	3.25	5.875	3.59375	3.25	3.84375	5.6875	N	269
2452	PURPLE	purper	purple	4.21666666666667	3.45901639344262	4.0377358490566	8.64285714285714	4.3	3.68965517241379	3.92	8.23076923076923	4.13333333333333	3.25	4.14285714285714	9.0	A	2717
2457	PATH OR ROAD	weg	road	3.84375	3.96875	4.015625	4.29032258064516	3.90625	4.21875	3.9375	5.0	3.78125	3.71875	4.09375	3.9375	N	4059
2458	PERSPIRE OR SWEAT	zweten	to sweat	3.0	5.265625	3.859375	5.96774193548387	3.25	5.09375	3.875	6.3125	2.75	5.4375	3.84375	6.0	V	4292
2470	DEAR	dierbaar	dear	5.859375	4.015625	4.703125	8.7741935483871	5.5	4.09375	4.5	8.8125	6.21875	3.9375	4.90625	8.9375	A	608
2483	COLD (OF WEATHER)	koel	cool	3.9375	3.15625	3.921875	5.90322580645161	4.0625	3.21875	3.6875	5.8125	3.8125	3.09375	4.15625	6.25	A	1650
249	FOG	mist	fog	3.40625	2.765625	3.5625	6.25806451612903	3.46875	3.09375	3.78125	6.5625	3.34375	2.4375	3.34375	6.3125	N	2133
2493	BOIL	koken	to cook	4.859375	4.765625	4.078125	4.80645161290323	4.78125	4.78125	3.78125	4.9375	4.9375	4.75	4.375	5.125	V	1661
2500	GINGER	gember	ginger	4.140625	3.26984126984127	4.09375	11.6129032258065	4.25	3.35483870967742	3.875	11.5	4.03125	3.1875	4.3125	11.9375	N	1006
2506	LOOSE	los	loose	4.21875	3.671875	3.671875	4.87096774193548	4.09375	3.84375	3.46875	5.875	4.34375	3.5	3.875	4.3125	A	1957
2530	SMART	intelligent	intelligent	6.21875	4.40625	5.21875	7.70967741935484	6.125	4.34375	5.09375	7.625	6.3125	4.46875	5.34375	8.1875	A	1391
2531	BROAD	breed	wide	4.046875	3.546875	4.71875	5.87096774193548	4.09375	3.75	4.5625	6.5	4.0	3.34375	4.875	5.625	A	408
2540	LIME (MATERIAL)	kalk	lime	3.71875	3.15625	3.6875	8.16129032258065	3.875	3.4375	3.65625	8.0625	3.5625	2.875	3.71875	8.5625	N	1459
2548	BARREL	ton	ton	4.296875	3.25	4.671875	6.64516129032258	4.21875	3.34375	4.5625	6.5	4.375	3.15625	4.78125	7.125	N	3642
256	FOOD	pizza	pizza	5.34375	3.484375	3.859375	5.74193548387097	5.4375	3.65625	3.65625	6.0625	5.25	3.3125	4.0625	5.5	N	2569
258	CALM	kalm	calm	5.21875	2.046875	4.15625	5.45161290322581	5.15625	2.40625	4.09375	5.375	5.28125	1.6875	4.21875	6.0	A	1461
2597	HARP	harp	harp	4.84375	3.484375	3.390625	8.03225806451613	4.90625	3.65625	3.34375	8.375	4.78125	3.3125	3.4375	7.9375	N	1218
26	UNPLEASANT	onaangenaam	unpleasant	2.140625	4.25	3.484375	8.58064516129032	2.125	4.46875	3.6875	8.125	2.15625	4.03125	3.28125	9.3125	A	2297
2606	COMPASS	kompas	compass	4.59375	3.75	4.390625	7.58064516129032	4.59375	4.0625	4.25	7.9375	4.59375	3.4375	4.53125	7.5	N	1670
2623	FLAG	vlag	flag	4.328125	3.640625	4.234375	5.16129032258065	4.28125	3.9375	3.9375	5.5	4.375	3.34375	4.53125	5.125	N	3904
2625	MAP	kaart	map	4.359375	3.296875	3.84375	5.38709677419355	4.375	3.71875	3.625	5.9375	4.34375	2.875	4.0625	5.25	N	1443
2630	WHIP	zweep	whip	2.78125	5.015625	5.4375	7.06451612903226	2.8125	4.84375	5.375	7.25	2.75	5.1875	5.5	7.125	N	4282
2638	FISHING	vissen	to fish	4.171875	3.6875	3.671875	4.7741935483871	4.375	3.625	3.25	5.5625	3.96875	3.75	4.09375	4.5	V	3899
2643	INK	inkt	ink	4.296875	3.140625	3.96875	6.06451612903226	4.15625	3.15625	3.71875	6.375	4.4375	3.125	4.21875	6.125	N	1384
2668	SKELETON	skelet	skeleton	2.84375	2.875	3.9375	6.70967741935484	2.78125	3.125	4.0625	6.75	2.90625	2.625	3.8125	7.0	N	3132
2717	STEEP	steil	steep	3.6875	4.41269841269841	4.4375	6.90322580645161	3.84375	4.70967741935484	4.125	7.0	3.53125	4.125	4.75	7.25	A	3376
275	PEEL	schillen	to peel	3.75	4.4375	3.84375	6.12903225806452	3.625	4.46875	3.65625	6.3125	3.875	4.40625	4.03125	6.375	V	3023
2755	BUSY	bezig	busy	4.5625	4.90625	4.25	5.58064516129032	4.46875	4.78125	4.03125	6.0	4.65625	5.03125	4.46875	5.5625	A	270
2758	CAREFUL	voorzichtig	careful	4.796875	3.015625	3.34375	5.70967741935484	4.6875	3.25	3.15625	6.75	4.90625	2.78125	3.53125	5.125	A	3967
2765	CHERRY	kers	cherry	4.78125	3.203125	3.484375	5.16129032258065	4.59375	3.40625	3.3125	5.1875	4.96875	3.0	3.65625	5.3125	N	1522
2821	JEALOUS	jaloers	jealous	2.15625	5.03125	4.421875	7.0	2.28125	5.28125	4.40625	6.9375	2.03125	4.78125	4.4375	7.375	A	1410
2833	RUM	rum	rum	4.359375	3.921875	4.875	10.1290322580645	4.5	4.375	4.78125	10.0	4.21875	3.46875	4.96875	10.625	N	2917
2902	BRAWL (FIGHT)	vechten	to fight	2.609375	6.234375	5.375	4.70967741935484	2.71875	6.3125	5.125	5.25	2.5	6.15625	5.625	4.6875	V	3783
2905	KNIT	breien	to knit	4.15625	3.296875	3.203125	6.06451612903226	3.90625	3.125	3.125	6.375	4.40625	3.46875	3.28125	6.125	V	410
292	RUG	tapijt	carpet	4.21875	2.6031746031746	3.515625	5.7741935483871	4.09375	2.80645161290323	3.4375	6.1875	4.34375	2.40625	3.59375	5.75	N	3542
2924	A LITTLE	gering	small	3.265625	3.14285714285714	3.15625	9.58064516129032	3.375	3.16129032258065	3.40625	8.875	3.15625	3.125	2.90625	10.5625	A	1020
2940	GATE	hek	fence	3.875	3.078125	4.078125	5.54838709677419	3.8125	3.28125	3.8125	5.8125	3.9375	2.875	4.34375	5.625	N	1256
2949	LAIR	den	pine	4.36507936507936	3.234375	3.875	5.96774193548387	4.2258064516129	3.40625	3.65625	6.0625	4.5	3.0625	4.09375	6.25	N	585
2969	RIBBON	lint	ribbon	4.125	3.1875	3.40625	6.0	4.03125	3.40625	3.28125	6.9375	4.21875	2.96875	3.53125	5.375	N	1929
297	CROOKED	krom	crooked	3.234375	3.28125	3.07936507936508	6.0	3.21875	3.375	2.96774193548387	6.4375	3.25	3.1875	3.1875	5.9375	A	1747
2997	COLORFUL	kleurrijk	colorful	5.640625	4.84375	4.703125	7.06451612903226	5.40625	4.71875	4.4375	7.0625	5.875	4.96875	4.96875	7.5625	A	1584
3	BRAVE	dapper	brave	5.828125	5.25	5.421875	6.2258064516129	5.625	5.09375	5.21875	7.0625	6.03125	5.40625	5.625	5.8125	A	566
3028	GRAVEL	grind	gravel	3.79365079365079	3.03174603174603	3.8125	8.45161290322581	3.84375	3.125	3.53125	8.3125	3.74193548387097	2.93548387096774	4.09375	8.9375	N	1150
3053	TIGHT	spannend	exciting	5.046875	5.765625	5.078125	6.45161290322581	5.125	5.71875	5.03125	6.8125	4.96875	5.8125	5.125	6.375	A	3267
3075	SLANTED	schuin	oblique	3.75	3.46875	3.546875	6.0	3.8125	3.6875	3.34375	6.3125	3.6875	3.25	3.75	6.0	A	3075
3083	BALLOON	ballon	balloon	4.96875	3.546875	3.1875	3.96774193548387	4.8125	3.625	3.21875	4.6875	5.125	3.46875	3.15625	3.6875	N	143
3085	CARROT	wortel	root	4.375	3.3125	3.671875	4.48387096774194	4.28125	3.53125	3.53125	4.875	4.46875	3.09375	3.8125	4.375	N	4145
3087	PACIFIER	speen	teat	3.9047619047619	3.41269841269841	3.32786885245902	5.96551724137931	3.96774193548387	3.67741935483871	3.32258064516129	6.57142857142857	3.84375	3.15625	3.33333333333333	5.5625	N	3277
3089	GIRAFFE	giraf	giraffe	4.75	3.875	4.203125	4.64516129032258	4.59375	3.8125	4.03125	5.5	4.90625	3.9375	4.375	4.125	N	1071
3090	GUITAR	gitaar	guitar	5.22222222222222	4.25	4.28125	5.58064516129032	5.34375	4.71875	4.1875	6.1875	5.09677419354839	3.78125	4.375	5.3125	N	1075
3091	LEMON	citroen	lemon	4.296875	3.40625	4.1875	5.25806451612903	4.375	3.65625	4.0625	5.625	4.21875	3.15625	4.3125	5.25	N	503
3093	LIPSTICK	lippenstift	lipstick	4.5625	3.58730158730159	3.359375	5.87096774193548	4.3125	3.74193548387097	3.03125	6.4375	4.8125	3.4375	3.6875	5.75	N	1931
3094	PAINTBRUSH	kwast	brush	4.046875	3.421875	3.49206349206349	5.90322580645161	4.0	3.5625	3.38709677419355	6.875	4.09375	3.28125	3.59375	5.3125	N	1795
3097	SEWING MACHINE	naaimachine	sewing machine	4.0625	4.203125	3.828125	6.32258064516129	3.9375	4.15625	3.4375	6.75	4.1875	4.25	4.21875	6.25	N	2203
3101	SWING	schommel	swing	4.84375	4.40625	3.546875	4.2258064516129	4.75	4.53125	3.5625	4.625	4.9375	4.28125	3.53125	4.0	N	3032
3102	TANK	tank	tank	3.3125	4.578125	5.046875	6.64516129032258	3.28125	4.71875	4.9375	6.1875	3.34375	4.4375	5.15625	7.375	N	3538
3106	WARDROBE	kast	closet	4.15625	2.9375	3.96875	4.16129032258065	4.125	3.21875	3.6875	4.8125	4.1875	2.65625	4.25	4.0	N	1495
3108	BOX (SOMEBODY OR SOMETHING)	boksen	to box	3.46875	6.03125	5.390625	6.12903225806452	3.65625	6.09375	5.25	6.4375	3.28125	5.96875	5.53125	6.1875	V	361
3110	CLAP	klappen	to hit	3.6875	5.125	4.65625	5.12903225806452	3.8125	5.03125	4.5625	6.0625	3.5625	5.21875	4.75	4.625	V	1563
3113	FILE (SOMETHING)	vijlen	to file	3.859375	4.453125	4.0	8.41935483870968	3.65625	4.3125	3.875	8.9375	4.0625	4.59375	4.12903225806452	8.1875	V	3886
3114	GRATE (SOMETHING)	raspen	to grate	3.796875	4.734375	3.875	7.38709677419355	3.6875	4.59375	3.78125	7.4375	3.90625	4.875	3.96875	7.625	V	2757
3117	HITCHHIKE	liften	to lift	4.046875	4.65625	3.671875	8.09677419354839	4.03125	4.65625	3.5625	7.875	4.0625	4.65625	3.78125	8.5625	V	1906
3118	IRON (CLOTHES)	strijken	to iron	3.421875	4.375	3.609375	6.2258064516129	3.4375	4.375	3.5	6.625	3.40625	4.375	3.71875	6.25	V	3464
3120	MOP (SOMETHING)	dweilen	to mop	3.4375	4.703125	3.484375	6.0	3.25	4.75	3.4375	6.3125	3.625	4.65625	3.53125	6.0625	V	750
3122	PAINT (SOMETHING)	verven	to paint	4.296875	4.875	4.109375	4.54838709677419	4.125	4.78125	3.90625	4.875	4.46875	4.96875	4.3125	4.6875	V	3863
3126	POST (SOMETHING)	posten	to post	4.1875	4.140625	3.90625	6.51612903225806	4.125	3.9375	3.59375	6.375	4.25	4.34375	4.21875	7.0	V	2653
3127	RAKE (SOMETHING)	harken	to rake	3.765625	4.671875	3.6875	6.3	3.75	4.75	3.46875	6.9375	3.78125	4.59375	3.90625	6.06666666666667	V	1216
3128	SHOWER (ACTION)	douchen	to shower	5.125	4.28125	4.09375	5.12903225806452	4.96875	4.0625	3.8125	5.9375	5.28125	4.5	4.375	4.6875	V	678
3131	SUNBATHE	zonnen	to sun	5.5	3.015625	4.1875	6.48387096774194	5.125	3.28125	3.96875	6.875	5.875	2.75	4.40625	6.4375	V	4248
3132	SURF	surfen	to surf	5.0	5.546875	4.453125	7.87096774193548	4.9375	5.59375	4.40625	7.8125	5.0625	5.5	4.5	8.125	V	3508
3133	TALK (PHONE)	bellen	to dial	4.5625	4.625	4.0	5.2258064516129	4.28125	4.6875	3.84375	5.9375	4.84375	4.5625	4.15625	4.9375	V	219
3134	TYPE (ON SOMETHING)	typen	to type	4.203125	4.546875	3.875	7.58064516129032	4.125	4.28125	3.625	7.625	4.28125	4.8125	4.125	7.875	V	3734
3138	STRAWBERRY	aardbei	strawberry	5.421875	3.28125	3.34375	4.32258064516129	5.40625	3.4375	3.15625	4.625	5.4375	3.125	3.53125	4.375	N	18
319	LICK	likken	to lick	4.484375	4.90625	3.765625	4.93548387096774	4.59375	4.9375	3.65625	5.4375	4.375	4.875	3.875	4.8125	V	1921
3231	DEITY	god	god	4.03125	3.078125	5.53125	5.03225806451613	3.8125	2.9375	5.40625	5.5	4.25	3.21875	5.65625	4.875	N	1093
3235	OPEN (STATE)	open	open	5.09375	4.03125	4.4375	4.61290322580645	5.09375	4.03125	4.15625	4.75	5.09375	4.03125	4.71875	4.6875	A	2406
3247	KIWIFRUIT	kiwi	kiwi	4.796875	3.4375	3.265625	5.12903225806452	4.84375	3.71875	3.09375	5.375	4.75	3.15625	3.4375	5.375	N	1555
3251	MOLD (GET ROTTEN)	schimmel	mold	2.328125	3.796875	4.046875	7.64516129032258	2.34375	4.0	4.03125	7.6875	2.3125	3.59375	4.0625	7.875	N	3025
3304	PICTURE (PHOTOGRAPH)	foto	photo	4.796875	3.375	4.03125	4.48387096774194	4.6875	3.59375	3.71875	5.1875	4.90625	3.15625	4.34375	4.25	N	911
3306	NAIL	slaan	to strike	2.203125	5.5625	5.078125	4.51612903225806	2.28125	5.4375	5.15625	5.1875	2.125	5.6875	5.0	4.25	V	3136
332	RAG	vod	rag	2.921875	3.03225806451613	2.95	7.38709677419355	3.0	3.2	3.03333333333333	7.6875	2.84375	2.875	2.86666666666667	7.5625	N	3934
3368	POWDER	poeder	powder	3.9375	3.21875	3.328125	6.09677419354839	4.0	3.5	3.28125	6.1875	3.875	2.9375	3.375	6.3125	N	2620
34	STAIRS	trap	stairs	3.96875	3.90625	4.15625	4.09677419354839	3.84375	3.9375	3.84375	4.6875	4.09375	3.875	4.46875	3.875	N	3669
340	LASSO	lasso	lasso	4.046875	4.59375	4.51666666666667	7.19354838709677	4.21875	4.59375	4.58064516129032	7.1875	3.875	4.59375	4.44827586206897	7.5	N	1837
342	HAY	hooi	hay	4.21875	3.109375	3.328125	5.93548387096774	4.21875	3.5625	3.25	6.3125	4.21875	2.65625	3.40625	5.9375	N	1319
3423	DRILL	boor	drill	3.65625	4.546875	4.671875	6.51612903225806	3.71875	4.59375	4.375	6.75	3.59375	4.5	4.96875	6.625	N	376
3446	PINK	roze	pink	4.59375	3.1875	3.125	4.67741935483871	4.34375	3.3125	2.96875	5.5625	4.84375	3.0625	3.28125	4.125	A	2899
3473	LONG (FOR SOMETHING)	verlangen	desire	5.296875	5.125	4.875	7.74193548387097	5.0	5.09375	4.625	6.625	5.59375	5.15625	5.125	9.1875	N	3830
3544	WAVE (VERB)	zwaaien	to wave	4.6875	4.9375	4.046875	4.06451612903226	4.59375	4.90625	3.875	5.1875	4.78125	4.96875	4.21875	3.375	V	4270
356	SHEARS	schaar	scissors	3.8125	3.765625	4.5	4.2258064516129	3.90625	3.875	4.15625	4.625	3.71875	3.65625	4.84375	4.125	N	2962
3625	HEADACHE	hoofdpijn	headache	2.25	4.25	4.1875	5.19354838709677	2.3125	4.3125	4.28125	5.8125	2.1875	4.1875	4.09375	5.0	N	1314
363	DWELL (LIVE, RESIDE)	wonen	to live	4.78125	3.765625	4.09375	4.64516129032258	4.59375	3.75	3.84375	5.125	4.96875	3.78125	4.34375	4.625	V	4139
3634	STUBBORN	koppig	stubborn	3.0625	4.59375	4.96875	7.29032258064516	3.125	4.46875	4.78125	7.3125	3.0	4.71875	5.15625	7.625	A	1689
3675	ZEBRA	zebra	zebra	4.703125	4.078125	3.71875	4.7741935483871	4.625	3.9375	3.375	4.875	4.78125	4.21875	4.0625	4.9375	N	4185
3701	HOLLOW	hol	hollow	3.421875	3.09375	3.5	5.58064516129032	3.65625	3.34375	3.46875	5.875	3.1875	2.84375	3.53125	5.6875	N	1302
3702	SLIPPERY	glad	smooth	4.03125	3.828125	3.609375	5.32258064516129	4.09375	4.25	3.46875	5.8125	3.96875	3.40625	3.75	5.25	A	1076
3707	BEIGE	beige	beige	3.953125	3.125	3.328125	7.35483870967742	3.875	3.28125	3.3125	7.4375	4.03125	2.96875	3.34375	7.625	A	199
372	POINTED	spits	peak	3.796875	4.578125	4.625	7.54838709677419	3.90625	4.5625	4.75	7.5625	3.6875	4.59375	4.5	7.8125	N	3300
3744	INTERPRETER	tolk	interpreter	4.40625	4.3125	4.203125	9.06451612903226	4.25	4.40625	4.0625	8.9375	4.5625	4.21875	4.34375	9.5	N	3637
3748	DROP (OF A LIQUID)	drop	licorice	4.34375	3.34375	3.84375	6.06451612903226	4.5	3.53125	3.75	6.625	4.1875	3.15625	3.9375	5.8125	N	709
3750	KHAKI	kaki	khaki	4.04761904761905	3.30508474576271	3.93103448275862	9.46666666666667	3.9375	3.64285714285714	4.0	9.71428571428571	4.16129032258065	3.0	3.86666666666667	9.25	A	1456
3752	LILAC	lila	lilac	4.5625	3.36507936507937	3.24193548387097	7.2	4.4375	3.70967741935484	3.12903225806452	7.93333333333333	4.6875	3.03125	3.35483870967742	6.8125	A	1922
3757	MUGGY	benauwd	stuffy	2.453125	4.453125	3.390625	8.19354838709677	2.59375	4.40625	3.625	8.4375	2.3125	4.5	3.15625	8.25	A	223
3761	EMOTIONAL	emotioneel	emotional	4.046875	5.40625	3.546875	8.74193548387097	4.03125	5.34375	3.6875	8.75	4.0625	5.46875	3.40625	9.0625	A	798
3762	SAFE	veilig	safe	5.71875	3.12698412698413	4.59375	5.67741935483871	5.40625	3.35483870967742	4.3125	6.0625	6.03125	2.90625	4.875	5.625	A	3793
377	LOUD	luid	loud	3.390625	5.25	5.15625	5.12903225806452	3.375	5.21875	5.0	5.4375	3.40625	5.28125	5.3125	5.3125	A	1969
378	PINCH	knijpen	to pinch	3.1875	5.0625	4.578125	5.45161290322581	3.375	5.03125	4.40625	5.625	3.0	5.09375	4.75	5.6875	V	1628
379	BLUNT	stomp	blunt	3.015625	4.6875	4.15625	6.58064516129032	3.09375	4.5	4.09375	6.5625	2.9375	4.875	4.21875	7.0	A	3424
3803	RASPBERRY	framboos	raspberry	4.953125	3.203125	3.328125	6.0	4.84375	3.28125	3.21875	6.375	5.0625	3.125	3.4375	5.9375	N	916
3812	COWARDLY	laf	cowardly	2.28125	2.90625	2.4375	7.83870967741935	2.21875	2.875	2.46875	7.5625	2.34375	2.9375	2.40625	8.375	A	1816
3858	CONFUSED	verward	confused	2.734375	4.40625	3.015625	7.74193548387097	2.90625	4.4375	3.15625	8.375	2.5625	4.375	2.875	7.4375	A	3866
3884	PATIENT	geduldig	patient	5.515625	2.859375	4.515625	7.38709677419355	5.28125	2.8125	4.125	8.375	5.75	2.90625	4.90625	6.8125	A	973
418	FOR A LONG TIME	lang	long	4.15625	3.546875	4.484375	4.87096774193548	4.25	3.8125	4.25	5.0625	4.0625	3.28125	4.71875	5.0625	A	1831
45	EVIL	kwaad	evil	2.28125	5.6875	5.3125	4.93548387096774	2.28125	5.53125	5.09375	5.4375	2.28125	5.84375	5.53125	4.875	A	1788
474	DRESS	jurk	gown	5.015625	3.796875	3.6875	5.12903225806452	4.875	4.21875	3.40625	6.3125	5.15625	3.375	3.96875	4.25	N	1436
487	SHY	schuw	shy	2.890625	3.140625	2.76190476190476	7.87096774193548	2.96875	3.15625	3.0	7.375	2.8125	3.125	2.53125	8.75	A	3085
500	CRUEL	wreed	cruel	2.046875	5.265625	4.921875	7.87096774193548	2.03125	5.21875	4.875	7.625	2.0625	5.3125	4.96875	8.375	A	4152
503	FROG	kikker	frog	4.046875	4.25	3.140625	4.54838709677419	4.0	4.15625	3.0	5.0	4.09375	4.34375	3.28125	4.375	N	1544
504	LEARN	leren	to learn	4.59375	4.88888888888889	4.453125	5.06451612903226	4.53125	4.83870967741935	4.3125	5.5625	4.65625	4.9375	4.59375	5.0	V	1876
507	MELON	meloen	melon	4.8125	3.109375	3.65625	6.2258064516129	4.6875	3.375	3.46875	6.5	4.9375	2.84375	3.84375	6.125	N	2073
509	CERTAIN	zeker	certain	5.25	3.984375	5.109375	5.25806451612903	5.09375	4.125	4.75	5.4375	5.40625	3.84375	5.46875	5.5	A	4197
522	WOLF	wolf	wolf	3.828125	5.078125	5.21875	4.70967741935484	3.90625	4.90625	4.96875	4.9375	3.75	5.25	5.46875	4.6875	N	4135
537	TURBID	troebel	turbid	2.96875	3.40625	3.453125	8.32258064516129	2.96875	3.625	3.59375	8.5625	2.96875	3.1875	3.3125	8.5625	A	3692
539	NEST	nest	nest	4.78125	3.140625	3.65625	5.19354838709677	4.8125	3.6875	3.5625	5.8125	4.75	2.59375	3.75	5.0	N	2234
571	STING	steken	to stab	2.78125	5.109375	4.828125	5.45161290322581	2.78125	5.0	4.75	6.0	2.78125	5.21875	4.90625	5.3125	V	3378
580	FUR	bont	fur	3.09375	3.703125	3.71875	7.58064516129032	3.375	3.84375	3.65625	7.625	2.8125	3.5625	3.78125	7.875	N	371
584	DIFFICULT	moeilijk	difficult	2.796875	4.25	4.5	5.35483870967742	2.78125	4.34375	4.5625	5.8125	2.8125	4.15625	4.4375	5.1875	A	2149
585	BOOT	laars	boot	4.203125	3.47619047619048	3.6875	5.06451612903226	4.15625	3.70967741935484	3.46875	5.3125	4.25	3.25	3.90625	4.9375	N	1808
587	ANT	mier	ant	3.703125	4.578125	3.1875	4.83870967741935	3.71875	4.375	3.15625	5.0	3.6875	4.78125	3.21875	5.0625	N	2097
588	BROKEN	kapot	broken	2.484375	3.765625	3.4375	4.25806451612903	2.34375	3.84375	3.53125	4.6875	2.625	3.6875	3.34375	4.25	A	1482
589	CLOSED	gesloten	closed	3.03125	2.828125	3.890625	5.51612903225806	2.90625	3.09375	4.03125	5.6875	3.15625	2.5625	3.75	5.625	A	1026
59	ELECTRICITY	electriciteit	electricity	4.484375	5.0625	4.890625	7.06451612903226	4.46875	5.15625	4.65625	7.625	4.5	4.96875	5.125	6.9375	N	792
590	NAKED	naakt	nude	4.625	4.796875	4.046875	6.25806451612903	4.84375	5.0625	4.34375	6.25	4.40625	4.53125	3.75	6.4375	A	2204
592	PISS	plassen	to pee	3.796875	4.453125	3.65625	3.38709677419355	3.84375	4.5	3.46875	3.8125	3.75	4.40625	3.84375	3.3125	V	2584
595	GROUNDNUT (PEANUT)	pinda	peanut	4.4375	3.265625	3.28571428571429	6.09677419354839	4.4375	3.5	3.03225806451613	6.125	4.4375	3.03125	3.53125	6.375	N	2558
600	STRANGE	raar	strange	3.234375	3.95238095238095	3.875	5.51612903225806	3.375	3.87096774193548	3.84375	6.3125	3.09375	4.03125	3.90625	5.0625	A	2728
604	GLASS	glas	glass	4.171875	3.390625	4.140625	4.38709677419355	4.125	3.53125	3.96875	4.4375	4.21875	3.25	4.3125	4.75	N	1079
606	GRASS	gras	grass	4.84375	3.0625	3.421875	3.87096774193548	4.84375	3.1875	3.46875	4.5625	4.84375	2.9375	3.375	3.5625	N	1131
609	HAIL	hagel	hail	3.28125	4.609375	4.734375	6.25806451612903	3.3125	4.78125	4.46875	7.0	3.25	4.4375	5.0	5.875	N	1188
614	HILL	heuvel	hill	4.359375	3.421875	4.0625	6.2258064516129	4.46875	3.75	3.6875	7.3125	4.25	3.09375	4.4375	5.5	N	1279
615	HORSE	paard	horse	4.625	4.71875	4.703125	4.25806451612903	4.28125	4.4375	4.4375	5.0	4.96875	5.0	4.96875	3.75	N	2453
619	ANIMAL	dier	animal	4.734375	4.61904761904762	4.109375	3.67741935483871	4.46875	4.38709677419355	3.9375	4.0	5.0	4.84375	4.28125	3.625	N	607
624	LAKE	meer	lake/more	4.484375	3.796875	4.359375	4.74193548387097	4.3125	3.8125	4.0625	5.25	4.65625	3.78125	4.65625	4.5625	N/A	2060
625	LAMP	lamp	lamp	4.359375	3.328125	3.703125	4.12903225806452	4.28125	3.5	3.4375	4.625	4.4375	3.15625	3.96875	4.0625	N	1827
628	LEAF	blad	leaf	4.234375	3.06349206349206	3.515625	4.7741935483871	4.15625	3.32258064516129	3.34375	5.5	4.3125	2.8125	3.6875	4.5	N	298
629	LEATHER	leer	leather	4.265625	3.484375	4.578125	6.87096774193548	4.34375	3.8125	4.34375	6.9375	4.1875	3.15625	4.8125	7.125	N	1853
630	LIGHT (RADIATION)	licht	light	4.984375	3.796875	4.265625	4.64516129032258	4.84375	3.84375	4.125	5.3125	5.125	3.75	4.40625	4.3125	N	1895
634	MEAT	vlees	meat	4.703125	3.453125	4.09375	4.35483870967742	5.0625	3.625	4.15625	4.875	4.34375	3.28125	4.03125	4.3125	N	3909
635	MILK	melk	milk	4.625	3.1875	3.59375	3.58064516129032	4.6875	3.28125	3.34375	4.0625	4.5625	3.09375	3.84375	3.5	N	2070
639	MOUNTAIN	berg	mountain	4.453125	3.421875	5.109375	5.0	4.59375	3.875	4.78125	5.5	4.3125	2.96875	5.4375	4.875	N	227
640	MUD	modder	mud	3.140625	3.03125	3.609375	4.96774193548387	3.15625	3.03125	3.53125	5.1875	3.125	3.03125	3.6875	5.1875	N	2137
647	PAINT (PIGMENTS)	lak	lacquer	3.953125	2.921875	3.96875	7.12903225806452	3.96875	3.125	3.78125	7.3125	3.9375	2.71875	4.15625	7.3125	N	1819
648	PAPER	papier	paper	4.21875	3.09375	3.546875	4.45161290322581	4.125	3.25	3.34375	4.875	4.3125	2.9375	3.75	4.4375	N	2480
653	PLANT (VEGETATION)	planten	to plant	4.828125	3.734375	3.578125	4.93548387096774	4.71875	3.625	3.5625	5.25	4.9375	3.84375	3.59375	5.125	V	2582
654	PLASTIC	plastic	plastic	3.796875	3.140625	3.84375	5.90322580645161	3.78125	3.3125	3.5625	5.8125	3.8125	2.96875	4.125	6.3125	N	2585
658	RAIN (PRECIPITATION)	regen	rain	3.453125	4.296875	4.09375	3.93548387096774	3.53125	4.125	4.25	4.25	3.375	4.46875	3.9375	4.0625	N	2790
666	RIVER	rivier	river	4.640625	4.015625	4.390625	5.90322580645161	4.78125	3.625	4.09375	6.25	4.5	4.40625	4.6875	5.9375	N	2845
671	SAND	zand	sand	4.40625	2.703125	3.46875	4.25806451612903	4.28125	2.84375	3.4375	4.4375	4.53125	2.5625	3.5	4.3125	N	4181
