CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_HAPPINESS_MEAN_FEMALE	CHINESE_HAPPINESS_MEAN_MALE	CHINESE_ANGER_MEAN_FEMALE	CHINESE_ANGER_MEAN_MALE	CHINESE_SADNESS_MEAN_FEMALE	CHINESE_SADNESS_MEAN_MALE	CHINESE_FEAR_MEAN_FEMALE	CHINESE_FEAR_MEAN_MALE	CHINESE_DISGUST_MEAN_FEMALE	CHINESE_DISGUST_MEAN_MALE	CHINESE_ANXIETY_MEAN_FEMALE	CHINESE_ANXIETY_MEAN_MALE	CHINESE_SURPRISE_MEAN_FEMALE	CHINESE_SURPRISE_MEAN_MALE	CHINESE_CONTENTMENT_MEAN_FEMALE	CHINESE_CONTENTMENT_MEAN_MALE	CHINESE_AMUSEMENT_MEAN_FEMALE	CHINESE_AMUSEMENT_MEAN_MALE	CHINESE_SERENITY_MEAN_FEMALE	CHINESE_SERENITY_MEAN_MALE	LINE_IN_SOURCE
1003	PERMIT	允许	2.2777777777777777	3	1.0625	1	1	1	1	1	1	1	1	1	1.2941176470588236	1	2.388888888888889	3.2	1	1	3.769230769230769	3.4	3427
1004	MUSCLE	肌肉	2.0555555555555554	2.25	1	1.25	1.0714285714285714	1.5	1.1764705882352942	2	1.375	1.1666666666666667	1.3333333333333333	1	1.5	3	1.8421052631578947	2.75	1.8823529411764706	2.1	2.8461538461538463	3	1235
1017	APPEARANCE	样子	1.2	1.75	1	1.25	1	1	1	1	1.1875	1.6	1	1	1.2352941176470589	1	1.105263157894737	1	1.0454545454545454	1.4	3.5	3.8	3214
1019	RIGHT	右边	1.1764705882352942	1.2	1.1333333333333333	1	1	1	1	1	1.0588235294117647	1	1	1	1.125	1	1.1666666666666667	2.25	1.1	1	3.4166666666666665	3.4	3376
1020	HANDKERCHIEF	手帕	1.736842105263158	1	1	1	1	1	1		1	1	1	1	1.0588235294117647	1	1.6842105263157894	2.25	1.1818181818181819	1.4	3.7857142857142856	3.25	2522
1021	TOWEL	毛巾	1.3888888888888888	1.6666666666666667	1	1	1	1	1	1	1	1	1	1	1	1	1.8717948717948718	1.8	1.1363636363636365		4.666666666666667	5	1819
1031	ON PURPOSE	故意	1	1	4.090909090909091	3	3.235294117647059	2.8	2.3076923076923075	1.8	3.375	2	3.0434782608695654	3.6666666666666665	2.588235294117647	2.25	1.225	1.2	1.434782608695652		2.85	1	977
1038	TEACHER	老师	1.8333333333333333	2.3333333333333335	1.5909090909090908	1	1.1764705882352942	1.4	1.4166666666666667	1.6666666666666667	1.4	1	2.4583333333333335	1.6666666666666667	1.1176470588235294	1	2.125	1.8	1.0952380952380953		4.388888888888889	5	1675
1041	INCREASE	增加	1.5294117647058822	2.6666666666666665	1	1	1	1	1	1	1.0625	1	1.1	1	1.2941176470588236	1.25	2.6	3.6	1.0909090909090908		3.9	2	3459
1042	CARPENTER	木匠	1.1176470588235294	1	1	1	1	1	1	1	1	1	1	1	1	1	1.775	2.2	1.2608695652173914		4.631578947368421	5	1908
1044	PILLOW	枕头	2.611111111111111	1	1	1	1	1	1	1	1	1	1	1	1.0588235294117647	1	2.4444444444444446	2.6	1	1	4.384615384615385	3.8	3519
1045	POET	诗人	2.6842105263157894	3.3333333333333335	1	1	1.1818181818181819	1.4	1.1538461538461537	1	1.2666666666666666	1.2857142857142858	1		1.1764705882352942	1	2.9523809523809526	3	1.75	2.1666666666666665	4.071428571428571	4	2436
1046	SHUT	关闭	1.0588235294117647	1	1.8571428571428572	1.6666666666666667	1.8181818181818181	2	1.9333333333333333	1.6666666666666667	2	1.6	1.8888888888888888	1	1.75	1.3333333333333333	1.1666666666666667	1.75	1	1	3	2	982
1047	PURSUE	追求	2.8333333333333335	2.6666666666666665	1.0952380952380953	1	1.1764705882352942	1.4	1	1	1.0666666666666667	1	1.7619047619047619	1	1.3125	1.25	2.975	3.4	1.391304347826087		4.368421052631579	5	3706
1053	HUNTER	猎人	1.1764705882352942	1	1.5	1	1.6470588235294117	1.4	1.7692307692307692	1.8	1.375	2.3333333333333335	1.826086956521739	2	1.75	1.75	1.5135135135135136	1.8	1.2727272727272727		4.2105263157894735	3	1735
1066	CRIME	犯罪	1	1	4.294117647058823	3.6	3.3076923076923075	3.75	4.133333333333334	3.5	4	3	3.0588235294117645	3	3.9473684210526314	3.5	1.0555555555555556	1.3333333333333333	1.1428571428571428	1	2.066666666666667	1.3333333333333333	718
1072	PRISONER	犯人	1	1	3	3.3333333333333335	2.4375	3	3.9411764705882355	3	3.4705882352941178	3.2	3.125	4	3.0526315789473686	3	1	1	1	1	1.8	1.4	717
1076	EMERGE (APPEAR)	出现	1.2941176470588236	1	1	1	1	1	1	1	1	1	1.2173913043478262	1.3333333333333333	1.5625	1.75	2.2	2.2	1.0909090909090908		4.1	4	368
1077	WHEAT	小麦	1.7777777777777777	2.6666666666666665	1	1	1	1	1	1	1	1	1	1	1	1	2.625	3	1.0454545454545454		4.526315789473684	5	3027
1082	MERCHANT	商人	1.5714285714285714	1.5	1.2666666666666666	1.3333333333333333	1.25	1.4	1.25	1.3333333333333333	2.0555555555555554	1.5	1.625	1	1.631578947368421	1.75	1.631578947368421	2	1.2857142857142858	1.2	3.125	2.5	2343
1090	BE BORN	出生	1.8235294117647058	2	1.0909090909090908	1	1.3125	1.4	1.25	1.2	1	1	1.5714285714285714	1	1.125	1	2.05	2.2	1.1363636363636365		4.2631578947368425	5	365
1093	MIDDLE	中间	1.2777777777777777	2	1.2142857142857142	1	1	1	1.2	1	1.625	1	1.1333333333333333	1	1	1	1.5789473684210527	2.5	1.0952380952380953	1.5	3.4615384615384617	3.5	3619
1095	LET GO OR SET FREE	释放	2.9545454545454546	4	1.411764705882353	1.2	1	1	1.125	1	1.1764705882352942	1	1	1	1.411764705882353	2	2.380952380952381	2	1.625	1.75	2.5384615384615383	3	2505
1096	SONG	歌曲	2.5	3.6666666666666665	1	1	1.1875	1.4	1	1	1	1	1	1	1	1	3.125	2.8	1.391304347826087		4.473684210526316	5	898
1104	NURSE	护士	2.0526315789473686	2.3333333333333335	1.1428571428571428	1	1.3571428571428572	1.25	1.4705882352941178	1.5	1.125	1.25	1.3125	1	1.2352941176470589	1.25	1.4	2.3333333333333335	1.1304347826086956	1.5	2.7857142857142856	4	1136
1109	WOUND	伤口	1	1	2.6153846153846154	2.2857142857142856	2.9285714285714284	3	2.8823529411764706	3.25	2.8333333333333335	2.6666666666666665	2.533333333333333	3	2.1176470588235294	3.3333333333333335	1	1	1.0454545454545454	1	2.5714285714285716	1.25	2336
1111	CAR	汽车	1.6470588235294117	1	1	1	1	1	1.1875	1	1.2666666666666666	1.3333333333333333	1.0714285714285714	1	1.1764705882352942	1	1.6666666666666667	2.4	1.1578947368421053	1.2857142857142858	3.3846153846153846	3.8	2113
1112	SUCCEED	成功	3.5	4.333333333333333	1	1	1	1	1	1	1	1	2.217391304347826	2	1.5294117647058822	2.3333333333333335	4.594594594594595	4.4	1.0909090909090908		3.85	1	305
1114	BULLET	子弹	1.1578947368421053	1	2.4	2	2.5625	2.3333333333333335	3.4375	2	2.4705882352941178	2.3333333333333335	1.7142857142857142	2.3333333333333335	2.857142857142857	1	1.15	1.5	1.0476190476190477	1	2.4615384615384617	2.25	3720
1115	SPEECH	演讲	1.9444444444444444	1	1.6666666666666667	1.6	1	1	1.411764705882353	1	1.25	1	2.125	1.5	1.4444444444444444	1.5	1.894736842105263	2	1.411764705882353	1.5	2.3846153846153846	2.25	3202
1117	LIKE	喜欢	4.166666666666667	4	1	1	1	1	1	1	1	1	1	1	1.411764705882353	1	3.9047619047619047	4	2.0434782608695654	3	3.142857142857143	1.5	2931
1119	DIVIDE	划分	1.3888888888888888	1.3333333333333333	1.4666666666666666	1	1	1	1.2941176470588236	1	1	1.25	1.3333333333333333	1	1.1176470588235294	1.5	1.3	2	1.1304347826086956	1.5	2.857142857142857	3.1666666666666665	1148
1120	HONEST	诚实	3.142857142857143	3	1	1	1	1	1	1	1.1176470588235294	1.25	1.125	1	1.5	1.75	3.210526315789474	4.25	1.7142857142857142	1.8333333333333333	4.533333333333333	4.25	317
1122	WAGES	工资	3.6315789473684212	4	1.3125	1	1.1176470588235294	2	1.125	1	1.0588235294117647	1	1.2777777777777777		1	1	3.6315789473684212	4	1.368421052631579	1.4	3.0714285714285716	3.6	921
1128	ORDER	顺序	1.2941176470588236	1	1.0909090909090908	1	1	1	1	1	1	1.3333333333333333	1.2272727272727273	1	1	1	1.8	2	1		4.25	5	2577
1129	PAINFUL	痛苦	1	1	3.2142857142857144	2.6	4.6	4.375	4	4	3.176470588235294	3.4	4	3	3.0952380952380953	4	1	1	1.0952380952380953	1	1.5384615384615385	1.5	2744
1133	MATCH	火柴	1.0625	1	1.1363636363636365	1	1.1764705882352942	1.2	1.1666666666666667	1	1.25	1	1.2727272727272727	1.6666666666666667	1.1875	1	1.8205128205128205	2.2	1		4.684210526315789	5	1211
1136	RABBIT	兔子	3.111111111111111	2.25	1	1	1	1	1	1	1.1666666666666667	1	1	1	1.0952380952380953	1.5	2.8947368421052633	2.5	1.6153846153846154	1.25	3.2857142857142856	3.3333333333333335	2767
1158	STEP	台阶	1.4444444444444444	1.2	1.4285714285714286	1	1	1	1.0666666666666667	1	1.1764705882352942	1.2	1.0555555555555556	1	1.0625	1	1.2222222222222223	2.6	1.1	1.1666666666666667	3.5	3.8	2624
1162	INTENTION	意图	1.2941176470588236	1.6666666666666667	1.75	1	1.3333333333333333	1.2	2.066666666666667	2.3333333333333335	1.9444444444444444	1.25	1.588235294117647	1	1.5789473684210527	2	1.4210526315789473	2.25	1.0588235294117647	1.2857142857142858	3	3	3292
117	IMITATE	模仿	1.1875	1	1.3181818181818181	1	1.1875	1.25	1	1	1.3125	1	1.3636363636363635	1.3333333333333333	1.2352941176470589	1	1.7	2	1.4782608695652173		3.95	4	1898
1171	MIRROR	镜子	1.7894736842105263	1	1	1.2	1.2727272727272727	1.125	1.1428571428571428	1.4	1.0625	1	1.0714285714285714	1	1.2380952380952381	1	1.7777777777777777	2.6	1.0952380952380953	1.5	3.6923076923076925	3.25	1496
1172	SHOOT	射击	1.1666666666666667	1	1.4090909090909092	2	1.4375	1.6	2.3076923076923075	2.8	1.2	1.5	1.5909090909090908	1.6666666666666667	2.235294117647059	2.75	1.825	1.8	1		3.25	2	2373
1173	EYEBROW	眉毛	1.2352941176470589	1.3333333333333333	1	1	1	1	1	1	1	1	1.0476190476190477	1	1	1	1.825	1.6	1.4545454545454546		4.666666666666667	5	1830
1174	YESTERDAY	昨天	1.4210526315789473	1.3333333333333333	1.0769230769230769	1	1.2307692307692308	1.5	1	1	1.375	1.2857142857142858	1		1.1176470588235294	1	1.35	2	1	1.1666666666666667	3.2142857142857144	4.5	3769
1179	DAY AFTER TOMORROW	后天	1.4705882352941178	1	1.173913043478261	1	1.2	1	1	1	1	1	1.0526315789473684	1	1	1.25	2.025	1.8	1.1363636363636365		4.888888888888889	5	1120
1180	DAY BEFORE YESTERDAY	前天	1.4	1	1	1	1.0666666666666667	1.2	1	1	1.1333333333333333	1.2	1.4375	1	1.4736842105263157	1	1.15	1	1	1	3.2	3.6	2134
1193	STEAM	蒸汽	1.4285714285714286	1	1.125	1	1	1	1.4705882352941178	2	1.25	1.25	1.0666666666666667	1	1.1875	1	1.619047619047619	2	1.0909090909090908	1	3.4615384615384617	3.5	3536
1199	WIFE	妻子	2.4444444444444446	2	1	1	1	1	1.1875	1	1.3888888888888888	1	1	1	1.1875	1	2.1904761904761907	3.5	1.4090909090909092	1.2857142857142858	4.142857142857143	3.25	2073
12	MIDDAY	中午	1.8888888888888888	1.2	1.4	1	1	1	1	1	1.125	1.2	1	1	1.125	1.3333333333333333	1.7777777777777777	3.2	1.0476190476190477	1	3.4166666666666665	3.6	3623
1200	HUSBAND	丈夫	1.4705882352941178	2.3333333333333335	2	1	1.6	1.4	1.3846153846153846	1.6666666666666667	2.111111111111111	1	1.411764705882353	1	1.2105263157894737	2	1.4210526315789473	2.3333333333333335	1.4736842105263157	1.3333333333333333	3.3333333333333335	3.1666666666666665	3494
1201	FEATHER	羽毛	2.111111111111111	1.6	1	1	1	1	1	1	1.0588235294117647	1	1	1	1.1764705882352942	1.3333333333333333	1.8888888888888888	3	1.3333333333333333	1.2	3.5	4.6	3383
1205	TONGUE	舌头	1.0625	1.3333333333333333	1.105263157894737	1.3333333333333333	1.0588235294117647	1.3333333333333333	1.2666666666666666	1	1.7058823529411764	1.5	1.2941176470588236	1	1.1875	1	1.45	2.3333333333333335	1.375	1.25	3.5625	5	2367
1207	YOUNG	年轻	4.045454545454546	5	1.1764705882352942	1.4	1	1	1	1	1.0625	1	1.1333333333333333	1	1.411764705882353	1.6666666666666667	3.55	3.5	1.625	1.5	3.1538461538461537	2.25	1954
121	SPIN	旋转	1.6470588235294117	1	1	1	1.0666666666666667	1	1.2666666666666666	1	1	1.25	1.1176470588235294	1	1.25	1	1.5789473684210527	2.5	1.2222222222222223	1.4285714285714286	3.1666666666666665	3.1666666666666665	3134
1210	HEAVY	沉重	1	1	3.0434782608695654	3	3.8823529411764706	3.4	2.6153846153846154	2	2.625	3.3333333333333335	2.869565217391304	2	1.7647058823529411	2	1.368421052631579	1.2	1.1363636363636365		2.55	1	297
1216	MOTHER	母亲	4.111111111111111	4.666666666666667	1.2	1	1.3571428571428572	1.25	1	1	1	1	1.1176470588235294	1	1.1176470588235294	1.3333333333333333	3.65	3	1.0476190476190477	1.3333333333333333	4	3.5	1906
1217	FATHER	父亲	2.5	4	1.2272727272727273	1	1.411764705882353	2	1.1666666666666667	1.2	1.2	1	1.6	1	1	1	2.925	3.2	1.0869565217391304		3.95	5	823
1218	ROPE	绳子	1.411764705882353	1	1.25	1	1.0909090909090908	1.5	1.7857142857142858	1.5	1.2857142857142858	1.375	1.6666666666666667		1.1111111111111112	1.5	1.15	3	1.1363636363636365	1.2	3.3529411764705883	3.6	2425
1220	TAIL	尾巴	1.1176470588235294	1	1	1	1	1	1	1	1	1	1	1	1.1176470588235294	1.25	1.868421052631579	1.8	1.3043478260869565		4.368421052631579	5	2848
1221	NOSE	鼻子	1.368421052631579	1.3333333333333333	1.0714285714285714	1	1	1	1	1	1	1	1.1176470588235294	1	1.1666666666666667	1.25	1.0526315789473684	1.5	1.4782608695652173	2	3	3.8333333333333335	113
1223	HEART	心脏	1.8333333333333333	1	1	1.5	1.2142857142857142	1.3333333333333333	1.4375	1.5	1.0714285714285714	1.1666666666666667	1.2857142857142858	1.3333333333333333	1.375	1	1.6666666666666667	3.4	1	1.1428571428571428	3.6153846153846154	2.6	3059
1225	DAY (NOT NIGHT)	白天	2.5555555555555554	2.6666666666666665	1	1	1	1	1	1	1	1	1	1	1.1764705882352942	1	2.25	3.6666666666666665	1.32	1.5	4	4.666666666666667	24
1226	YEAR	岁月	2.0555555555555554	1.6666666666666667	1.0666666666666667	1	1.5	1.75	1.2857142857142858	1	1.1764705882352942	1	1.1538461538461537	1	1.1818181818181819	1	2.473684210526316	2.75	1.4	1.75	4.142857142857143	2.6666666666666665	2612
1228	EARTH (SOIL)	土地	1.6111111111111112	2.6666666666666665	1.0454545454545454	1	1.2666666666666666	1.4	1	1	1	1	1.1304347826086956	1	1	1	2.225	3	1.0909090909090908		4.315789473684211	5	2764
1232	WARM	暖和	3.5	4	1	1	1	1	1	1	1.0588235294117647	1	1	1	1.2105263157894737	1	3.6315789473684212	4	1.7142857142857142	1.3333333333333333	4.1875	4.25	1975
1233	NIGHT	晚上	2.75	1	1.1333333333333333	1.25	1.3333333333333333	1.375	1.5625	1	1.0769230769230769	1	1.125	1	1.125	1	2.2	4	1.0952380952380953	1.6666666666666667	3.9166666666666665	3.5	2814
1234	SMOOTH	光滑	2.526315789473684	2.6666666666666665	1.0666666666666667	1	1	1	1	1	1.2	1.1428571428571428	1		1.1176470588235294	1.5	2.761904761904762	4	1.55	2.8333333333333335	4	5	1003
1247	EAR	耳朵	1.3529411764705883	1	1	1	1	1	1	1	1	1	1.1428571428571428	1	1	1	2.0256410256410255	2.6	1.0909090909090908		4.7368421052631575	5	666
1248	EYE	眼睛	2.1	1	1	1	1.1875	1.2	1	1	1.3125	1	1.25	1	1.4210526315789473	2	2.0476190476190474	2	1.35	1.1666666666666667	3.466666666666667	3.2	3194
1251	BELLY	肚子	1.125	1	1.0909090909090908	2	1	1	1	1	1	1.3333333333333333	1.0909090909090908	1	1	1	1.6666666666666667	1.4	1.6956521739130435		4.3	5	635
1252	HOUSE	房子	2.7222222222222223	1	1	1	1	1	1	1	1	1	1.0769230769230769	1.3333333333333333	1.125	1	2.111111111111111	2.8	1	1	4.3076923076923075	4.75	737
1257	WING	翅膀	2.7	2.6666666666666665	1	1	1.0714285714285714	1.4	1.1428571428571428	1	1.1176470588235294	1.3333333333333333	1	1	1.7647058823529411	1	2.526315789473684	2.75	1.5	2	4	3.4	339
1258	FINGERNAIL	指甲	1.1666666666666667	1	1.0909090909090908	1	1.1333333333333333	1.2	1.0833333333333333	1.1666666666666667	1	1	1.1818181818181819	1.3333333333333333	1	1	1.8717948717948718	2	1.0909090909090908		4.631578947368421	5	3595
1261	SING	歌唱	3.6666666666666665	3	1	1	1	1	1	1	1.1764705882352942	1	1	1	1.25	1.6666666666666667	3.2222222222222223	3.2	1.8095238095238095	1.8333333333333333	3.3333333333333335	4.4	897
1262	BROTHER	兄弟	2.5789473684210527	3.3333333333333335	1.0625	1.25	1.1176470588235294	1.2	1.3125	1	1.25	1	1.1666666666666667		1.1764705882352942	1	2.1052631578947367	4	1.736842105263158	2.8333333333333335	3.357142857142857	4.2	3106
1269	NO	不是	1	1	2.5652173913043477	2	2.0588235294117645	2.2	1.0833333333333333	1.2	1.8125	2.3333333333333335	2.0869565217391304	3.3333333333333335	1.625	1.25	1.5	1.4	1.2272727272727273		3.55	1	202
127	EXTINGUISH	熄灭	1.0555555555555556	1	1.4615384615384615	1.2	2.5454545454545454	2.125	2.0714285714285716	1.8	1.625	1.6	1.5	2	1.55	3	1.1764705882352942	1.25	1.1428571428571428	1	3.076923076923077	4	2923
1272	AUNT	阿姨	1.7894736842105263	1.3333333333333333	1.1538461538461537	1	1	1	1	1	1.5555555555555556	1.3333333333333333	1.1428571428571428	1	1.2777777777777777	1	1.6842105263157894	2.5	1.12	1.6666666666666667	3.1875	4.333333333333333	1
1273	CANDLE	蜡烛	1.8823529411764706	2	1	1	1.2	2	1.2857142857142858	1	1	1	1.0588235294117647	1	1.2105263157894737	1	2.0526315789473686	4	1.3157894736842106	1.2857142857142858	3.6666666666666665	4.333333333333333	1653
1275	ANSWER	回答	1.3888888888888888	2.3333333333333335	1.1363636363636365	1	1	1.4	1	1	1	1	1.5	1.3333333333333333	1	1	2.225	2.8	1.2272727272727273		4.55	4	1186
1281	PRISON	监狱	1	1	3.125	2.5	3	3.125	4	3.5	2.6666666666666665	3.8333333333333335	3.2222222222222223	3.3333333333333335	3.176470588235294	3.25	1	1.3333333333333333	1	1.2857142857142858	1.4166666666666667	1.4	1314
1283	TODAY	今天	2.3333333333333335	1.25	1	1	1	1.3333333333333333	1	1	1	1	1.25		1.1578947368421053	1	1.7619047619047619	3.5	1	1	3.764705882352941	3.8	1429
1284	BANK	银行	2.25	1.25	1.0666666666666667	1.25	1	1	1.0714285714285714	1	1.0666666666666667	1.2	1	1.5	1.5294117647058822	1	1.9	2	1.0909090909090908	1.2	3.5833333333333335	4	3302
1285	IMPORTANT	重要	2.8421052631578947	2	1.2142857142857142	1.2	1	1	1	1	1	1	1.2142857142857142	1.25	1.65	1	3.588235294117647	3.5	1	1	3.769230769230769	3.25	3645
1289	BABY	婴儿	1.25	2	1.1904761904761905	2	1.1176470588235294	1	1.9230769230769231	1.8333333333333333	1.3125	1	1.5714285714285714	1.6666666666666667	1	1	1.85	2.4	1.1818181818181819		3.95	5	3321
1293	MISTAKE	错误	1	1	3.066666666666667	4	2.8181818181818183	2.5714285714285716	3.1333333333333333	3	2.9411764705882355	3.2	3.7142857142857144	3.5	2.411764705882353	3.3333333333333335	1.0526315789473684	1	1.0909090909090908	1.8	1.5833333333333333	1.8	426
1295	STICK	棍子	1	1	2.3043478260869565	3	2.411764705882353	1.4	2.1538461538461537	2.2	2.0625	2	2.3043478260869565	1.6666666666666667	1.7058823529411764	1.25	1.525	1.4	1.1818181818181819		3.85	5	1027
1298	NEWSPAPER	报纸	1.6842105263157894	1	1	1	1	1	1	1	1.0588235294117647	1	1		1	1	1.6842105263157894	2.25	1.368421052631579	1.3333333333333333	3.7857142857142856	3.8	73
1299	COFFEE	咖啡	2.1578947368421053	2	1	1	1	1	1.1176470588235294	1	1.125	1.3333333333333333	1.25	1	1.3529411764705883	1	1.7894736842105263	3	1.125	2	3.625	4.333333333333333	1540
1300	COUNTRY	国家	2.4	1	1.4	2	1	1	1	1	1.125	1	1	1	1.65	3	2.5	2.6666666666666665	1.1904761904761905	1	3.8461538461538463	4	1030
1303	FINGER	手指	1.5263157894736843	1.3333333333333333	1	1	1	1	1		1	1	1	1	1	1	1.736842105263158	2.25	1.1904761904761905	1.5	3.7857142857142856	3.25	2529
1304	CHILD (YOUNG HUMAN)	儿童	2.1666666666666665	1.6666666666666667	1.4166666666666667	1.2857142857142858	1	1	1.3529411764705883	1	1.411764705882353	1.6666666666666667	1.2	1	1.0666666666666667	1.3333333333333333	2.0476190476190474	3	1.5454545454545454	1.5714285714285714	3.642857142857143	3.75	664
1305	CHIMNEY	烟囱	1	1	1	1	1.1176470588235294	1.4	1.1666666666666667	1	1.4	1.6666666666666667	1.2173913043478262	1	1	1	1.8	2	1.0454545454545454		4.6	5	3172
1307	LANGUAGE	语言	1.4210526315789473	2	1	1	1	1	1	1	1.0625	1.3333333333333333	1.1176470588235294	1.5	1.1666666666666667	1.3333333333333333	1.7777777777777777	2	1.0909090909090908	1	3.4285714285714284	3.25	3390
131	FESTIVAL	节日	3.736842105263158	2.5	1	1	1	1	1	1	1	1	1	1	1.1578947368421053	1	3.6666666666666665	3.4	1.9545454545454546	1.6666666666666667	3.8461538461538463	3.25	1397
1310	CLEVER	聪明	3.111111111111111	3.6666666666666665	1	1	1	1	1	1	1	1	1.3636363636363635	1	1.1875	1.25	3.641025641025641	4	1.391304347826087		4.4	5	412
1312	FOX	狐狸	2	2	1.7058823529411764	2.75	1.2142857142857142	1.6	2.1052631578947367		1.9375	2.3333333333333335	1.2142857142857142	1.6666666666666667	1.125	1.5	1.4444444444444444	1.75	1.6363636363636365	2.2	3	2.25	1128
1313	MOON	月亮	3.590909090909091	5	1	1	1.3571428571428572	1	1.0555555555555556	1	1	1	1	1	1.25	1	3.3333333333333335	4	1.5	1.5	4.3076923076923075	3.25	3423
1320	APPLE	苹果	2.888888888888889	3	1	1	1	1	1	1	1	1	1	1	1	1	2.975	3.2	1.1363636363636365		4.842105263157895	5	2055
1321	BOTTLE	瓶子	1.6666666666666667	1	1	1	1	1	1	1	1	1	1		1	1	1.8571428571428572	2.5	1.105263157894737	1	3.7857142857142856	5	2057
1322	BREAKFAST	早饭	2.0555555555555554	1.6666666666666667	1	1	1	1	1	1	1.0666666666666667	1.3333333333333333	1.1818181818181819	1	1	1	2.825	3.4	1.0909090909090908		4.65	5	3454
1325	FRIEND	朋友	3.8421052631578947	2.3333333333333335	1	1	1.5384615384615385	1.25	1	1	1.0555555555555556	1	1.0666666666666667	1	1.4	2	3.95	4	2.4285714285714284	2.5	4.066666666666666	4.666666666666667	2012
1329	TOMORROW	明天	1.5294117647058822	2	1	1	1.4705882352941178	2	1.3846153846153846	1.75	1	1	1.8636363636363635	2	1.1176470588235294	1.25	2.5	2.8	1.173913043478261		3.9	4	1890
1332	NEIGHBOUR	邻居	1.6111111111111112	1.5	1.0666666666666667	1.4	1	1	1.1176470588235294	1	2.0588235294117645	1	1.1333333333333333	1	1.1764705882352942	1	1.368421052631579	1.6666666666666667	1.4705882352941178	1.6	2.923076923076923	3.5	1736
1333	NECK	脖子	1	1	1.173913043478261	1	1.125	1	1.3076923076923077	1.6666666666666667	1	1	1.2173913043478262	1	1	1	1.6153846153846154	2	1.2272727272727273		4.35	5	178
1338	PEACE	和平	3.95	3	1	1	1.375	1.4	1	1	1	1	1.1333333333333333	1	1.0588235294117647	1.5	4.05	3	1.55	1.3333333333333333	4.571428571428571	4.75	1092
1339	MORNING	早晨	2.473684210526316	1.5	1	1	1	1	1	1	1	1	1	1	1.0526315789473684	1	2.888888888888889	3.8	1.0526315789473684	1	4	3.5	3453
134	FAULT	过失	1	1	3.0588235294117645	2.6	2.923076923076923	3.5	3.2	3	3.0526315789473686	2	2.764705882352941	2.5	3.05	1.5	1.1578947368421053	1.3333333333333333	1.1904761904761905	1	2.6	2	1044
1342	SUMMER	夏天	3.4444444444444446	3	1.1363636363636365	1	1.2352941176470589	1.2	1	1	1.25	1.3333333333333333	1.173913043478261	1.3333333333333333	1	1	3.2	3.4	1.2272727272727273		3.9	3	2956
1343	SUN	太阳	3.238095238095238	3.5	1.25	1	1	1	1.1764705882352942	1	1.2352941176470589	1	1.1333333333333333	1	1.5	1	3.1052631578947367	3.75	1.4761904761904763	2.6666666666666665	3.9375	3.25	2628
1346	THROAT	喉咙	1.5	1	1	1	1	1	1.1176470588235294	1	1.5	1	1.2	1	1.2352941176470589	1.6666666666666667	1.15	2	1.2608695652173914	1.7142857142857142	3.9285714285714284	3	1108
1349	CHURCH	教堂	1.4375	1.3333333333333333	1.173913043478261	1	1.4	1.4	1.3846153846153846	2	1.3333333333333333	1	1.2727272727272727	1	1.5	1.25	1.9487179487179487	2	1.0909090909090908		3.8	5	1378
1350	MONKEY	猴子	1.2941176470588236	1.3333333333333333	1.2857142857142858	3	1	1	1.3333333333333333	1.4	1.7333333333333334	1.3333333333333333	1.1904761904761905	1	1.25	1	1.7435897435897436	1.8	2.217391304347826		4.25	5	1109
1356	NUMBER	数字	1.5	1.3333333333333333	1.0625	1	1	1.25	1.1428571428571428	1	1	1.25	1.0588235294117647	1	1		1.368421052631579	2.25	1.1578947368421053	1.2857142857142858	3.5833333333333335	4	2560
1357	DAUGHTER	女儿	2.6666666666666665	2	1	1	1.0625	1.3333333333333333	1	1	1	1	1.1764705882352942	1	1.2941176470588236	1	2.85	4.333333333333333	2	2	3.9375	5	1977
1358	ENEMY	敌人	1	1	4.086956521739131	5	3	3.2	3.4615384615384617	3	4.25	4.666666666666667	3.347826086956522	2.3333333333333335	3	2.75	1.0769230769230769	1.2	1.0454545454545454		2.8	1	560
1359	SEPARATE	分离	1	1	2.739130434782609	1	3.5294117647058822	2.6	2.076923076923077	1.8333333333333333	2.125	1.3333333333333333	2.909090909090909	3.3333333333333335	1.9411764705882353	1.75	1.2105263157894737	1.25	1.0454545454545454		3.4	5	772
1360	DUCK	鸭子	1.1764705882352942	1.3333333333333333	1.1818181818181819	1	1	1	1	1	1.25	1	1.2173913043478262	1	1.0666666666666667	1	1.837837837837838	1.8	2.5652173913043477		4.368421052631579	4	3168
1361	TOOL	工具	1.0588235294117647	1	1	1	1.0588235294117647	1.6	1	1	1	1	1.1363636363636365	1.6666666666666667	1	1	1.8461538461538463	2	1.0869565217391304		4.368421052631579	5	916
1365	KITCHEN	厨房	1.8333333333333333	2.25	1	1.2	1	1	1	1	1.2	1.1666666666666667	1	1	1.1176470588235294	1	1.7894736842105263	2.25	1.411764705882353	1.2	3.5384615384615383	4.75	372
1368	BREAD	面包	2.764705882352941	2	1	1	1.1428571428571428	1.2	1	1	1	1	1	1	1	1	3.6315789473684212	2.75	1.4736842105263157	1.4285714285714286	3.5833333333333335	4.333333333333333	1860
