CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_OMEGAWIKI_WKB	AROUSAL_LANGUAGE_OMEGAWIKI_WKB	DOMINANCE_LANGUAGE_OMEGAWIKI_WKB	VALENCE_LANGUAGE_FAMILY_OMEGAWIKI_WKB	AROUSAL_LANGUAGE_FAMILY_OMEGAWIKI_WKB	DOMINANCE_LANGUAGE_FAMILY_OMEGAWIKI_WKB	VALENCE_MEAN_OMEGAWIKI_WKB	AROUSAL_MEAN_OMEGAWIKI_WKB	DOMINANCE_MEAN_OMEGAWIKI_WKB	LINE_IN_SOURCE
212	FIELD	field	5.78423453996983	3.30010369532428	5.65154600301659	5.89070075757576	3.26560606060606	5.76151515151515	5.82572222222222	3.40202777777778	6.01027777777778	1996
213	FIN	fin	5.778625	3.258875	5.417875	5.79970588235292	3.24529411764705	5.42911764705881	5.80173913043478	3.28695652173913	5.43130434782609	2785
2134	RAISE (BRING UP)	raise	6.08502163482482	4.43560092456001	5.78167533144964	6.02886950043484	4.4371384774725	5.84162486402876	6.02500484095388	4.44585660697322	5.77509780216647	802
2137	MAGICIAN	magician	5.604375	4.689375	4.9959375	5.59111111111111	4.69888888888889	5.02333333333333	5.59111111111111	4.69888888888889	5.02333333333333	1989
2142	RUN AWAY	run away	5.22333333333333	4.61666666666667	5.36666666666667	5.334	4.59	5.396	5.22333333333333	4.61666666666667	5.36666666666667	6159
2148	PICK	pick	5.15	3.69	6.76	5.15	3.69	6.76	5.15	3.69	6.76	4355
2150	MATTER	matter	3.95	4.55	5.47	3.95	4.55	5.47	3.95	4.55	5.47	4384
2159	GROUND	ground	5.46633328976604	3.50636544242583	5.92099333420468	5.52001299967501	3.53890802729932	6.01296555086123	5.46891748003549	3.54905501330967	5.93082298136646	1570
216	MOVIE	movie	6.36791666666667	4.11208333333333	6.14958333333333	6.44374999997719	4.13624999998535	6.10874999997837	6.51199999700843	4.15799999808984	6.07199999721056	4407
219	TOILET	toilet	5.89886179808999	3.54408692121661	6.07676199050292	5.82549252191852	3.55607013924703	6.03625820869864	5.75278048780488	3.56634146341463	5.96863414634146	3393
2190	TASTE	flavour	6.50590909090909	4.50954545454545	7.16954545454545	6.4325	4.4925	7.09916666666667	6.31714285714286	4.46571428571429	6.98857142857143	2264
2194	FRONT (PART)	front	6.36	4.59	5.96	6.36	4.59	5.96	6.36	4.59	5.96	4864
2204	LEDGE	ledge	5.2	3.45	6.04	5.2	3.45	6.04	5.2	3.45	6.04	6554
2205	PEAK	peak	5.85034094842506	4.21484250605746	5.17872793354102	5.83733333333333	4.1915	5.20486666666667	5.83733333333333	4.1915	5.20486666666667	3746
2214	AFFAIR	affair	4.442	4.386	5.726	4.565	4.345	5.79	4.565	4.345	5.79	1368
2219	LEAN (MEAT)	lean	5.37666666666667	4.35444444444444	5.34555555555556	5.59	4.26666666666667	5.42333333333333	5.59	4.26666666666667	5.42333333333333	715
222	LAVISH	lavish	6.29990909090909	4.90231818181818	6.06304545454545	6.43534090909091	4.97380681818182	6.14857954545454	6.43534090909091	4.97380681818182	6.14857954545454	2300
2222	CONJURE	conjure	5.31084661354582	4.87591633466135	5.64580677290837	5.44627161182376	4.89924986056888	5.65182654768544	5.27389877300613	4.78417484662577	5.68400920245399	1614
2224	BEND (SOMETHING)	bend	5.025	3.5	6.15	5.025	3.5	6.15	5.025	3.5	6.15	1040
2230	UNTAMED OR WILD	wild	3.60666666666667	5.11666666666667	4.1	3.60666666666667	5.11666666666667	4.1	3.60666666666667	5.11666666666667	4.1	5981
2233	LOVELY	lovely	7.05860465116279	4.95604651162791	6.24325581395349	7.05860465116279	4.95604651162791	6.24325581395349	7.05860465116279	4.95604651162791	6.24325581395349	1668
224	MORTAR	mortar	5.24	3.9	4.89	5.24	3.9	4.89	5.24	3.9	4.89	2734
2242	BEETLE	beetle	3.8625	5.1745	5.0975	3.77692307692308	5.35820512820513	4.88641025641026	3.8875	5.12083333333333	5.15916666666667	46
2243	REPAIR	mend	7.63857142857143	4.42285714285714	5.33428571428571	7.61	4.41	5.315	7.61	4.41	5.315	6237
2246	BELL	bell	5.04363636363636	4.24181818181818	4.90181818181818	5.11571428571429	4.25571428571429	4.96428571428571	4.9175	4.2175	4.7925	810
2253	DRIP (EMIT LIQUID)	leak	3.52	5.23	3.67	3.52	5.23	3.67	3.52	5.23	3.67	3532
2259	FLESH	flesh	4.94	3.82	4.18	4.94	3.82	4.18	4.94	3.82	4.18	3823
2271	THINK	think	5.85031812865497	3.74040526315789	5.75724561403509	5.45630372736954	3.9196315228967	5.61045197018104	5.54757313393677	3.89684113865932	5.64149153876427	4750
2276	IDENTICAL	identical	5.89984576743907	3.70483340288834	5.97200426880216	5.896306020363	3.69749392978466	5.96595775101414	5.90956931558791	3.69072096229812	5.99048676523004	3502
2277	WHOLE	whole	5.83837958493	3.28664035221905	6.09674302140696	5.87093666969933	3.27614318436247	6.12324521276362	5.85696008570365	3.27749499719991	6.06348111560137	3636
2278	PERHAPS	perhaps	6.93925925925926	3.73	5.88222222222222	6.96229508196721	3.72770491803279	5.89573770491803	6.92909090909091	3.73636363636363	5.86090909090909	820
2283	SEMEN	semen	6.38	3.68	5.19	6.38	3.68	5.19	6.38	3.68	5.19	4533
2295	SUNSET	sunset	5.72	3.05	4.94	5.72	3.05	4.94	5.72	3.05	4.94	2697
2296	SUNRISE	sunrise	6.74	3.1	4.98	6.74	3.1	4.98	6.74	3.1	4.98	5209
2297	DUSK	dusk	6.58	3.76	4.968	6.665	3.65	5.01	6.665	3.65	5.01	1827
2298	VIRGIN	virgin	4.1	3.9	5.12	4.1	3.9	5.12	4.1	3.9	5.12	5019
230	SWEEP	sweep	5.025	3.36	5.805	5.025	3.36	5.805	5.025	3.36	5.805	1006
2302	CIRCULAR (ROUND IN TWO DIMENSIONS)	circular	5.31893651832461	3.80602748691099	5.72862238219895	5.34510414978116	3.80167328578376	5.72855649213811	5.34656865861411	3.80280514939606	5.72877304513668	595
2308	THIN	thin	5.74333333333333	4.23444444444444	5.38888888888889	5.59	4.26666666666667	5.42333333333333	5.59	4.26666666666667	5.42333333333333	4641
2316	FREE	free	6.75140625	4.77296875	6.0390625	6.9	4.93692307692308	6.09307692307692	6.9	4.93692307692308	6.09307692307692	1152
2329	LACK (NOT HAVE)	lack	4.120625	3.63729166666667	4.86291666666667	4.26625	3.67875	4.905	4.26625	3.67875	4.905	3678
2334	MELT	melt	4.17444817927171	3.87785434173669	4.81792156862745	4.41391666666667	3.68083333333333	4.8025	4.33203703703704	3.76574074074074	4.80388888888889	3653
2335	CUNNING	cunning	6.50424210526316	4.90616842105263	6.53489824561403	6.50142222222222	4.90682222222222	6.52302222222222	6.49542222222222	4.88784444444444	6.52035555555556	891
2336	OF THIS KIND (SUCH)	so	6.5970588235294	3.87941176470588	6.38235294117647	6.674	3.938	6.55	6.565	3.855	6.3125	4560
2339	NEED (SOMETHING)	need	3.99538461538462	3.08871794871795	5.12871794871795	4.00444444444444	3.36	5.01111111111111	4.149	3.391	5.016	4480
2348	CRAB	crab	1.9	5.14	2.9	1.9	5.14	2.9	1.9	5.14	2.9	6571
2374	DREAM	dream	6.73	3.165	5.19	6.73	3.165	5.19	6.73	3.165	5.19	3287
2375	VERTICAL	vertical	5.0825	3.5475	5.9775	5.0825	3.5475	5.9775	5.0825	3.5475	5.9775	5555
2376	HORIZONTAL	horizontal	5.76	2.75	5.27857142857143	5.76666666666667	2.85	5.22333333333333	5.79	3.2	5.03	2562
239	FLOWER	flower	6.66034482758621	4.55586206896552	6.25724137931035	6.673	4.619	6.174	6.395	4.43666666666667	6.19666666666667	3201
2393	JOURNEY	journey	7.89	5.55	6.82	7.89	5.55	6.82	7.89	5.55	6.82	557
2396	KNOCK	knock	3.95	5.48	5.15	3.95	5.48	5.15	3.95	5.48	5.15	6392
24	PRAY	pray	4.61661764705882	4.70815359477124	4.22866013071895	4.63230769230769	4.70338461538462	4.24553846153846	4.57632653061224	4.7334693877551	4.17469387755102	6362
240	ELECTION	election	5.29	4.15	5.45	5.29	4.15	5.45	5.29	4.15	5.45	6083
2401	PICTURE	picture	5.94330663615561	3.70678489702517	5.80564073226545	5.93145917001339	3.78151271753681	5.81044176706827	5.92272727272727	3.75272727272727	5.81363636363636	6094
2406	HOME	home	6.52739130434783	3.99173913043478	6.01782608695652	6.55	3.95666666666667	6.07	6.55	3.95666666666667	6.07	3343
2407	BIRTHDAY	birthday	6.58728260869565	4.90670289855072	5.84463768115942	6.5284375	5.04375	5.6890625	6.55625	5	5.74041666666667	878
2408	CAKE	cake	6.042	4.35	6.046	6.195	4.2375	6.1375	5.94	4.425	5.985	720
2410	GOOD-LOOKING	pretty	7.55166666666667	5.35166666666667	6.40125	7.554	5.366	6.392	7.54	5.28	6.4475	6143
2411	HURT (SOMEBODY)	hurt	3.36777777777778	4.73333333333333	3.96888888888889	3.41666666666667	4.95	3.95333333333333	3.41666666666667	4.95	3.95333333333333	2436
242	COST	cost	4.58428571428571	4.04285714285714	4.20714285714286	4.525	4.15	4.14	4.525	4.15	4.14	128
2422	SOMEONE	someone	6.02614754098361	4.02770491803279	5.67356557377049	6.05267326732673	4.04643564356436	5.66376237623762	6.10821428571429	4.08178571428571	5.64607142857143	4465
2423	CHANNEL	channel	5.71	4.05	5.81	5.71	4.05	5.81	5.71	4.05	5.81	5951
2424	MEMBER	member	4.78697582221276	3.97736475759899	5.44043652599162	4.62603237528488	4.09892559556331	5.25643100979572	4.62963763763346	4.09911826111574	5.27256342055846	649
2425	PROBLEM	problem	2.86076923076923	5.23307692307692	4.10384615384615	2.858	5.126	4.03	2.855	5.01	3.95	3721
2427	FUTURE	future	6.40740740740741	5.16703703703704	5.59518518518519	6.40740740740741	5.16703703703704	5.59518518518519	6.18933333333333	5.03666666666667	5.64733333333333	875
2428	LIBRARY	library	5.55357869249395	3.34080387409201	6.34050363196126	5.51183006535946	3.4311111111111	6.31849673202612	5.6125	3.30083333333333	6.33083333333333	319
2429	LOGIC	logic	6.38	3.83	7.29	6.38	3.83	7.29	6.38	3.83	7.29	3826
243	FRESH	fresh	5.23286389875959	4.7342296667151	5.32547958415345	5.23329666774507	4.73954707214494	5.31879003558719	5.23329666774507	4.73954707214494	5.31879003558719	1555
2430	OFFICE	office	5.36	2.625	5.4825	5.29333333333333	2.68333333333333	5.40333333333333	5.29333333333333	2.68333333333333	5.40333333333333	378
2432	MARRIAGE	marriage	6.93444444444444	4.98703703703704	5.42314814814815	6.79333333333333	5.01777777777778	5.47111111111111	6.91428571428571	4.99142857142857	5.43	3348
2434	TRAGEDY	tragedy	4.37	5.14	4.14	4.37	5.14	4.14	4.37	5.14	4.14	5594
2435	UNIVERSITY	university	5.8	3.86857142857143	5.59857142857143	5.88	3.885	5.635	5.88	3.885	5.635	5238
2446	SLOTH	sloth	3.05	3.05	5.79	3.05	3.05	5.79	3.05	3.05	5.79	5102
2449	FAT (OF MEAT AND FOOD)	fatty	3.85736842105263	3.94947368421053	4.42	3.84	3.91	4.444	3.84	3.91	4.444	838
2452	PURPLE	purple	6.505	4.067	6.326	6.4275	4.2575	6.295	6.50333333333333	4.12666666666667	6.30333333333333	1575
2457	PATH OR ROAD	way	5.28288461538462	3.82538461538461	5.51384615384615	5.28055555555556	3.83888888888889	5.40555555555556	5.34071428571429	3.84	5.56571428571429	4599
246	THRUST	thrust	5.35333333333333	4.64666666666667	4.65	5.35333333333333	4.64666666666667	4.65	5.35333333333333	4.64666666666667	4.65	6258
2465	DISGUST	disgust	3.07407407407407	5.48095238095238	4.31560846560846	3.08	5.485	4.3125	3.08	5.485	4.3125	6444
2468	BAG	bag	5.12826086956522	4.12652173913043	5.41347826086957	5.061	4.148	5.373	4.86666666666667	4.265	5.165	3611
2470	DEAR	dear	6.98322580645161	5.03548387096774	6.09709677419355	6.375	5.223	6.143	6.36428571428571	5.05428571428571	6.07714285714286	1963
2471	LADY	lady	7.305	4.85	6.175	7.305	4.85	6.175	7.305	4.85	6.175	3369
248	HAPPEN	happen	5.54685483870968	3.64943548387097	4.91677419354839	5.53546296296296	3.64916666666667	4.92537037037037	5.42895454545454	3.67763636363636	4.85870454545454	3751
2483	COLD (OF WEATHER)	cool	5.38777777777778	3.38333333333333	5.69166666666667	5.5725	3.3925	5.78875	5.5725	3.3925	5.78875	779
2486	HIDE	hide	4.98317958568167	3.53746522775714	4.81462877313586	4.9195211786372	3.52233271945979	4.84938612645795	4.9195211786372	3.52233271945979	4.84938612645795	1715
249	FOG	fog	5.42149761553431	3.60838412352174	4.69116881589359	5.24522375690608	3.58960220994475	4.71520994475138	5.49741712707182	3.60348066298342	4.64232965009208	236
2493	BOIL	boil	4.03337142857143	4.71686071428571	4.78892142857143	4.04725914634142	4.57939939024384	4.79216768292677	4.00846153846154	4.65038461538461	4.83557692307692	2495
2503	LAUNDER (WASH CLOTHES)	launder	4.885	4.435	5.125	4.885	4.435	5.125	4.885	4.435	5.125	5755
2504	DIFFERENT	different	5.55457142857143	3.86238095238095	5.79711111111111	5.54839393939394	3.80793939393939	5.85815151515151	5.56293233082369	3.94218045112555	5.70609022556027	1481
2505	BEDROOM	bedroom	5.12375	4.52875	5.735	5.12375	4.52875	5.735	5.12375	4.52875	5.735	1013
2506	LOOSE	loose	5.553625	4.11575	5.807375	5.5924025974026	4.16337662337662	5.80665584415584	5.5924025974026	4.16337662337662	5.80665584415584	2554
2509	EXCHANGE	exchange	5.4035	4.17075	5.77	5.345	4.0940625	5.735625	5.37857142857143	4.1575	5.78071428571429	2646
2512	CHICK	chick	6.17	3.2	5.22	6.17	3.2	5.22	6.17	3.2	5.22	1518
2514	SPOUSE	spouse	6.7	4.21	5.5	6.7	4.21	5.5	6.7	4.21	5.5	637
2519	SEEING (VISUAL SENSE)	sight	6.718	3.252	6.612	6.73	3.24	6.555	6.73	3.24	6.555	2862
2526	POWER	power	5.64888888888889	5.63888888888889	5.70111111111111	6.175	5.7875	6.175	5.93333333333333	5.63333333333333	6.05666666666667	3471
2527	ABILITY	ability	6.50424210526316	4.90616842105263	6.53489824561403	6.50142222222222	4.90682222222222	6.52302222222222	6.49542222222222	4.88784444444444	6.52035555555556	2838
2530	SMART	intelligent	6.98346153846154	5.17341346153846	6.67471153846154	6.88736842105263	5.17105263157895	6.62052631578947	6.88736842105263	5.17105263157895	6.62052631578947	782
2531	BROAD	broad	4.58	3.05	6.2	4.58	3.05	6.2	4.58	3.05	6.2	626
2532	TORNADO	tornado	3.47	5.09	3.18	3.47	5.09	3.18	3.47	5.09	3.18	4340
2540	LIME (MATERIAL)	lime	5.315	3.44	5.185	5.315	3.44	5.185	5.315	3.44	5.185	4463
2542	HERB	herb	5.19909090909091	3.97363636363636	5.33363636363636	4.7225	4.1925	5.2075	4.7225	4.1925	5.2075	3299
2543	RAVEN	raven	4.32	3.55	5.4	4.32	3.55	5.4	4.32	3.55	5.4	5287
2544	SHEPHERD	shepherd	5.51	3.566	5.516	5.61666666666667	3.33666666666667	5.60666666666667	5.55	3.48	5.55	2886
2546	BORDER	border	5.34181818181818	4.09727272727273	4.73151515151515	5.406875	3.938125	4.941875	4.995	3.94375	4.8425	59
2547	CITY	city	5.51285714285714	3.62	5.09142857142857	5.56692307692308	3.60384615384615	5.14153846153846	5.35666666666667	3.66666666666667	4.94666666666667	104
256	FOOD	food	7.285	4.77	6.595	7.238	4.786	6.698	7.285	4.77	6.595	237
2562	SEX (GENDER)	sex	5.442	4.87833333333333	5.595	5.554	5.115	5.645	5.61	5.23333333333333	5.67	5359
257	WORSHIP	worship	5.73125	4.13625	5.26875	5.71333333333333	4.09666666666667	5.2	5.71333333333333	4.09666666666667	5.2	5667
2571	TRY (TEST)	test	5.0505	4.3635	4.9395	5.01166666666667	4.33566666666667	4.87133333333333	5.1545833333333	4.3445833333333	5.07416666666663	3295
2572	SENSE (PERCEIVE BY SENSES)	sense	6.66	4.08666666666667	6.34	6.545	3.95	6.085	6.66	4.08666666666667	6.34	1916
2573	FEELING (EMOTION)	feeling	6.05214285714286	3.85357142857143	5.83857142857143	6.058	3.86	5.928	6.058	3.86	5.928	1915
2577	YET	yet	6.06501133218879	3.78284173723645	5.74540934014842	6.19925807755209	3.85399053483337	5.82131306982757	6.13615142205835	3.62063517670134	5.80986819547343	4961
258	CALM	calm	6.64939393939394	2.40878787878788	6.25454545454545	6.57571428571429	2.22035714285714	6.06785714285714	6.60454545454545	2.29409090909091	6.14090909090909	3682
2581	OCTOPUS	octopus	4.62	4.04	4.89	4.62	4.04	4.89	4.62	4.04	4.89	2563
2588	GLOBE	globe	6.13178571428571	4.75607142857143	5.25428571428571	6.221	4.799	5.307	5.837	4.583	5.094	3618
26	UNPLEASANT	unpleasant	2.83	4.513	4.008	2.83	4.513	4.008	2.83	4.513	4.008	5586
2602	FUNNEL	funnel	4.89	2.45	5.19	4.89	2.45	5.19	4.89	2.45	5.19	4304
2617	BULB	bulb	6.145	3.115	5.965	6.145	3.115	5.965	6.145	3.115	5.965	300
2619	CARD	card	5.52418181818182	3.47527272727273	5.43981818181818	5.6125	3.5225	5.5025	5.6125	3.5225	5.5025	3175
2620	CARRIAGE	carriage	5.88904761904762	3.12792207792208	5.94831168831169	5.88044444444444	3.046	5.93533333333333	5.88044444444444	3.046	5.93533333333333	2239
2623	FLAG	flag	5.218	3.622	5.406	5.25	3.67	5.56333333333333	5.23	3.64	5.465	1226
2625	MAP	map	5.74578809205129	3.57231311255991	5.66368956435387	5.80229298144961	3.56130569898642	5.73747991967871	5.78057416267943	3.57531100478469	5.70076555023923	97
2630	WHIP	whip	3.95	5.48	5.15	3.95	5.48	5.15	3.95	5.48	5.15	4812
2631	WIRE	wire	5.66	3.73	5.616	5.7	3.695	5.645	5.7	3.695	5.645	4841
2643	INK	squid	6	5.1	5.76	6	5.1	5.76	6	5.1	5.76	5529
265	FOWL	fowl	5.67	3.95	5.67	5.67	3.95	5.67	5.67	3.95	5.67	408
2651	BE IGNORANT	ignorant	4.87552941176471	4.28870588235294	4.98411764705882	5.00533333333333	4.29733333333333	5.05666666666666	5.00533333333333	4.29733333333333	5.05666666666666	4127
2656	MIDNIGHT	midnight	5.72	2.15	5	5.72	2.15	5	5.72	2.15	5	1201
2658	COAL	coal	5.10666666666667	2.65333333333333	4.92	5.38	2.705	4.94	5.38	2.705	4.94	4259
2666	SOLE (FOOT)	sole	6.33333333333333	3.88666666666667	6.05666666666666	6.33333333333333	3.88666666666667	6.05666666666667	6.33333333333333	3.88666666666667	6.05666666666667	5052
2667	TORSO	torso	4.72	3.675	5.37	4.72	3.675	5.37	4.72	3.675	5.37	4878
2669	POINT (WITH FINGER)	point	5.49230769230769	3.68307692307692	6.10230769230769	5.412	3.668	6.035	5.4025	3.62	5.97625	629
2670	ACROSS	across	4.75	3.58636363636364	5.30454545454545	4.81571428571425	3.59571428571426	5.38999999999996	4.81571428571425	3.59571428571426	5.38999999999996	836
268	DRIBBLE	dribble	4.20666666666667	4.23	4.33	4.20666666666667	4.23	4.33	4.20666666666667	4.23	4.33	3140
2691	PATERNAL AUNT (FATHER'S SISTER)	satisfy	6.49305970149254	3.82064676616915	5.96796019900497	6.49587096774194	3.81935483870968	5.96909677419355	6.49727272727273	3.81590909090909	5.96818181818182	744
27	AIR	air	6.21872383595853	3.57693367136023	5.38323746530444	6.1368053940944	3.64453731690305	5.31338467798186	6.12460389610385	3.72124025974024	5.44898831168827	17
2704	FADE (LOOSE COLOR)	fade	5.14235294117647	3.16323529411765	4.54558823529412	5.085	3.165	4.595	5.085	3.165	4.595	1582
2708	TALK	talk	4.89	3.977	5.643	4.95	4.11333333333333	5.71833333333333	5.00666666666667	3.985	5.605	472
2709	FLATTER	flatter	5.66999999999999	3.65	6	5.66999999999672	3.64999999999789	5.99999999999653	5.66999999999672	3.64999999999789	5.99999999999653	5769
2717	STEEP	precipitous	3.45428571428571	5.05428571428571	3.65428571428571	3.68666666666667	4.82	3.52666666666667	3.80285714285714	4.70285714285714	3.46285714285714	1143
2754	TOWARDS	to	5.7206618257662	3.32684111932948	5.45257411019486	5.66447350357908	3.45968957933517	5.5142317228627	5.71461034650617	3.46803513740762	5.45761649776519	4655
2755	BUSY	busy	4.86	4.27	5.29	4.86	4.27	5.29	4.86	4.27	5.29	3904
2758	CAREFUL	cautious	6.00075	3.526	5.94325	6.07375	3.49875	5.95875	6.03666666666667	3.57833333333333	5.97333333333333	1759
2759	RECOMMEND	recommend	7	3.23	6.14	7	3.23	6.14	7	3.23	6.14	6497
2766	WATERMELON	watermelon	6.32	3.68	5.79	6.32	3.68	5.79	6.32	3.68	5.79	6430
2769	PORK	pork	4.69	3.29	4.86	4.69	3.29	4.86	4.69	3.29	4.86	4700
2770	JACKET	jacket	5.90666666666667	3.79	6.00333333333333	5.90666666666667	3.79	6.00333333333333	5.90666666666667	3.79	6.00333333333333	1207
2783	SCALES (MEASURE INSTRUMENT)	scale	6.24678571428571	4.08910714285714	5.46892857142857	6.29866666666659	4.07799999999995	5.44799999999994	6.13555555555549	4.07999999999996	5.46666666666662	4788
2805	BIRTH (ACCOUCHEMENT)	childbirth	6.50586956521739	5.43374396135266	5.29867149758454	6.5075	5.43	5.3025	6.5075	5.43	5.3025	864
2806	BLACK MAN	negro	5.4	3.58	5.48	5.4	3.58	5.48	5.4	3.58	5.48	6569
281	POST	pole	4.84666666666667	3.57333333333333	4.89333333333333	5.135	3.52	5.265	5.135	3.52	5.265	3808
2819	GRASSLAND	meadow	6.05	2.62	6.04	6.05	2.62	6.04	6.05	2.62	6.04	5995
2821	JEALOUS	jealous	3.52	5.1	3.86	3.52	5.1	3.86	3.52	5.1	3.86	5308
2845	SIZE (OF OBJECT)	size	5.24	3.73	5	5.24	3.73	5	5.24	3.73	5	6227
285	THRESH	thresh	4.38	5.52	5.59	4.38	5.52	5.59	4.38	5.52	5.59	6416
2860	BOLT (MOVE IN HASTE)	rush	5.01666666666667	5.49333333333333	4.85333333333333	5.01666666666667	5.49333333333333	4.85333333333333	5.365	5.43	5	5170
2864	DECREASE	decrease	4.53599562249157	3.50148615838827	4.78992108077552	4.57369408369408	3.54345806735637	4.88223689681317	4.55562559961625	3.61364366805245	5.0126499040614	1324
2865	DIE (FROM ACCIDENT)	perish	3.16	4	3.8	3.16	4	3.8	3.16	4	3.8	4827
2867	CALCULATE	calculate	5.89	2.3	5.17	5.89	2.3	5.17	5.89	2.3	5.17	3543
2869	BOTHER (HARASS)	bother	3.44264444444444	5.03236888888889	4.31213333333333	3.5016451335056	4.95115417743325	4.3102540913006	3.49691358024691	4.96769547325103	4.29670781893004	1454
287	CONE	cone	5.92	3.44222222222222	5.72888888888889	5.8975	3.4525	5.73	5.83	3.48333333333333	5.73333333333333	1475
2870	RECOGNIZE (SOMEBODY)	recognize	4.85	4.67	5.53	4.85	4.67	5.53	4.85	4.67	5.53	6499
2872	IMPROVE (SOMETHING)	improve	6.17523999930611	3.9739037400687	5.90353346285952	6.15145299145299	3.90239316239316	5.81982905982906	6.1108	3.9652	5.8672	3659
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	6.5	3.25	6.22	6.5	3.25	6.22	6.5	3.25	6.22	497
288	FORGE	forge	4.79008636203252	4.61190696575309	5.45606488057783	4.90320245567401	4.69262478074775	5.53766950697607	4.89035133738813	4.68928867566642	5.52672071171076	1034
2880	HALT (STOP)	stop	4.06197051715246	4.39539170166951	4.34074569613731	4.10820029202717	4.29641711617131	4.32348252462722	4.12913377192982	4.33035714285714	4.39733604845447	3161
2881	URGE (SOMEONE)	urge	5.204	4.66	5.156	5.204	4.66	5.156	5.204	4.66	5.156	4201
2882	ADD	add	5.71709791380899	3.5695656119425	5.83989164988707	5.73935223536819	3.56342488586385	5.82207316535362	5.73932314320949	3.5634180216227	5.82208463689496	1244
2883	DISTURB	disturb	3.49959064327485	4.79417777777778	4.14421052631579	3.5518507751938	4.8415484496124	4.20453585271318	3.54652777777778	4.86015740740741	4.1892962962963	1456
2884	HANG	hang	6.12666666666667	4.41666666666667	5.53333333333333	6.12666666666667	4.41666666666667	5.53333333333333	6.12666666666667	4.41666666666667	5.53333333333333	2589
2885	HERD (SOMETHING)	herd	5.25	3.48	5.38	5.25	3.48	5.38	5.25	3.48	5.38	6377
2886	PRODUCE	produce	5.21459052677691	4.24485754412765	5.71834512142061	5.21907738783991	4.22309795576162	5.76046441079735	5.21827509506006	4.22432705123596	5.75929714453239	2530
2887	THAW (DEW)	thaw	5.3735	4.4455	4.821	5.38533333333333	4.36666666666667	4.85	5.42111111111111	4.47222222222222	4.84666666666666	6281
2888	TINKLE	tinkle	5.14084810043452	3.73051649668825	5.72440764182064	5.14230231179931	3.7333855139923	5.72953497099129	5.14103780320163	3.73152923182425	5.72667535014528	4634
289	MOLD	mold	4.85453781512605	3.33088235294118	4.77899159663866	4.7975	3.285	4.8325	4.7975	3.285	4.8325	3886
2890	WALK (TAKE A WALK)	take a walk	6.77	3.24	5.83	6.77	3.24	5.83	6.77	3.24	5.83	1001
2892	MAKE ANGRY (ANNOY)	annoy	3.19	5.85	4.39	3.19	5.85	4.39	3.19	5.85	4.39	3099
2893	NOTICE (SOMETHING)	notice	5.693	3.703	5.35	5.6675	3.71	5.3275	5.62	3.51333333333333	5.42	3312
2896	CAUSE TO (LET)	let	5.598	3.4892	5.5128	5.75714285714286	3.51285714285714	5.65571428571429	5.75714285714286	3.51285714285714	5.65571428571429	3848
2898	CONVEY (A MESSAGE)	convey	5.41018813314038	4.36888567293777	6.10455861070912	5.34847457627119	4.2131186440678	5.92335593220339	5.33014457831325	4.24518072289157	5.90959036144578	1307
2900	PROTECT	protect	5.69666666666667	3.71666666666667	5.56666666666667	5.69666666666667	3.71666666666667	5.56666666666667	5.69666666666667	3.71666666666667	5.56666666666667	4689
2903	CHAT (WITH SOMEBODY)	chat	5.49571428571429	4.19	5.97	5.51666666666667	4.18	5.95666666666667	5.51666666666667	4.18	5.95666666666667	473
2907	ROT	wither	3.42	3.24	4.35	3.42	3.24	4.35	3.42	3.24	4.35	5587
2909	PREPARE	prepare	5.46948112312654	4.57181654335041	5.52794251565168	5.46140081799591	4.56788343558282	5.51532719836401	5.46140081799591	4.56788343558282	5.51532719836401	3956
2912	FORWARD	forward	5.9	3.98	5.88	5.9	3.98	5.88	5.9	3.98	5.88	1898
2915	AT FIRST	at first	5.82686969930608	4.28090208172705	5.70518118735543	5.80005076142131	4.24878172588832	5.66588832487309	5.7190909090909	4.15181818181818	5.54727272727272	4058
2916	INSTANTLY (IMMEDIATELY)	instantly	6.90333333333331	4.49999999999998	5.55666666666665	6.68999999999481	4.72499999999633	5.49499999999573	6.6899999999972	4.72499999999802	5.4949999999977	5829
2917	NEXT TO	next to	3.68	5.64999999999999	5.32	3.68	5.65	5.32	3.68	5.65	5.32	5962
2919	STILL (CONTINUING)	still	6.13181572549187	3.80387730012962	5.75981547883853	6.27405698728667	3.8937485827592	5.832577581684	6.25581637468034	3.64512785155333	5.82540348333806	785
2920	SUDDENLY	suddenly	3.39619047619048	5.11285714285714	3.68619047619047	3.55111111111111	4.95666666666667	3.60111111111111	3.62857142857143	4.87857142857143	3.55857142857143	4854
2924	A LITTLE	bit	4.91818181818181	3.77454545454545	5.0290909090909	4.89	3.75	4.9525	4.83666666666667	3.71333333333333	4.76	671
2927	FROM HERE	hence	6.5970588235294	3.87941176470588	6.38235294117646	6.67399999999999	3.938	6.55	6.56499999999999	3.855	6.31249999999999	1986
2929	BENEFIT	benefit	6.95	5.24	5.65	6.95	5.24	5.65	6.95	5.24	5.65	4049
2930	BOSS	boss	6.012	4.654	5.856	6.05	4.705	5.93	6.05	4.705	5.93	3805
