CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_KNOWN_PERCENTAGE	ENGLISH_ICONICITY_MEAN	LINE_IN_SOURCE
3995	AMAZONIAN MANATEE	manatee		4.4	7911
3997	ARTICHOKE	artichoke		1.9	681
4	COURTYARD	courtyard		3	2869
40	ENVY	envy		4.083333333333333	4387
4005	SUITCASE	suitcase		4.2	12711
4006	ROBOT	robot		5.416666666666667	11002
4007	WALRUS	walrus		3.7	14317
4008	SANDWICH	sandwich		3.3	11186
4010	TOASTER	toaster		3.8	13293
4011	TRUCK	truck		2.6666666666666665	13546
4012	TELESCOPE	telescope		3.6363636363636362	13034
4013	AMBULANCE	ambulance		2.3	417
4014	MICROPHONE	microphone		3	8174
4015	PIRATE	pirate		3.909090909090909	9603
4016	MICROSCOPE	microscope		4.1	8175
4018	BLOUSE	blouse		4.363636363636363	1309
4019	CIGAR	cigar		2.7	2152
402	SURPASS	surpass		4	12781
4020	CLOWN	clown		3.5454545454545454	2292
4021	DINOSAUR	dinosaur		4.3076923076923075	3621
4022	SUBMARINE	submarine		3.3	12650
4023	VIOLIN	violin		3.7	14221
4024	SAXOPHONE	saxophone		3.8	11236
4025	LANTERN	lantern		4.090909090909091	7399
4027	BATHTUB	bathtub		4	1010
4028	ASHTRAY	ashtray		4.454545454545454	701
4030	DOORKNOB	doorknob		4.1	3935
4033	ELEVATOR	elevator		3.7	4221
4035	SWEATER	sweater		3.8461538461538463	12827
404	ALCOHOL (FERMENTED DRINK)	alcohol		3.090909090909091	326
41	IGNORE	ignore		3.1	6434
410	YAM	yam		3.4545454545454546	14709
411	GOURD	gourd		3.1333333333333333	5655
419	SEVERE	severe		4.2	11538
42	STINKING	stinky		5.545454545454546	12490
420	FOREST	forest		4.3	5163
421	RETREAT	retreat		4.4	10868
425	BE LATE	delayed		3.3	3340
43	LEAD (GUIDE)	lead		1.7	7453
430	TWIST	twist		5.583333333333333	13644
44	INJURE	injure		3.7	6824
446	LOWER ARM	forearm		3.8181818181818183	5148
449	CORN FIELD	cornfield		5.1	2792
45	EVIL	evil		4.6	4506
459	SNAP (OF STICK)	snap		6.4	11976
467	CRAYFISH	crayfish		2.9	2922
470	POSSUM	possum		3.923076923076923	9838
471	UPPER LEG (THIGH)	thigh		3.6875	13154
472	PELICAN	pelican		3.3	9373
474	DRESS	dress		2.9	4003
476	CUP	cup		3.8333333333333335	3073
477	LATE	late		2.5833333333333335	7417
478	LIP	lip		4.6	7637
479	GROW	grow		4.9	5791
48	BE SILENT	silent		3.8181818181818183	11749
480	PLATE	plate		4.083333333333333	9657
481	DISH	dish		3.8	3737
482	NOBLE	noble		3.9	8726
483	COMPOUND	compound		3.6	2508
484	CONDEMN	condemn		4.1	2555
485	DISAPPEAR	disappear		3.5	3653
486	MINISTER	minister		2.909090909090909	8230
487	SHY	shy		4.833333333333333	11716
488	MANNER	manner		3	7935
489	KIDNEY	kidney		4.3	7286
49	REFUSE	refuse		3.9	10619
491	CENTER	centre		3.2	1949
492	THREE	three		4.1	13187
493	FIVE	five		3.090909090909091	4966
494	FLIRT	flirt		4.615384615384615	5044
495	REVENGE	revenge		4	10887
496	CUCUMBER	cucumber		3	3053
497	SCAR	scar		4.8	11260
499	CURE	cure		4.4	3081
5	GAZELLE	gazelle		3.8181818181818183	5444
500	CRUEL	cruel		4.5	3020
501	LIFT	lift		5.090909090909091	7582
502	NAIL (TOOL)	nail		4.6	8573
503	FROG	frog		3.8	5298
504	LEARN	learn		2.727272727272727	7466
506	MAIZE	corn		3.4545454545454546	2787
507	MELON	melon		2.9	8104
508	PERIOD	period		4.6	9436
509	CERTAIN	certain		2.9	1957
51	SORE	sore		3.9	12111
518	SPARK	spark		4.7	12156
519	SPOT	spot		4.5	12280
52	SHIVER	shiver		5.454545454545454	11648
522	WOLF	wolf		3.6	14609
523	BACK OF HEAD	rear		3.5454545454545454	10499
526	HOWL	howl		5.909090909090909	6300
528	DREADFUL	dreadful		4.2	3992
53	SPIRIT	spirit		3.9	12231
530	FRECKLE	freckle		4.666666666666667	5256
533	GLUTTON	glutton		3.7	5587
534	HUMP	hump		5.076923076923077	6337
539	NEST	nest		4.4	8665
54	SHRINK	shrink		5.5	11698
540	PALATE	palate		2.3	9162
541	POETRY	poetry		3.3636363636363638	9731
543	SHUTTLE	shuttle		3.8	11715
544	SPICY	spicy		4.4	12213
545	SPRUCE	spruce		4.7272727272727275	12305
547	SURFACE	surface		3.1	12773
55	WHISPER	whisper		4.909090909090909	14496
550	DILUTE	dilute		3.5833333333333335	3607
554	HINDER	hinder		3.3	6154
555	INFRINGE	infringe		3.7	6792
557	OFFEND	offend		3.9	8896
56	BAD LUCK	misfortune		3.2	8272
568	RISE (MOVE UPWARDS)	rise		4.1	10973
569	SPOIL (BECOME SPOILED)	rot		4.2	11045
57	ATOP	upon		3.3	14019
571	STING	sting		5.454545454545454	12485
573	SWAY	sway		5.833333333333333	12823
575	TREAD	tread		4.461538461538462	13469
576	DANDRUFF	dandruff		3.3	3162
578	KISS	kiss		5.1	7308
579	BATTLE	battle		3.3636363636363638	1016
58	LIQUID	liquid		4.642857142857143	7642
580	FUR	fur		4.7	5351
581	COME BACK	return		2.7	10878
582	LEND	lend		2.5	7519
584	DIFFICULT	difficult		3.3	3588
585	BOOT	boot		4.5	1400
586	GARDEN	garden		3.5	5410
587	ANT	ant		4.363636363636363	516
588	BROKEN	broken		3.9	1556
589	CLOSED	closed		4.1	2278
590	NAKED	naked		4	8576
592	PISS	urinate		4.3	14035
593	POTATO	potato		4.6	9853
594	PIECE	piece		3.6	9555
595	GROUNDNUT (PEANUT)	peanut		4	9337
596	POSTAGE STAMP	stamp		3.9	12376
597	PHYSICIAN	doctor		3.1818181818181817	3891
598	SHELL	shell		4.090909090909091	11611
6	EARTHQUAKE	earthquake		4.8	4123
60	OAT	oat		2.8	8817
600	STRANGE	strange		3.8181818181818183	12541
602	HIDE (CONCEAL)	conceal		2.5	2525
603	COAT	coat		3	2314
604	GLASS	glass		4.416666666666667	5544
605	GRAIN	grain		4.4	5674
606	GRASS	grass		4.5	5708
608	GULF	gulf		3.2	5832
609	HAIL	hail		4.7	5879
610	PORT	port		4.090909090909091	9814
611	HARVEST	crop		3.7	2993
612	HEAT	heat		5.2	6046
613	HIGH TIDE	flood		5.9	5054
614	HILL	hill		3.4	6150
615	HORSE	horse		2.3	6265
616	HOSPITAL	hospital		1.8	6274
617	ICE	ice		5.416666666666667	6396
619	ANIMAL	animal		3.0833333333333335	491
620	INSECT	insect		3.4	6859
621	IRON	iron		2.7	7067
622	ISLAND	island		3.8	7102
623	LAGOON	lagoon		3.727272727272727	7375
624	LAKE	lake		2.9	7378
625	LAMP	lamp		4.3	7384
626	LAND	land		4	7387
628	LEAF	leaf		3.6666666666666665	7456
629	LEATHER	leather		2.5	7473
630	LIGHT (RADIATION)	light		4.363636363636363	7585
631	LIVESTOCK	livestock		3.8	7668
632	LIZARD	lizard		4.818181818181818	7671
633	MARKET	market		3.1	7969
634	MEAT	meat		3.1	8070
635	MILK	milk		5.090909090909091	8202
636	MILL	mill		3.6	8205
637	MOSS	moss		3.6	8435
638	MOTORCYCLE	motorcycle		4	8455
639	MOUNTAIN	mountain		3.5	8462
64	PIN	pin		4.454545454545454	9580
640	MUD	mud		4.8	8491
641	MUSHROOM	mushroom		4.166666666666667	8532
642	MUSIC	music		3.9	8534
644	OAK	oak		3.3	8814
645	OCEAN	ocean		3.3	8877
646	ASH	ash		4.6	699
647	PAINT (PIGMENTS)	paint		4.166666666666667	9150
648	PAPER	paper		3.411764705882353	9191
649	PASTURE	pasture		3.8	9281
65	AMBUSH	ambush		4.2727272727272725	418
650	PETROLEUM	petroleum		2.8461538461538463	9499
651	SEAL	seal		4.1	11376
652	PLAIN	plain		3.727272727272727	9636
653	PLANT (VEGETATION)	plant		4.7	9648
654	PLASTIC	plastic		3.6666666666666665	9655
655	POISON	poison		4	9743
656	POLICE	police		3	9752
657	PRICE	price		2.5	10002
658	RAIN (PRECIPITATION)	rain		4.636363636363637	10391
659	REED	reed		3.3333333333333335	10586
66	KNEEL	kneel		3.4	7323
660	REEF	reef		4.777777777777778	10587
661	RELIGION	religion		2.9	10689
662	BATTERY	battery		3.1818181818181817	1014
663	BAY	bay		3.909090909090909	1022
664	RESIN	resin		2.3	10804
665	BEE	bee		4.5	1069
666	RIVER	river		3.4	10983
667	ROAD	road		3.3	10988
668	ROCK	rock		4.833333333333333	11004
669	RODENT	rodent		4.4	11009
670	ROOT	root		5	11037
671	SAND	sand		3	11178
672	EARLY	early		2.75	4112
673	SCHOOL	school		4	11291
674	MOUTH	mouth		3.4	8473
675	FAECES (EXCREMENT)	excrement		4.3	4549
676	SHIT (DEFECATE)	excrete		4.090909090909091	4550
677	AXE	ax		4.8	857
678	BEARD	beard		4.9	1041
679	BRIGHT	bright		4.9	1533
68	TATTOO	tattoo		3.9	12984
680	BREAK (DESTROY OR GET DESTROYED)	break		5.166666666666667	1494
681	DESTROY	destroy		3.7	3494
682	SIDE	side		2.923076923076923	11725
683	PERSON	person		4.454545454545454	9464
684	OWN	own		3	9112
685	DECIDE	decide		2.9285714285714284	3245
686	EASY	easy		3.1818181818181817	4135
687	NOTHING	nothing		3.6	8766
688	LUNG	lung		2.9	7800
689	BETWEEN	between		2.9	1140
69	SOBER	sober		3.3333333333333335	12034
690	BOTTOM	bottom		4.5	1427
691	SEASON	season		2.909090909090909	11388
692	BRING	bring		3.3636363636363638	1541
693	FROM	from		2.6	5300
694	GET	get		2.6363636363636362	5497
695	GO	go		4.9	5595
696	STIR	stir		4.3	12493
698	WISE	wise		4.2727272727272725	14581
699	SAD	sad		5.090909090909091	11122
7	GATHER	gather		4.5	5431
70	BRACKISH	brackish		3.6	1466
700	CARRY	carry		2.9	1855
701	SLOW	slow		3.6	11923
702	CATCH	catch		4.8	1891
703	SOON	soon		2.7	12100
704	CLEAN	clean		3.5833333333333335	2224
705	GO UP (ASCEND)	ascend		4.4	696
706	DARK	dark		4.2	3174
707	REMEMBER	remember		3.272727272727273	10702
708	SHINE	shine		5.2	11631
709	TEACH	teach		3.4	12994
710	WHEEL	wheel		4.181818181818182	14456
711	TALL	tall		4.2	12937
712	RICH	rich		4.9	10930
713	STEAL	steal		3.3333333333333335	12426
714	SEED	seed		3.4	11420
715	SHOUT	shout		5	11677
716	GROAN	groan		5.1	5767
717	SWEET	sweet		5.3	12834
718	PAY	pay		2.6	9319
719	FIND	find		3.4	4932
72	CLAW	claw		5.5	2221
720	GOOD LUCK	luck		3.3636363636363638	7777
721	LOW	low		4.8	7767
722	ATTACK	attack		4.1	773
723	PLACE (POSITION)	place		3	9627
724	READ	read		3.090909090909091	10478
726	WHILE	while		2.1	14473
727	WHICH	which		2.5	14469
728	FIRST	first		3.8	4955
729	DAWN	dawn		4.3	3190
73	BEAK	beak		4	1033
730	SNAKE	snake		4.6	11975
731	BEVERAGE	beverage		2.111111111111111	1142
732	YOUR (SINGULAR)	your		3.6666666666666665	14742
733	EARN	earn		3.8181818181818183	4113
734	MAKE	make		3.3846153846153846	7878
735	OWL	owl		3.6153846153846154	9111
736	YARD	yard		3.3	14713
737	LIGHT (IGNITE)	ignite		4.9	6431
738	THING	thing		3	13157
739	FEED	feed		4.5	4828
74	PUPPY	puppy		3.3	10249
740	SHIP	ship		5.090909090909091	11637
741	DRIVE	drive		3	4017
742	END (OF SPACE)	end		4.3	4299
744	EGG	egg		4.2	4175
745	SHELF	shelf		3.9	11610
746	SHOP	shop		3.9	11659
747	BICYCLE	bicycle		3.6	1160
748	SOW SEEDS	sow		3.909090909090909	12138
749	ENTER	enter		4.3	4354
75	DISGRACE	disgrace		3.5454545454545454	3729
750	DROP	drop		5.1	4027
751	SHRUB	shrub		3.8181818181818183	11701
752	STORE	store		3.6	12522
753	PUPIL (STUDENT)	pupil		3.5	10247
754	HURRY	hurry		4.3076923076923075	6357
755	DENY	deny		3	3410
756	DEPEND	depend		2.6666666666666665	3416
757	BUTTON	button		4.4	1697
758	HERON	heron		2.5454545454545454	6118
759	SILVER	silver		4.3	11760
760	KNOT	knot		4.636363636363637	7339
761	COVER	cover		3.8	2874
762	OUTSIDE	outside		3.75	9056
763	SKIN	skin		3.4	11841
764	SUIT	suit		4.615384615384615	12709
765	MOVE	move		4.333333333333333	8478
767	CORPSE	corpse		2.7	2800
768	LUNCH	lunch		3.1	7797
769	ROOF	roof		2.909090909090909	11025
770	EARRING	hanger		4	5929
771	HAT	hat		4.1	5980
772	BELT	belt		3.6923076923076925	1112
773	HAVE	have		3.1818181818181817	5992
774	CABBAGE	cabbage		3.6	1709
775	TRUMPET	trumpet		4	13552
777	FLUTE	flute		4.2	5095
778	SMOKE (EXHAUST)	smoke		4.214285714285714	11956
779	PART	part		3.5454545454545454	9241
78	THAT	that		1.8	13117
780	OUR	our		3	9030
782	DEFEAT	defeat		2.923076923076923	3289
783	VICTORY	victory		4.1	14188
784	SNOW	snow		4.363636363636363	12014
785	STRONG	strong		4.7	12595
787	SAIL	sail		3.1818181818181817	11137
788	SOAP	soap		3.6	12029
789	PEOPLE	people		3.3636363636363638	9401
79	WASTE	waste		4.083333333333333	14360
790	READY	ready		3.5	10484
791	STRANGER	stranger		4	12542
792	BOIL (OF LIQUID)	boiling		4.090909090909091	1355
794	PEN	pen		2.6923076923076925	9378
795	TROUT	trout		3.7	13543
796	NIPPLE	nipple		4	8718
797	TESTICLES	testicle		3.4545454545454546	13101
798	JAW	jaw		4.75	7149
799	WRIST	wrist		3.1818181818181817	14691
8	CURSE	curse		4.2	3093
801	RIB	rib		3.9	10927
803	ANKLE	ankle		2.727272727272727	496
804	WOMB	womb		4.363636363636363	14616
805	SPINE	spine		5	12224
806	BLANKET	blanket		4.3	1243
807	SKILLED	skilled		3.6	11834
808	DRIP (FALL IN GLOBULES)	drip		5.6	4015
809	TROUSERS	trousers		4.6	13542
81	FATHOM	fathom		4.3	4787
810	LOCUST	locust		2.4	7702
811	SOUL	soul		4.75	12119
812	SLAVE	slave		3.8	11875
813	DO	do		4	3887
815	GOVERNMENT	government		3.8	5658
816	HALF	half		3.9	5888
817	THEY	they		2.3636363636363638	13147
818	WILLOW	willow		3.8	14546
819	STOMACH	stomach		2.7	12509
82	ANGER	anger		3.4	484
820	LAMB	lamb		3.6363636363636362	7379
823	SORCERER	wizard		4.4	14601
824	WITCH	witch		4.6	14588
825	AWAKE	awaken		3.9	841
827	ROLL	roll		5	11016
828	RACCOON	raccoon		4.1	10353
829	RAFTER	rafter		3.1	10380
83	FORBID	forbid		2.9	5139
830	SOOT	soot		5.090909090909091	12102
831	BASE	base		4.363636363636363	983
832	BEAN	bean		3.6	1036
833	ENDURE	endure		3.3	4313
834	BUTTOCKS	buttock		4.181818181818182	1696
835	CHAPTER	chapter		3.8	1997
837	BLUE	blue		4.3	1319
84	JUST	just		4.2	7239
842	LIQUOR	liquor		3	7644
843	SPIDER	spider		3	12214
844	KIND (THING)	sort		3.4166666666666665	12115
845	MURDER	murder		3.4	8520
846	TIGER	tiger		4	13245
847	THIRSTY	thirsty		3.8	13164
848	THIRST	thirst		3.8	13163
849	SPRING (OF WATER)	fountain		3.4	5219
850	SQUARE	square		3.5	12320
851	STABLE	stall		3.9	12372
852	PRIEST	priest		2	10008
853	ALTAR	altar		2.5	386
854	KETTLE	kettle		3.8	7272
855	SEIZE	seize		4.2	11437
857	STONE	stone		3.4	12511
858	STORM	storm		5.545454545454546	12525
859	STOVE	stove		2	12530
860	CAUSE	cause		2.909090909090909	1912
861	JUDGE	judge		3.6	7207
862	SUGAR	sugar		3.3636363636363638	12702
863	EDGE	edge		4.2	4153
864	PUMPKIN	pumpkin		3.8333333333333335	10230
865	FAME	fame		2.2	4734
866	WIN	win		4.7272727272727275	14550
867	GLOVE	glove		4.3	5577
868	BANANA	banana		3.1	927
869	BLADE	blade		4.5	1233
870	BREATH	breath		4.6	1506
871	RATTLESNAKE	rattlesnake		5.545454545454546	10457
873	TAX	tax		3.5	12988
874	CANDY	candy		4.1	1778
876	ARCH	arch		4.9	622
877	MASON	mason		2.727272727272727	8001
878	HELL	hell		5.1	6077
879	COUGH	cough		6	2834
88	BEEHIVE	beehive		4.3	1072
880	REPEAT	repeat		4.8	10734
881	TAILOR	tailor		2.5	12925
882	PARROT	parrot		3.7	9238
883	TERMITE	termite		2.6	13083
884	SHARE	share		3.8	11586
885	OPPOSITE	opposite		3.6	8958
886	PARAKEET	parakeet		4	9206
887	BITTER	bitter		4.9	1216
888	POISONOUS	poisonous		4.3	9745
889	FLAME	flame		5.181818181818182	4987
890	MULE	mule		3.5	8502
891	TIDE	tide		3	13239
892	TIME	time		2.9	13254
893	TIN (METAL)	tin		4.6	13264
894	TOAD	toad		4.9	13291
895	TORTOISE	tortoise		2.5384615384615383	13358
896	ANACONDA (WATER BOA)	anaconda		4.5	454
897	SWALLOW	swallow		5.166666666666667	12813
898	TRADE	trade		3.1818181818181817	13401
899	PRESIDENT	president		4	9972
9	ANNOUNCE	announce		3.4166666666666665	502
90	INNOCENT	innocent		3.6153846153846154	6840
900	TRAIN	train		2.3	13413
902	ADULTERY	adultery		3.2	213
903	ASPEN	aspen		3.25	707
904	BERRY	berry		2.4	1128
905	BORING	boring		2.4545454545454546	1414
906	TREE	tree		2.9	13480
908	DRUM	drum		4.9	4039
909	GARBAGE	garbage		3	5408
91	INSOLENT	insolent		3.4615384615384617	6880
910	DEATH	death		5.3	3211
911	TEMPLE	temple		3.8181818181818183	13050
912	COYOTE	coyote		3	2889
913	CROW	crow		3.3636363636363638	3009
914	SCULPTOR	sculptor		3.272727272727273	11365
915	SINK (BASIN)	basin		3.1538461538461537	993
916	LINEN	linen		3.5	7620
917	ORNAMENT	ornament		4	9014
919	CHILI PEPPER	chili		4	2081
92	SPOIL (SOMEBODY OR SOMETHING)	spoil		4	12261
920	GRAPE	grape		2.909090909090909	5697
921	VALLEY	valley		3.8181818181818183	14081
922	PEAR	pear		2.9	9338
923	LOVE	love		3.8	7759
924	VEGETABLES	vegetable		2.4	14118
926	RICE	rice		2.3636363636363638	10929
928	EMBRACE	hug		4.2	6308
930	VILLAGE	village		3.6	14202
932	BARLEY	barley		3.3846153846153846	969
933	WALL (OF HOUSE)	wall		3.5	14310
934	BUFFALO	buffalo		4.454545454545454	1601
935	WAR	war		3.4	14329
936	STALLION	stallion		3.6	12373
937	BIRD	bird		3.4	1198
938	MARE	mare		1.75	7955
940	STRAIN	strain		4.5	12536
942	HONEY	honey		2.5	6221
943	WATERFALL	waterfall		5.1	14373
944	SALMON	salmon		3.1818181818181817	11153
945	SPEAR	spear		5.2	12170
946	BLOOD	blood		5	1292
947	STREAM	stream		4.6	12557
948	WATER	water		3.9	14370
950	SEAGULL	seagull		3.5	11375
951	WEAPONS	weapon		2.75	14400
952	WEATHER	weather		2.727272727272727	14406
953	RAPE	rape		4.1	10428
954	WELL	well		3.1	14436
955	GREASY	greasy		5.7272727272727275	5733
956	FLEE	flee		6	5021
957	WHALE	whale		3.9	14449
958	WILD ANIMAL	beast		4.4	1046
96	CRAWL	crawl		3.3636363636363638	2920
960	WIND	wind		4	14553
961	PEBBLES	pebble		4	9342
962	WOMAN	woman		4.4	14611
963	BOOK	book		3.7	1386
964	WOOL	wool		3	14631
965	WORLD	world		3.6	14649
966	BRAKE	brake		4.4	1475
967	YEAST	yeast		3.6	14721
968	ACORN	acorn		3	126
969	CIGARETTE	cigarette		4	2153
97	THROUGH	through		3.2	13203
970	COCONUT	coconut		3.6	2335
971	MUST	must		2.9	8542
972	BE ABLE	can		2.6	1766
974	TOBACCO	tobacco		3.5	13294
975	SPINACH	spinach		2.8	12221
976	WEAR	wear		3.3333333333333335	14402
977	ARROW	arrow		3.7	672
978	WAVE	wave		5.8	14382
979	FARMER	farmer		2.9166666666666665	4761
98	ALL	all		3.4	344
980	HEEL	heel		4.8	6064
981	ELBOW	elbow		3.8	4196
983	CONVICT	convict		3.9166666666666665	2745
984	WORK (LABOUR)	work		4.416666666666667	14636
985	VINEGAR	vinegar		3.1	14210
986	TOMATO	tomato		2.9	13315
987	REMAIN	remain		3.3333333333333335	10696
988	ACQUIT	acquit		2.909090909090909	133
989	CLEAR	clear		4	2229
99	HUNCHBACK	hunchback		5.9	6341
990	CREEK (TIDAL)	creek		5	2949
991	FRY	fry		4.090909090909091	5325
992	CLIFF	cliff		4.3	2246
994	BOW	bow		4.7	1447
995	QUIVER (FOR ARROWS)	quiver		5.1	10342
996	DEAF	deaf		4	3203
998	PUT	put		2.1	10276
999	JOINT	joint		4.133333333333334	7189
