CONCEPTICON_ID	CONCEPTICON_GLOSS	FRENCH	FRENCH_CONCRETENESS_MEAN	FRENCH_CONTEXT_AVAILABILITY_MEAN	FRENCH_VALENCE_MEAN	FRENCH_AROUSAL_MEAN	LINE_IN_SOURCE
784	SNOW	neige	4.2	4.333333333333333	4.172413793103448	1.793103448275862	969
785	STRONG	fort	2.2	3.1	3.9	3.121212121212121	571
786	SAILCLOTH	voile	4.291666666666667	3.8	3.6	2.3529411764705883	1639
789	PEOPLE	gens	3.066666666666667	2.5	3.3448275862068964	2.9310344827586206	624
790	READY	prêt	2.3666666666666667	3.066666666666667	3.6875	2.5517241379310347	1182
794	PEN	stylo	4.92	4.133333333333334	3.6	2.4411764705882355	1441
795	TROUT	truite	4.766666666666667	2.9	3.2413793103448274	2.689655172413793	1578
801	RIB	côte	3.2666666666666666	3	3.46875	2.2758620689655173	350
809	TROUSERS	pantalon	4.666666666666667	3.5	3.6551724137931036	2.413793103448276	1045
811	SOUL	âme	1.4666666666666666	3.3333333333333335	4	1.9655172413793103	15
817	THEY	eux	1.5666666666666667	1.7	3.1724137931034484	2.6206896551724137	490
831	BASE	base	2.3	2	3.2758620689655173	2.5517241379310347	70
836	SCREWDRIVER	tournevis	4.733333333333333	3.5	3.4827586206896552	3.103448275862069	1532
837	BLUE	bleu	2.9	3.066666666666667	4.0344827586206895	1.8275862068965518	100
838	REMAINS	reste	2.3333333333333335	2.7666666666666666	3.066666666666667	2.1379310344827585	1260
843	SPIDER	araignée	4.84	4.1	2.1666666666666665	3.515151515151515	26
845	MURDER	meurtre	3.1333333333333333	3.7333333333333334	1.15625	4.655172413793103	903
846	TIGER	tigre	4.766666666666667	4.066666666666666	3.65625	3.3448275862068964	1503
848	THIRST	soif	2.6	3.466666666666667	2.7	3.2058823529411766	1392
849	SPRING (OF WATER)	source	3.2	3.1	4.3125	1.6206896551724137	1415
85	GIVE BACK	rendre	2.7	1.8333333333333333	3.2758620689655173	2.6551724137931036	1257
852	PRIEST	prêtre	4.266666666666667	3.7666666666666666	3.103448275862069	2.793103448275862	1183
854	KETTLE	bouilloire	4.766666666666667	3.8333333333333335	3.566666666666667	2.3448275862068964	128
857	STONE	pierre	4.466666666666667	3.433333333333333	3	2.4482758620689653	1092
859	STOVE	cuisinière	4.533333333333333	3.6	3.8620689655172415	2.310344827586207	404
861	JUDGE	juge	3.6	3.3666666666666667	3.066666666666667	3.3448275862068964	758
862	SUGAR	sucre	4.733333333333333	4.033333333333333	3.6666666666666665	2.1379310344827585	1444
864	PUMPKIN	courge	4.5	3.1333333333333333	3	2.4482758620689653	362
865	FAME	gloire	2.033333333333333	3.3	4.34375	3	640
867	GLOVE	gant	4.666666666666667	3.6	3.65625	2.103448275862069	612
868	BANANA	banane	4.966666666666667	4.233333333333333	3.6333333333333333	2.103448275862069	60
870	BREATH	souffle	3.066666666666667	2.933333333333333	3.6551724137931036	2.1724137931034484	1410
873	TAX	taxe	2.6333333333333333	3.1333333333333333	1.5666666666666667	3.7586206896551726	1472
876	ARCH	arche	4.1	2.8	3.5	2.1379310344827585	29
88	BEEHIVE	ruche	4.68	3.7333333333333334	3.6333333333333333	3	1296
889	FLAME	flamme	4.5	3.9	3.689655172413793	3.103448275862069	543
892	TIME	temps	1.6666666666666667	2.9	3.4375	2.8620689655172415	1482
900	TRAIN	train	4.8	3.966666666666667	3.8620689655172415	2.689655172413793	1540
905	BORING	terne	2.433333333333333	2.8333333333333335	1.71875	2.2758620689655173	1486
906	TREE	arbre	4.758620689655173	4.033333333333333	4.34375	1.5172413793103448	27
908	DRUM	tambour	4.88	3.689655172413793	3.3333333333333335	3.088235294117647	1462
910	DEATH	mort	2.8	4.166666666666667	1.09375	4.241379310344827	937
916	LINEN	lin	4.32	2.4	3.533333333333333	2.1176470588235294	817
922	PEAR	poire	4.666666666666667	3.4	4.172413793103448	2.206896551724138	1144
926	RICE	riz	4.6	3.033333333333333	3.6551724137931036	2.3448275862068964	1276
93	DRAW MILK	traire	3.52	3.066666666666667	3	2.878787878787879	1542
932	BARLEY	orge	4.333333333333333	2.3333333333333335	3.2666666666666666	1.7241379310344827	1024
933	WALL (OF HOUSE)	mur	4.5	3.066666666666667	2.5517241379310347	2.896551724137931	957
934	BUFFALO	buffle	4.566666666666666	2.4	3.103448275862069	3.206896551724138	172
935	WAR	guerre	3.5	3.8	1.0666666666666667	4.586206896551724	687
937	BIRD	oiseau	4.633333333333334	3.7	4.103448275862069	2	1013
939	HORN (INSTRUMENT)	cor	3.8	2.033333333333333	2.8666666666666667	2.896551724137931	346
942	HONEY	miel	4.533333333333333	4	4.15625	1.6896551724137931	907
945	SPEAR	lance	3.2	2.966666666666667	2.586206896551724	3.3448275862068964	780
946	BLOOD	sang	4.233333333333333	3.8333333333333335	2.9375	3.689655172413793	1319
948	WATER	eau	4.2	4.566666666666666	4.533333333333333	1.6206896551724137	473
950	SEAGULL	mouette	4.84	3.7333333333333334	3.466666666666667	2.242424242424242	945
951	WEAPONS	arme	4.48	3.6	1.7	4	30
953	RAPE	viol	3.6	3.533333333333333	1	4.896551724137931	1628
954	WELL	puits	4.7	3.5	3.1666666666666665	2.413793103448276	1205
956	FLEE	fuir	2.896551724137931	2.566666666666667	1.7241379310344827	4.0344827586206895	602
958	WILD ANIMAL	bête	2.8666666666666667	3.1	2.206896551724138	3.1724137931034484	82
960	WIND	vent	2.9	3.5	3.03125	2.413793103448276	1605
962	WOMAN	femme	4.4	4.166666666666667	4.366666666666666	2.5454545454545454	513
963	BOOK	livre	4.566666666666666	3.966666666666667	4.21875	1.5862068965517242	825
964	WOOL	laine	4.433333333333334	3.2	3.71875	1.5862068965517242	774
965	WORLD	monde	2.6333333333333333	3.3	3.9310344827586206	3.0344827586206895	929
968	ACORN	gland	4.32	3.7666666666666666	2.8	2.3529411764705883	635
969	CIGARETTE	cigarette	4.8	4.333333333333333	1.53125	3.0344827586206895	294
977	ARROW	flèche	4.2	3.2333333333333334	2.9655172413793105	3.413793103448276	548
978	WAVE	vague	4	4.3	3.7333333333333334	2.1515151515151514	1590
98	ALL	tous	2.033333333333333	1.6666666666666667	3.8620689655172415	2.4827586206896552	1534
981	ELBOW	coude	4.68	3.566666666666667	3.1333333333333333	2.5757575757575757	354
986	TOMATO	tomate	4.866666666666666	4.166666666666667	4.28125	2.0689655172413794	1514
994	BOW	arc	4.413793103448276	3.1666666666666665	3.103448275862069	3.1379310344827585	28
996	DEAF	sourd	3.1333333333333333	3.1	1.90625	2.793103448275862	1416
998	PUT	mettre	2.12	2.7666666666666666	3.2	2.5757575757575757	900
