CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_AUDITORY_MEAN	ENGLISH_GUSTATORY_MEAN	ENGLISH_HAPTIC_MEAN	ENGLISH_INTEROCEPTIVE_MEAN	ENGLISH_OLFACTORY_MEAN	ENGLISH_VISUAL_MEAN	ENGLISH_FOOT_ACTION_MEAN	ENGLISH_HAND_ACTION_MEAN	ENGLISH_HEAD_ACTION_MEAN	ENGLISH_MOUTH_ACTION_MEAN	ENGLISH_TORSO_ACTION_MEAN	ENGLISH_PERCEPTUAL_STRENGTH_MAX	ENGLISH_PERCEPTUAL_STRENGTH_AGGREGATED	ENGLISH_PERCEPTUAL_EXCLUSIVITY	ENGLISH_PERCEPTUAL_DOMINANT	ENGLISH_ACTION_STRENGTH_MAX	ENGLISH_ACTION_STRENGTH_AGGREGATED	ENGLISH_ACTION_EXCLUSIVITY	ENGLISH_ACTION_DOMINANT	ENGLISH_SENSORIMOTOR_STRENGTH_MAX	ENGLISH_SENSORIMOTOR_STRENGTH_AGGREGATED	ENGLISH_SENSORIMOTOR_EXCLUSIVITY	ENGLISH_SENSORIMOTOR_DOMINANT	ENGLISH_PERCEPTUAL_KNOWN_PERCENTAGE	ENGLISH_ACTION_KNOWN_PERCENTAGE	ENGLISH_PERCEPTUAL_AOA_MEAN	ENGLISH_ACTION_AOA_MEAN	LINE_IN_SOURCE
654	PLASTIC	PLASTIC	1.210526316	0.736842105	4.368421053	0.157894737	1.631578947	4.526315789	1.238095238	3	2.095238095	1.380952381	0.952380952	4.526315789	5.673450875	0.345833333	Visual	3	3.464771737	0.236263736	Hand_arm	4.526315789	6.075080996	0.205107084	Visual	1	1	34.63157895	38.28571429	25511
655	POISON	POISON	0.388888889	2.111111111	1.166666667	3.388888889	1.222222222	1.5	0.95	1.15	1.5	2.15	1.65	3.388888889	3.807010808	0.306818182	Interoceptive	2.15	2.722705191	0.162162162	Mouth	3.388888889	4.223900373	0.174644243	Interoceptive	1	1	36.05555556	37.15	25710
656	POLICE	POLICE	3.444444444	0	0.555555556	0.611111111	0.055555556	4.388888889	0.619047619	1.238095238	2.333333333	1.333333333	0.523809524	4.388888889	5.010720027	0.484662577	Visual	2.333333333	2.588951025	0.299212598	Head	4.388888889	5.231254139	0.290593799	Visual	1	1	38	37.52380952	25732
657	PRICE	PRICE	2.4	0.05	0.1	0.65	0	4.35	0.142857143	0.761904762	2.285714286	1.095238095	0.142857143	4.35	4.58540784	0.57615894	Visual	2.285714286	2.393011832	0.483870968	Head	4.35	4.793106725	0.363148479	Visual	1	1	32.05	37.47619048	26400
658	RAIN (PRECIPITATION)	RAIN	3.375	1.0625	3.625	0.5	2.3125	4.0625	1.894736842	2.421052632	3.578947368	1.263157895	2.052631579	4.0625	5.504857	0.238493724	Visual	3.578947368	4.263494787	0.20657277	Head	4.0625	6.251490718	0.136243553	Visual	1	1	35.75	37.57894737	27336
659	REED	REED	1	0.1875	1.125	0.4375	0.25	2.5	0.368421053	2.052631579	1.631578947	1.421052632	0.263157895	2.5	2.628232036	0.420454545	Visual	2.052631579	2.516139927	0.311926606	Hand_arm	2.5	3.242289151	0.205796253	Visual	0.842105263	0.904761905	39.25	36.68421053	27896
66	KNEEL	KNEEL	0.4375	0	2.6875	1.625	0	3.8125	3.7	0.7	1.55	0.1	0.8	3.8125	4.294475106	0.445255474	Visual	3.7	3.808312252	0.525547445	Foot_leg	3.8125	5.122746059	0.247364152	Visual	1	1	36.0625	39.4	19285
660	REEF	REEF	0.666666667	0.055555556	2.444444444	0.222222222	0.444444444	4.388888889	1.736842105	1.789473684	2.157894737	0.473684211	1	4.388888889	4.634489317	0.527027027	Visual	2.157894737	2.807303059	0.235294118	Head	4.388888889	4.955146224	0.281749049	Visual	0.947368421	1	39	40.84210526	27898
661	RELIGION	RELIGION	2.176470588	0.117647059	0.117647059	1.294117647	0.117647059	2.058823529	0.555555556	0.833333333	2.944444444	1.555555556	0.5	2.176470588	2.768048222	0.35	Auditory	2.944444444	3.112981915	0.382608696	Head	2.944444444	3.717517985	0.230359521	Head	1	1	32.47058824	35.94444444	28185
662	BATTERY	BATTERY	0.941176471	0.235294118	2.470588235	0.529411765	0.176470588	3.705882353	0.9	2.7	2.8	0.7	0.95	3.705882353	4.061054492	0.437956204	Visual	2.8	3.518658854	0.260869565	Head	3.705882353	4.799246844	0.219098046	Visual	1	1	35	41.15	2549
663	BAY	BAY	2.117647059	0.352941176	1.176470588	0.117647059	1.647058824	4.647058824	0.80952381	0.619047619	1.904761905	0.285714286	0.428571429	4.647058824	4.876893416	0.450292398	Visual	1.904761905	1.981536514	0.4	Head	4.647058824	4.983585455	0.321088165	Visual	0.944444444	1	33.35294118	34.80952381	2568
664	RESIN	RESIN	0.5	0.5	2.25	0.3125	1.25	2.9375	0.6	1.533333333	2.133333333	0.4	0.2	2.9375	3.390390388	0.338709677	Visual	2.133333333	2.387087719	0.397260274	Head	2.9375	3.74618881	0.216974901	Visual	0.842105263	0.789473684	38.4375	39.13333333	28528
665	BEE	BEE	2.777777778	0	0.611111111	0.277777778	0	4.5	0.818181818	2	2.5	0.545454545	0.818181818	4.5	4.831850222	0.551020408	Visual	2.5	2.919437442	0.292517007	Head	4.5	5.163787213	0.303061224	Visual	1	1	37.38888889	38.63636364	2680
666	RIVER	RIVER	3.363636364	0.727272727	2.272727273	0.090909091	1.090909091	4.590909091	2.047619048	1.857142857	2.047619048	0.80952381	1.714285714	4.590909091	5.29242287	0.370786517	Visual	2.047619048	3.077391426	0.146067416	Foot_leg	4.590909091	5.618722672	0.218313557	Visual	1	1	36.77272727	36.42857143	28993
667	ROAD	ROAD	0.588235294	0	0.647058824	0	0.235294118	4.176470588	2.65	0.8	2.6	0.35	0.4	4.176470588	4.185765654	0.739583333	Visual	2.65	3.326342571	0.338235294	Foot_leg	4.176470588	4.793477374	0.335538752	Visual	1	1	37.47058824	36.3	29003
668	ROCK	ROCK	2	0.45	3.55	0.95	0.7	4.1	1.588235294	2.647058824	1.411764706	0.647058824	0.705882353	4.1	4.972534404	0.310638298	Visual	2.647058824	2.962132683	0.285714286	Hand_arm	4.1	5.300768947	0.194666667	Visual	0.952380952	0.944444444	35.47368421	36.05882353	29051
670	ROOT	ROOT	0.588235294	0.647058824	1.882352941	0.235294118	0.647058824	3.823529412	1.2	1.8	1	0.85	0.3	3.823529412	3.985901756	0.458646617	Visual	1.8	2.095464512	0.291262136	Hand_arm	3.823529412	4.170289026	0.276581274	Visual	1	0.952380952	35.64705882	35.1	29140
671	SAND	SAND	0.421052632	0.263157895	3.894736842	0.105263158	0.263157895	3.578947368	2.95	2.95	2.55	1.05	1.5	3.894736842	4.718198321	0.444444444	Haptic	2.95	4.168984488	0.172727273	Hand_arm	3.894736842	5.619874412	0.194070081	Haptic	1	1	36.73684211	37.45	29505
672	EARLY	EARLY	1.15	0	0.3	2.4	0.1	2.45	0.904761905	1	2.904761905	0.761904762	1.19047619	2.45	3.109957575	0.3828125	Visual	2.904761905	3.050244204	0.316901408	Head	2.904761905	3.88104855	0.220694645	Head	1	1	36.5	35.76190476	10643
673	SCHOOL	SCHOOL	2.555555556	0.055555556	1.166666667	0.777777778	0.833333333	3.5	2.05	2.25	3	1.85	1.7	3.5	3.962192354	0.3875	Visual	3	3.876438592	0.119815668	Head	3.5	4.938618984	0.174500422	Visual	1	0.952380952	38.22222222	33.35	29744
674	MOUTH	MOUTH	1.210526316	2	2.578947368	1.263157895	0.736842105	2.947368421	0.210526316	0.578947368	1	4.894736842	0.052631579	2.947368421	3.801698661	0.205882353	Visual	4.894736842	4.911424543	0.71875	Mouth	4.894736842	5.576554281	0.277108434	Mouth	1	1	34.42105263	36.36842105	22129
675	FAECES (EXCREMENT)	EXCREMENT	1	0.176470588	0.823529412	1.058823529	3.411764706	3.294117647	0.210526316	0.789473684	0.631578947	0.578947368	2	3.411764706	4.276483265	0.331325301	Olfactory	2	2.076021149	0.425	Torso	3.411764706	4.433711716	0.231501994	Olfactory	1	1	39.23529412	35.31578947	11796
676	SHIT (DEFECATE)	DEFECATE	1.944444444	0.166666667	1.055555556	3.277777778	3.444444444	2.777777778	0.65	0.2	0.8	0.1	3.4	3.444444444	4.733327701	0.25877193	Olfactory	3.4	3.422788812	0.640776699	Torso	3.444444444	5.26740347	0.187714375	Olfactory	1	1	34.94444444	39.8	8511
677	AXE	AX	1.625	0	3.1875	0.1875	0.125	3.9375	0.777777778	3.444444444	2.222222222	0.388888889	1.388888889	3.9375	4.606224866	0.434482759	Visual	3.444444444	3.804058705	0.371621622	Hand_arm	3.9375	5.345912975	0.22780233	Visual	0.888888889	0.857142857	40.3125	37.66666667	2102
678	BEARD	BEARD	0.1	0	3.35	0.05	0.05	4.35	0.05	0.8	2.4	2.45	0.05	4.35	4.93118388	0.550632911	Visual	2.45	3.073812528	0.417391304	Mouth	4.35	5.300888364	0.318681319	Visual	1	1	35.2	38.7	2612
679	BRIGHT	BRIGHT	0.176470588	0	0.352941176	0.705882353	0.058823529	4.705882353	0.45	0.6	3.95	0.65	0.4	4.705882353	4.71191628	0.784313725	Visual	3.95	3.963747961	0.58677686	Head	4.705882353	5.505672612	0.390529656	Visual	1	1	39.82352941	34.55	3972
68	TATTOO	TATTOO	0.588235294	0	1.352941176	0.764705882	0	4.529411765	1.833333333	3.166666667	2.222222222	0.388888889	2.055555556	4.529411765	4.57966261	0.62601626	Visual	3.166666667	3.862734549	0.287356322	Hand_arm	4.529411765	5.356456589	0.267981439	Visual	1	1	38.58823529	35.55555556	34126
681	DESTROY	DEMOLISH	2.9375	0.4375	1.625	1.125	0.75	3.875	1.952380952	3.238095238	2.571428571	1.238095238	1.19047619	3.875	4.477308285	0.319767442	Visual	3.238095238	3.957514751	0.200934579	Hand_arm	3.875	5.333708373	0.16415577	Visual	0.941176471	1	32.33333333	37.95238095	8738
682	SIDE	SIDE	0.956521739	0.086956522	2	0.47826087	0.043478261	4	1.25	2.041666667	1.791666667	1.333333333	1.916666667	4	4.179058419	0.522988506	Visual	2.041666667	2.948239753	0.095	Hand_arm	4	4.620009477	0.248860529	Visual	1	1	39.26086957	39.25	30850
683	PERSON	PERSON	3.818181818	0.909090909	3	1.454545455	2.090909091	4.454545455	2.476190476	3.380952381	4.476190476	3.80952381	2.428571429	4.454545455	5.687989416	0.225433526	Visual	4.476190476	5.973264046	0.123563218	Head	4.476190476	7.350523096	0.11044096	Head	1	1	34.86363636	39.61904762	25028
684	OWN	OWN	0.947368421	0.578947368	1.421052632	1.421052632	0.631578947	2.105263158	1	1.947368421	2.631578947	1.631578947	1.210526316	2.105263158	2.538930871	0.214814815	Visual	2.631578947	3.198643466	0.19375	Head	2.631578947	3.661612478	0.13220339	Head	1	1	32.05263158	31.42105263	24225
685	DECIDE	DECIDE	1.52	0.2	0.32	2.32	0.24	1.24	0.208333333	0.375	3.916666667	1.291666667	0.541666667	2.32	2.618807997	0.363013699	Interoceptive	3.916666667	3.967623608	0.585526316	Head	3.916666667	4.316372949	0.305312158	Head	1	1	34.64	42.20833333	8385
686	EASY	SIMPLE	2.4375	0.5	0.875	1.3125	0.375	2.625	0.684210526	0.736842105	2.263157895	1.263157895	0.684210526	2.625	3.292074982	0.276923077	Visual	2.263157895	2.446754668	0.280373832	Head	2.625	3.692032356	0.163558106	Visual	0.941176471	1	35.625	35.63157895	30965
687	NOTHING	NOTHING	0.611111111	0.277777778	0.444444444	1.111111111	0.277777778	1	0.842105263	1.157894737	2.368421053	0.684210526	0.842105263	1.111111111	1.397721488	0.223880597	Interoceptive	2.368421053	2.53821446	0.285714286	Head	2.368421053	2.672288745	0.217391304	Head	1	1	35.77777778	40.10526316	23211
688	LUNG	LUNG	0.59375	0	0.59375	2.96875	0.15625	1	0.09375	0.28125	1.4375	1.90625	4.21875	2.96875	3.021601981	0.558823529	Interoceptive	4.21875	4.396918072	0.519685039	Torso	4.21875	4.82877093	0.318396226	Torso	0.96969697	0.914285714	33.34375	38.25	20471
689	BETWEEN	BETWEEN	0.6875	0.1875	0.6875	0.375	0.1875	2.9375	0.913043478	1.434782609	1.347826087	0.695652174	0.695652174	2.9375	2.964895737	0.543209877	Visual	1.434782609	1.897930083	0.145299145	Hand_arm	2.9375	3.204285912	0.270950469	Visual	1	1	37.6875	34.69565217	2869
69	SOBER	SOBER	0.947368421	0.947368421	0.315789474	3.842105263	0.736842105	1.684210526	1.2	1.15	3.5	1.85	1.4	3.842105263	3.992187819	0.416149068	Interoceptive	3.5	3.807545028	0.258241758	Head	3.842105263	4.916275841	0.20065888	Interoceptive	1	1	37.10526316	35.95	31642
690	BOTTOM	BOTTOM	0.45	0	2.35	0.8	0.15	3.9	0.789473684	0.684210526	0.684210526	0.052631579	1.263157895	3.9	4.177494416	0.509803922	Visual	1.263157895	1.465629163	0.348484848	Torso	3.9	4.23678288	0.350603265	Visual	1	1	37.45	39.47368421	3683
691	SEASON	SEASON	1.055555556	0.888888889	1.277777778	1.333333333	1.611111111	3.5	1.588235294	1.882352941	2.352941176	1.176470588	1.411764706	3.5	3.765523215	0.270114943	Visual	2.352941176	3.041811525	0.13986014	Head	3.5	4.336283804	0.144432393	Visual	1	1	34.61111111	40.52941176	30012
692	BRING	BRING	1.45	0.45	2.25	1.1	0.4	2.9	2.631578947	3.315789474	1.473684211	0.947368421	1.578947368	2.9	3.428888085	0.292397661	Visual	3.315789474	3.972028084	0.238095238	Hand_arm	3.315789474	4.687261268	0.157632665	Hand_arm	1	1	36.75	37.52631579	3988
693	FROM	FROM	1.909090909	0.272727273	0.409090909	0.727272727	0.409090909	2.272727273	1.095238095	1.333333333	2.285714286	1.19047619	0.761904762	2.272727273	2.67954854	0.333333333	Visual	2.285714286	2.608812209	0.228571429	Head	2.285714286	3.33205445	0.158920027	Head	0.956521739	1	37.18181818	37.80952381	13866
694	GET	GET	1.470588235	0.647058824	1.529411765	1	0.588235294	2.470588235	1	2.952380952	1.571428571	0.952380952	0.666666667	2.470588235	2.856678004	0.244274809	Visual	2.952380952	3.167349842	0.32	Hand_arm	2.952380952	3.804966247	0.159215242	Hand_arm	1	1	35.35294118	37.23809524	14384
695	GO	GO	1.736842105	0.473684211	0.736842105	1.894736842	0.578947368	2.421052632	3.6	1.95	2.6	1.75	1.75	2.421052632	2.997514045	0.248322148	Visual	3.6	4.35092903	0.158798283	Foot_leg	3.6	4.781213604	0.160388821	Foot_leg	1	1	38.42105263	37.45	14628
696	STIR	STIR	1.272727273	0	2.636363636	0.409090909	0.181818182	3.590909091	0.25	4.7	1.6	0.25	1.05	3.590909091	4.056760255	0.443820225	Visual	4.7	4.778431513	0.566878981	Hand_arm	4.7	5.602711387	0.294838894	Hand_arm	1	1	35.63636364	33.9	32788
698	WISE	WISE	2.972222222	0.138888889	0.305555556	1.277777778	0.25	2.25	1.05	1.25	3.45	1.95	1	2.972222222	3.413688427	0.393822394	Auditory	3.45	3.74655684	0.281609195	Head	3.45	4.520399213	0.20831877	Head	1	1	37.80555556	41.5	39177
699	SAD	SAD	2.294117647	0.294117647	0.647058824	3.352941176	0.294117647	2.764705882	0.904761905	1.285714286	4.142857143	2.666666667	1.80952381	3.352941176	4.145138178	0.317073171	Interoceptive	4.142857143	4.623867418	0.299559471	Head	4.142857143	5.540542826	0.18814186	Head	1	1	37.52941176	36	29366
7	GATHER	GATHER	0.380952381	0.285714286	2.428571429	0.857142857	0.380952381	2.80952381	2.047619048	3.904761905	1.952380952	1	1.952380952	2.80952381	3.340128671	0.353333333	Visual	3.904761905	4.379620473	0.26754386	Hand_arm	3.904761905	4.949761459	0.201058201	Hand_arm	1	1	34.9047619	42.23809524	14216
700	CARRY	CARRY	0.428571429	0.095238095	3.047619048	0.761904762	0.095238095	2.380952381	1.80952381	4.761904762	1.238095238	0.238095238	2.047619048	3.047619048	3.485008604	0.433566434	Haptic	4.761904762	4.99200392	0.448113208	Hand_arm	4.761904762	5.503883485	0.276056338	Hand_arm	1	1	37.14285714	34.47619048	4737
701	SLOW	SLOW	1.404761905	0.523809524	0.904761905	1.904761905	0.476190476	3.904761905	3.096774194	2.64516129	2.709677419	1.935483871	1.709677419	3.904761905	4.125435389	0.375979112	Visual	3.096774194	4.315130877	0.114666667	Foot_leg	3.904761905	5.319907889	0.16160446	Visual	1	0.837837838	34.14285714	36.61290323	31349
702	CATCH	CATCH	1.176470588	0	3.352941176	0.411764706	0	4.058823529	1.105263158	4.263157895	2.105263158	0.421052632	1.157894737	4.058823529	4.73645838	0.450980392	Visual	4.263157895	4.477898051	0.424418605	Hand_arm	4.263157895	5.809247809	0.236151603	Hand_arm	1	1	37.58823529	40.57894737	4834
703	SOON	SOON	1.647058824	0.058823529	0.117647059	1.941176471	0.058823529	1.352941176	0.421052632	0.473684211	2.789473684	1.052631579	0.421052632	1.941176471	2.425047149	0.363636364	Interoceptive	2.789473684	2.849103156	0.459183673	Head	2.789473684	3.343847785	0.264230078	Head	1	1	39.11764706	35.73684211	31796
704	CLEAN	CLEAN	0.1875	0.625	2.875	1.1875	2.6875	4.6875	2.631578947	4.052631579	2.684210526	2.052631579	2.578947368	4.6875	5.290724011	0.367346939	Visual	4.052631579	5.064815867	0.142857143	Hand_arm	4.6875	6.526684452	0.171428571	Visual	1	1	33.5	37	5657
705	GO UP (ASCEND)	ASCEND	0.533333333	0.133333333	0.6	1.133333333	0.2	2.733333333	2.157894737	0.947368421	2	0.736842105	1.052631579	2.733333333	2.812816029	0.4875	Visual	2.157894737	2.735290567	0.20610687	Foot_leg	2.733333333	3.495770439	0.212625538	Visual	0.9375	1	36	37.57894737	1694
706	DARK	DARK	0.263157895	0.078947368	0.105263158	0.710526316	0.131578947	4.684210526	0.545454545	0.848484848	3.636363636	0.484848485	0.454545455	4.684210526	4.689989424	0.77092511	Visual	3.636363636	3.660927274	0.532994924	Head	4.684210526	5.339449095	0.38559124	Visual	1	0.868421053	35.23684211	37.33333333	8167
707	REMEMBER	REMEMBER	1.176470588	0.764705882	0.588235294	2.470588235	0.941176471	1.764705882	0	0.380952381	4.476190476	0.761904762	0.238095238	2.470588235	2.871960352	0.244274809	Interoceptive	4.476190476	4.484676752	0.764227642	Head	4.476190476	4.847185907	0.330028914	Head	1	0.807692308	32.76470588	41.38095238	28225
708	SHINE	SHINE	0.2	0	1	0.05	0.1	4.85	0.15	1.6	2.75	0.4	0.2	4.85	4.86425818	0.782258065	Visual	2.75	2.92277938	0.509803922	Head	4.85	5.19325432	0.42920354	Visual	1	1	36	41.35	30604
709	TEACH	TEACH	3.352941176	0.294117647	0.588235294	1	0.352941176	2.705882353	0.952380952	2.904761905	3.571428571	3.333333333	1.047619048	3.352941176	3.888137544	0.368794326	Auditory	3.571428571	4.778519738	0.221774194	Head	3.571428571	5.516679717	0.163020761	Head	1	1	32.76470588	40.23809524	34167
710	WHEEL	WHEEL	1.5625	0.0625	1.9375	0.125	0.25	3.75	0.842105263	2.631578947	2.631578947	0.157894737	0.210526316	3.75	3.996665719	0.479674797	Visual	2.631578947	3.333989115	0.382113821	Head	3.75	4.655456478	0.26039489	Visual	1	0.95	38.375	40.21052632	38844
711	TALL	TALL	0.631578947	0.263157895	0.526315789	0.631578947	0.263157895	4.631578947	1.736842105	1.052631579	2.210526316	0.473684211	2.421052632	4.631578947	4.642215838	0.628787879	Visual	2.421052632	3.158333272	0.246666667	Torso	4.631578947	5.085787976	0.294326241	Visual	1	1	36.15789474	36.31578947	34018
712	RICH	WEALTHY	1.058823529	0.117647059	0.470588235	0.764705882	0.235294118	2.882352941	1.105263158	1.736842105	2.789473684	1.842105263	1.210526316	2.882352941	2.951041385	0.5	Visual	2.789473684	3.311673561	0.193939394	Head	2.882352941	3.958302219	0.194511	Visual	1	1	36.88235294	38.52631579	38662
713	STEAL	STEAL	1	0	1	0.882352941	0	3.294117647	1.210526316	3.421052632	2.157894737	0.789473684	1.210526316	3.294117647	3.374671028	0.533333333	Visual	3.421052632	3.782716869	0.299401198	Hand_arm	3.421052632	4.523479154	0.22858916	Hand_arm	1	1	37.17647059	37.94736842	32616
714	SEED	SEED	1.117647059	2.117647059	2.882352941	1.470588235	1.352941176	3.647058824	0.857142857	3	2.142857143	1.142857143	0.5	3.647058824	4.464836991	0.200934579	Visual	3	3.393734109	0.327102804	Hand_arm	3.647058824	5.040899137	0.155555556	Visual	1	0.823529412	34.8125	37.71428571	30099
715	SHOUT	SHOUT	4.111111111	0.388888889	0.166666667	0.777777778	0	1.388888889	0.05	0.3	1.95	4.5	0.75	4.111111111	4.173529431	0.601626016	Auditory	4.5	4.62589172	0.589403974	Mouth	4.5	5.557899232	0.312862109	Mouth	1	1	36	37.4	30732
716	GROAN	GROAN	4.069767442	0.209302326	0.488372093	2.627906977	0.255813953	1.813953488	0.272727273	0.181818182	1.363636364	4.636363636	0.454545455	4.069767442	4.508899402	0.407862408	Auditory	4.636363636	4.677187743	0.644736842	Mouth	4.636363636	5.788813815	0.272046482	Mouth	1	1	33.8372093	41.45454545	15043
717	SWEET	SWEET	0.35	4.1	0.35	0.75	1.65	1	0.052631579	0.263157895	2	3.947368421	0.052631579	4.1	4.215677424	0.457317073	Gustatory	3.947368421	4.111948	0.616666667	Mouth	4.1	5.246889105	0.278825236	Gustatory	1	1	39.3	37.47368421	33734
718	PAY	PAY	0.6	0.15	1.85	0.65	0.15	3.65	0.45	2.45	1.55	1	0.45	3.65	3.813436391	0.496453901	Visual	2.45	2.696761091	0.338983051	Hand_arm	3.65	4.218444486	0.27027027	Visual	1	1	42.55	35.95	24698
719	FIND	FIND	1.888888889	0.166666667	1.833333333	0.166666667	0.388888889	3.444444444	0.9	1.65	2.15	0.65	0.35	3.444444444	3.775910586	0.415492958	Visual	2.15	2.492081613	0.315789474	Head	3.444444444	4.107739654	0.241210139	Visual	1	1	38.27777778	31.35	12789
72	CLAW	CLAW	0.578947368	0.157894737	2.842105263	0.210526316	0.157894737	3.947368421	0.571428571	3.19047619	1.571428571	0.380952381	0.523809524	3.947368421	4.391224194	0.48	Visual	3.19047619	3.324469486	0.450381679	Hand_arm	3.947368421	4.951772008	0.268132648	Visual	1	1	35.21052632	37.47619048	5652
720	GOOD LUCK	LUCK	1.052631579	0	0.421052632	2.789473684	0	2	1	1.388888889	2.888888889	2.166666667	1.388888889	2.789473684	3.139567329	0.445378151	Interoceptive	2.888888889	3.438078387	0.213836478	Head	2.888888889	4.152173848	0.191361611	Head	1	1	36.26315789	42.05555556	20423
721	LOW	LOW	1	0.181818182	1.03030303	1	0.181818182	2.484848485	1.588235294	1.411764706	2.176470588	0.705882353	1.117647059	2.484848485	2.642322153	0.391752577	Visual	2.176470588	2.662672189	0.210084034	Head	2.484848485	3.341986196	0.178823529	Visual	0.942857143	0.918918919	35.27272727	38.05882353	20388
722	ATTACK	ATTACK	2.818181818	0.393939394	2.151515152	2.151515152	0.424242424	3.727272727	3.242424242	3.939393939	2.636363636	2.090909091	2.484848485	3.727272727	4.550381638	0.285714286	Visual	3.939393939	5.168037199	0.128421053	Hand_arm	3.939393939	6.146850232	0.136046512	Hand_arm	1	0.868421053	37	37.78787879	1905
723	PLACE (POSITION)	PLACE	2	0.222222222	1.5	1.055555556	1.611111111	3.555555556	1.05	1.45	1.8	0.35	0.65	3.555555556	3.951353361	0.335195531	Visual	1.8	2.179685587	0.273584906	Head	3.555555556	4.161111062	0.218658892	Visual	1	1	35.83333333	34.9	25459
724	READ	READ	1.333333333	0.111111111	0.444444444	0.5	0.111111111	4.5	0.35	1.3	4.6	1.5	0.1	4.5	4.54216993	0.626984127	Visual	4.6	4.686817975	0.573248408	Head	4.6	5.8153259	0.303030303	Head	1	1	33.27777778	39.1	27523
726	WHILE	WHILE	0.444444444	0.277777778	0.277777778	0.722222222	0.277777778	0.777777778	0.894736842	1.052631579	1.789473684	1.157894737	0.894736842	0.777777778	0.999771324	0.18	Visual	1.789473684	2.145899189	0.154545455	Head	1.789473684	2.215926404	0.176450512	Head	0.947368421	0.95	35.5	35.63157895	38875
727	WHICH	WHICH	0.75	0.5625	0.5625	0.4375	0.5	1.0625	0.333333333	1.055555556	1.166666667	0.888888889	0.277777778	1.0625	1.297833701	0.161290323	Visual	1.166666667	1.521881158	0.23880597	Head	1.166666667	1.787453698	0.117001828	Head	1	0.9	38.5625	40.72222222	38872
728	FIRST	FIRST	1.4375	0.25	0.625	1.3125	0.3125	3.1875	0.789473684	1	1.421052632	1	0.894736842	3.1875	3.359237195	0.412280702	Visual	1.421052632	1.824960876	0.12371134	Head	3.1875	3.529953167	0.240182894	Visual	1	1	40.375	37.21052632	12884
729	DAWN	DAWN	0.117647059	0	0	0.352941176	0.235294118	4.529411765	0.736842105	1.105263158	3.789473684	1.052631579	0.736842105	4.529411765	4.530364012	0.865168539	Visual	3.789473684	3.864948378	0.411347518	Head	4.529411765	5.321733641	0.357876712	Visual	1	1	41.58823529	37.15789474	8226
73	BEAK	BEAK	0.3125	0	1.625	0	0	3.375	0.105263158	0.631578947	2	0.842105263	0.210526316	3.375	3.497001311	0.635294118	Visual	2	2.06921069	0.5	Head	3.375	3.723504932	0.370798699	Visual	0.941176471	0.95	37.75	37.21052632	2595
730	SNAKE	SNAKE	2.35	0.05	1.9	0.9	0.05	4.4	0.6	1.4	2.3	0.75	0.45	4.4	4.72890181	0.450777202	Visual	2.3	2.500799744	0.336363636	Head	4.4	4.951397422	0.287128713	Visual	1	1	42.55	35.95	31489
731	BEVERAGE	BEVERAGE	0.7	4.2	2.4	1.35	2.9	3.95	0.75	2.3	2.65	4.4	1.2	4.2	5.611861021	0.225806452	Gustatory	4.4	4.906398693	0.32300885	Mouth	4.4	6.655762243	0.138059701	Mouth	1	1	41.35	33	2871
732	YOUR (SINGULAR)	THY	1.909090909	0.272727273	0.272727273	0.272727273	0.272727273	0.545454545	0.352941176	0.470588235	0.941176471	1.294117647	0.352941176	1.909090909	1.931099659	0.461538462	Auditory	1.294117647	1.472562055	0.275862069	Mouth	1.909090909	2.182401848	0.235203689	Auditory	0.611111111	0.80952381	38	41.88235294	34721
733	EARN	EARN	0.375	0	0.3125	1.25	0	1.5625	2.428571429	2.571428571	2.761904762	2.19047619	2	1.5625	1.801960233	0.446428571	Visual	2.761904762	4.138969651	0.06374502	Head	2.761904762	4.24982333	0.178736518	Head	1	1	35.3125	39.33333333	10647
734	MAKE	MAKE	2.111111111	1.333333333	3.055555556	1.555555556	1.277777778	3.388888889	0.722222222	3	1.722222222	0.666666667	0.722222222	3.388888889	4.398162662	0.165938865	Visual	3	3.212642752	0.341463415	Hand_arm	3.388888889	4.90812554	0.139204545	Visual	1	1	34.27777778	35.5	20642
735	OWL	OWL	3.941176471	0.058823529	1.058823529	0.058823529	0.294117647	4.647058824	0	0.722222222	3.222222222	0.277777778	0	4.647058824	5.460148897	0.456140351	Visual	3.222222222	3.23495425	0.763157895	Head	4.647058824	5.815083801	0.325400458	Visual	1	0.947368421	35.58823529	36.66666667	24223
736	YARD	YARD	0.666666667	0.166666667	2.055555556	0.444444444	1.666666667	4.777777778	2.19047619	1.714285714	3.19047619	0.333333333	0.80952381	4.777777778	4.970044949	0.471590909	Visual	3.19047619	3.649122268	0.346820809	Head	4.777777778	5.554379105	0.255947137	Visual	1	1	32.72222222	37.0952381	39564
737	LIGHT (IGNITE)	IGNITE	1.470588235	0.117647059	1.647058824	0.705882353	1.294117647	3.117647059	0.368421053	3	1.736842105	0.368421053	0.315789474	3.117647059	3.433345751	0.35915493	Visual	3	3.187020982	0.463636364	Hand_arm	3.117647059	4.176335338	0.212127846	Visual	0.944444444	1	30.35294118	36.10526316	16870
