CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FREQUENCY	ENGLISH_FREQUENCY_CBEEBIES	ENGLISH_FREQUENCY_CBBC	ENGLISH_FREQUENCY_BNC	ENGLISH_FREQUENCY_LOG	ENGLISH_FREQUENCY_LOG_CBEEBIES	ENGLISH_FREQUENCY_LOG_CBBC	ENGLISH_FREQUENCY_LOG_BNC	ENGLISH_CD	ENGLISH_CD_CBEEBIES	ENGLISH_CD_CBBC	ENGLISH_POS	ENGLISH_WORD_HOMOPHONIC	ENGLISH_WORD_DOUBLE	ENGLISH_FREQUENCY_DOUBLE	LINE_IN_SOURCE
1215	THOU	thou	2155	8	52	761	4.0293844827092915	3.185234638495551	3.588475586298678	3.87957289640684	639	5	34	noun				6763
1216	MOTHER	mather	44	0	0	57	2.348948239969934	2.2309921290562262	1.8641997166978888	2.7610459186301766	26	0	0	name				78505
1217	FATHER	dad	52311	2439	9854	7320	5.414337050549298	5.618381955394955	5.857856345313351	4.862188331920669	12048	627	1655	noun				2311
1218	ROPE	string	3611	407	319	2819	4.253483467836059	4.841652292146106	4.369349695017795	4.447867033386601	2475	164	202	noun				5302
1219	WORM	worms	1917	602	368	678	3.978584329029235	5.011309441196378	4.431226082856949	3.829487699347741	934	191	154	noun				7110
122	CART	cart	1198	68	98	992	3.774554909293439	4.0698412197934815	3.859834911295439	3.9945671735626203	850	35	60	noun	cart, carte, kart			8842
1220	TAIL	tail	5646	892.9999999999999	1015	2686	4.447553513931469	5.182329647852144	4.871093424645789	4.426885591500408	3408	420	525	noun	tail, tale			4360
1221	NOSE	nose	10537	2234	1571	4337	4.71849392043136	5.580269656524182	5.060652258401278	4.634907472745414	6183	899	900	noun	knows, noes, nos, nose			3441
1222	PENIS	penis	919	0	0	534	3.6595235535401454	2.2309921290562262	1.8641997166978888	3.7259717070884677	496	0	0	noun				9969
1223	HEART	heart	40164	327	2658	13732	5.299583497494014	4.746865972767905	5.288918054029455	5.135383345124581	17766	152	1363	noun	hart, heart			2392
1224	LIVER	liver	2720	11	140	1656	4.130464267974348	3.310173375103851	4.013418829353268	4.216940433486576	1168	6	75	noun				6048
1225	DAY (NOT NIGHT)	daylight	1563	14	97	1020	3.8899724749184195	3.407083388111907	3.855425792390384	4.006643667154149	1233	10	79	noun		day light	26	7806
1226	YEAR	years	201824	443.00000000000006	5959	90224	6.000710687350045	4.878375099170846	5.639445976438125	5.952944815798784	33752	285	2450	noun				2070
1227	BOARD	plank	896	39	356	291	3.6485281692386824	3.8330521203841883	4.4168679328100815	3.4630007765156576	467	29	111	noun				10103
1228	EARTH (SOIL)	ground	31189	976	1906	16200	5.189751100951734	5.220886692774999	5.1445504097438945	5.207159747083839	15181	545	1075	noun				2503
1229	OLD	overgrown	673	10	48	301	3.52439562272991	3.272384814214451	3.5543957967264026	3.4776248680243897	502	8	36	adjective		over grown	5	11504
123	FOREHEAD	front	53021	818	3093	15106	5.420191831571708	5.144276030816645	5.354720026061237	5.176796154277033	21808	515	1638	noun				2305
1230	DIRTY	dirty	7513	235.00000000000003	746	2792	4.571606916921956	4.603904132026333	4.737520318513288	4.443688860768244	4940	146	519	adjective				3911
1231	NEW	new	191855	4487	11118	125206	5.9787111118302825	5.883044977304332	5.910265446928577	6.095246534903238	35794	1792	3325	adjective	gnu, knew, new, nu			2079
1233	NIGHT	night	90177	3854.0000000000005	5277	36529	5.650836325333298	5.817016511443201	5.5866691025819195	5.5602675972791555	25703	1331	1976	noun	knight, night			2166
1234	SMOOTH	smoot	7	1	0	2	1.598825713186534	2.5320221247202075	1.8641997166978888	1.4747391797869018	6	1	0	name				107937
1235	WHO	who	423246	10340	26104	206627	6.322329614681262	6.245554667183836	6.280923414244623	6.312807097146985	41360	3244	4392	pronoun				2023
1236	WHAT	what	1209686	45534	98665	249481	6.7784087396867125	6.889337469968088	6.8583672386050765	6.394657142029956	43624	4424	4673	pronoun				1971
1237	WHERE	where	270445	12412	18493	108621	6.127816288638326	6.324868884446271	6.131230569990654	6.033535720034319	40834	3499	4213	adverb	ware, wear, where			2052
1238	WHEN	when	439946	11245	26548	214281	6.33913608678546	6.28199020822961	6.288247884199711	6.328603616272403	41841	3516	4319	adverb				2020
1239	HOW	how	433942	12961	35282	101517	6.333168413284952	6.343664146173358	6.411765221390498	6.004160978228752	41869	3633	4468	adverb				2022
124	THORN	thorn	426	1	38	458	3.3261636012196143	2.5320221247202075	3.455264323724388	3.6594306106045007	340	1	22	noun				14182
1240	NOT	not	1060351	17171	62865	462777	6.721185786063874	6.465813008863627	6.662615544899317	6.6629906299154396	43113	3976	4667	adverb	knot, not			1974
1241	SOME	some	379473	15373.000000000002	25529	171368	6.2749177513711505	6.417779005789475	6.2712505315021385	6.231550187540183	41683	3402	4334	determiner	some, sum			2030
1242	FEW	few	94698	662	4617	19161	5.672081119170674	5.0525056574609994	5.5286536452790465	5.280058760897109	30761	531	2452	adjective	few, phew			2156
1243	WIDE	broad	3354	24	89	5204	4.221428250699601	3.6289321377282637	3.8184422261372135	4.714038658913794	2459	13	66	adjective				5495
1244	THICK	wide	10770	469	539	12131	4.727991752085043	4.903089986991944	4.596593476520857	5.081550326705865	7229	342	416	adjective				3407
1245	BUTTER	butter	9674	378	486	2130	4.68138669988554	4.809631339024298	4.551728677912523	4.326201374781441	2667	128	236	noun				3550
1246	SMALL	little	217970	10961	17076	48101	6.0341344428369945	6.270881926792407	6.096611295118734	5.679781059048271	35772	3040	3817	adjective				2064
1247	EAR	ears	6965	1480	1138	3020	4.538719196316808	5.401547187577435	4.920723440776989	4.477768650340519	4504	538	756	noun				4003
1248	EYE	eyes	30033	2930	3676	29706	5.173348902624065	5.698007947494661	5.429693346566751	5.470476721292641	15179	1042	1925	noun	ayes, eyes			2524
125	SWEAT (SUBSTANCE)	sweat	2339	47.99999999999999	332	1355	4.064951583604733	3.9211882090847396	4.386643950204209	4.129877614598284	1715	23	204	noun				6492
1250	JAGUAR	jaguar	711	13	79	509	3.548215719831447	3.377120164734464	3.7672897036898325	3.7051881011651755	346	5	19	name				11248
1251	BELLY	stomach	3826	58.00000000000001	542	3027	4.27859418841909	4.0018441406983705	4.598999546286736	4.4787737958952745	2782	36	353	noun				5163
1252	HOUSE	home	146371	3945.9999999999995	7844	52459	5.861193733186727	5.827259255451741	5.758792664620844	5.717446211321574	33107	1582	2975	noun				2107
1254	HANDLE	handle	7908	284	686	3825	4.593857301735698	4.685836989064736	4.70115645375744	4.580362890758517	5670	162	547	verb				3841
1257	WING	wing	5756	152	397	2916	4.455931955649724	4.415683559873825	4.464082788771576	4.462554354188972	3443	73	208	noun				4330
1258	FINGERNAIL	nail	3038	33	319	759	4.178466426274533	3.762471046098481	4.369349695017795	3.8784315173480306	2269	19	229	noun				5762
1259	WEDDING	wedding	17767	64	1225	3336	4.945374271735008	4.0439054856990815	4.952690186880285	4.520974131722032	4725	23	211	noun				2885
126	SWEAT (PERSPIRE)	perspire	16	0	3	10	1.9261846475728643	2.2309921290562262	2.4662597080258513	2.039010610225464	14	0	3	verb				44090
1260	DAY (24 HOURS)	day	197132	8223	14917	62256	5.990495057314589	6.146075230707426	6.0379103195137995	5.7918061144166835	37838	2713	3809	noun	day, de(2)			2073
1261	SING	sing	17636	2584	1611	2153	4.942160441103335	5.643452676486188	5.07156475416696	4.330863624029202	6024	920	603	verb				2896
1262	BROTHER	brothers	8320	456	547	3597	4.615911248204613	4.890908329126076	4.602980275182258	4.553679084076772	4472	180	327	noun				3769
1263	SISTER	sister	16207	406	1510	7462	4.905465154210796	4.840586538281446	5.043464181036914	4.870531366687635	7531	285	794	noun				2966
1265	HIGH	tall	6578	1010.9999999999999	633	4560	4.513895612591776	5.236172641560007	4.666288974579621	4.6566779973081776	4534	546	447	adjective				4107
1266	BRIDE	bride	3289	46	239	1119	4.212931624144565	3.9030899869919438	4.244410958409495	4.046835947737421	1279	15	79	noun				5555
1267	NARROW	narrow	3547	41	102	5024	4.245719337354279	3.8542414194541266	3.8770369414030608	4.698753991159766	2721	17	89	adjective				5352
1268	YES	affirmative	246	2	76	241	3.088432679454256	2.7081133837758884	3.7506904418703706	3.3814332910476708	150	2	45	adjective				18176
1269	NO	no	634923	23619	59934	209943	6.4984574698236255	6.604272022333722	6.641880226362184	6.319721392494991	42435	4060	4537	determiner	know, no			1995
127	EXTINGUISH	extinguish	115	0	6	99	2.760193715421509	2.2309921290562262	2.7092977567121457	2.9976179250672392	102	0	5	verb				24591
1270	WHY	why	212785	8649	16439	50877	6.023678776872303	6.1680082365210405	6.0801015299019205	5.704147956048093	37589	2898	3944	adverb	why, y			2065
1271	DELIGHT	gratify	10	0	0	35	1.7371284113528154	2.2309921290562262	1.8641997166978888	2.5539204258345265	10	0	0	verb				48522
1273	CANDLE	candle	1230	44	65	802	3.7859937791259064	3.8842046428315697	3.6837436522397575	3.90233347034592	808	24	48	noun				8725
1274	SALT	salt	9944	178	467	2994	4.693340513655045	4.483845160036119	4.5344455697720125	4.47401475179257	3243	47	218	noun	salt, sault			3515
1275	ANSWER	reply	1907	15	35	4305	3.9763140965626667	3.435112111712151	3.420502217465176	4.631691950554708	1489	11	33	noun				7128
1276	AUTUMN	autumn	5226	157	88	3918	4.413988226292341	4.429649216010649	3.8135897233428016	4.590793188545342	2909	60	65	noun				4506
1277	HAND	hand	55065	1741.0000000000002	4793	35352	5.43661925662502	5.472040279727871	5.544897746395524	5.546044198310874	23179	997	2207	noun				2292
1278	VOMIT	vomits	27	0	7	12	2.1428937575368097	2.2309921290562262	2.7672897036898325	2.111561277374076	27	0	7	verb				38941
1279	FAT (OBESE)	fatness	20	0	0	26	2.0179550209285098	2.2309921290562262	1.8641997166978888	2.4289816892262266	17	0	0	noun				41718
128	MUMBLE	mumble	75	1	2	70	2.5765493184753816	2.5320221247202075	2.3413209714175514	2.8488762737863147	54	1	2	verb				28684
1281	PRISON	jail	4636	4	218	1263	4.361972822090395	2.929962133392245	4.204643831538007	4.099364999013606	2709	3	116	noun				4741
1282	FAT (FROM ANIMALS)	lard	386	6	43	85	3.2834466912135016	3.0760901690704827	3.507652393184076	2.932116376310807	217	3	17	noun				14841
1283	TODAY	today	183044	9736	13153	26343	5.9582935965218535	6.219417299062529	5.983257554221126	5.418299642771091	35626	2817	3414	noun				2083
1285	IMPORTANT	important	74398	1101	3825	39265	5.567302824409817	5.273173723571992	5.446944682389166	5.591634587315321	26203	700	2149	adjective				2204
1287	COLD	coldness	71	0	4	240	2.5530682226258588	2.2309921290562262	2.5631697210339075	3.3796349676421076	66	0	4	noun				29159
1289	BABY	newborn	581	5	38	232	3.460658710844479	3.0091433794398696	3.455264323724388	3.364973846093258	442	4	35	adjective		new born	142	12311
129	CHOKE	choke	485	3	39	262	3.3823719954568836	2.8330521203841883	3.4662597080258513	3.4175736735569973	387	3	34	verb				13359
1290	ELEPHANT	elephant	4397	990	781	915	4.338990951219362	5.2270657835415015	4.757406469757736	3.9595133987350897	1919	362	292	noun				4848
1292	BAD	bad	73494	1325	7039	15468	5.561993520431541	5.353535653124981	5.711772375840001	5.187080164524902	26935	667	2937	adjective				2209
1293	MISTAKE	error	2954	3	132	3839	4.1662932114118645	2.8330521203841883	3.9880513576649745	4.58194914943477	2146	3	107	noun				5828
1294	ZERO	zero	4548	261	488	2286	4.353651663024546	4.6492934203759715	4.553508575821509	4.356884089673988	2976	100	311	number				4775
1296	WALKING STICK	staff	17945	24.999999999999996	403	22723	4.949703389609552	3.645965477027044	4.4705810818084935	5.35410270567246	8728	12	284	noun	staff, staph			2879
1297	LEG	legs	14362	1051	1939	6531	4.852980886669785	5.253007868873946	5.152001446628114	4.81266410113187	7607	498	1001	noun				3074
1298	NEWSPAPER	newspaper	6056	137	232	5024	4.477993299857892	4.370871215457463	4.231555637723908	4.698753991159766	3800	69	157	noun		news paper	5	4250
1299	COFFEE	coffee	9060	59	392	6666	4.652911856599436	4.00914337943987	4.458592267073316	4.821548380192803	4548	21	231	noun				3632
13	DECEIT	deception	469	2	11	681	3.3678335841303078	2.7081133837758884	2.9433809627455134	3.831402299723718	335	1	10	noun				13571
1300	COUNTRY	country	89658	239	2060	31905	5.648329616904334	4.611203370767832	5.1782777084771014	5.501490285925852	23279	148	1091	noun				2171
1301	FOOT	feet	24066	1440	2533	14100	5.077157684161941	5.389656109870216	5.2680063272453115	5.1468678376575205	12746	747	1311	noun	feat, feet			2670
1303	FINGER	finger	6837	584	812	3231	4.530664822655166	4.998147995138407	4.774290262291957	4.507089277169788	4508	269	454	noun				4032
1304	CHILD (YOUNG HUMAN)	kids	31118	541	4268	4356	5.188761358809806	4.964991415594613	5.4945258715018355	4.636805485002993	11686	178	1478	noun				2506
1305	CHIMNEY	chimney	1609	53	76	674	3.90256160222644	3.963385888879195	3.7506904418703706	3.826921697898264	898	35	51	noun				7713
1306	QUEEN	queen	24461	488.00000000000006	1509	8058	5.08422768803039	4.9203009881798465	5.0431766639910585	4.903899080839392	8161	144	624	name				2661
1307	LANGUAGE	language	13299	84	368	18778	4.8195873671616765	4.160411054770519	4.431226082856949	5.271290387009845	7256	54	237	noun				3163
1308	DOUBT	doubt	15713	61.00000000000001	589	6845	4.892022475003467	4.02338381855448	4.6350517283400325	4.833054819869098	10801	59	498	noun				2992
1309	ASK (INQUIRE)	inquire	83	0	1	193	2.620015012256472	2.2309921290562262	2.16522971236187	3.2854196549974652	75	0	1	verb				27679
131	FESTIVAL	party	67729	1955.0000000000002	2572	40306	5.526516801800952	5.522360979507809	5.274639502908236	5.602998400423701	14918	445	851	noun				2229
1310	CLEVER	clever	10291	1036	1289	2357	4.708235503732899	5.246770885445267	4.9747894269971376	4.37016172582631	6986	715	844	adjective				3471
1311	VERY	very	519645	12901.000000000002	27323	123087	6.411443314827139	6.341649166614257	6.300743993360657	6.087833640160912	41380	3570	4102	adverb	vary, very			2009
1312	FOX	fox	5766	306	366	2328	4.4566856776054875	4.718130504533413	4.4288657809499785	4.3647874136019205	2090	78	149	name	fox, foxs			4325
1313	MOON	moon	11005	1724.9999999999998	971	2977	4.737365234669728	5.468032920435417	4.851865981624163	4.471542618483396	4664	482	422	noun				3384
1314	QUIET	quiet	14487	1212	1632	6420	4.856744163500593	5.3148529299227985	5.077185901434557	4.805220594983734	9163	557	925	adjective				3066
1315	RADIO	radio	13347	410	800	8910	4.821151924177346	4.844833950932295	4.767832232782126	4.9475443687351515	6285	122	353	noun				3156
1316	TENT	tent	3295	320	511	1161	4.213722929219669	4.737497161461098	4.573469677673719	4.062824053121551	1577	79	218	noun				5549
1319	COWARD	coward	944	0	42	338	3.6711675347038533	2.2309921290562262	3.4976681722774754	3.5278176232703213	679	0	33	noun	coward, cowered			9862
132	SAUCE	sauce	12362	154	744	1422	4.7878595954388405	4.421323827226518	4.7363559894461815	4.150822825151524	2298	80	253	noun				3240
1320	APPLE	apple	7734	707	564	2654	4.5841960442299765	5.081025386745996	4.6162481645173274	4.421682450484727	3023	253	265	noun	appal, apple			3866
1321	BOTTLE	bottle	8898	412.00000000000006	616	4171	4.645076932965088	4.846942180712627	4.654484880731131	4.617962224821732	4604	178	321	noun				3657
1322	BREAKFAST	breakfast	8808	557	935	4456	4.640662336180806	4.977626327993805	4.835475565435994	4.646660559153416	5169	242	566	noun		break fast	6	3680
1323	CLOCK	clock	15610	889	979	2930	4.889166449921436	5.180382135701139	4.855425792390384	4.464633743505675	5710	360	484	noun				2993
1324	SLIP	slip	4330	145	390	2343	4.332323909924432	4.395344984840663	4.456376474093756	4.3675755324132925	3362	70	326	verb				4889
1325	FRIEND	friend	38876	2094	4094	16863	5.285428470779232	5.55217615635854	5.476453622794326	5.224578518599692	16347	1066	1816	noun				2407
1326	DOWN	downwards	438	11.999999999999998	48	740	3.3382002464367115	3.3449354813630627	3.5543957967264026	3.867436133046567	404	12	43	noun		down wards	7	13984
1327	UNCLE	uncle	7279	250	815	3543	4.557867105507627	4.630665850537264	4.77588987545175	4.547111638282253	3252	76	317	noun				3948
1329	TOMORROW	tomorrow	36483	675	2426	9266	5.257838173249395	5.060938824997862	5.249269493029823	4.964557088088352	15412	410	1297	noun				2437
133	WEAVE	weaving	650	46	35	835	3.5093167147627824	3.9030899869919438	3.420502217465176	3.9198242025062555	445	38	32	verb				11689
1330	DEFEND	defense	58	0	0	206	2.4665877378367345	2.2309921290562262	1.8641997166978888	3.313588270524157	39	0	0	name	defence, defense			65233
1331	SHEEP	sheep	9350	1013	1011	3044	4.666593783191093	5.2370300840535435	4.869380229201669	4.481205222036134	2804	261	323	noun				3588
1332	NEIGHBOUR	neighbour	3472	49	155	1776	4.236440509505353	3.929962133392245	4.05732431505235	4.247305352872541	2431	24	124	noun				31
1333	NECK	neck	9043	248	980	5634	4.652096279867912	4.627191476151962	4.855868724077837	4.748511845449364	5590	137	558	noun				3637
1334	GUTS	hoses	104	8	12	70	2.7169250252645285	3.185234638495551	2.9781430690047257	2.8488762737863147	88	7	9	noun				25516
1335	WHITE	white	36067	1495	2226	24554	5.252857787197585	5.405923722584669	5.211919933731927	5.387757863534862	14922	639	1031	adjective				2442
1336	EAT	ate	3194	223	528	1756	4.200206588689009	4.581240147390389	4.587655388733074	4.242389686562534	2376	156	366	verb	ait, ate, eight			5638
1337	PIG	hog	597	30.000000000000004	113	145	3.472436910183001	3.722353822890499	3.9211045680343615	3.1619707808516764	411	10	68	noun				12174
1338	PEACE	peace	11159	161	551	8880	4.743399920796151	4.4405071435988575	4.606138794427087	4.946079795128522	5984	115	371	noun	pease(2), peace, piece			3374
1339	MORNING	morning	63276	2096	3430	21144	5.496981607014007	5.55259055952157	5.399620434754063	5.322825614550158	23028	992	1701	noun	morning, mourning			2250
134	FAULT	guilt	1374	0	34	1770	3.834038424360872	2.2309921290562262	3.4082677610481644	4.245836486257314	1084	0	26	noun	gilt, guilt			8296
1340	WITH	with	1141430	26244	69662	652050	6.7531853895241545	6.650038706160386	6.707201889883432	6.811899490358001	43756	4328	4681	preposition				1973
1342	SUMMER	summer	20209	360	903	11346	5.001302039709895	4.7884993309618835	4.8203681471732525	5.052498979930011	10302	168	478	noun				2789
1343	SUN	sun	20693	1836	1514	11526	5.011580170945624	5.4951012853620345	5.044612349536212	5.059334218227137	9635	725	752	noun	son, sun			2769
1344	RAM	ram	906	7	48	1010	3.653343013254686	3.1340821160481696	3.5543957967264026	4.002369080658241	581	4	36	noun				10045
1345	EWE	ewe	513	5	9	132	3.406698845189866	3.0091433794398696	2.8641997166978888	3.121469566034325	181	4	7	noun	ewe, u, yew, you			13051
1346	THROAT	throat	2939	132	301	3229	4.1640830566067475	4.354843770023312	4.34420665965504	4.506820447398342	2297	81	242	noun				5844
1347	NAPE (OF NECK)	nape	24	0	2	217	2.093675734866628	2.2309921290562262	2.3413209714175514	3.336074418671844	22	0	2	noun				40047
1349	CHURCH	church	21071	53	276	20543	5.019441483812299	3.963385888879195	4.306679485762338	5.310302931455999	5880	30	124	noun				2753
135	BOOMERANG	boomerang	218	66	56	38	3.0361798410347087	4.057066931757053	3.62007457237038	2.5886825320937383	118	15	29	noun				19080
1350	MONKEY	monkey	4848	790	1083	581	4.3813879103101145	5.129168612553903	4.899228998900257	3.762540909717128	2209	301	421	noun				4659
