CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	VALENCE_LANGUAGE_FREEDICT_NRCVAD	AROUSAL_LANGUAGE_FREEDICT_NRCVAD	DOMINANCE_LANGUAGE_FREEDICT_NRCVAD	VALENCE_LANGUAGE_FAMILY_FREEDICT_NRCVAD	AROUSAL_LANGUAGE_FAMILY_FREEDICT_NRCVAD	DOMINANCE_LANGUAGE_FAMILY_FREEDICT_NRCVAD	VALENCE_MEAN_FREEDICT_NRCVAD	AROUSAL_MEAN_FREEDICT_NRCVAD	DOMINANCE_MEAN_FREEDICT_NRCVAD	LINE_IN_SOURCE
2489	ABACUS	abacus	0.490636363636364	0.331090909090909	0.557272727272727	0.4674	0.3972	0.644	0.486333333333333	0.343333333333333	0.573333333333333	7581
249	FOG	fog	0.385020833333333	0.269866071428571	0.252657738095238	0.361714285714286	0.347160714285714	0.288589285714286	0.3794	0.346057142857143	0.292257142857143	1643
2493	BOIL	boil	0.59378431372549	0.49121568627451	0.398176470588235	0.581222222222222	0.466222222222222	0.392	0.5648	0.488	0.3961	2025
25	DIRT	dirt	0.334309632327923	0.423102442244196	0.352506461811127	0.327628081370356	0.440006924316806	0.337507187941013	0.355645472660199	0.422727437407153	0.373942800649316	4198
2501	RICE HUSK	husk	0.473645969498911	0.364074074074074	0.365200435729848	0.492945652173913	0.342282608695652	0.375869565217391	0.492520833333333	0.339520833333333	0.371791666666667	1073
2503	LAUNDER (WASH CLOTHES)	launder	0.635	0.377	0.297	0.635	0.377	0.297	0.635	0.377	0.297	13582
2504	DIFFERENT	different	0.501247966306306	0.435451814817718	0.438750346968833	0.496043316216865	0.433736791834905	0.43799092298121	0.489339838640878	0.430563047534505	0.440452658620089	211
2505	BEDROOM	bedroom	0.642	0.290375	0.436625	0.6352	0.29	0.433	0.653333333333333	0.291	0.442666666666667	4654
2506	LOOSE	loose	0.54656072243346	0.395968846641318	0.442599112801014	0.566648888888889	0.397130628019324	0.451575845410628	0.553328	0.396039414634146	0.445558048780488	5941
2507	DISGUSTING	disgusting	0.175961098398169	0.655608767162471	0.34599545909611	0.196716741711011	0.650723018147087	0.349104516305089	0.198197458791209	0.635621222527473	0.351954326923077	4191
2509	EXCHANGE	exchange	0.557842833632727	0.478370720073862	0.521490120192787	0.555120351801296	0.498972866383498	0.524014850614914	0.5590377371986	0.488209639046284	0.522253732117623	3103
251	SHARPEN (SOMETHING)	sharpen	0.586660833664318	0.561940145836842	0.504149337457158	0.615958544222002	0.526349773675315	0.482431956698703	0.594728936575724	0.560929990983086	0.505747314981766	5000
2512	CHICK	chick	0.6117	0.3356	0.3933	0.6235	0.355333333333333	0.392833333333333	0.63825	0.38	0.39225	2050
2514	SPOUSE	spouse	0.7777	0.5408	0.6284	0.763	0.546333333333333	0.622666666666667	0.763	0.546333333333333	0.622666666666667	13055
2518	HEARING (AURAL SENSE)	hearing	0.512157894736842	0.604578947368421	0.559	0.457333333333333	0.66175	0.59	0.504625	0.621375	0.570875	7476
2519	SEEING (VISUAL SENSE)	sight	0.672352941176471	0.404117647058824	0.597313725490196	0.693511627906977	0.409279069767442	0.603697674418605	0.68756	0.40544	0.59936	476
252	FRIGHTEN	to frighten	0.286455661139583	0.597289158681723	0.407156283702649	0.285640600399615	0.598422201143445	0.408691623838833	0.284937693738591	0.598563859072193	0.407782812712572	9473
2520	SMELLING (OLFACTORY SENSE)	sense of smell	0.5838	0.454	0.4266	0.592	0.446666666666667	0.437333333333333	0.5715	0.465	0.4105	10895
2524	JOY	joy	0.905473684210526	0.724052631578947	0.698140350877193	0.905411764705882	0.726205882352941	0.710470588235294	0.90725	0.726875	0.705	1416
2526	POWER	power	0.637475825672413	0.533949542183432	0.704654096204888	0.641214700584916	0.54430884080806	0.70305479313242	0.637093831244762	0.544683078377143	0.689152201891242	5682
2527	ABILITY	ability	0.739131395778865	0.547120327928809	0.743572005099689	0.731217037438957	0.537825155737131	0.734278834473161	0.728395664407347	0.536713697603495	0.733103689196255	2464
253	CARE FOR	look after	0.655307799442897	0.416799442896936	0.565431754874652	0.644077777777778	0.432066666666667	0.5512	0.644077777777778	0.432066666666667	0.5512	420
2530	SMART	smart	0.606108303096171	0.60234386888351	0.628126452740157	0.605322572773544	0.608014965929614	0.622340571298496	0.603561457394488	0.612297042042904	0.622632017122402	3718
2531	BROAD	broad	0.626903368249997	0.450612021857923	0.594375081751773	0.593578690380262	0.460738028087948	0.577774807183147	0.596599315767974	0.457412666802832	0.579862915305011	2073
2534	DEPTH	depth	0.560513745186673	0.497287728109828	0.579196450694793	0.573019047619044	0.510780952380949	0.592266666666663	0.5677857142856	0.534442857142761	0.615142857142725	1356
2537	LENGTH	length	0.635108225108225	0.401593073593074	0.548450216450217	0.607094017094017	0.375435897435897	0.52357264957265	0.611628571428571	0.377628571428571	0.527285714285714	4267
2538	TRENCH (FOSSE)	trench	0.430636363636364	0.399252525252525	0.418909090909091	0.43515	0.391427777777778	0.4124	0.430777777777778	0.402888888888889	0.422194444444444	8067
2539	PIT (POTHOLE)	pit	0.434097448867953	0.434929610508692	0.430961873150101	0.424767417052603	0.459312476810465	0.436704737131133	0.424103329856436	0.455842750948947	0.436090014323816	94
254	STICKING	to stick	0.481592789839905	0.495709801984211	0.527478613486318	0.481540671731049	0.495362961052822	0.528247698164321	0.481504894871487	0.495778504690897	0.527503392643383	17943
2540	LIME (MATERIAL)	lime	0.5435625	0.273375	0.3689375	0.54	0.278666666666667	0.366333333333333	0.548142857142857	0.266571428571429	0.372285714285714	1722
2541	MIRACLE	miracle	0.887272727272727	0.736181818181818	0.819363636363636	0.904	0.743333333333333	0.818333333333333	0.904	0.743333333333333	0.818333333333333	4001
2542	HERB	herb	0.584153846153846	0.204769230769231	0.333923076923077	0.5492	0.243	0.3404	0.561	0.252333333333333	0.335	6902
2543	RAVEN	raven	0.224	0.439	0.363	0.224	0.439	0.363	0.224	0.439	0.363	16059
2544	SHEPHERD	shepherd	0.642	0.396222222222222	0.644	0.6392	0.3938	0.627	0.635	0.41625	0.63125	15114
2546	BORDER	border	0.494656016412764	0.383339289490176	0.417994384840935	0.495515686562768	0.400697600087112	0.425807920579013	0.488815429062412	0.394605906654157	0.42013698809866	2182
2547	CITY	city	0.740612903225806	0.459774193548387	0.549096774193548	0.685636363636363	0.416636363636364	0.5505	0.670833333333333	0.424333333333333	0.5745	26
2548	BARREL	barrel	0.496488936175205	0.366627037352889	0.400427818178256	0.501529046001497	0.371941073763837	0.402670748142656	0.501809658557713	0.368759779470151	0.405597607016531	584
2549	VEHICLE	vehicle	0.629818890937456	0.533190327613104	0.502311516097008	0.614500986193294	0.527195266272189	0.49929191321499	0.628981617647058	0.551985294117646	0.517095588235293	6197
255	SERVANT	servant	0.523832335085159	0.420319718464391	0.408517578420724	0.53540979078896	0.41869957324013	0.422207889020469	0.519052577507283	0.430414208801498	0.420219738347898	3326
2553	MISERY	misery	0.243821296248998	0.65427984065124	0.397133153251649	0.254199704636876	0.647062228735951	0.385064699765145	0.251829764121796	0.652053699332528	0.389937119048197	2890
2554	PRINCE (RULER)	prince	0.610574074074074	0.482481481481482	0.761037037037037	0.604535353535353	0.463616161616162	0.749131313131313	0.606208333333333	0.482791666666667	0.76	11398
256	FOOD	food	0.72239193989071	0.38909262295082	0.51910512295082	0.712458469945355	0.400982982045277	0.511125409836065	0.716125465376024	0.409135517498138	0.525267125837677	193
2560	PATERNAL GRANDFATHER	paternal grandfather	0.827	0.279	0.586	0.827	0.279	0.586	0.827	0.279	0.586	15476
2562	SEX (GENDER)	sex	0.654695652173913	0.547913043478261	0.628478260869565	0.6470625	0.5755	0.6220625	0.655625	0.554375	0.62675	5315
2564	PIGLET	piglet	0.442	0.3665	0.368	0.475	0.366	0.382666666666667	0.442	0.3665	0.368	18631
2565	CASTRATED BOAR	barrow	0.479	0.3645	0.383	0.479	0.365	0.39	0.479	0.3645	0.383	5301
2569	BUTCHER	butcher	0.193178571428571	0.794642857142857	0.599678571428571	0.241230769230769	0.749538461538461	0.594769230769231	0.228111111111111	0.750444444444444	0.586	2636
257	WORSHIP	worship	0.836766960651289	0.53272591587517	0.673463364993216	0.814665349887133	0.50712065462754	0.666888261851016	0.810843164469119	0.521827897293546	0.668598195697432	15084
2570	BEEF	beef	0.5055	0.3935	0.4335	0.535	0.392666666666667	0.440666666666667	0.5055	0.3935	0.4335	13847
2571	TRY (TEST)	test	0.540622599881037	0.559219780688844	0.60966785796052	0.53166648533909	0.543358669544882	0.583449917611081	0.530514342001576	0.534594247438928	0.595563278171789	589
2572	SENSE (PERCEIVE BY SENSES)	sense	0.660541456279732	0.468042443218728	0.634666455371877	0.695173078789997	0.46498460313762	0.65582915890028	0.679829743116308	0.462991918348207	0.642372737796926	2337
2573	FEELING (EMOTION)	emotion	0.672871291560102	0.629024680306905	0.573509846547315	0.685021312872965	0.61285627373478	0.566825583197698	0.68906470588235	0.619307352941173	0.57068970588235	3505
2576	ALREADY	already	0.568353822433825	0.371408421384189	0.465279448157138	0.568718852175388	0.377808555157201	0.475093415011349	0.572529616032036	0.38417731188714	0.479144110764719	272
2577	YET	yet	0.574395755817562	0.356409306117877	0.458755322320907	0.572057701604763	0.363589716613632	0.469567161918486	0.585046256547187	0.365501826236814	0.471814908995203	15127
2578	PENCIL	pencil	0.622	0.194	0.25	0.622	0.194	0.25	0.622	0.194	0.25	15100
258	CALM	calm	0.682253664029795	0.200633637132641	0.396607727372578	0.701887619184937	0.201973377271368	0.420261371393916	0.688437515921625	0.20151061444685	0.411312392238197	2385
2580	HELICOPTER	helicopter	0.594	0.56	0.509	0.594	0.56	0.509	0.594	0.56	0.509	18998
2581	OCTOPUS	octopus	0.5978	0.388666666666667	0.3822	0.605	0.388	0.384	0.604999999999997	0.387999999999998	0.383999999999998	11874
2584	BENCH	bench	0.578829061504533	0.298145062484685	0.532083606959079	0.571514822134387	0.326951581027668	0.564197628458497	0.580812499999631	0.328840277777585	0.557041666666314	3251
2585	RACQUET	racquet	0.52	0.356	0.352	0.52	0.356	0.352	0.52	0.356	0.352	19471
2587	DARTS	dart	0.4006	0.458266666666667	0.450933333333333	0.39	0.447363636363636	0.443636363636364	0.4	0.460166666666667	0.448333333333333	10571
2588	GLOBE	globe	0.672068965517241	0.354793103448276	0.418810344827586	0.619538461538462	0.351153846153846	0.472923076923077	0.6531	0.3464	0.4491	300
2589	WREATH	wreath	0.704733333333333	0.4376	0.628	0.6846	0.4364	0.612	0.6846	0.4364	0.612	15136
2590	HARMONICA	harmonica	0.7012	0.388	0.4206	0.685	0.405	0.410666666666667	0.7255	0.3625	0.4355	12221
2591	RHINOCEROS	rhinoceros	0.531	0.549	0.555	0.531	0.549	0.555	0.531	0.549	0.555	15358
26	UNPLEASANT	unpleasant	0.233537687544654	0.62999540706971	0.422266483516484	0.22170243902439	0.622315299334812	0.370736141906874	0.222778494623656	0.628603106332139	0.387877180406213	8695
2602	FUNNEL	funnel	0.474385714285714	0.471628571428571	0.354514285714286	0.474833333333333	0.460983333333333	0.345116666666667	0.489444444444444	0.446055555555556	0.358222222222222	10893
2603	ACCORDION	accordion	0.7255	0.3625	0.4355	0.7255	0.3625	0.4355	0.7255	0.3625	0.4355	5886
2604	NOOSE	noose	0.3927	0.4895	0.3899	0.39775	0.46275	0.3895	0.39775	0.46275	0.3895	10878
2606	COMPASS	compass	0.546714285714286	0.387857142857143	0.619	0.546714285714286	0.387857142857143	0.619	0.546714285714286	0.387857142857143	0.619	11285
2617	BULB	bulb	0.474666666666667	0.332888888888889	0.400611111111111	0.4966	0.3097	0.38325	0.502285714285714	0.323142857142857	0.405928571428571	4147
2619	CARD	card	0.614968888888889	0.310431111111111	0.392622222222222	0.584520833333333	0.287166666666667	0.368895833333333	0.596403846153846	0.289903846153846	0.371057692307692	1657
2620	CARRIAGE	carriage	0.624339931519339	0.559819437972324	0.545547500861073	0.608739926739927	0.526434065934066	0.525327838827839	0.615086834733893	0.535859943977591	0.53833893557423	2277
2621	CURTAIN	curtain	0.409166666666667	0.297916666666667	0.315666666666667	0.4285	0.29	0.3235	0.4285	0.29	0.3235	5560
2622	ENGINE	engine	0.538971428571429	0.463742857142857	0.645771428571429	0.537727272727273	0.482636363636364	0.629818181818182	0.5374	0.4956	0.6242	147
2623	FLAG	flag	0.570976190476191	0.32947619047619	0.490119047619048	0.552421052631579	0.313947368421053	0.460894736842105	0.561090909090909	0.317545454545455	0.484909090909091	897
2624	FRAME	frame	0.556531510348286	0.340320728836245	0.473114333885966	0.5534598507585	0.342166005656086	0.475771163548707	0.549802490238038	0.341663456948091	0.47698226124556	4490
2625	MAP	map	0.630375	0.336395833333333	0.526645833333333	0.619368421052632	0.357368421052632	0.530421052631579	0.607785714285714	0.354785714285714	0.524142857142857	1658
2626	NERVE	nerve	0.55019116008419	0.553663419078549	0.620820125522614	0.561532758712424	0.546703346634743	0.619760042564512	0.549822016460905	0.552805967078189	0.614593621399177	6195
2628	PLANT STEM	stem	0.517555310385407	0.376975139746984	0.456892909679317	0.526863888888889	0.365486111111111	0.435688888888889	0.523164351851852	0.350071759259259	0.426810185185185	594
2629	TRAY	tray	0.566714285714286	0.268857142857143	0.360714285714286	0.5645	0.2665	0.35875	0.58	0.283	0.3725	16420
263	HERDSMAN	herdsman	0.656	0.304	0.61	0.656	0.304	0.61	0.656	0.304	0.61	180
2630	WHIP	whip	0.41305152329173	0.628676516876786	0.479938352525751	0.422453035459435	0.624060797088898	0.47876856665008	0.428783372907422	0.623303917046174	0.50113070526429	3289
2631	WIRE	wire	0.542736842105263	0.330526315789474	0.372473684210526	0.527363636363636	0.335545454545455	0.392090909090909	0.507166666666667	0.346166666666667	0.3735	15575
2638	FISHING	fishing	0.510857142857143	0.398321428571429	0.468892857142857	0.4972	0.371666666666667	0.441133333333333	0.5164	0.4045	0.4606	1914
2640	LARVA	maggot	0.365506493506494	0.511363636363636	0.347701298701299	0.3684	0.499133333333333	0.3413	0.3684	0.499133333333333	0.3413	7775
2643	INK	ink	0.448	0.3	0.368	0.448	0.3	0.368	0.448	0.3	0.368	14516
2648	HAIR (HEAD)	hairs	0.582	0.186	0.286	0.582	0.186	0.286	0.582	0.186	0.286	16627
265	FOWL	fowl	0.52408	0.32328	0.34392	0.521166666666667	0.324	0.341833333333333	0.486333333333333	0.319	0.316333333333333	2855
2651	BE IGNORANT	ignorant	0.129	0.4155	0.2025	0.12	0.430666666666667	0.209333333333333	0.129	0.4155	0.2025	8736
2657	LADLE	ladle	0.5655	0.452	0.494	0.5655	0.452	0.494	0.5655	0.452	0.494	14342
2658	COAL	coal	0.5005	0.311416666666667	0.3605	0.466	0.295222222222222	0.364	0.455	0.287	0.359	14473
2662	TOENAIL	toenail	0.26	0.6	0.598	0.26	0.6	0.598	0.26	0.6	0.598	17687
2664	SCAB	scab	0.3384	0.446266666666667	0.316033333333333	0.3326	0.4636	0.3197	0.339833333333333	0.438666666666667	0.3135	11308
2665	WART	wart	0.48	0.786	0.415	0.48	0.786	0.415	0.48	0.786	0.415	15182
2666	SOLE (FOOT)	sole	0.486203793616258	0.293998223219759	0.35689130406828	0.484501086476067	0.294619537876307	0.383231293395667	0.495024484635993	0.286663765688738	0.376297011058523	638
2667	TORSO	torso	0.512714285714286	0.277642857142857	0.440428571428571	0.516666666666667	0.276166666666667	0.435	0.516666666666667	0.276166666666667	0.435	8977
2668	SKELETON	skeleton	0.5105	0.36	0.4655	0.527666666666667	0.37	0.500666666666667	0.5105	0.36	0.4655	18291
2669	POINT (WITH FINGER)	point	0.505973573925694	0.383564729767876	0.482846980652726	0.523234383066598	0.387326707967648	0.487397435897436	0.528669950738916	0.395320197044335	0.496174055829228	1411
2670	ACROSS	across	0.513385930176605	0.432772985606596	0.497938370644913	0.525231252719752	0.433555696080452	0.495438187020643	0.526152784547808	0.42993193999255	0.49816805012455	2124
268	DRIBBLE	to dribble	0.359027414941775	0.585748470478761	0.453612028924677	0.356750956833946	0.584588520748623	0.45229330909225	0.35896156902523	0.585784197813404	0.453595109535414	9389
2685	CARP (FISH)	carp	0.312	0.685	0.466	0.312	0.685	0.466	0.312	0.685	0.466	6589
2691	PATERNAL AUNT (FATHER'S SISTER)	satisfy	0.746222222222222	0.510365079365079	0.596523809523809	0.738809523809524	0.488857142857143	0.593964285714286	0.748708333333333	0.492625	0.5971875	3871
27	AIR	air	0.69287522507726	0.371623635961413	0.511103007957311	0.68762015503876	0.366886821705426	0.516320930232558	0.697978846153846	0.363801923076923	0.507557692307692	3183
270	JUG	jug	0.522586462954905	0.355655638304457	0.423390235414083	0.51331357785467	0.356703197231833	0.410680913494809	0.515547474285703	0.370211474285707	0.411328731428565	16
2704	FADE (LOOSE COLOR)	fade	0.243	0.424666666666667	0.291333333333333	0.28175	0.39775	0.30325	0.257	0.4114	0.3016	3266
2705	INHALE	inhale	0.8755	0.5	0.6385	0.889666666666667	0.542333333333333	0.678666666666667	0.8755	0.5	0.6385	6848
2708	TALK	talk	0.585907856078013	0.484016514728546	0.502016222300581	0.535024556674953	0.496223026319288	0.49587163730049	0.552173030864956	0.489623682225693	0.49370630675747	7291
2709	FLATTER	flatter	0.776	0.387	0.658	0.776	0.387	0.658	0.776	0.387	0.658	4517
271	SAUCER	saucer	0.562428571428571	0.281571428571429	0.335714285714286	0.562428571428571	0.281571428571429	0.335714285714286	0.559	0.287666666666667	0.330666666666667	15683
2711	TRANSPORT	to transport	0.419514528659977	0.46995705191525	0.406977324260017	0.417840326433422	0.474206804478687	0.405830994560675	0.419487965624146	0.469975888775605	0.406980470198828	17737
2715	DESPISE	despise	0.1271	0.7282	0.338	0.12425	0.727	0.341	0.12425	0.727	0.341	3862
2717	STEEP	steep	0.401520197369558	0.673561046620647	0.561869462378476	0.406587987124044	0.6513698923746	0.556327749273131	0.410866188896199	0.649901262342207	0.555940358870236	8604
272	TONGS	tongs	0.490972222222222	0.453564814814815	0.392541666666667	0.499240740740741	0.451814814814815	0.399157407407407	0.497033333333333	0.454766666666667	0.400583333333333	15622
273	DOUGH	dough	0.485142857142857	0.480285714285714	0.462857142857143	0.474	0.4235	0.435	0.465333333333333	0.379333333333333	0.413333333333333	1489
275	PEEL	peel	0.45013315696649	0.357783950617284	0.356882716049383	0.483706896551724	0.35073275862069	0.389637931034483	0.4765	0.345276041666667	0.385333333333333	1075
2753	UNTIL	until	0.550546214347791	0.377660586176338	0.470779118722786	0.539091917859313	0.377885274601424	0.459031145567683	0.539642925794544	0.385181805012679	0.461789142162345	19
2754	TOWARDS	towards	0.54256100734274	0.402073120068796	0.471923530628537	0.533962874116649	0.398742916614501	0.4672037278505	0.527164676744771	0.399907561575657	0.466996407133754	332
2755	BUSY	busy	0.675050937754825	0.594737508251466	0.688270220945133	0.699217384752879	0.601419430934863	0.698164312881906	0.687925640013811	0.592944408819612	0.699958343609727	5831
2756	IDLE	idle	0.291557149124865	0.282455666214756	0.225119957920419	0.293431152867815	0.28348532302285	0.230357427960493	0.296410478269998	0.278476140247743	0.230772639932815	6808
2758	CAREFUL	cautious	0.643339142765023	0.451115285627021	0.602729335834117	0.639506029954965	0.427366195622829	0.61107922870391	0.632327119821391	0.428438132612161	0.617728292325803	2424
2759	RECOMMEND	recommend	0.686333333333333	0.512666666666667	0.688111111111111	0.665142857142857	0.479	0.648428571428571	0.6646	0.4978	0.6634	1267
2762	BLOCK (THE WAY)	to block	0.369888002785498	0.584114001537905	0.443589692551655	0.368721837983537	0.583527489876834	0.444811173048219	0.369276343730528	0.584623276619807	0.44383415841024	9912
2769	PORK	pork	0.402	0.441727272727273	0.296272727272727	0.439857142857143	0.442142857142857	0.294714285714286	0.4245	0.4505	0.29175	14266
277	SPINDLE	spindle	0.42325	0.346142857142857	0.420214285714286	0.437470588235294	0.368764705882353	0.422117647058824	0.435222222222222	0.369888888888889	0.416	5482
2770	JACKET	jacket	0.571130434782609	0.297478260869565	0.405217391304348	0.5563	0.3014	0.4005	0.5563	0.3014	0.4005	7746
2771	SHAWL	shawl	0.5928	0.2972	0.316	0.5535	0.3155	0.339	0.5535	0.3155	0.339	18334
2772	KITCHEN KNIFE	chopper	0.6568	0.7652	0.5978	0.6425	0.755	0.593	0.6425	0.755	0.593	12629
278	AWL	awl	0.348670259676629	0.518455267025968	0.444700930916217	0.367225473321859	0.513018932874354	0.424304647160069	0.364203703703703	0.517537037037035	0.428759259259258	11809
2783	SCALES (MEASURE INSTRUMENT)	scale	0.550848290598291	0.392492521367521	0.46729594017094	0.545185714285714	0.377816666666667	0.45797619047619	0.5427625	0.380947916666667	0.458195833333333	5536
2789	BURP	burp	0.194	0.562	0.24	0.194	0.562	0.24	0.194	0.562	0.24	16282
279	THATCH	thatch	0.365	0.24	0.471	0.365	0.24	0.471	0.365	0.24	0.471	16951
28	MOISTEN	moisten	0.36	0.279	0.21	0.359999999888474	0.278999999913568	0.209999999934943	0.36	0.279	0.21	16950
2804	AMULET	amulet	0.762636363636364	0.460636363636364	0.645181818181818	0.7685	0.4525	0.6455	0.7685	0.4525	0.6455	3562
2805	BIRTH (ACCOUCHEMENT)	birth	0.6563047258578	0.520280728687655	0.616493781393704	0.656877616747182	0.517437755481234	0.625126842561625	0.652573050088514	0.518995001562012	0.613954050817453	6692
2806	BLACK MAN	negro	0.27225	0.344	0.395	0.2744	0.3438	0.3948	0.283	0.343	0.394	12174
2809	BLUEBERRY	blueberry	0.6245	0.237875	0.3261875	0.618666666666667	0.247666666666667	0.319	0.628	0.232	0.3305	13061
281	POST	pole	0.478807936907677	0.363536520659291	0.435139096340553	0.484360198226395	0.374585398191619	0.44129999130586	0.474238636363636	0.370844191919192	0.439051767676768	900
2814	CUTTLEFISH	cuttlefish	0.5834	0.39	0.3786	0.605	0.388	0.384	0.604999999999997	0.387999999999998	0.383999999999998	10653
2815	DIALECT	dialect	0.538625	0.41375	0.5695	0.558	0.4366	0.6102	0.551666666666667	0.42	0.582666666666667	7467
2816	ECHO	echo	0.63597619047619	0.531714285714286	0.445869047619048	0.589095238095238	0.543190476190476	0.472904761904762	0.623733333333333	0.532666666666667	0.457466666666667	5598
2819	GRASSLAND	meadow	0.628	0.2385	0.3865	0.628	0.2385	0.3865	0.628	0.2385	0.3865	13434
2821	JEALOUS	jealous	0.11	0.754	0.341	0.11	0.754	0.341	0.11	0.754	0.341	15456
2824	KNUCKLE	knuckle	0.6605	0.366	0.4155	0.6605	0.366	0.4155	0.6605	0.366	0.4155	7715
2826	LIE (FALSEHOOD)	untruth	0.0850882352941177	0.65	0.359176470588235	0.0930454545454545	0.664772727272727	0.341909090909091	0.10456	0.659	0.35024	17107
2829	MUSSELS	mussel	0.491428571428571	0.332285714285714	0.306	0.491428571428571	0.332285714285714	0.306	0.511199999999998	0.344399999999999	0.319599999999999	11127
2833	RUM	rum	0.508650531286895	0.593029455393092	0.500642054914782	0.508532334826428	0.587841965285554	0.494967525195969	0.508555703980764	0.587313384985306	0.495037403152551	7998
2837	SWAN	swan	0.622	0.194	0.25	0.622	0.194	0.25	0.622	0.194	0.25	16729
2838	TAME	tame	0.551820512820513	0.369564102564103	0.445384615384615	0.5334	0.373633333333333	0.428133333333333	0.548882352941176	0.366882352941176	0.442294117647059	2386
2839	WHITE MAN	white man	0.729	0.173	0.42	0.729	0.173	0.42	0.729	0.173	0.42	15833
284	HOE	hoe	0.302	0.621333333333333	0.493666666666667	0.34375	0.63275	0.5025	0.302	0.621333333333333	0.493666666666667	955
2845	SIZE (OF OBJECT)	size	0.591006899350649	0.443145292207792	0.574766233766234	0.605858948432759	0.452484833164812	0.59258746208291	0.609097527472527	0.454804945054945	0.599505494505495	5011
285	THRESH	thresh	0.37675974025974	0.640256493506493	0.482142857142857	0.358730158730051	0.656726190476078	0.488507936507826	0.373190082644628	0.635338842975207	0.486636363636364	3287
2851	AUGUST	august	0.822571428571429	0.439	0.672142857142857	0.829	0.456666666666667	0.686666666666667	0.829	0.456666666666667	0.686666666666667	10457
2860	BOLT (MOVE IN HASTE)	rush	0.45610113960114	0.647146723646724	0.510071225071225	0.44896875	0.651708333333333	0.505541666666667	0.450473684210526	0.649824561403509	0.51559649122807	5274
2862	CONNECT	connect	0.640115782015782	0.411795294645295	0.567980542555543	0.622496609010786	0.414269469914914	0.566937459718819	0.628470374263418	0.412854632903329	0.568314566013696	550
2863	DASH (OF VEHICLE)	dash	0.459416666666667	0.497541666666667	0.468458333333333	0.460631578947368	0.496684210526316	0.478157894736842	0.4647	0.5112	0.4814	6788
2864	DECREASE	to decrease	0.221525049722862	0.50737676841891	0.242126360478425	0.22161986156188	0.507312752017016	0.242598796066375	0.221513552944564	0.507385386260666	0.242128742105879	9275
2865	DIE (FROM ACCIDENT)	perish	0.247666666666667	0.625333333333333	0.304333333333333	0.1952	0.6856	0.2928	0.247666666666667	0.625333333333333	0.304333333333333	14010
2867	CALCULATE	to calculate	0.525478545227549	0.477302630653543	0.496042157798341	0.525295251275576	0.47723362862105	0.495822331691837	0.525472394187485	0.477307427315395	0.496043846548645	9243
2869	BOTHER (HARASS)	bother	0.226754834567082	0.679043394927585	0.387674759790131	0.226872560996301	0.680145661542638	0.401225983236622	0.245226181773879	0.663086988304094	0.404510599415205	2367
287	CONE	cone	0.4998	0.3844	0.405	0.506666666666667	0.388666666666667	0.406666666666667	0.4895	0.378	0.4025	5691
2870	RECOGNIZE (SOMEBODY)	recognize	0.646148198817896	0.452691182464035	0.599846415466171	0.637546996737055	0.459825845030624	0.578907579868861	0.671102939445703	0.435282826458642	0.606745618477516	15369
2872	IMPROVE (SOMETHING)	improve	0.756848222267566	0.481713504275436	0.722529877890688	0.735309574874419	0.487546914054814	0.716966413247064	0.758710216395404	0.491860495786167	0.728181783176329	4364
2877	RUSTLE (OF LEAVES)	rustle	0.409415384615385	0.475953846153846	0.325553846153846	0.372711111111111	0.490266666666667	0.343688888888889	0.3885	0.4985	0.3593	3580
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	0.621606715533924	0.475400857221706	0.603556963352362	0.625196265244957	0.473461618115914	0.593966935659334	0.639257319151812	0.463729308453829	0.603879520991123	46
288	FORGE	to forge	0.693145251027149	0.483343071515251	0.632607468318237	0.686699376703591	0.47985800882178	0.626831151891137	0.69300723879417	0.483402768320095	0.632537967904968	9906
2880	HALT (STOP)	stop	0.414809057943652	0.409286064105097	0.448388394722128	0.399288653217132	0.42288426664083	0.452992501924782	0.391917872756644	0.428163462645795	0.449913787117768	2354
2881	URGE (SOMEONE)	urge	0.559349031627033	0.663311892841462	0.605554167485984	0.565479605815222	0.661775440296812	0.61152498344059	0.560211426160938	0.657545586497468	0.603045527318703	2314
2882	ADD	to add	0.481388644073705	0.495443558788112	0.526984351892852	0.481310172180275	0.495081019609195	0.527723548061425	0.481300588759036	0.495512306945474	0.527008866166815	10015
2883	DISTURB	to disturb	0.24640769490183	0.607616225913347	0.390982916296766	0.245448047740663	0.609649405080906	0.392913810950944	0.244553556220269	0.609168116265287	0.391747979896831	9385
2884	HANG	hang	0.478246190748855	0.410972054131344	0.448510633834597	0.50296440304372	0.424676085331493	0.491143951852491	0.481648279718439	0.42628658476416	0.470804478323794	1838
2885	HERD (SOMETHING)	herd	0.533805442176871	0.499563265306122	0.537204081632653	0.483483333332752	0.531516666666211	0.541079166666126	0.500977777777778	0.523722222222222	0.554205555555556	2168
2886	PRODUCE	produce	0.725191472868217	0.524964341085271	0.636738759689922	0.713975163398693	0.512675816993464	0.632044444444445	0.716241666666667	0.517389583333333	0.635602083333333	84
2887	THAW (DEW)	thaw	0.485692307692308	0.532461538461538	0.404	0.457666666666667	0.508666666666667	0.398333333333333	0.457666666666667	0.508666666666667	0.398333333333333	15263
2888	TINKLE	to tinkle	0.51	0.355	0.368	0.51	0.355	0.368	0.51	0.355	0.368	17750
