CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_VALENCE_MEAN	ENGLISH_AROUSAL_MEAN	ENGLISH_DOMINANCE_MEAN	LINE_IN_SOURCE
598	SHELL	shell	0.615	0.408	0.391	15835
6	EARTHQUAKE	earthquake	0.073	0.930	0.812	5596
60	OAT	oat	0.622	0.170	0.298	11959
600	STRANGE	strange	0.314	0.663	0.395	17010
602	HIDE (CONCEAL)	conceal	0.312	0.436	0.306	3507
603	COAT	coat	0.677	0.256	0.464	3213
604	GLASS	glass	0.490	0.404	0.322	7530
605	GRAIN	grain	0.390	0.198	0.302	7690
606	GRASS	grass	0.604	0.164	0.333	7731
607	GRASSHOPPER	grasshopper	0.500	0.462	0.287	7732
608	GULF	gulf	0.520	0.365	0.398	7913
609	HAIL	hail	0.459	0.627	0.411	7977
610	PORT	port	0.550	0.409	0.513	13347
611	HARVEST	crop	0.615	0.260	0.500	4147
612	HEAT	heat	0.534	0.612	0.433	8211
613	HIGH TIDE	flood	0.208	0.778	0.608	6866
614	HILL	hill	0.615	0.353	0.518	8363
615	HORSE	horse	0.635	0.510	0.529	8526
616	HOSPITAL	hospital	0.323	0.537	0.598	8541
617	ICE	ice	0.440	0.265	0.219	8710
618	PRECIPICE	precipice	0.198	0.784	0.396	13477
619	ANIMAL	animal	0.521	0.510	0.513	688
620	INSECT	insect	0.276	0.633	0.242	9279
621	IRON	iron	0.448	0.351	0.679	9551
622	ISLAND	island	0.745	0.347	0.432	9584
623	LAGOON	lagoon	0.660	0.231	0.373	9946
624	LAKE	lake	0.694	0.196	0.425	9949
625	LAMP	lamp	0.510	0.260	0.309	9957
626	LAND	land	0.582	0.260	0.616	9961
628	LEAF	leaf	0.583	0.156	0.294	10071
629	LEATHER	leather	0.510	0.324	0.341	10088
630	LIGHT (RADIATION)	light	0.771	0.320	0.519	10233
631	LIVESTOCK	livestock	0.729	0.420	0.519	10343
632	LIZARD	lizard	0.378	0.375	0.324	10346
633	MARKET	market	0.724	0.480	0.521	10738
634	MEAT	meat	0.612	0.421	0.413	10869
635	MILK	milk	0.817	0.270	0.327	11079
636	MILL	mill	0.531	0.382	0.347	11083
637	MOSS	moss	0.235	0.270	0.245	11387
638	MOTORCYCLE	motorcycle	0.677	0.764	0.713	11413
639	MOUNTAIN	mountain	0.698	0.408	0.649	11421
64	PIN	pin	0.438	0.346	0.390	13054
640	MUD	mud	0.333	0.260	0.185	11458
641	MUSHROOM	mushroom	0.490	0.274	0.269	11509
642	MUSIC	music	0.833	0.563	0.605	11511
644	OAK	oak	0.583	0.245	0.536	11956
645	OCEAN	ocean	0.823	0.308	0.642	12041
646	ASH	ashes	0.327	0.279	0.142	1012
647	PAINT (PIGMENTS)	paint	0.667	0.343	0.413	12459
648	PAPER	paper	0.520	0.123	0.293	12525
649	PASTURE	pasture	0.688	0.145	0.170	12651
65	AMBUSH	ambush	0.281	0.830	0.500	583
650	PETROLEUM	petroleum	0.583	0.451	0.640	12937
651	SEAL	seal	0.490	0.218	0.518	15551
652	PLAIN	plain	0.500	0.167	0.311	13127
653	PLANT (VEGETATION)	plant	0.730	0.180	0.371	13143
654	PLASTIC	plastic	0.490	0.269	0.320	13150
655	POISON	poison	0.083	0.760	0.573	13261
656	POLICE	police	0.458	0.770	0.830	13272
657	PRICE	price	0.479	0.475	0.535	13607
658	RAIN (PRECIPITATION)	rain	0.542	0.388	0.330	14170
659	REED	reed	0.490	0.350	0.307	14450
66	KNEEL	kneel	0.426	0.417	0.217	9877
660	REEF	reef	0.583	0.490	0.456	14451
661	RELIGION	religion	0.646	0.320	0.755	14609
662	BATTERY	battery	0.480	0.425	0.442	1486
663	BAY	bay	0.719	0.365	0.569	1497
664	RESIN	resin	0.284	0.308	0.400	14795
665	BEE	bee	0.520	0.509	0.309	1553
666	RIVER	river	0.688	0.392	0.605	15042
667	ROAD	road	0.656	0.404	0.404	15050
668	ROCK	rock	0.623	0.236	0.557	15077
67	EMBERS	embers	0.490	0.481	0.508	5779
670	ROOT	root	0.602	0.279	0.508	15109
671	SAND	sand	0.582	0.279	0.304	15302
672	EARLY	early	0.633	0.373	0.426	5582
673	SCHOOL	school	0.765	0.423	0.633	15444
674	MOUTH	mouth	0.734	0.294	0.336	11434
675	FAECES (EXCREMENT)	excrement	0.041	0.558	0.221	6210
677	AXE	axe	0.296	0.690	0.536	1257
678	BEARD	beard	0.490	0.261	0.371	1521
679	BRIGHT	bright	0.890	0.527	0.812	2158
68	TATTOO	tattoo	0.490	0.602	0.525	17643
680	BREAK (DESTROY OR GET DESTROYED)	break	0.610	0.265	0.370	2111
681	DESTROY	destroy	0.046	0.935	0.635	4761
682	SIDE	side	0.439	0.288	0.395	15982
683	PERSON	person	0.646	0.363	0.596	12893
685	DECIDE	decide	0.656	0.540	0.855	4461
686	EASY	easy	0.865	0.194	0.373	5605
688	LUNG	lung	0.510	0.292	0.629	10517
69	SOBER	sober	0.729	0.216	0.568	16367
690	BOTTOM	bottom	0.417	0.370	0.291	2032
691	SEASON	season	0.792	0.410	0.519	15566
692	BRING	bring	0.635	0.460	0.462	2169
694	GET	get	0.740	0.594	0.667	7468
695	GO	go	0.510	0.441	0.444	7580
696	STIR	stir	0.448	0.773	0.453	16945
698	WISE	wise	0.878	0.250	0.861	19718
699	SAD	sad	0.225	0.333	0.149	15236
7	GATHER	gather	0.648	0.510	0.546	7381
70	BRACKISH	brackish	0.469	0.368	0.421	2080
700	CARRY	carry	0.635	0.380	0.500	2597
701	SLOW	slow	0.357	0.073	0.131	16223
702	CATCH	catch	0.531	0.437	0.552	2650
704	CLEAN	clean	0.827	0.170	0.500	3105
705	GO UP (ASCEND)	ascend	0.830	0.620	0.812	1001
706	DARK	dark	0.198	0.398	0.426	4367
707	REMEMBER	remember	0.776	0.422	0.454	14633
708	SHINE	shine	0.844	0.539	0.741	15856
709	TEACH	teach	0.840	0.510	0.852	17658
710	WHEEL	wheel	0.615	0.310	0.446	19589
711	TALL	tall	0.725	0.591	0.538	17579
712	RICH	rich	0.882	0.627	0.905	14972
713	STEAL	steal	0.021	0.856	0.528	16862
714	SEED	seed	0.656	0.135	0.306	15616
715	SHOUT	shout	0.229	0.925	0.444	15922
716	GROAN	groan	0.396	0.750	0.351	7827
717	SWEET	sweet	0.668	0.418	0.382	17435
718	PAY	pay	0.514	0.588	0.592	12698
719	FIND	find	0.774	0.555	0.580	6704
72	CLAW	claw	0.260	0.600	0.598	3102
720	GOOD LUCK	luck	0.854	0.490	0.717	10491
721	LOW	low	0.292	0.220	0.102	10473
722	ATTACK	attack	0.286	0.948	0.670	1127
723	PLACE (POSITION)	place	0.573	0.261	0.398	13118
724	READ	read	0.740	0.283	0.611	14270
728	FIRST	first	0.625	0.500	0.788	6744
729	DAWN	dawn	0.827	0.235	0.519	4388
73	BEAK	beak	0.375	0.363	0.411	1512
730	SNAKE	snake	0.276	0.750	0.549	16294
731	BEVERAGE	beverage	0.635	0.490	0.389	1658
733	EARN	earn	0.865	0.769	0.817	5583
734	MAKE	make	0.684	0.420	0.480	10619
735	OWL	owl	0.520	0.270	0.321	12408
736	YARD	yard	0.468	0.176	0.349	19887
737	LIGHT (IGNITE)	ignite	0.458	0.785	0.675	8751
738	THING	thing	0.449	0.222	0.260	17878
739	FEED	feed	0.812	0.429	0.739	6573
74	PUPPY	puppy	0.908	0.461	0.324	13974
740	SHIP	ship	0.646	0.500	0.439	15861
741	DRIVE	drive	0.625	0.689	0.713	5457
742	END (OF SPACE)	end	0.198	0.349	0.298	5871
744	EGG	egg	0.684	0.241	0.293	5675
745	SHELF	shelf	0.561	0.202	0.366	15834
746	SHOP	shop	0.725	0.632	0.565	15896
747	BICYCLE	bicycle	0.708	0.519	0.425	1676
748	SOW SEEDS	sow	0.667	0.430	0.446	16510
749	ENTER	enter	0.708	0.470	0.500	5954
75	DISGRACE	disgrace	0.061	0.531	0.331	5062
750	DROP	drop	0.479	0.321	0.291	5468
751	SHRUB	shrub	0.531	0.340	0.340	15949
752	STORE	store	0.646	0.538	0.407	16982
753	PUPIL (STUDENT)	pupil	0.729	0.406	0.368	13971
754	HURRY	hurry	0.422	0.735	0.481	8645
755	DENY	deny	0.316	0.667	0.321	4655
756	DEPEND	depend	0.388	0.429	0.358	4663
757	BUTTON	button	0.520	0.220	0.343	2366
759	SILVER	silver	0.684	0.451	0.615	16028
760	KNOT	knot	0.541	0.221	0.408	9891
761	COVER	cover	0.365	0.240	0.471	4007
763	SKIN	skin	0.569	0.350	0.395	16126
765	MOVE	move	0.656	0.647	0.670	11439
767	CORPSE	corpse	0.094	0.657	0.232	3910
768	LUNCH	lunch	0.880	0.410	0.542	10513
769	ROOF	roof	0.602	0.226	0.342	15098
770	EARRING	earring	0.583	0.520	0.500	5589
771	HAT	hat	0.604	0.183	0.353	8122
772	BELT	belt	0.541	0.322	0.445	1610
773	HAVE	have	0.757	0.389	0.593	8138
774	CABBAGE	cabbage	0.398	0.225	0.264	2389
775	TRUMPET	trumpet	0.573	0.570	0.393	18395
777	FLUTE	flute	0.635	0.330	0.363	6906
778	SMOKE (EXHAUST)	smoke	0.188	0.500	0.391	16270
779	PART	part	0.663	0.278	0.360	12605
782	DEFEAT	defeat	0.092	0.500	0.224	4516
783	VICTORY	victory	0.938	0.735	0.931	19242
784	SNOW	snow	0.667	0.363	0.309	16335
785	STRONG	strong	0.912	0.745	0.895	17076
787	SAIL	sail	0.615	0.220	0.325	15254
788	SOAP	soap	0.531	0.163	0.311	16361
789	PEOPLE	people	0.604	0.400	0.500	12804
79	WASTE	waste	0.041	0.510	0.184	19465
790	READY	ready	0.770	0.388	0.648	14278
791	STRANGER	stranger	0.330	0.449	0.302	17011
792	BOIL (OF LIQUID)	boiling	0.302	0.690	0.526	1931
794	PEN	pen	0.622	0.194	0.250	12772
795	TROUT	trout	0.516	0.387	0.298	18383
796	NIPPLE	nipple	0.480	0.786	0.415	11785
797	TESTICLES	testicle	0.458	0.651	0.410	17804
798	JAW	jaw	0.500	0.510	0.420	9644
799	WRIST	wrist	0.706	0.340	0.265	19858
8	CURSE	curse	0.033	0.720	0.375	4264
801	RIB	rib	0.490	0.349	0.351	14968
803	ANKLE	ankle	0.500	0.274	0.234	694
804	WOMB	womb	0.375	0.385	0.591	19758
805	SPINE	spine	0.495	0.461	0.600	16624
806	BLANKET	blanket	0.740	0.132	0.391	1792
807	SKILLED	skilled	0.886	0.614	0.929	16121
808	DRIP (FALL IN GLOBULES)	drip	0.392	0.193	0.175	5455
809	TROUSERS	trousers	0.625	0.314	0.442	18382
81	FATHOM	fathom	0.520	0.410	0.523	6526
810	LOCUST	locust	0.479	0.412	0.417	10383
811	SOUL	soul	0.770	0.220	0.510	16487
812	SLAVE	slave	0.171	0.795	0.151	16159
813	DO	do	0.670	0.548	0.536	5268
815	GOVERNMENT	government	0.427	0.530	0.850	7665
816	HALF	half	0.500	0.274	0.276	7992
818	WILLOW	willow	0.604	0.245	0.400	19673
819	STOMACH	stomach	0.367	0.402	0.438	16961
82	ANGER	anger	0.167	0.865	0.657	671
820	LAMB	lamb	0.646	0.284	0.321	9951
823	SORCERER	sorcerer	0.377	0.633	0.632	16463
824	WITCH	witch	0.292	0.710	0.473	19727
825	AWAKE	awaken	0.729	0.412	0.611	1241
827	ROLL	roll	0.469	0.510	0.172	15087
828	RACCOON	raccoon	0.541	0.435	0.320	14118
83	FORBID	forbid	0.115	0.686	0.598	6973
830	SOOT	soot	0.375	0.328	0.292	16454
831	BASE	base	0.635	0.298	0.553	1441
832	BEAN	bean	0.667	0.269	0.264	1516
833	ENDURE	endure	0.320	0.610	0.574	5892
834	BUTTOCKS	buttocks	0.458	0.677	0.365	2365
835	CHAPTER	chapter	0.580	0.308	0.461	2811
836	SCREWDRIVER	screwdriver	0.520	0.519	0.439	15514
837	BLUE	blue	0.646	0.137	0.291	1878
838	REMAINS	remains	0.610	0.240	0.565	14623
842	LIQUOR	liquor	0.603	0.702	0.433	10303
843	SPIDER	spider	0.229	0.569	0.430	16611
844	KIND (THING)	sort	0.673	0.389	0.674	16475
845	MURDER	murder	0.061	0.942	0.615	11497
846	TIGER	tiger	0.479	0.765	0.664	17975
847	THIRSTY	thirsty	0.281	0.660	0.310	17887
848	THIRST	thirst	0.298	0.519	0.307	17886
849	SPRING (OF WATER)	source	0.740	0.318	0.684	16498
850	SQUARE	square	0.509	0.340	0.291	16723
851	STABLE	stall	0.370	0.245	0.292	16778
852	PRIEST	priest	0.561	0.324	0.648	13613
853	ALTAR	altar	0.724	0.387	0.635	543
854	KETTLE	kettle	0.357	0.497	0.333	9807
855	SEIZE	seize	0.656	0.644	0.673	15632
857	STONE	stone	0.216	0.183	0.561	16965
858	STORM	storm	0.188	0.940	0.543	16987
859	STOVE	stove	0.466	0.391	0.405	16996
860	CAUSE	cause	0.469	0.373	0.486	2678
861	JUDGE	judge	0.510	0.604	0.857	9723
862	SUGAR	sugar	0.896	0.382	0.402	17241
863	EDGE	edge	0.439	0.470	0.468	5636
864	PUMPKIN	pumpkin	0.539	0.177	0.355	13948
865	FAME	fame	0.896	0.755	0.852	6461
866	WIN	win	0.927	0.694	0.888	19680
867	GLOVE	glove	0.500	0.230	0.382	7566
868	BANANA	banana	0.612	0.230	0.241	1362
869	BLADE	blade	0.378	0.602	0.594	1787
870	BREATH	breath	0.684	0.392	0.451	2124
871	RATTLESNAKE	rattlesnake	0.188	0.803	0.613	14248
873	TAX	tax	0.260	0.481	0.534	17651
874	CANDY	candy	0.930	0.425	0.384	2485
875	SHOEMAKER	shoemaker	0.396	0.269	0.491	15888
876	ARCH	arch	0.500	0.354	0.468	896
877	MASON	mason	0.541	0.442	0.580	10781
878	HELL	hell	0.020	0.918	0.565	8258
879	COUGH	cough	0.255	0.627	0.241	3956
88	BEEHIVE	beehive	0.541	0.700	0.422	1556
880	REPEAT	repeat	0.490	0.529	0.552	14689
881	TAILOR	tailor	0.573	0.206	0.450	17562
882	PARROT	parrot	0.588	0.333	0.292	12598
883	TERMITE	termite	0.265	0.480	0.408	17778
884	SHARE	share	0.759	0.548	0.545	15804
885	OPPOSITE	opposite	0.235	0.545	0.408	12169
886	PARAKEET	parakeet	0.576	0.387	0.227	12545
887	BITTER	bitter	0.218	0.627	0.411	1763
888	POISONOUS	poisonous	0.102	0.870	0.533	13264
889	FLAME	flame	0.448	0.574	0.615	6793
890	MULE	mule	0.320	0.337	0.254	11470
891	TIDE	tide	0.541	0.556	0.420	17969
892	TIME	time	0.604	0.288	0.609	17991
893	TIN (METAL)	tin	0.469	0.370	0.217	18004
894	TOAD	toad	0.302	0.452	0.196	18043
895	TORTOISE	tortoise	0.673	0.078	0.250	18124
896	ANACONDA (WATER BOA)	anaconda	0.146	0.830	0.540	628
897	SWALLOW	swallow	0.466	0.608	0.436	17411
898	TRADE	trade	0.561	0.544	0.690	18177
899	PRESIDENT	president	0.677	0.622	0.973	13572
9	ANNOUNCE	announce	0.694	0.618	0.611	706
90	INNOCENT	innocent	0.729	0.206	0.340	9253
900	TRAIN	train	0.666	0.705	0.620	18192
901	ADOBE	adobe	0.500	0.319	0.328	267
902	ADULTERY	adultery	0.120	0.922	0.510	285
903	ASPEN	aspen	0.479	0.280	0.395	1023
905	BORING	boring	0.194	0.217	0.125	2014
906	TREE	tree	0.670	0.118	0.442	18299
908	DRUM	drum	0.615	0.679	0.339	5485
909	GARBAGE	garbage	0.188	0.510	0.192	7351
91	INSOLENT	insolent	0.112	0.663	0.343	9304
910	DEATH	death	0.031	0.720	0.472	4422
911	TEMPLE	temple	0.612	0.269	0.660	17729
912	COYOTE	coyote	0.459	0.471	0.387	4025
913	CROW	crow	0.224	0.439	0.363	4163
914	SCULPTOR	sculptor	0.653	0.431	0.694	15539
915	SINK (BASIN)	basin	0.552	0.231	0.398	1456
916	LINEN	linen	0.656	0.323	0.286	10274
917	ORNAMENT	ornament	0.561	0.373	0.441	12243
919	CHILI PEPPER	chili	0.592	0.566	0.433	2923
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	0.146	0.723	0.328	16655
920	GRAPE	grape	0.729	0.122	0.295	7718
921	VALLEY	valley	0.729	0.306	0.386	19073
922	PEAR	pear	0.677	0.158	0.241	12725
923	LOVE	love	1.000	0.519	0.673	10456
924	VEGETABLES	vegetable	0.551	0.120	0.289	19129
926	RICE	rice	0.667	0.208	0.330	14971
928	EMBRACE	hug	0.908	0.427	0.548	8589
930	VILLAGE	village	0.684	0.367	0.336	19261
931	MILLET	mil	0.534	0.388	0.347	11068
932	BARLEY	barley	0.614	0.212	0.296	1416
933	WALL (OF HOUSE)	wall	0.417	0.250	0.509	19402
934	BUFFALO	buffalo	0.469	0.528	0.527	2242
935	WAR	war	0.022	0.892	0.727	19425
936	STALLION	stallion	0.628	0.596	0.779	16779
937	BIRD	bird	0.729	0.357	0.364	1741
938	MARE	mare	0.541	0.320	0.417	10723
940	STRAIN	strain	0.190	0.750	0.380	17003
941	MEAD	mead	0.667	0.337	0.441	10847
942	HONEY	honey	0.920	0.431	0.510	8471
943	WATERFALL	waterfall	0.652	0.460	0.528	19483
944	SALMON	salmon	0.760	0.250	0.444	15273
945	SPEAR	spear	0.510	0.601	0.500	16554
946	BLOOD	blood	0.219	0.684	0.585	1850
947	STREAM	stream	0.449	0.537	0.559	17030
948	WATER	water	0.812	0.123	0.429	19478
950	SEAGULL	seagull	0.635	0.245	0.314	15550
951	WEAPONS	weapon	0.054	0.840	0.831	19510
952	WEATHER	weather	0.755	0.404	0.567	19519
953	RAPE	rape	0.062	0.856	0.527	14211
955	GREASY	greasy	0.399	0.442	0.294	7760
956	FLEE	flee	0.292	0.796	0.232	6833
957	WHALE	whale	0.582	0.398	0.509	19577
958	WILD ANIMAL	beast	0.214	0.780	0.732	1528
96	CRAWL	crawl	0.479	0.519	0.467	4065
960	WIND	wind	0.531	0.404	0.578	19683
961	PEBBLES	pebble	0.354	0.353	0.287	12731
963	BOOK	book	0.802	0.210	0.606	1974
964	WOOL	wool	0.583	0.132	0.345	19780
965	WORLD	world	0.622	0.394	0.750	19804
966	BRAKE	brake	0.312	0.481	0.310	2090
967	YEAST	yeast	0.500	0.350	0.327	19906
968	ACORN	acorn	0.448	0.198	0.192	162
969	CIGARETTE	cigarette	0.219	0.528	0.304	3013
970	COCONUT	coconut	0.622	0.265	0.227	3230
971	MUST	must	0.408	0.382	0.441	11521
972	BE ABLE	can	0.662	0.360	0.454	2468
974	TOBACCO	tobacco	0.327	0.546	0.387	18047
975	SPINACH	spinach	0.583	0.200	0.368	16621
976	WEAR	wear	0.312	0.370	0.255	19512
977	ARROW	arrow	0.439	0.390	0.454	969
978	WAVE	wave	0.622	0.491	0.490	19490
979	FARMER	farmer	0.677	0.432	0.464	6493
980	HEEL	heel	0.480	0.350	0.385	8236
981	ELBOW	elbow	0.448	0.133	0.254	5702
983	CONVICT	convict	0.177	0.840	0.477	3832
985	VINEGAR	vinegar	0.276	0.370	0.356	19271
986	TOMATO	tomato	0.550	0.183	0.275	18070
987	REMAIN	remain	0.709	0.365	0.731	14620
988	ACQUIT	acquit	0.583	0.571	0.611	173
989	CLEAR	clear	0.857	0.327	0.573	3114
99	HUNCHBACK	hunchback	0.208	0.390	0.259	8627
990	CREEK (TIDAL)	creek	0.552	0.392	0.330	4097
991	FRY	fry	0.520	0.610	0.324	7223
992	CLIFF	cliff	0.361	0.620	0.509	3138
994	BOW	bow	0.530	0.306	0.408	2054
995	QUIVER (FOR ARROWS)	quiver	0.320	0.452	0.335	14104
998	PUT	put	0.520	0.398	0.510	14010
999	JOINT	joint	0.615	0.392	0.566	9698
