CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_HUMOR_MEAN	ENGLISH_HUMOR_MEAN_MALE	ENGLISH_HUMOR_MEAN_FEMALE	ENGLISH_HUMOR_MEAN_YOUNG	ENGLISH_HUMOR_MEAN_OLD	LINE_IN_SOURCE
3608	WARRIOR	warrior	2.111111111	2.214285714	2.045454545	2.294117647	1.947368421	4819
3614	PANT	pant	2.219512195	2.214285714	2.222222222	2.388888889	2.086956522	2950
3616	FAINT (PASS OUT)	faint	2.111111111	2.533333333	1.80952381	2.333333333	1.952380952	1391
3617	STUMBLE	stumble	2.407407407	1.875	2.631578947	2.266666667	2.583333333	4254
362	STRING	string	2.066666667	2.416666667	1.833333333	1.888888889	2.333333333	4241
3621	DISABLED PERSON	cripple	1.939393939	1.923076923	1.95	2.2	1.722222222	1002
3625	HEADACHE	headache	1.904761905	2.105263158	1.739130435	1.826086957	2	1951
3626	KNOW	know	1.892857143	1.75	1.933333333	1.866666667	1.923076923	2274
3635	ADULT	adult	2.631578947	2.785714286	2.541666667	2.7	2.555555556	25
3640	GOSSIP	gossip	2.296296296	2.454545455	2.1875	2.545454545	2.125	1781
3646	PROVERB	proverb	2.085106383	2.210526316	2	1.9	2.222222222	3272
3647	TICKLE (SOMEBODY)	tickle	3.302325581	3.588235294	3.115384615	3.294117647	3.307692308	4477
3648	SERVE (SOMEONE)	serve	2.235294118	2.285714286	2.2	2.444444444	2.16	3755
365	SPLASH	splash	2.76	3.25	2.307692308	2.8	2.733333333	4080
3659	POLISH (SOMETHING)	polish	2.578947368	2.375	2.727272727	2.4	2.777777778	3158
366	LIMP	limp	2.8	2.636363636	2.894736842	3.230769231	2.470588235	2390
367	RIDE	ride	2.392857143	2.454545455	2.352941176	2.058823529	2.909090909	3513
3670	PLUNDER	plunder	2.633333333	3	2.421052632	2.866666667	2.4	3141
3675	ZEBRA	zebra	2.708333333	2.4	2.928571429	2.692307692	2.727272727	4986
3676	SHREW	shrew	2.545454545	2.583333333	2.523809524	2.6875	2.411764706	3838
3681	PARTRIDGE	partridge	2.652173913	2.947368421	2.444444444	2.695652174	2.608695652	2972
3687	DESERT	desert	1.756756757	1.615384615	1.833333333	1.6	1.941176471	1137
3689	BUBBLE	bubble	3	2.5625	3.333333333	2.388888889	3.578947368	497
370	BARTER	barter	2.2	2.181818182	2.210526316	2.285714286	2.125	196
3707	BEIGE	beige	2.344827586	2.461538462	2.25	2.5	2.2	249
3709	BRILLIANT	brilliant	2.341463415	2.733333333	2.115384615	2.304347826	2.388888889	470
3712	RAINCOAT	raincoat	2.259259259	2.466666667	2	2.3125	2.181818182	3380
3721	FINCH	finch	2.642857143	3	2.375	2.529411765	2.818181818	1468
3729	LETTUCE	lettuce	2.4375	2.35	2.5	2.708333333	2.166666667	2356
3733	FERRY	ferry	2.222222222	1.857142857	2.615384615	2.333333333	2.083333333	1447
3734	CHIMPANZEE	chimp	3.307692308	3.785714286	2.75	3.1875	3.5	711
3740	WHIRLWIND	whirlwind	2.5625	2	3.058823529	2.375	2.75	4878
3747	SHAPE	shape	2.078947368	2.214285714	2	2.05	2.111111111	3777
375	SNIFF	sniff	2.903225806	2.866666667	2.9375	2.777777778	3.076923077	3974
3752	LILAC	lilac	2.2	1.733333333	2.666666667	2.4	2	2380
3762	SAFE	safe	2.130434783	1.888888889	2.285714286	2.133333333	2.125	3615
3777	CATFISH	catfish	2.717948718	2.857142857	2.647058824	2.821428571	2.454545455	628
378	PINCH	pinch	2.757575758	2.5625	2.941176471	2.55	3.076923077	3084
3780	PET	pet	2.212121212	2.384615385	1.947368421	1.733333333	2.611111111	3044
3797	OSTRICH	ostrich	3.212121212	3.25	3.19047619	2.933333333	3.444444444	2889
3798	STINGER	stinger	2.651162791	2.235294118	2.923076923	2.888888889	2.48	4201
38	SPREAD OUT	spread	2.413793103	2.9	2.157894737	2.363636364	2.444444444	4101
3801	DATE (FRUIT)	date	2.34	2.166666667	2.4375	2.269230769	2.416666667	1095
3804	GRAPEFRUIT OR POMELO	grapefruit	2.361111111	1.866666667	2.714285714	2.411764706	2.315789474	1803
3807	EYEBALL	eyeball	2.285714286	1.866666667	2.769230769	2	2.571428571	1376
3808	JUNGLE	jungle	2.450980392	2.318181818	2.551724138	2.363636364	2.517241379	2211
3809	SCREAM (PRODUCE A CRY)	scream	1.952380952	2	1.916666667	2.277777778	1.708333333	3697
381	BLAME	blame	1.8	1.928571429	1.730769231	1.821428571	1.75	311
3815	ALMOND	almond	2.416666667	2.076923077	2.818181818	2.384615385	2.454545455	53
3821	BROOK	brook	2.139534884	1.944444444	2.28	2	2.24	484
383	MASTER	master	2.311111111	2.5625	2.172413793	2.115384615	2.578947368	2539
384	FREEMAN	freeman	2.45	2.636363636	2.222222222	2.375	2.5	1606
3841	WINDMILL	windmill	2.25	2.363636364	2.176470588	2.230769231	2.266666667	4907
3844	CONTEMPT	contempt	1.804347826	1.65	1.923076923	1.846153846	1.75	894
3848	SURPRISE (FEELING)	surprise	2.777777778	2.947368421	2.588235294	2.65	2.9375	4295
3849	TRIUMPH	triumph	2.454545455	2.571428571	2.368421053	2.352941176	2.5625	4611
385	RESPECT (SOMEBODY)	respect	2.15625	2.384615385	2	2.052631579	2.307692308	3484
3854	SADNESS	sadness	1.540540541	1.866666667	1.318181818	1.590909091	1.466666667	3614
3857	EGGSHELL	eggshell	2.6875	2.733333333	2.647058824	2.625	2.75	1319
3859	MIDWIFE	midwife	2.444444444	2.461538462	2.409090909	2.833333333	2.25	2595
3861	FAIL	fail	2.1875	2.769230769	1.833333333	2.642857143	1.833333333	1390
387	SLING	sling	2.739130435	2.769230769	2.7	2.8	2.692307692	3924
3871	MURDERER	killer	1.466666667	1.571428571	1.4	1.5	1.333333333	2245
3872	BLOND	blond	2.807692308	2.692307692	2.923076923	2.642857143	3	340
3874	KNOWLEDGE	knowledge	2.4	2.136363636	2.722222222	2.47826087	2.294117647	2275
3888	SKUNK	skunk	2.625	2.785714286	2.6	2.5	2.857142857	3898
3896	ROAR	roar	2.03125	2	2.058823529	2	2.058823529	3536
39	KEEN	keen	2.625	2.181818182	2.793103448	2.294117647	2.869565217	2224
3902	TRUST (SOMEBODY)	trust	2.257142857	2.307692308	2.227272727	2.263157895	2.25	4631
3915	PRIDE	pride	2.266666667	2.318181818	2.217391304	2.307692308	2.210526316	3230
3916	PLEASURE	pleasure	2.52	1.818181818	3.071428571	2.214285714	2.909090909	3134
392	MAGIC	witchcraft	2.40625	2.357142857	2.444444444	2.4	2.411764706	4926
394	SHAMAN (FOLK HEALER)	shaman	2.818181818	3.083333333	2.666666667	2.625	3	3773
395	PILL	pill	2.166666667	2.333333333	2.055555556	2.538461538	1.882352941	3075
4	COURTYARD	courtyard	2.090909091	2	2.130434783	1.95	2.307692308	960
40	ENVY	envy	1.853658537	1.785714286	1.888888889	1.857142857	1.85	1342
400	MUSH	mush	2.939393939	2.666666667	3.095238095	2.9	3	2729
411	GOURD	gourd	3.230769231	3.083333333	3.307692308	3.6875	2.913043478	1784
43	LEAD (GUIDE)	guide	2.032258065	2.142857143	1.941176471	2.066666667	2	1863
430	TWIST	twist	2.323529412	2.142857143	2.45	2.315789474	2.333333333	4673
44	INJURE	harm	1.482758621	1.666666667	1.352941176	1.294117647	1.75	1931
45	EVIL	evil	1.869565217	2	1.806451613	2.090909091	1.666666667	1359
459	SNAP (OF STICK)	snap	2.416666667	2.285714286	2.5	2.2	2.571428571	3964
470	POSSUM	possum	2.787878788	2.736842105	2.857142857	3	2.588235294	3187
476	CUP	cup	2.258064516	2.111111111	2.380952381	2.4	2.125	1045
478	LIP	lip	2.12	2.166666667	2.076923077	1.714285714	2.277777778	2399
48	BE SILENT	silent	1.911764706	1.785714286	2.052631579	1.772727273	2.166666667	3864
480	PLATE	plate	2.457142857	2.263157895	2.6875	2.5	2.411764706	3116
481	DISH	dish	2.34375	2.25	2.4375	2.3125	2.375	1179
482	NOBLE	noble	2.285714286	2.1	2.36	1.823529412	2.722222222	2805
487	SHY	shy	1.857142857	1.636363636	2	1.789473684	2	3846
489	KIDNEY	kidney	2.19047619	1.888888889	2.416666667	2.416666667	1.888888889	2242
493	FIVE	five	2.037037037	1.928571429	2.25	2	2.125	1486
494	FLIRT	flirt	3.03030303	2.666666667	3.238095238	2.666666667	3.238095238	1519
495	REVENGE	revenge	1.44	1.333333333	1.5	1.2	1.8	3496
497	SCAR	scar	1.743589744	1.578947368	1.9	1.80952381	1.666666667	3662
5	GAZELLE	gazelle	2.810810811	2.631578947	2.941176471	2.956521739	2.571428571	1701
501	LIFT	lift	2.46875	2.466666667	2.5625	2.4375	2.5	2372
503	FROG	frog	2.44	2.142857143	2.555555556	2.333333333	2.714285714	1626
506	MAIZE	corn	2.388888889	3.058823529	1.789473684	2.176470588	2.578947368	928
507	MELON	melon	2.840909091	2.842105263	2.84	2.846153846	2.833333333	2567
508	PERIOD	period	2.648648649	2.684210526	2.611111111	3	2.1875	3035
51	SORE	sore	1.909090909	2.066666667	1.777777778	1.882352941	1.9375	4018
518	SPARK	spark	2.692307692	2.631578947	2.75	2.5	2.894736842	4046
52	SHIVER	shiver	2.888888889	2.875	2.9	2.727272727	3.142857143	3810
522	WOLF	wolf	1.967741935	1.928571429	2	2.545454545	1.65	4929
523	BACK OF HEAD	rear	3.074074074	3.166666667	3	3	3.142857143	3421
53	SPIRIT	spirit	1.956521739	2.5	1.6875	1.928571429	2	4077
530	FRECKLE	freckle	2.657142857	3	2.428571429	2.761904762	2.5	1602
533	GLUTTON	glutton	2.707317073	2.846153846	2.642857143	2.88	2.4375	1754
539	NEST	nest	2.03125	2.066666667	2	2.117647059	1.933333333	2772
540	PALATE	palate	2.242424242	2.333333333	2.166666667	2.4	2	2936
543	SHUTTLE	shuttle	2.315789474	2.636363636	2.185185185	2.25	2.388888889	3845
545	SPRUCE	spruce	2.553191489	2.363636364	2.72	2.666666667	2.4	4110
547	SURFACE	surface	2.392857143	2.2	2.615384615	2.25	2.583333333	4289
55	WHISPER	whisper	2.6	2.266666667	2.85	2.272727273	3.153846154	4881
568	RISE (MOVE UPWARDS)	rise	2.103448276	1.928571429	2.266666667	2.277777778	1.818181818	3527
569	SPOIL (BECOME SPOILED)	rot	2.029411765	1.9	2.083333333	2.277777778	1.75	3567
573	SWAY	sway	2.083333333	2.230769231	2	2.222222222	1.944444444	4309
575	TREAD	tread	1.777777778	1.8	1.764705882	1.571428571	2	4584
576	DANDRUFF	dandruff	2.682926829	2.833333333	2.620689655	2.722222222	2.652173913	1084
578	KISS	kiss	2.666666667	2.764705882	2.578947368	2.928571429	2.5	2258
579	BATTLE	battle	1.727272727	1.923076923	1.6	1.7	1.769230769	214
58	LIQUID	liquid	2.3125	2.307692308	2.388888889	2.157894737	2.538461538	2402
580	FUR	fur	2.709677419	2.642857143	2.764705882	2.736842105	2.666666667	1647
581	COME BACK	return	2	1.857142857	2.111111111	2.095238095	1.833333333	3493
585	BOOT	boots	2.352941176	2.285714286	2.4	2.444444444	2.25	402
586	GARDEN	garden	2.142857143	2.285714286	2	2.5	1.666666667	1682
587	ANT	ant	2.275	2.133333333	2.36	2.111111111	2.409090909	72
592	PISS	piss	3.071428571	3.545454545	2.875	3.25	2.625	3091
594	PIECE	piece	2.161290323	2.5	2	2.1875	2.133333333	3067
595	GROUNDNUT (PEANUT)	peanut	2.444444444	2.3	2.529411765	2.642857143	2.230769231	3006
596	POSTAGE STAMP	stamp	2.485714286	2.571428571	2.428571429	2.555555556	2.411764706	4148
597	PHYSICIAN	doctor	2.1	2.090909091	2.105263158	1.882352941	2.384615385	1198
598	SHELL	shell	2.71875	2.714285714	2.722222222	3	2.181818182	3789
603	COAT	coat	2.025641026	2.384615385	1.846153846	1.9	2.157894737	817
604	GLASS	glass	2.103448276	2.25	1.923076923	2.133333333	2.071428571	1741
605	GRAIN	grain	1.9	1.736842105	2.047619048	2.047619048	1.736842105	1792
606	GRASS	grass	2.391304348	2.473684211	2.333333333	2.285714286	2.555555556	1809
609	HAIL	hail	1.914285714	1.8125	2	1.65	2.266666667	1896
610	PORT	port	2.175	2	2.333333333	2.071428571	2.230769231	3180
612	HEAT	heat	2.173913043	2	2.307692308	2.142857143	2.222222222	1969
613	HIGH TIDE	flood	1.757575758	1.4	2.055555556	2.058823529	1.4375	1522
614	HILL	hill	1.896551724	1.6875	2.153846154	1.75	2	2010
615	HORSE	horse	2.464285714	2.777777778	2.388888889	2.625	2.25	2059
617	ICE	ice	2.545454545	2.727272727	2.454545455	2.590909091	2.454545455	2107
620	INSECT	insect	2.233333333	2	2.411764706	2.2	2.266666667	2137
621	IRON	brand	2.225806452	3.1	1.80952381	2.25	2.2	438
622	ISLAND	island	2.24137931	2.083333333	2.352941176	1.909090909	2.444444444	2151
623	LAGOON	lagoon	2.4	2.090909091	2.642857143	2.266666667	2.6	2290
624	LAKE	lake	2.263157895	2.176470588	2.333333333	2.19047619	2.352941176	2292
625	LAMP	lamp	2.25	1.833333333	2.428571429	2.45	2.05	2295
626	LAND	land	2.225	2.333333333	2.105263158	2.347826087	2.058823529	2298
628	LEAF	leaf	2.290322581	2.15	2.545454545	2.533333333	2.0625	2331
629	LEATHER	leather	2.28125	2.470588235	2.066666667	2.2	2.571428571	2337
630	LIGHT (RADIATION)	daylight	2.333333333	2.307692308	2.35	2.333333333	2.333333333	1099
631	LIVESTOCK	livestock	2.24137931	2.647058824	1.666666667	2.222222222	2.272727273	2412
632	LIZARD	lizard	2.487804878	2.75	2.238095238	2.304347826	2.722222222	2413
633	MARKET	market	2.043478261	2	2.074074074	2.043478261	2.043478261	2523
635	MILK	milk	2.230769231	1.5	2.45	2.375	2	2601
636	MILL	mill	2.305555556	2.15	2.5	2.214285714	2.363636364	2604
639	MOUNTAIN	mountain	2.060606061	1.7	2.217391304	2.222222222	1.866666667	2701
64	PIN	pin	1.954545455	1.625	2.142857143	2.076923077	1.777777778	3083
640	MUD	mud	2.6	2.384615385	2.764705882	2.6	2.6	2715
641	MUSHROOM	fungus	3.176470588	3.181818182	3.173913043	3	3.4	1645
642	MUSIC	music	2.5	2.722222222	2.318181818	2.541666667	2.4375	2731
644	OAK	oak	2	1.722222222	2.333333333	2.125	1.882352941	2846
647	PAINT (PIGMENTS)	lacquer	2.55	2.875	2.304347826	3.111111111	2.090909091	2281
648	PAPER	paper	1.928571429	1.75	2	1.705882353	2.272727273	2959
649	PASTURE	pasture	2.172413793	2.272727273	2.111111111	2.214285714	2.133333333	2984
65	AMBUSH	ambush	2.058823529	1.928571429	2.15	2.210526316	1.866666667	58
652	PLAIN	plain	2.303030303	2.461538462	2.2	2.25	2.352941176	3103
653	PLANT (VEGETATION)	plant	2.222222222	2.142857143	2.24137931	2.125	2.3	3110
654	PLASTIC	plastic	2	1.944444444	2.043478261	2.055555556	1.956521739	3115
655	POISON	poison	1.666666667	1.631578947	1.705882353	1.526315789	1.823529412	3153
656	POLICE	police	1.731707317	1.705882353	1.782608696	1.52	2.0625	3157
657	PRICE	price	2.096774194	2.066666667	2.125	2.142857143	2	3228
658	RAIN (PRECIPITATION)	rain	2.542857143	2.285714286	2.714285714	2.75	2.434782609	3379
660	REEF	reef	2.451612903	2.333333333	2.526315789	2.631578947	2.166666667	3438
663	BAY	bay	2.233333333	2.375	2.071428571	2.1875	2.285714286	216
664	RESIN	pitch	2.583333333	2.357142857	2.727272727	2.571428571	2.6	3094
666	RIVER	river	2.342857143	2.117647059	2.555555556	2.5625	2.157894737	3532
668	ROCK	rock	2	2	2	2	2	3541
670	ROOT	root	2.225806452	2.266666667	2.266666667	2.266666667	2.1875	3562
673	SCHOOL	school	2.04	2.181818182	1.928571429	2	2.083333333	3670
674	MOUTH	mouth	2.5	2.333333333	2.571428571	2.785714286	2.25	2706
675	FAECES (EXCREMENT)	shit	3.153846154	3.384615385	2.923076923	3.454545455	2.933333333	3809
677	AXE	hatchet	2.25	2.555555556	2.066666667	2.428571429	2	1939
678	BEARD	beard	2.352941176	1.888888889	2.875	2.411764706	2.294117647	225
679	BRIGHT	bright	2.222222222	2.380952381	2.083333333	2.16	2.3	468
68	TATTOO	tattoo	2.444444444	2.588235294	2.2	2.461538462	2.428571429	4388
680	BREAK (DESTROY OR GET DESTROYED)	break	2.034482759	2.090909091	2	2	2.066666667	443
682	SIDE	side	2.142857143	2	2.25	2.263157895	2	3852
683	PERSON	person	2.189189189	2.066666667	2.272727273	2.388888889	2	3039
686	EASY	simple	2.2	2.1875	2.210526316	2.15	2.266666667	3869
688	LUNG	lung	1.815789474	2.047619048	1.529411765	1.88	1.692307692	2463
695	GO	go	1.966666667	1.5	2.375	1.5625	2.428571429	1757
696	STIR	stir	2.05	1.777777778	2.272727273	2.071428571	2	4205
698	WISE	wise	2.181818182	2.133333333	2.222222222	2	2.4	4920
7	GATHER	gather	2.193548387	2.230769231	2.166666667	2.470588235	1.857142857	1695
700	CARRY	carry	1.914285714	2.285714286	1.666666667	1.875	1.947368421	610
702	CATCH	catch	1.975	2.384615385	1.777777778	1.857142857	2.105263158	626
704	CLEAN	clean	2.146341463	2.133333333	2.153846154	1.85	2.428571429	766
705	GO UP (ASCEND)	mount	2.4	2.333333333	2.470588235	2.368421053	2.4375	2700
706	DARK	dark	2.409090909	2.333333333	2.461538462	2.071428571	3	1089
710	WHEEL	wheel	2.290322581	2.4	2.1875	2.4375	2.133333333	4866
712	RICH	rich	2.6	2.555555556	2.636363636	2.708333333	2.4375	3509
713	STEAL	steal	1.678571429	1.642857143	1.714285714	1.5	1.8125	4178
714	SEED	seed	2.210526316	2.545454545	1.75	2.208333333	2.214285714	3733
716	GROAN	groan	2.576923077	3.125	2.333333333	2.705882353	2.333333333	1835
717	SWEET	sweetness	2.114285714	1.9375	2.263157895	2.111111111	2.117647059	4318
719	FIND	find	2.205882353	2.454545455	2.086956522	2.157894737	2.266666667	1469
72	CLAW	claw	2.085714286	1.888888889	2.294117647	2.214285714	2	764
720	GOOD LUCK	luck	2.774193548	2.555555556	2.863636364	2.666666667	2.875	2456
721	LOW	low	1.575757576	1.461538462	1.65	1.3125	1.823529412	2454
722	ATTACK	attack	1.666666667	1.7	1.64	1.75	1.571428571	117
724	READ	read	2.393939394	2.923076923	2.05	2.277777778	2.533333333	3413
729	DAWN	daybreak	2.45	2.428571429	2.461538462	2.48	2.4	1097
73	BEAK	beak	2.361111111	2.142857143	2.666666667	2.222222222	2.5	221
730	SNAKE	snake	2	2.307692308	1.764705882	2.352941176	1.538461538	3963
734	MAKE	make	1.857142857	1.866666667	1.846153846	1.875	1.833333333	2492
735	OWL	owl	2.441176471	2.533333333	2.368421053	2.263157895	2.666666667	2909
736	YARD	yard	1.75	1.6	1.857142857	1.529411765	1.947368421	4971
738	THING	thing	2.333333333	2.083333333	2.533333333	2.4375	2.181818182	4444
739	FEED	feed	2.486486486	2.235294118	2.7	2.65	2.294117647	1433
74	PUPPY	cub	2	1.529411765	2.5	1.384615385	2.4	1033
740	SHIP	ship	2.194444444	2.066666667	2.285714286	2.272727273	2.071428571	3803
741	DRIVE	drive	2.264705882	2.3	2.25	2.454545455	2.173913043	1255
742	END (OF SPACE)	end	2.083333333	1.9375	2.2	2.0625	2.1	1333
744	EGG	egg	2.259259259	2	2.411764706	2.8	1.941176471	1316
745	SHELF	shelf	2.135135135	2.3125	2	2.35	1.882352941	3788
746	SHOP	shop	2.441176471	2.333333333	2.526315789	2.3	2.642857143	3818
748	SOW SEEDS	sow	2.567567568	2.65	2.5625	2.8	2.294117647	4031
75	DISGRACE	disgrace	1.785714286	1.666666667	1.875	1.941176471	1.545454545	1176
750	DROP	drop	2.066666667	2.214285714	1.9375	1.722222222	2.583333333	1260
752	STORE	store	2.068965517	2.214285714	1.933333333	2.052631579	2.1	4220
753	PUPIL (STUDENT)	pupil	2.794871795	2.947368421	2.65	2.826086957	2.75	3306
754	HURRY	hurry	2.210526316	2.368421053	2.052631579	2.55	1.833333333	2095
757	BUTTON	button	2.423076923	2.545454545	2.333333333	2.2	2.5625	551
759	SILVER	silver	2.275862069	2.076923077	2.4375	2.153846154	2.375	3868
760	KNOT	knot	2.216216216	2	2.363636364	2.176470588	2.25	2273
761	COVER	cover	2.285714286	1.909090909	2.529411765	2.416666667	2.1875	964
763	SKIN	skin	1.973684211	2.111111111	1.85	1.941176471	2	3894
765	MOVE	move	2.025	2	2.037037037	1.904761905	2.157894737	2710
767	CORPSE	corpse	1.878787879	2	1.714285714	2.1	1.538461538	931
768	LUNCH	lunch	2.424242424	2.411764706	2.4375	1.882352941	3	2461
769	ROOF	roof	2.277777778	2.25	2.3	2.222222222	2.333333333	3553
770	EARRING	earring	2.333333333	2.176470588	2.473684211	2.357142857	2.318181818	1305
772	BELT	belt	2.227272727	2.571428571	2.066666667	2.208333333	2.25	259
774	CABBAGE	cabbage	2.962962963	2.636363636	3.1875	2.909090909	3	558
775	TRUMPET	trumpet	2.408163265	2.333333333	2.451612903	2.653846154	2.130434783	4629
777	FLUTE	flute	2.441176471	2.588235294	2.294117647	2.25	2.714285714	1540
778	SMOKE (EXHAUST)	smoke	2.029411765	2.411764706	1.647058824	2.19047619	1.769230769	3952
779	PART	part	1.870967742	2.25	1.631578947	2.117647059	1.571428571	2969
784	SNOW	snow	2.137931034	2.444444444	2	2.055555556	2.272727273	3986
789	PEOPLE	nation	2.236842105	2.555555556	1.95	2.277777778	2.2	2755
790	READY	ready	2.314285714	2	2.647058824	2.266666667	2.35	3416
794	PEN	pen	1.84375	1.705882353	2	1.777777778	1.928571429	3018
795	TROUT	trout	2.7	2.571428571	2.8125	2.5	2.928571429	4625
797	TESTICLES	scrotum	3.677419355	3.692307692	3.666666667	3.727272727	3.65	3705
798	JAW	jawbone	2.542857143	2.928571429	2.285714286	2.476190476	2.642857143	2170
801	RIB	rib	2.46875	2.363636364	2.523809524	2.333333333	2.55	3508
803	ANKLE	ankle	1.958333333	1.928571429	2	1.9375	2	67
804	WOMB	womb	2.735294118	2.933333333	2.578947368	2.85	2.571428571	4931
805	SPINE	backbone	2.677419355	2.909090909	2.55	2.647058824	2.714285714	138
806	BLANKET	blanket	2	2.083333333	1.952380952	1.6	2.333333333	313
808	DRIP (FALL IN GLOBULES)	drip	2.928571429	2.9	3.058823529	2.923076923	2.933333333	1254
809	TROUSERS	pants	1.96	2.8	1.75	2.181818182	1.785714286	2955
81	FATHOM	fathom	2.485714286	2.636363636	2.416666667	2.272727273	2.846153846	1420
810	LOCUST	locust	2.133333333	2	2.266666667	1.882352941	2.461538462	2426
811	SOUL	soul	2.09375	1.95	2.333333333	2	2.214285714	4020
812	SLAVE	slave	1.477272727	1.7	1.291666667	1.5	1.454545455	3911
813	DO	do	2.09375	2	2.15	2	2.176470588	1195
818	WILLOW	willow	2.695652174	2.25	2.933333333	2	3.230769231	4901
819	STOMACH	stomach	2.545454545	2.7	2.416666667	2.705882353	2	4213
82	ANGER	anger	1.5	1.75	1.285714286	1.714285714	1.25	64
820	LAMB	lamb	2.2	2.166666667	2.217391304	2.2	2.2	2293
824	WITCH	witch	2.632653061	3.272727273	2.111111111	2.416666667	2.84	4925
827	ROLL	roll	2.583333333	2.2	3.0625	2.45	2.75	3548
828	RACCOON	raccoon	2.75	3.4	2	2.769230769	2.733333333	3358
830	SOOT	soot	2.5	2.307692308	2.631578947	2.4375	2.5625	4017
831	BASE	basis	1.96875	1.923076923	2	2.142857143	1.833333333	202
834	BUTTOCKS	ass	3.916666667	4.375	3.6875	3.933333333	3.888888889	109
835	CHAPTER	chapter	2	1.785714286	2.214285714	2.15	1.625	662
837	BLUE	blue	2.195121951	2.470588235	2.043478261	2.277777778	2.130434783	353
842	LIQUOR	liquor	2.707317073	2.875	2.6	2.8	2.619047619	2403
843	SPIDER	spider	2.029411765	2.071428571	2	2.227272727	1.666666667	4068
846	TIGER	tiger	2.333333333	2.125	2.458333333	2.222222222	2.466666667	4482
848	THIRST	thirst	2	2.095238095	1.818181818	2.333333333	1.8	4447
849	SPRING (OF WATER)	fountain	1.909090909	1.8	2	1.615384615	2.333333333	1588
850	SQUARE	square	2.272727273	2.1875	2.352941176	2.923076923	1.85	4119
851	STABLE	stall	2.259259259	1.785714286	2.769230769	2.214285714	2.307692308	4146
852	PRIEST	priest	2.4	2.307692308	2.5625	2.642857143	2.1875	3231
853	ALTAR	altar	2.108695652	2.076923077	2.15	2.181818182	1.923076923	55
854	KETTLE	kettle	2.264705882	2.461538462	2.142857143	2.428571429	2	2233
855	SEIZE	grab	2.294117647	1.928571429	2.55	2.263157895	2.333333333	1787
857	STONE	stone	2.085714286	2.058823529	2.111111111	2.210526316	1.9375	4215
858	STORM	storm	1.766666667	1.923076923	1.647058824	1.8	1.733333333	4222
859	STOVE	stove	2.375	2.692307692	2.157894737	2.65	1.916666667	4225
860	CAUSE	cause	2.235294118	1.842105263	2.733333333	2.25	2.222222222	631
861	JUDGE	judge	2.071428571	2.181818182	2	2.272727273	1.941176471	2200
862	SUGAR	sugar	2.565217391	2.75	2.363636364	2.375	2.666666667	4271
863	EDGE	edge	2.35	2.1875	2.458333333	2.2	2.5	1312
864	PUMPKIN	squash	2.625	2.666666667	2.6	2.714285714	2.454545455	4120
865	FAME	fame	2.4	2.25	2.526315789	2.3125	2.473684211	1403
866	WIN	win	2.055555556	2.363636364	1.92	1.869565217	2.384615385	4903
867	GLOVE	mitten	2.6875	2.625	2.75	2.785714286	2.611111111	2639
869	BLADE	blade	2.225806452	2.076923077	2.333333333	2.642857143	1.882352941	310
870	BREATH	breath	1.727272727	1.529411765	1.9375	2	1.5	450
873	TAX	tax	1.448275862	1.3	1.526315789	1.5	1.4	4391
874	CANDY	candy	3.108108108	3.571428571	3	3.166666667	3.08	583
876	ARCH	arch	2.026315789	1.857142857	2.125	2.15	1.888888889	90
879	COUGH	cough	2.111111111	2.5	1.863636364	2.125	2.1	943
88	BEEHIVE	hive	2.294117647	2.25	2.333333333	1.941176471	2.647058824	2019
881	TAILOR	tailor	2.388888889	2.6	2.238095238	2.352941176	2.421052632	4358
882	PARROT	parrot	2.703703704	2.375	2.842105263	2.785714286	2.615384615	2967
883	TERMITE	termite	1.931034483	2	1.846153846	2.1875	1.615384615	4422
884	SHARE	share	2.058823529	2.454545455	1.869565217	1.761904762	2.538461538	3779
887	BITTER	bitter	2.179487179	2.333333333	2.083333333	2.173913043	2.1875	300
889	FLAME	flame	2.393939394	2.066666667	2.666666667	2.421052632	2.357142857	1496
890	MULE	mule	2.875	2.6	3	2.882352941	2.866666667	2721
893	TIN (METAL)	tin	2	1.846153846	2.117647059	2.25	1.714285714	4489
894	TOAD	toad	2.611111111	2.2	2.904761905	2.666666667	2.571428571	4502
895	TORTOISE	tortoise	3.04	3.25	2.941176471	3.090909091	3	4532
897	SWALLOW	swallow	2.740740741	2.857142857	2.7	3	2.416666667	4303
898	TRADE	trade	2.097560976	2.142857143	2.074074074	1.947368421	2.227272727	4559
900	TRAIN	train	2.166666667	2.3	2.071428571	1.916666667	2.416666667	4563
906	TREE	tree	2.323529412	2.1	2.416666667	2.263157895	2.4	4591
908	DRUM	drum	2.694444444	2.571428571	2.772727273	2.65	2.75	1265
909	GARBAGE	rubbish	2.928571429	3	2.882352941	3.214285714	2.642857143	3583
910	DEATH	death	1.323529412	1.25	1.388888889	1.333333333	1.315789474	1107
911	TEMPLE	temple	2.206896552	2.066666667	2.357142857	2.375	2	4411
914	SCULPTOR	sculptor	2.333333333	2	2.470588235	2.222222222	2.4	3711
916	LINEN	linen	1.970588235	2.1875	1.777777778	1.733333333	2.157894737	2392
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	2.125	1.8	2.272727273	2.210526316	2	4086
920	GRAPE	grape	2.611111111	2.277777778	2.944444444	2.736842105	2.470588235	1802
