ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	FAMILY_FREQUENCY	LANGUAGE_FREQUENCY	WORD_FREQUENCY	RANK	COMMUNITY	CENTRAL_CONCEPT	DEGREE	WEIGHTED_FAMILY_DEGREE	WEIGHTED_LANGUAGE_DEGREE	LINKED_CONCEPTS
Rzymski-2020-4164-1360	1360	617	ICE	ICE	77	615	709	1144	48	COLD	4	29	29	"[{""ID"": ""Rzymski-2020-4164-1504"", ""NAME"": ""SNOW"", ""WordWeight"": 38, ""LanguageWeight"": 36, ""FamilyWeight"": 18}, {""ID"": ""Rzymski-2020-4164-834"", ""NAME"": ""FROST"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-234"", ""NAME"": ""COLD"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-365"", ""NAME"": ""FREEZE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-1361	1361	618	PRECIPICE	PRECIPICE	56	322	526	1043	117	STONE OR ROCK	4	22	22	"[{""ID"": ""Rzymski-2020-4164-858"", ""NAME"": ""MOUNTAIN OR HILL"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-861"", ""NAME"": ""STONE OR ROCK"", ""WordWeight"": 71, ""LanguageWeight"": 63, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-1398"", ""NAME"": ""REEF"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1604"", ""NAME"": ""WALL (OF HOUSE)"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-1362	1362	619	ANIMAL	ANIMAL	79	953	1103	1358	76	CATTLE	6	50	50	"[{""ID"": ""Rzymski-2020-4164-1466"", ""NAME"": ""THING"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1373"", ""NAME"": ""LIVESTOCK"", ""WordWeight"": 34, ""LanguageWeight"": 34, ""FamilyWeight"": 14}, {""ID"": ""Rzymski-2020-4164-116"", ""NAME"": ""CATTLE"", ""WordWeight"": 29, ""LanguageWeight"": 28, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-1363"", ""NAME"": ""INSECT"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-1608"", ""NAME"": ""BIRD"", ""WordWeight"": 15, ""LanguageWeight"": 15, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1376"", ""NAME"": ""MEAT"", ""WordWeight"": 20, ""LanguageWeight"": 20, ""FamilyWeight"": 10}]"
Rzymski-2020-4164-1363	1363	620	INSECT	INSECT	42	480	525	1154	126	INSECT	4	27	27	"[{""ID"": ""Rzymski-2020-4164-433"", ""NAME"": ""FLY (INSECT)"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-170"", ""NAME"": ""WORM"", ""WordWeight"": 35, ""LanguageWeight"": 35, ""FamilyWeight"": 13}, {""ID"": ""Rzymski-2020-4164-1362"", ""NAME"": ""ANIMAL"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-437"", ""NAME"": ""MOSQUITO"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-1364	1364	621	IRON	IRON	64	908	961	1177	101	KNIFE (FOR EATING)	4	19	19	"[{""ID"": ""Rzymski-2020-4164-480"", ""NAME"": ""MONEY"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-291"", ""NAME"": ""KNIFE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-686"", ""NAME"": ""COPPER"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1163"", ""NAME"": ""KNIFE (FOR EATING)"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-1365	1365	622	ISLAND	ISLAND	91	833	920	393	8	EARTH (SOIL)	1	3	3	"[{""ID"": ""Rzymski-2020-4164-180"", ""NAME"": ""EARTH (SOIL)"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-1366	1366	623	LAGOON	LAGOON	53	199	232	695	29	WATER	2	38	38	"[{""ID"": ""Rzymski-2020-4164-1399"", ""NAME"": ""BAY"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1367"", ""NAME"": ""LAKE"", ""WordWeight"": 55, ""LanguageWeight"": 50, ""FamilyWeight"": 33}]"
Rzymski-2020-4164-1367	1367	624	LAKE	LAKE	99	1270	1402	1360	29	WATER	6	76	76	"[{""ID"": ""Rzymski-2020-4164-1366"", ""NAME"": ""LAGOON"", ""WordWeight"": 55, ""LanguageWeight"": 50, ""FamilyWeight"": 33}, {""ID"": ""Rzymski-2020-4164-1616"", ""NAME"": ""WATER"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-1401"", ""NAME"": ""RIVER"", ""WordWeight"": 15, ""LanguageWeight"": 15, ""FamilyWeight"": 12}, {""ID"": ""Rzymski-2020-4164-405"", ""NAME"": ""SEA"", ""WordWeight"": 41, ""LanguageWeight"": 41, ""FamilyWeight"": 12}, {""ID"": ""Rzymski-2020-4164-110"", ""NAME"": ""SWAMP"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1385"", ""NAME"": ""OCEAN"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-1368	1368	626	LAND	LAND	73	582	931	1601	8	EARTH (SOIL)	11	182	182	"[{""ID"": ""Rzymski-2020-4164-180"", ""NAME"": ""EARTH (SOIL)"", ""WordWeight"": 167, ""LanguageWeight"": 159, ""FamilyWeight"": 43}, {""ID"": ""Rzymski-2020-4164-813"", ""NAME"": ""DUST"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1454"", ""NAME"": ""PLACE (POSITION)"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-859"", ""NAME"": ""FIELD"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-332"", ""NAME"": ""CLAY"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-245"", ""NAME"": ""COUNTRY"", ""WordWeight"": 226, ""LanguageWeight"": 205, ""FamilyWeight"": 30}, {""ID"": ""Rzymski-2020-4164-1405"", ""NAME"": ""SAND"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-547"", ""NAME"": ""FLOOR"", ""WordWeight"": 47, ""LanguageWeight"": 47, ""FamilyWeight"": 27}, {""ID"": ""Rzymski-2020-4164-566"", ""NAME"": ""MAINLAND"", ""WordWeight"": 23, ""LanguageWeight"": 22, ""FamilyWeight"": 13}, {""ID"": ""Rzymski-2020-4164-1629"", ""NAME"": ""WORLD"", ""WordWeight"": 82, ""LanguageWeight"": 73, ""FamilyWeight"": 26}, {""ID"": ""Rzymski-2020-4164-1573"", ""NAME"": ""NATIVE COUNTRY"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 7}]"
Rzymski-2020-4164-1369	1369	627	LEAD (CHEMICAL ELEMENT)	LEAD (CHEMICAL ELEMENT)	37	293	303	195	192	TIN OR TINPLATE	1	5	5	"[{""ID"": ""Rzymski-2020-4164-1167"", ""NAME"": ""TIN OR TINPLATE"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-1370	1370	628	LEAF	LEAF	170	2348	2673	1491	17	FEATHER	8	56	56	"[{""ID"": ""Rzymski-2020-4164-152"", ""NAME"": ""FEATHER"", ""WordWeight"": 29, ""LanguageWeight"": 28, ""FamilyWeight"": 12}, {""ID"": ""Rzymski-2020-4164-1332"", ""NAME"": ""FUR"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-207"", ""NAME"": ""WING"", ""WordWeight"": 27, ""LanguageWeight"": 27, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1353"", ""NAME"": ""GRASS"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-29"", ""NAME"": ""HAIR"", ""WordWeight"": 33, ""LanguageWeight"": 33, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-891"", ""NAME"": ""LEAF (LEAFLIKE OBJECT)"", ""WordWeight"": 18, ""LanguageWeight"": 17, ""FamilyWeight"": 12}, {""ID"": ""Rzymski-2020-4164-1388"", ""NAME"": ""PAPER"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-974"", ""NAME"": ""HAIR (HEAD)"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-1371	1371	629	LEATHER	LEATHER	70	573	839	1427	37	BARK	7	110	110	"[{""ID"": ""Rzymski-2020-4164-1346"", ""NAME"": ""SHELL"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1488"", ""NAME"": ""SKIN"", ""WordWeight"": 258, ""LanguageWeight"": 236, ""FamilyWeight"": 46}, {""ID"": ""Rzymski-2020-4164-1332"", ""NAME"": ""FUR"", ""WordWeight"": 136, ""LanguageWeight"": 124, ""FamilyWeight"": 30}, {""ID"": ""Rzymski-2020-4164-966"", ""NAME"": ""SKIN (HUMAN)"", ""WordWeight"": 50, ""LanguageWeight"": 40, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-155"", ""NAME"": ""BARK"", ""WordWeight"": 50, ""LanguageWeight"": 49, ""FamilyWeight"": 17}, {""ID"": ""Rzymski-2020-4164-1046"", ""NAME"": ""PULL OFF (SKIN)"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-924"", ""NAME"": ""SKIN (OF FRUIT)"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-1372	1372	630	LIGHT (RADIATION)	LIGHT (RADIATION)	99	1013	1171	1618	53	BRIGHT	12	109	109	"[{""ID"": ""Rzymski-2020-4164-177"", ""NAME"": ""DAY (NOT NIGHT)"", ""WordWeight"": 23, ""LanguageWeight"": 23, ""FamilyWeight"": 15}, {""ID"": ""Rzymski-2020-4164-1412"", ""NAME"": ""BRIGHT"", ""WordWeight"": 49, ""LanguageWeight"": 48, ""FamilyWeight"": 19}, {""ID"": ""Rzymski-2020-4164-275"", ""NAME"": ""WHITE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-951"", ""NAME"": ""LIGHT (COLOR)"", ""WordWeight"": 30, ""LanguageWeight"": 30, ""FamilyWeight"": 13}, {""ID"": ""Rzymski-2020-4164-881"", ""NAME"": ""FIRE"", ""WordWeight"": 18, ""LanguageWeight"": 17, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-1643"", ""NAME"": ""CLEAR"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-283"", ""NAME"": ""SUN"", ""WordWeight"": 11, ""LanguageWeight"": 10, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-865"", ""NAME"": ""TORCH OR LAMP"", ""WordWeight"": 19, ""LanguageWeight"": 16, ""FamilyWeight"": 8}, {""ID"": ""Rzymski-2020-4164-1629"", ""NAME"": ""WORLD"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1438"", ""NAME"": ""SHINE"", ""WordWeight"": 10, ""LanguageWeight"": 9, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-1458"", ""NAME"": ""DAWN"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-1340"", ""NAME"": ""ELECTRICITY"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-1373	1373	631	LIVESTOCK	LIVESTOCK	47	285	369	530	76	CATTLE	2	34	34	"[{""ID"": ""Rzymski-2020-4164-116"", ""NAME"": ""CATTLE"", ""WordWeight"": 87, ""LanguageWeight"": 81, ""FamilyWeight"": 20}, {""ID"": ""Rzymski-2020-4164-1362"", ""NAME"": ""ANIMAL"", ""WordWeight"": 34, ""LanguageWeight"": 34, ""FamilyWeight"": 14}]"
Rzymski-2020-4164-1374	1374	632	LIZARD	LIZARD	67	474	575	448	238	LIZARD	1	4	4	"[{""ID"": ""Rzymski-2020-4164-710"", ""NAME"": ""CROCODILE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-1375	1375	633	MARKET	MARKET	48	596	647	282	239	STORE	1	8	8	"[{""ID"": ""Rzymski-2020-4164-1478"", ""NAME"": ""STORE"", ""WordWeight"": 10, ""LanguageWeight"": 8, ""FamilyWeight"": 8}]"
Rzymski-2020-4164-1376	1376	634	MEAT	MEAT	160	2000	2339	1476	105	MEAT	7	88	88	"[{""ID"": ""Rzymski-2020-4164-960"", ""NAME"": ""FOOD"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-907"", ""NAME"": ""FISH"", ""WordWeight"": 20, ""LanguageWeight"": 20, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-435"", ""NAME"": ""FRUIT"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-412"", ""NAME"": ""BODY"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1362"", ""NAME"": ""ANIMAL"", ""WordWeight"": 20, ""LanguageWeight"": 20, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-967"", ""NAME"": ""FLESH OR MEAT"", ""WordWeight"": 58, ""LanguageWeight"": 56, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-898"", ""NAME"": ""FLESH"", ""WordWeight"": 262, ""LanguageWeight"": 252, ""FamilyWeight"": 47}]"
Rzymski-2020-4164-1377	1377	635	MILK	MILK	94	1276	1511	980	131	BREAST	3	43	43	"[{""ID"": ""Rzymski-2020-4164-335"", ""NAME"": ""BREAST"", ""WordWeight"": 175, ""LanguageWeight"": 173, ""FamilyWeight"": 26}, {""ID"": ""Rzymski-2020-4164-1514"", ""NAME"": ""NIPPLE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-464"", ""NAME"": ""UDDER"", ""WordWeight"": 19, ""LanguageWeight"": 17, ""FamilyWeight"": 13}]"
Rzymski-2020-4164-1378	1378	636	MILL	MILL	43	375	414	488	104	MORTAR CRUSHER	2	13	13	"[{""ID"": ""Rzymski-2020-4164-24"", ""NAME"": ""GRIND"", ""WordWeight"": 26, ""LanguageWeight"": 26, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-887"", ""NAME"": ""MORTAR"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-1379	1379	639	MOUNTAIN	MOUNTAIN	127	1906	2199	1152	95	HILL	4	40	40	"[{""ID"": ""Rzymski-2020-4164-1265"", ""NAME"": ""FOREST"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1358"", ""NAME"": ""HILL"", ""WordWeight"": 141, ""LanguageWeight"": 132, ""FamilyWeight"": 20}, {""ID"": ""Rzymski-2020-4164-1554"", ""NAME"": ""STONE"", ""WordWeight"": 41, ""LanguageWeight"": 41, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-588"", ""NAME"": ""BUSH"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-1380	1380	64	PIN	PIN	45	259	312	202	96	NEEDLE (FOR SEWING)	1	14	14	"[{""ID"": ""Rzymski-2020-4164-317"", ""NAME"": ""NEEDLE (FOR SEWING)"", ""WordWeight"": 34, ""LanguageWeight"": 33, ""FamilyWeight"": 14}]"
Rzymski-2020-4164-1381	1381	640	MUD	MUD	78	950	1142	1226	8	EARTH (SOIL)	5	52	52	"[{""ID"": ""Rzymski-2020-4164-180"", ""NAME"": ""EARTH (SOIL)"", ""WordWeight"": 16, ""LanguageWeight"": 16, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-813"", ""NAME"": ""DUST"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-183"", ""NAME"": ""DIRTY"", ""WordWeight"": 14, ""LanguageWeight"": 11, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-332"", ""NAME"": ""CLAY"", ""WordWeight"": 69, ""LanguageWeight"": 64, ""FamilyWeight"": 25}, {""ID"": ""Rzymski-2020-4164-110"", ""NAME"": ""SWAMP"", ""WordWeight"": 13, ""LanguageWeight"": 12, ""FamilyWeight"": 12}]"
Rzymski-2020-4164-1382	1382	642	MUSIC	MUSIC	20	41	48	222	118	SING	1	6	6	"[{""ID"": ""Rzymski-2020-4164-73"", ""NAME"": ""SONG"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-1383	1383	643	NEED (NOUN)	NEED (NOUN)	54	304	441	713	119	WANT	2	14	14	"[{""ID"": ""Rzymski-2020-4164-1596"", ""NAME"": ""LOVE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-656"", ""NAME"": ""WANT"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 10}]"
Rzymski-2020-4164-1384	1384	644	OAK	OAK	27	237	261	588	193	OAK	2	7	7	"[{""ID"": ""Rzymski-2020-4164-782"", ""NAME"": ""BEECH"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-1630"", ""NAME"": ""ACORN"", ""WordWeight"": 20, ""LanguageWeight"": 19, ""FamilyWeight"": 4}]"
Rzymski-2020-4164-1385	1385	645	OCEAN	OCEAN	51	284	334	747	29	WATER	2	47	47	"[{""ID"": ""Rzymski-2020-4164-1367"", ""NAME"": ""LAKE"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-405"", ""NAME"": ""SEA"", ""WordWeight"": 110, ""LanguageWeight"": 101, ""FamilyWeight"": 41}]"
Rzymski-2020-4164-1386	1386	646	ASH	ASH	193	2598	3071	814	8	EARTH (SOIL)	3	30	30	"[{""ID"": ""Rzymski-2020-4164-180"", ""NAME"": ""EARTH (SOIL)"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-813"", ""NAME"": ""DUST"", ""WordWeight"": 98, ""LanguageWeight"": 94, ""FamilyWeight"": 21}, {""ID"": ""Rzymski-2020-4164-881"", ""NAME"": ""FIRE"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-1387	1387	647	PAINT (PIGMENTS)	PAINT (PIGMENTS)	64	432	524	806	132	PAINTING	3	30	30	"[{""ID"": ""Rzymski-2020-4164-489"", ""NAME"": ""DYE"", ""WordWeight"": 86, ""LanguageWeight"": 77, ""FamilyWeight"": 10}, {""ID"": ""Rzymski-2020-4164-529"", ""NAME"": ""COLOR"", ""WordWeight"": 72, ""LanguageWeight"": 68, ""FamilyWeight"": 14}, {""ID"": ""Rzymski-2020-4164-815"", ""NAME"": ""PAINTING"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-1388	1388	648	PAPER	PAPER	62	524	548	782	134	LETTER	3	42	42	"[{""ID"": ""Rzymski-2020-4164-1370"", ""NAME"": ""LEAF"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1627"", ""NAME"": ""BOOK"", ""WordWeight"": 63, ""LanguageWeight"": 62, ""FamilyWeight"": 29}, {""ID"": ""Rzymski-2020-4164-528"", ""NAME"": ""LETTER"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 8}]"
Rzymski-2020-4164-1389	1389	649	PASTURE	PASTURE	53	426	595	1196	25	PASTURE	5	48	48	"[{""ID"": ""Rzymski-2020-4164-1391"", ""NAME"": ""PLAIN"", ""WordWeight"": 24, ""LanguageWeight"": 24, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-859"", ""NAME"": ""FIELD"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-1534"", ""NAME"": ""WILLOW"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1353"", ""NAME"": ""GRASS"", ""WordWeight"": 24, ""LanguageWeight"": 24, ""FamilyWeight"": 18}, {""ID"": ""Rzymski-2020-4164-994"", ""NAME"": ""GRASSLAND"", ""WordWeight"": 12, ""LanguageWeight"": 11, ""FamilyWeight"": 9}]"
Rzymski-2020-4164-1390	1390	650	PETROLEUM	PETROLEUM	21	37	44	510	139	FAT (ORGANIC SUBSTANCE)	2	9	9	"[{""ID"": ""Rzymski-2020-4164-1171"", ""NAME"": ""FAT (ORGANIC SUBSTANCE)"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-415"", ""NAME"": ""OIL (ORGANIC SUBSTANCE)"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}]"
Rzymski-2020-4164-1391	1391	652	PLAIN	PLAIN	60	408	636	1206	25	PASTURE	5	45	45	"[{""ID"": ""Rzymski-2020-4164-859"", ""NAME"": ""FIELD"", ""WordWeight"": 91, ""LanguageWeight"": 84, ""FamilyWeight"": 16}, {""ID"": ""Rzymski-2020-4164-1337"", ""NAME"": ""GARDEN"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""Rzymski-2020-4164-1389"", ""NAME"": ""PASTURE"", ""WordWeight"": 24, ""LanguageWeight"": 24, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-548"", ""NAME"": ""FLAT"", ""WordWeight"": 21, ""LanguageWeight"": 21, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-1595"", ""NAME"": ""VALLEY"", ""WordWeight"": 20, ""LanguageWeight"": 19, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-1392	1392	653	PLANT (VEGETATION)	PLANT (VEGETATION)	50	356	424	1477	2	POST	7	48	48	"[{""ID"": ""Rzymski-2020-4164-1265"", ""NAME"": ""FOREST"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-1597"", ""NAME"": ""VEGETABLES"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-1353"", ""NAME"": ""GRASS"", ""WordWeight"": 53, ""LanguageWeight"": 53, ""FamilyWeight"": 9}, {""ID"": ""Rzymski-2020-4164-1585"", ""NAME"": ""TREE"", ""WordWeight"": 21, ""LanguageWeight"": 21, ""FamilyWeight"": 15}, {""ID"": ""Rzymski-2020-4164-417"", ""NAME"": ""PLANT (SOMETHING)"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 6}, {""ID"": ""Rzymski-2020-4164-668"", ""NAME"": ""WOOD"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 7}, {""ID"": ""Rzymski-2020-4164-993"", ""NAME"": ""POST"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-1393	1393	655	POISON	POISON	53	464	552	539	161	MEDICINE	2	21	21	"[{""ID"": ""Rzymski-2020-4164-309"", ""NAME"": ""MEDICINE"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-1208"", ""NAME"": ""FISH POISON"", ""WordWeight"": 13, ""LanguageWeight"": 12, ""FamilyWeight"": 10}]"
Rzymski-2020-4164-1394	1394	657	PRICE	PRICE	67	610	687	794	42	EXPENSIVE	3	25	25	"[{""ID"": ""Rzymski-2020-4164-61"", ""NAME"": ""BILL"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""Rzymski-2020-4164-94"", ""NAME"": ""WAGES"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-360"", ""NAME"": ""EXPENSIVE"", ""WordWeight"": 30, ""LanguageWeight"": 30, ""FamilyWeight"": 9}]"
Rzymski-2020-4164-1395	1395	658	RAIN (PRECIPITATION)	RAIN (PRECIPITATION)	103	1414	1559	975	29	WATER	3	19	19	"[{""ID"": ""Rzymski-2020-4164-1616"", ""NAME"": ""WATER"", ""WordWeight"": 37, ""LanguageWeight"": 35, ""FamilyWeight"": 11}, {""ID"": ""Rzymski-2020-4164-1401"", ""NAME"": ""RIVER"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""Rzymski-2020-4164-205"", ""NAME"": ""RAIN (RAINING)"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 5}]"
Rzymski-2020-4164-1396	1396	659	REED	REED	17	222	377	179	97	BOW	1	3	3	"[{""ID"": ""Rzymski-2020-4164-1634"", ""NAME"": ""ARROW"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 3}]"
Rzymski-2020-4164-1397	1397	66	KNEEL	KNEEL	64	550	602	15	18	ARM	1	4	4	"[{""ID"": ""Rzymski-2020-4164-308"", ""NAME"": ""KNEE"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
