CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	POS	WORDNET_ID	NLTK_NAME	HYPERNYMS	HYPONYMS	HYPERNYM_NAMES	HYPONYM_NAMES	IN_DEGREE	OUT_DEGREE	LINE_IN_SOURCE
1561	ARMY	army	n	08191230-n	army.n.01	08198137-n	08394657-n;08394811-n;08183802-n;08394423-n;08394535-n	military_service.n.01	confederate_army.n.01;continental_army.n.01;host.n.05;standing_army.n.01;union_army.n.01	1	5	3837
1562	MIND	mind	v	00848707-v	mind.v.01	00807461-v	00848894-v	object.v.01	bristle_at.v.01	1	1	656
1566	GUN	rifle	n	04090263-n	rifle.n.01	03343853-n	02961451-n;03416775-n;04250224-n;04585980-n	firearm.n.01	carbine.n.01;garand_rifle.n.01;sniper_rifle.n.01;winchester.n.02	1	4	2541
1567	DOOR	door	n	03221720-n	door.n.01	03795580-n	02963821-n;02964934-n;03226880-n;03345362-n;03394649-n;03579538-n;04086446-n;04153025-n;04239074-n;04329834-n;04371979-n;04475309-n	movable_barrier.n.01	car_door.n.01;cargo_door.n.01;double_door.n.01;fire_door.n.01;french_door.n.01;interior_door.n.01;revolving_door.n.02;screen_door.n.01;sliding_door.n.01;storm_door.n.01;swing_door.n.01;trap_door.n.01	1	12	2277
1568	ARRANGE	arrange	v	00735571-v	arrange.v.07	02432530-v	00961114-v;00735866-v	organize.v.02	phrase.v.02;synchronize.v.04	1	2	545
1569	CHEESE	cheese	n	07850329-n	cheese.n.01	07843775-n;07555863-n	07852045-n;07852712-n;07852614-n;07852833-n;07852919-n;07853232-n;07851767-n;07851298-n;07853345-n;07853445-n;07853560-n;07853648-n;07853762-n;07853852-n;07853946-n;07854066-n;07854184-n;07854266-n;07854348-n;07851926-n;07854455-n;07854614-n;07854707-n;07854813-n;07851641-n;07855317-n	dairy_product.n.01;food.n.02	bleu.n.01;brick_cheese.n.01;brie.n.01;camembert.n.01;cheddar.n.02;cheshire_cheese.n.01;cottage_cheese.n.01;cream_cheese.n.01;double_gloucester.n.01;edam.n.01;goat_cheese.n.01;gouda.n.01;grated_cheese.n.01;hand_cheese.n.01;liederkranz.n.01;limburger.n.01;mozzarella.n.01;muenster.n.01;parmesan.n.01;process_cheese.n.01;quark_cheese.n.01;ricotta.n.01;string_cheese.n.01;swiss_cheese.n.01;triple_cream.n.01;velveeta.n.01	2	26	3757
1571	SELL	sell	v	02242464-v	sell.v.01	02257370-v	02244773-v;02242049-v;02208409-v;02243967-v;02354922-v;02350878-v;02244426-v;02355959-v;02221328-v;02554066-v;02244603-v;02243461-v;02243630-v;02247028-v;02343961-v;02241911-v;02244248-v;02243186-v;02243758-v;02351467-v;02247226-v	exchange.v.01	auction.v.01;bootleg.v.01;clear.v.16;deaccession.v.01;dispose.v.01;dump.v.03;foist_off.v.01;move.v.12;negociate.v.02;prostitute.v.01;realize.v.05;remainder.v.01;resell.v.01;retail.v.02;sacrifice.v.03;scalp.v.01;sell_off.v.01;sell_short.v.01;syndicate.v.03;undersell.v.01;wholesale.v.01	1	21	1741
1572	SURPRISED	surprised	a	02357479-a	surprised.a.01					0	0	1823
1573	SWELL	swell	v	00256507-v	swell.v.03	00257269-v	00257535-v;00379774-v;00361797-v;00256862-v;00263682-v	expand.v.02	belly.v.01;blister.v.01;bloat.v.01;distend.v.03;puff.v.07	1	5	214
1574	FLOAT	float	v	01904293-v	float.v.02	01835496-v	01904795-v	travel.v.01	buoy.v.01	1	1	1503
1579	BE	will	n	06544142-n	will.n.03	06479665-n	13416241-n;06453849-n;06449735-n	legal_document.n.01	devise.n.01;new_testament.n.01;old_testament.n.01	1	3	3288
1583	BRAIN	brain	n	05481095-n	brain.n.01	05462674-n		neural_structure.n.01		1	0	2916
1587	SMELL (STINK)	smell	v	02123672-v	smell.v.02	02123903-v	02124332-v	cause_to_be_perceived.v.01	smell.v.03	1	1	1664
1590	WAIT (FOR)	wait	v	02637938-v	wait.v.01		01138204-v;02638206-v;02638444-v		ambush.v.01;kick_one's_heels.v.01;stand_by.v.02	0	3	2000
1592	CHEST	breast	n	05554405-n	breast.n.02	05554189-n		mammary_gland.n.01		1	0	2928
1593	DEEP	deep	a	00690058-a	deep.a.03					0	0	510
1594	FLOUR	flour	n	07569106-n	flour.n.01	07566340-n	07569423-n;07570021-n;07569873-n;07569543-n	foodstuff.n.02	plain_flour.n.01;semolina.n.01;soybean_meal.n.01;wheat_flour.n.01	1	4	3690
1595	SOUTH	south	n	13833375-n	south.n.03	13831000-n		cardinal_compass_point.n.01		1	0	4619
1596	LOCK	lock	v	01348174-v	lock.v.01	01340439-v	01348838-v;01342012-v	fasten.v.01	bolt.v.02;padlock.v.01	1	2	1123
1597	AIRPLANE	airplane	n	02691156-n	airplane.n.01	03510583-n	02690373-n;02704645-n;02842573-n;02867715-n;03174079-n;03335030-n;03490784-n;03595860-n;03783873-n;03798610-n;04012084-n;04062644-n;04160586-n;04230487-n;04389999-n	heavier-than-air_craft.n.01	airliner.n.01;amphibian.n.02;biplane.n.01;bomber.n.01;delta_wing.n.01;fighter.n.02;hangar_queen.n.01;jet.n.01;monoplane.n.01;multiengine_airplane.n.01;propeller_plane.n.01;reconnaissance_plane.n.01;seaplane.n.01;ski-plane.n.01;tanker_plane.n.01	1	15	2029
1598	NORTH	north	n	13831176-n	north.n.03	13831000-n		cardinal_compass_point.n.01		1	0	4617
1599	WORD	word	n	06286395-n	word.n.01	06284225-n	06287620-n;06287859-n;06288024-n;06288350-n;06288947-n;06308436-n;06289074-n;06289250-n;06289472-n;06289693-n;06290051-n;06290246-n;06290401-n;06290539-n;06290637-n;06291122-n;06291318-n;06291603-n;06291809-n;06292000-n;06292290-n;06292478-n;06292649-n;06292836-n;06292973-n;06293106-n;06293229-n;06293460-n;06293746-n;06293898-n;06294309-n;06294441-n;06294584-n;06294716-n;06294828-n;06301672-n;06301792-n;06301953-n;06302083-n;06294941-n;06302269-n;06302542-n;06302381-n;06303150-n;06303315-n;06303540-n;06752695-n;06303682-n;06303888-n;06304059-n;06304338-n;06304425-n;06304576-n;06360314-n	language_unit.n.01	anagram.n.01;anaphor.n.01;antonym.n.01;back-formation.n.01;charade.n.02;classifier.n.02;cognate.n.02;content_word.n.01;contraction.n.03;deictic.n.01;derivative.n.04;diminutive.n.01;dirty_word.n.02;disyllable.n.01;form.n.01;four-letter_word.n.01;function_word.n.01;guide_word.n.01;head.n.09;headword.n.02;heteronym.n.01;holonym.n.01;homonym.n.01;hypernym.n.01;hyponym.n.01;key_word.n.02;loanblend.n.01;loanword.n.01;meronym.n.01;metonym.n.01;monosyllable.n.01;neologism.n.01;nonce_word.n.01;oxytone.n.01;palindrome.n.01;paroxytone.n.01;partitive.n.01;polysemant.n.01;polysyllable.n.01;primitive.n.03;proparoxytone.n.01;quantifier.n.01;quantifier.n.02;reduplication.n.03;retronym.n.01;substantive.n.01;syncategorem.n.01;synonym.n.01;term.n.01;terminology.n.01;trisyllable.n.01;troponym.n.01;vocable.n.01;written_word.n.01	1	54	3186
160	SET (HEAVENLY BODIES)	set	v	01970646-v	set.v.10	01970826-v		descend.v.01		1	0	1556
1600	SKIRT	skirt	n	04230808-n	skirt.n.02	03419014-n	02780815-n;03146777-n;03402511-n;03429003-n;03454442-n;03523506-n;03534580-n;03617312-n;03649003-n;03732458-n;03770439-n;03866082-n;04136333-n	garment.n.01	ballet_skirt.n.01;culotte.n.01;full_skirt.n.01;gathered_skirt.n.01;grass_skirt.n.01;hobble_skirt.n.01;hoopskirt.n.01;kilt.n.01;lavalava.n.01;maxi.n.01;miniskirt.n.01;overskirt.n.01;sarong.n.01	1	13	2591
1601	WEAK	weak	a	02324397-a	weak.a.01					0	0	1805
1603	MOSQUE	mosque	n	03788195-n	mosque.n.01	03953416-n		place_of_worship.n.01		1	0	2456
1604	TEMPLES	temple	n	04407435-n	temple.n.01	03953416-n	03602365-n;03874965-n;03884778-n	place_of_worship.n.01	joss_house.n.01;pagoda.n.01;pantheon.n.03	1	3	2644
1605	SKULL	skull	n	05540121-n	skull.n.01	05269901-n		bone.n.01		1	0	2921
1606	INSIDE	inside	n	08588294-n	inside.n.01	08630039-n	08588596-n;08588699-n;08588840-n	region.n.01	midland.n.02;midst.n.01;penetralia.n.01	1	3	3970
1607	HATE	hate	v	01774136-v	hate.v.01	01776727-v	01774426-v;01774799-v	dislike.v.01	abhor.v.01;contemn.v.01	1	2	1396
1608	LISTEN	listen	v	02169891-v	listen.v.01	02106506-v	02170427-v;02189588-v;02170181-v;02170304-v;02189714-v	perceive.v.01	attend.v.05;hark.v.01;hear_out.v.01;listen_in.v.01;listen_in.v.02	1	5	1703
1609	IDEA	idea	n	05833840-n	idea.n.01	05809192-n	05920159-n;05835568-n;05835747-n;05913160-n;05913275-n;05923696-n;05924408-n;05916739-n;05834567-n;05926049-n;05926150-n;05919866-n;05893653-n;05919549-n;05898568-n;05836921-n;05917328-n;05916155-n;05920272-n;05918267-n	content.n.05	burden.n.04;cogitation.n.01;concept.n.01;figment.n.01;generalization.n.02;ideal.n.01;idealization.n.03;impression.n.01;inspiration.n.01;keynote.n.02;kink.n.04;meaning.n.02;misconception.n.01;notion.n.03;plan.n.01;preoccupation.n.01;reaction.n.02;suggestion.n.01;theme.n.02;theorem.n.02	1	20	3061
1611	INVITE	invite	v	02384686-v	invite.v.02	00752764-v		request.v.01		1	0	1837
1612	LETTER	letter	n	06624161-n	letter.n.01	03217458-n;06387980-n	06626060-n;06624724-n;06625739-n;06624816-n;06624967-n;06626743-n;06625062-n;06626183-n;06625217-n;06625465-n;07186148-n;06626860-n;06625601-n;06625850-n;06625329-n;06625965-n	document.n.02;text.n.01	airmail_letter.n.01;business_letter.n.01;chain_letter.n.01;covering_letter.n.01;crank_letter.n.01;dead_letter.n.02;encyclical.n.01;epistle.n.01;fan_letter.n.01;form_letter.n.01;invitation.n.01;letter_of_intent.n.01;open_letter.n.01;pastoral.n.02;personal_letter.n.01;round_robin.n.02	2	16	3324
1613	COLOR	color	n	04674968-n	color.n.08	04673965-n		appearance.n.01		1	0	2720
1614	SUMMIT	top	n	04453666-n	top.n.10	04596852-n	02854926-n;02861387-n;02926426-n;03480579-n	woman's_clothing.n.01	blouse.n.01;bodice.n.01;bustier.n.01;halter.n.03	1	4	2653
1615	ESCAPE	escape	n	00058743-n	escape.n.01	00046177-n	00059989-n;00059127-n;00060414-n;00060201-n;00060747-n	running_away.n.01	break.n.16;evasion.n.04;exodus.n.01;getaway.n.02;skedaddle.n.01	1	5	78
162	HICCOUGH	hiccup	v	00003826-v	hiccup.v.01	00001740-v		breathe.v.01		1	0	3
1622	SHIRT	shirt	n	04197391-n	shirt.n.01	03419014-n	02943964-n;03163381-n;03238879-n;03476542-n;03595614-n;03629231-n;03978966-n;04390577-n;04602956-n	garment.n.01	camise.n.01;dashiki.n.01;dress_shirt.n.01;hair_shirt.n.01;jersey.n.03;kurta.n.01;polo_shirt.n.01;tank_top.n.01;work-shirt.n.01	1	9	2578
1623	SPEAK	speak	v	00963570-v	speak.v.03	00740577-v	00963872-v;00964110-v;00963961-v	communicate.v.02	run_on.v.01;slang.v.01;smatter.v.03	1	3	786
1624	EMPTY	empty	a	01086545-a	empty.a.01					0	0	900
1626	EXPLAIN	explain	v	00939277-v	explain.v.01	00831651-v	00939621-v;00939857-v;01033189-v;00939757-v;00938247-v	inform.v.01	account_for.v.02;clarify.v.01;comment.v.02;naturalize.v.02;rede.v.01	1	5	760
1627	CHAIN	chain	n	02999410-n	chain.n.03	03664943-n	02709637-n;02835412-n;03011018-n;03374838-n;03886641-n;04020087-n;04440963-n	ligament.n.02	anchor_chain.n.01;bicycle_chain.n.01;chatelaine.n.02;fob.n.03;paper_chain.n.01;pull_chain.n.01;tire_chain.n.01	1	7	2217
1629	EVENING	evening	n	15166462-n	evening.n.01	15164957-n	15166742-n	day.n.04	guest_night.n.01	1	1	4916
163	BLACK	black	a	00392812-a	black.a.01					0	0	306
1631	FAST	fast	a	00981818-a	fast.a.03					0	0	809
1632	FLOOR	floor	n	03365592-n	floor.n.01	03536348-n	02825775-n;03162080-n;03366721-n;03892178-n;04490490-n	horizontal_surface.n.01	bell_deck.n.01;dance_floor.n.01;floorboard.n.02;parquet.n.01;truck_bed.n.01	1	5	2324
1633	FLAT	flat	s	01233020-a	flat.s.12					0	0	1057
1635	OBEY	obey	v	02542795-v	obey.v.01	00150287-v	02542280-v;02571901-v;02543023-v	adjust.v.03	comply.v.01;heed.v.01;take_orders.v.01	1	3	1960
1638	TRUTH	truth	n	06724066-n	truth.n.03	06722453-n	06724323-n;07091385-n;07154243-n	statement.n.01	gospel.n.02;tautology.n.01;truism.n.01	1	3	3375
1639	BEER	beer	n	07886849-n	beer.n.01	07886572-n	07889510-n;07887099-n;07887634-n;07887192-n	brew.n.01	ale.n.01;draft_beer.n.01;lager.n.02;suds.n.02	1	4	3764
1641	SILK	fabric	n	03309808-n	fabric.n.01	00021939-n	02665985-n;02677028-n;02683183-n;02698473-n;02776505-n;02802990-n;02809105-n;02809241-n;02828427-n;02867401-n;02878425-n;02903852-n;02903727-n;02904803-n;02910542-n;02921195-n;02939763-n;02942147-n;02942460-n;02944256-n;02944579-n;02952109-n;02953673-n;02977330-n;02998107-n;03003633-n;03004409-n;03013850-n;03016868-n;03019304-n;03019938-n;03058603-n;03059934-n;03106722-n;03115180-n;03115400-n;03130563-n;03131193-n;03132666-n;03160740-n;03175189-n;03188290-n;03188725-n;03199358-n;03217653-n;03233123-n;03253071-n;03253796-n;03267696-n;03298858-n;03317889-n;03326795-n;03331244-n;03356982-n;03357267-n;03362639-n;03386726-n;03396997-n;03408340-n;03409297-n;03435743-n;03437741-n;03461651-n;03462110-n;03475674-n;03516266-n;03529444-n;03535647-n;03538817-n;03591313-n;03591798-n;03615300-n;03615406-n;03625355-n;03631177-n;03635330-n;03653110-n;03672521-n;03675445-n;03675780-n;03677682-n;03703075-n;03703590-n;03703862-n;03723534-n;03752071-n;03779128-n;03779246-n;03780799-n;03782929-n;03785237-n;03785361-n;03789603-n;03794291-n;03802393-n;03806904-n;03819595-n;03825673-n;03836906-n;03843438-n;03846100-n;03855214-n;03877351-n;03885194-n;03914231-n;03914831-n;03917814-n;03932670-n;03939440-n;14592309-n;03943833-n;03947798-n;03970546-n;03979377-n;03980986-n;03983612-n;04003856-n;04034367-n;04056932-n;04075813-n;04123228-n;04123567-n;04128710-n;04132829-n;04137355-n;04138261-n;04138398-n;04153330-n;04155625-n;04167661-n;04174026-n;04183076-n;04184316-n;04184880-n;04189282-n;04198233-n;04198453-n;04219067-n;04219424-n;04267165-n;04283784-n;04299828-n;04350458-n;04351699-n;04368840-n;04383839-n;04387531-n;04391445-n;04393549-n;04395106-n;04414476-n;04432662-n;04459610-n;04502502-n;04503155-n;04513998-n;04524594-n;04524941-n;04525038-n;04525191-n;04533594-n;04539407-n;04539794-n;04553561-n;04561734-n;04568713-n;04568841-n;04578112-n;04585456-n;04594742-n;04599235-n;04605163-n;04613015-n	artifact.n.01	aba.n.02;acrylic.n.04;aertex.n.01;alpaca.n.02;baize.n.01;basket_weave.n.01;batik.n.01;batiste.n.01;belting.n.01;bombazine.n.01;boucle.n.01;broadcloth.n.01;broadcloth.n.02;brocade.n.01;buckram.n.01;bunting.n.01;calico.n.01;cambric.n.01;camel's_hair.n.01;camlet.n.02;camouflage.n.02;canopy.n.02;canvas.n.01;cashmere.n.01;cerecloth.n.01;challis.n.01;chambray.n.01;chenille.n.02;chiffon.n.01;chino.n.02;chintz.n.01;coating.n.03;cobweb.n.01;cord.n.04;cotton.n.02;cotton_flannel.n.01;crepe.n.03;cretonne.n.01;crinoline.n.03;damask.n.02;denim.n.02;diamante.n.02;diaper.n.02;dimity.n.01;doeskin.n.02;drapery.n.02;duck.n.04;duffel.n.02;elastic.n.02;etamine.n.01;faille.n.01;felt.n.01;fiber.n.05;flannel.n.01;flannelette.n.01;fleece.n.03;foulard.n.01;frieze.n.02;fustian.n.02;gabardine.n.01;georgette.n.01;gingham.n.01;grogram.n.01;grosgrain.n.01;haircloth.n.01;herringbone.n.01;homespun.n.01;hopsacking.n.01;horsehair.n.02;jaconet.n.01;jacquard.n.02;khadi.n.01;khaki.n.01;knit.n.01;lace.n.02;lame.n.02;leatherette.n.01;linen.n.01;linsey-woolsey.n.01;lint.n.02;lisle.n.01;mackinaw.n.04;mackintosh.n.01;madras.n.03;marseille.n.02;metallic.n.01;mohair.n.01;moire.n.01;moleskin.n.01;monk's_cloth.n.01;moquette.n.01;moreen.n.01;motley.n.03;mousseline_de_sole.n.01;muslin.n.01;nankeen.n.01;net.n.06;ninon.n.01;nylon.n.02;oilcloth.n.01;olive_drab.n.03;organza.n.01;paisley.n.01;panting.n.02;pepper-and-salt.n.01;percale.n.01;permanent_press.n.01;piece_of_cloth.n.01;pilot_cloth.n.01;pina_cloth.n.01;pinstripe.n.02;pique.n.01;plush.n.01;polyester.n.03;pongee.n.01;poplin.n.01;print.n.06;quilting.n.02;rayon.n.01;rep.n.02;sackcloth.n.02;sacking.n.01;sailcloth.n.01;samite.n.01;sateen.n.01;satin.n.01;satinet.n.01;screening.n.02;scrim.n.01;seersucker.n.01;serge.n.01;shag.n.03;shantung.n.01;sharkskin.n.01;sheeting.n.01;shirting.n.01;shirttail.n.02;silesia.n.02;silk.n.01;spandex.n.01;sponge_cloth.n.01;stammel.n.01;suede_cloth.n.01;suiting.n.01;swan's_down.n.01;taffeta.n.01;tammy.n.01;tapa.n.02;tapestry.n.02;tartan.n.01;terry.n.02;ticking.n.02;toweling.n.01;tweed.n.01;twill.n.02;upholstery_material.n.01;velcro.n.01;velour.n.01;velvet.n.01;velveteen.n.01;vicuna.n.02;viyella.n.01;voile.n.01;wash-and-wear.n.01;waterproof.n.01;web.n.06;webbing.n.03;whipcord.n.02;wincey.n.01;wire_cloth.n.01;wool.n.01;worsted.n.01;yoke.n.01	1	173	2303
1644	RELATIVES	relative	a	00006032-a	relative.a.01					0	0	8
1645	SHORT	short	a	01436003-a	short.a.02					0	0	1181
1647	FOAL	pony	n	02382437-n	pony.n.05	02374451-n	02382850-n;02382635-n;02382750-n	horse.n.01	exmoor.n.02;shetland_pony.n.01;welsh_pony.n.01	1	3	1833
1649	SIT DOWN	sit	v	01543123-v	sit.v.01		01528339-v;01543731-v;01543426-v;01545314-v		lounge.v.01;perch.v.01;sprawl.v.01;squat.v.01	0	4	1261
1650	WATCH	watch	v	02128653-v	watch.v.04		02374099-v		sit_by.v.01	0	1	1668
1651	TEAR (OF EYE)	tear	n	05405324-n	tear.n.01	13771404-n		drop.n.02		1	0	2910
1653	BLIND	blind	a	02158826-a	blind.a.01					0	0	1693
1657	TRUE	real	a	01932973-a	real.a.01					0	0	1529
1658	PUPIL	pupil	n	05320183-n	pupil.n.02	09201031-n		aperture.n.02		1	0	2901
1659	DOLL	doll	n	03219135-n	doll.n.01	03964744-n	03447358-n;03607029-n;03887066-n;04025130-n;04046172-n;04140340-n;04462318-n	plaything.n.01	golliwog.n.01;kachina.n.03;paper_doll.n.01;puppet.n.03;rag_doll.n.01;sawdust_doll.n.01;toy_soldier.n.01	1	7	2275
166	MAINLAND	land	n	09334396-n	land.n.04	00002684-n	09203827-n;09217414-n;09233715-n;09248294-n;09282208-n;09283767-n;09284015-n;09316454-n;09319604-n;09335916-n;09346120-n;09367733-n;09382099-n;09388848-n;09393605-n;09437098-n;09480699-n	object.n.01	archipelago.n.01;beachfront.n.01;cape.n.01;coastal_plain.n.01;floor.n.04;foreland.n.02;forest.n.02;island.n.01;isthmus.n.01;landmass.n.01;mainland.n.01;neck.n.02;oxbow.n.01;peninsula.n.01;plain.n.01;slash.n.02;wonderland.n.01	1	17	4046
1660	LOSE	lose	v	01099592-v	lose.v.02		01100008-v;01156706-v;01099866-v;01125209-v		drop.v.10;drop_one's_serve.v.01;go_down.v.06;take_the_count.v.01	0	4	916
1663	BED	bed	n	02818832-n	bed.n.01	02821943-n	02831724-n;02915379-n;02920083-n;02920259-n;03114504-n;03115762-n;03166600-n;03225988-n;03388549-n;03482252-n;03723439-n;03799876-n;03956531-n;03962852-n;04213264-n;04222210-n;04236809-n;04491638-n;04503413-n;04557522-n	bedroom_furniture.n.01	berth.n.03;built-in_bed.n.01;bunk.n.03;bunk_bed.n.01;cot.n.03;couch.n.03;deathbed.n.02;double_bed.n.01;four-poster.n.01;hammock.n.02;marriage_bed.n.01;murphy_bed.n.01;plank-bed.n.01;platform_bed.n.01;sickbed.n.01;single_bed.n.01;sleigh_bed.n.01;trundle_bed.n.01;twin_bed.n.01;water_bed.n.01	1	20	2113
1667	HOLE	hole	n	09304465-n	hole.n.01	09379111-n	09201031-n;09226367-n;09229941-n;09259104-n;15102894-n;09337048-n;09382570-n;09389867-n;09405683-n	opening.n.01	aperture.n.02;bolt-hole.n.01;bullet_hole.n.01;cranny.n.02;knothole.n.01;leak.n.01;ozone_hole.n.01;perforation.n.02;rathole.n.01	1	9	4043
1668	GRIEF	sorrow	n	07535670-n	sorrow.n.02	07532440-n	07534700-n;07536074-n	sadness.n.01	attrition.n.03;compunction.n.01	1	2	3677
1669	ANCESTORS	ancestor	n	09792555-n	ancestor.n.01	10235549-n	09792896-n;10102369-n;10102800-n;10103155-n;10126806-n	relative.n.01	ancestress.n.01;forebear.n.01;forefather.n.01;foremother.n.01;progenitor.n.01	1	5	4121
167	MAIL	mail	v	01031256-v	mail.v.02	02232190-v	01032127-v;01033030-v;01031756-v;01032326-v	transfer.v.02	airmail.v.01;express-mail.v.01;express.v.07;register.v.09	1	4	851
1671	TOWER	tower	n	04460130-n	tower.n.01	04341686-n	02791665-n;02814860-n;02826886-n;03029197-n;03047052-n;03098959-n;03519387-n;03767745-n;03784793-n;04028764-n;04028581-n;04206790-n;04220250-n;04312432-n;04361260-n;04501947-n;04556948-n	structure.n.01	barbican.n.01;beacon.n.03;bell_tower.n.01;church_tower.n.01;clock_tower.n.01;control_tower.n.01;high-rise.n.01;minaret.n.01;mooring_tower.n.01;pylon.n.01;pylon.n.02;shot_tower.n.01;silo.n.01;steeple.n.01;supporting_tower.n.01;turret.n.01;watchtower.n.01	1	17	2657
1672	WRITE	write	v	00993014-v	write.v.02	00740577-v	00993754-v;01005209-v;01006056-v;00995838-v;01006239-v;00996485-v;00993608-v;01004692-v;01020356-v;00993453-v;01064799-v;01068134-v	communicate.v.02	apostrophize.v.01;handwrite.v.01;jot_down.v.01;rewrite.v.01;scribble.v.01;sign.v.01;style.v.03;type.v.01;write_down.v.01;write_in.v.02;write_out.v.02;write_up.v.01	1	12	818
1673	ARM	arm	n	05563770-n	arm.n.01	05560244-n		limb.n.01		1	0	2937
1674	POOR	poor	a	02025498-a	poor.a.03					0	0	1596
1675	PROMISE	promise	n	07226545-n	promise.n.01	06684383-n;07160883-n	07228211-n;07226841-n;07227301-n;07228349-n;07228630-n	commitment.n.04;speech_act.n.01	betrothal.n.01;oath.n.03;parole.n.01;pinning.n.01;rain_check.n.01	2	5	3537
1678	HUT	shelter	n	04192238-n	shelter.n.05	03546340-n	02945813-n	housing.n.01	camp.n.07	1	1	2576
1679	LOAD	load	n	03679986-n	load.n.01	04571088-n	02924023-n;03166360-n;03679037-n;03767112-n;03865171-n;03864994-n	weight.n.04	burthen.n.01;dead_load.n.01;live_load.n.01;millstone.n.02;overload.n.01;overload.n.02	1	6	2420
168	REST	relax	v	00026385-v	relax.v.01	00146138-v	00026941-v;00026734-v	change_state.v.01	sit_back.v.01;vege_out.v.01	1	2	38
1680	HELMET	helmet	n	03513137-n	helmet.n.02	03502509-n	02811350-n;03127747-n;03379051-n;03492922-n;03504205-n;04265428-n	headdress.n.01	batting_helmet.n.01;crash_helmet.n.01;football_helmet.n.01;hard_hat.n.02;headpiece.n.02;space_helmet.n.01	1	6	2362
1681	WAIST	waist	n	05555688-n	waist.n.01	05221895-n	05555840-n	area.n.03	wasp_waist.n.01	1	1	2929
1687	PRAISE	praise	n	06693198-n	praise.n.01	06686736-n	06695227-n;06694149-n;06694359-n;06694540-n;06693870-n	approval.n.04	compliment.n.01;encomium.n.01;eulogy.n.01;recommendation.n.02;superlative.n.01	1	5	3365
1690	FENCE	fence	n	03327234-n	fence.n.01	02796623-n	02771547-n;03000134-n;03511175-n;03930313-n;04046974-n;04326547-n;04547592-n;04571686-n	barrier.n.01	backstop.n.02;chainlink_fence.n.01;hedge.n.01;picket_fence.n.01;rail_fence.n.01;stone_wall.n.01;wall.n.07;weir.n.02	1	8	2309
1691	FLEXIBLE	flexible	a	01022064-a	flexible.a.02					0	0	841
1699	SUNDAY	Sunday	n	15163797-n	sunday.n.01	15137047-n		rest_day.n.01		1	0	4913
17	EYELID	eyelid	n	05313822-n	eyelid.n.01	05313679-n		protective_fold.n.01		1	0	2900
1702	HOLY	sacred	a	02055062-a	sacred.a.01					0	0	1615
1707	TWELVE	twelve	n	13746785-n	twelve.n.01	13745420-n	13746946-n	large_integer.n.01	boxcars.n.01	1	1	4587
1719	BURY	bury	v	01234625-v	bury.v.03	01575675-v		situate.v.02		1	0	1062
1720	SIGN	mark	n	05737153-n	mark.n.01	05736149-n	05737982-n;05737532-n;05737752-n;05738204-n	evaluation.n.02	decile.n.01;grade_point.n.01;percentile.n.01;quartile.n.01	1	4	3014
1725	CORRECT (RIGHT)	correct	a	00631391-a	correct.a.01					0	0	463
1726	WET	wet	a	02547317-a	wet.a.01					0	0	1964
1730	CHEEK	cheek	n	05602835-n	cheek.n.01	05601758-n		feature.n.02		1	0	2959
1732	SKY	sky	n	09436708-n	sky.n.01	09210604-n	09224566-n;09345002-n	atmosphere.n.05	blue_sky.n.01;mackerel_sky.n.01	1	2	4070
1733	RAINBOW	rainbow	n	09403427-n	rainbow.n.01	13896100-n		bow.n.05		1	0	4062
174	PROUD	proud	a	01889256-a	proud.a.01					0	0	1489
1745	HIP	hip	n	05556325-n	hip.n.01	05220461-n		body_part.n.01		1	0	2930
