ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	FAMILY_FREQUENCY	LANGUAGE_FREQUENCY	WORD_FREQUENCY	RANK	COMMUNITY	CENTRAL_CONCEPT	DEGREE	WEIGHTED_FAMILY_DEGREE	WEIGHTED_LANGUAGE_DEGREE	LINKED_CONCEPTS
List-2018-1105-363	363	1169	OX	OX	36	153	168	569	11	BULL	3	25	59	"[{""ID"": ""List-2018-1105-289"", ""NAME"": ""CATTLE"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-108"", ""NAME"": ""COW"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-20"", ""NAME"": ""BULL"", ""WordWeight"": 50, ""LanguageWeight"": 46, ""FamilyWeight"": 13}]"
List-2018-1105-364	364	1482	SHOULDER	SHOULDER	66	221	257	570	152	COLLARBONE	3	12	15	"[{""ID"": ""List-2018-1105-796"", ""NAME"": ""COLLARBONE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-813"", ""NAME"": ""SHOULDERBLADE"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-332"", ""NAME"": ""BACK"", ""WordWeight"": 8, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
List-2018-1105-365	365	323	FAT (ORGANIC SUBSTANCE)	FAT (ORGANIC SUBSTANCE)	62	214	312	571	115	FAT (ORGANIC SUBSTANCE)	3	47	59	"[{""ID"": ""List-2018-1105-443"", ""NAME"": ""OINTMENT"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-435"", ""NAME"": ""OIL (ORGANIC SUBSTANCE)"", ""WordWeight"": 42, ""LanguageWeight"": 40, ""FamilyWeight"": 28}, {""ID"": ""List-2018-1105-769"", ""NAME"": ""BUTTER"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 11}]"
List-2018-1105-366	366	1849	ROW	ROW	54	176	208	572	70	SPADE	3	13	15	"[{""ID"": ""List-2018-1105-336"", ""NAME"": ""MIX"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-417"", ""NAME"": ""PADDLE"", ""WordWeight"": 5, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-535"", ""NAME"": ""RUDDER"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}]"
List-2018-1105-367	367	2023	CROWD	CROWD	52	184	281	573	31	MORE	3	18	59	"[{""ID"": ""List-2018-1105-431"", ""NAME"": ""OFTEN"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-175"", ""NAME"": ""MANY"", ""WordWeight"": 46, ""LanguageWeight"": 41, ""FamilyWeight"": 12}, {""ID"": ""List-2018-1105-339"", ""NAME"": ""MORE"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 3}]"
List-2018-1105-368	368	1221	NOSE	NOSE	66	216	238	574	40	BEAK	3	27	41	"[{""ID"": ""List-2018-1105-558"", ""NAME"": ""CAPE"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-191"", ""NAME"": ""BEAK"", ""WordWeight"": 28, ""LanguageWeight"": 28, ""FamilyWeight"": 18}, {""ID"": ""List-2018-1105-965"", ""NAME"": ""NOSTRIL"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-369	369	337	PITCHFORK	PITCHFORK	49	178	373	575	75	HOOK	3	14	17	"[{""ID"": ""List-2018-1105-978"", ""NAME"": ""RAKE"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-514"", ""NAME"": ""HOOK"", ""WordWeight"": 10, ""LanguageWeight"": 8, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-921"", ""NAME"": ""SPOON"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-370	370	420	FOREST	FOREST	64	218	290	576	13	WOOD	3	12	20	"[{""ID"": ""List-2018-1105-47"", ""NAME"": ""TREE"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-128"", ""NAME"": ""PLANT (VEGETATION)"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-31"", ""NAME"": ""WOOD"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 5}]"
List-2018-1105-371	371	13	DECEIT	DECEIT	54	191	254	577	143	PERJURY	3	22	31	"[{""ID"": ""List-2018-1105-685"", ""NAME"": ""PERJURY"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-295"", ""NAME"": ""BETRAY"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-728"", ""NAME"": ""LIE (MISLEAD)"", ""WordWeight"": 19, ""LanguageWeight"": 19, ""FamilyWeight"": 10}]"
List-2018-1105-372	372	983	CONVICT	CONVICT	28	120	148	578	19	FAULT	3	18	44	"[{""ID"": ""List-2018-1105-344"", ""NAME"": ""CONDEMN"", ""WordWeight"": 30, ""LanguageWeight"": 29, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-446"", ""NAME"": ""ADJUDICATE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-450"", ""NAME"": ""ACCUSE"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 5}]"
List-2018-1105-373	373	1468	LOOK FOR	LOOK FOR	63	211	267	579	80	FIND	3	12	17	"[{""ID"": ""List-2018-1105-172"", ""NAME"": ""HUNT"", ""WordWeight"": 8, ""LanguageWeight"": 6, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-192"", ""NAME"": ""FIND"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-333"", ""NAME"": ""LOOK"", ""WordWeight"": 8, ""LanguageWeight"": 7, ""FamilyWeight"": 4}]"
List-2018-1105-374	374	1157	BECAUSE	BECAUSE	55	197	292	580	62	IF	3	18	18	"[{""ID"": ""List-2018-1105-553"", ""NAME"": ""WHEN"", ""WordWeight"": 5, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-536"", ""NAME"": ""CAUSE"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-520"", ""NAME"": ""IF"", ""WordWeight"": 9, ""LanguageWeight"": 6, ""FamilyWeight"": 6}]"
List-2018-1105-375	375	291	PULL OFF (SKIN)	PULL OFF (SKIN)	59	194	248	581	69	SCRAPE	3	32	49	"[{""ID"": ""List-2018-1105-760"", ""NAME"": ""PEEL"", ""WordWeight"": 40, ""LanguageWeight"": 39, ""FamilyWeight"": 24}, {""ID"": ""List-2018-1105-399"", ""NAME"": ""SCRAPE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-206"", ""NAME"": ""LEATHER"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
List-2018-1105-376	376	1227	BOARD	BOARD	45	179	202	582	160	SHELF	3	22	27	"[{""ID"": ""List-2018-1105-560"", ""NAME"": ""SHELF"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-583"", ""NAME"": ""TABLE"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-31"", ""NAME"": ""WOOD"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 9}]"
List-2018-1105-377	377	1329	TOMORROW	TOMORROW	66	217	239	583	21	EARLY	3	23	30	"[{""ID"": ""List-2018-1105-287"", ""NAME"": ""DAWN"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-532"", ""NAME"": ""YESTERDAY"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-465"", ""NAME"": ""MORNING"", ""WordWeight"": 18, ""LanguageWeight"": 18, ""FamilyWeight"": 13}]"
List-2018-1105-378	378	671	SAND	SAND	65	215	245	584	4	EARTH (SOIL)	3	14	17	"[{""ID"": ""List-2018-1105-11"", ""NAME"": ""EARTH (SOIL)"", ""WordWeight"": 6, ""LanguageWeight"": 6, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-243"", ""NAME"": ""SHORE"", ""WordWeight"": 8, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-129"", ""NAME"": ""DUST"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-379	379	956	FLEE	FLEE	61	208	285	585	67	FLOW	3	40	82	"[{""ID"": ""List-2018-1105-134"", ""NAME"": ""FLOW"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-409"", ""NAME"": ""RETREAT"", ""WordWeight"": 32, ""LanguageWeight"": 29, ""FamilyWeight"": 20}, {""ID"": ""List-2018-1105-513"", ""NAME"": ""RUN"", ""WordWeight"": 52, ""LanguageWeight"": 50, ""FamilyWeight"": 17}]"
List-2018-1105-380	380	1961	NECKLACE	NECKLACE	59	196	250	586	148	NECKLACE	3	25	31	"[{""ID"": ""List-2018-1105-815"", ""NAME"": ""BEAD"", ""WordWeight"": 22, ""LanguageWeight"": 20, ""FamilyWeight"": 15}, {""ID"": ""List-2018-1105-957"", ""NAME"": ""CHAIN"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-452"", ""NAME"": ""COLLAR"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}]"
List-2018-1105-381	381	1550	PREVENT	PREVENT	51	183	268	587	72	DENY	3	19	22	"[{""ID"": ""List-2018-1105-482"", ""NAME"": ""FORBID"", ""WordWeight"": 15, ""LanguageWeight"": 14, ""FamilyWeight"": 11}, {""ID"": ""List-2018-1105-505"", ""NAME"": ""DEFEND"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-422"", ""NAME"": ""REFUSE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-382	382	266	SCALE	SCALE	52	171	192	588	5	FEATHER	3	14	24	"[{""ID"": ""List-2018-1105-190"", ""NAME"": ""SHELL"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-160"", ""NAME"": ""BARK"", ""WordWeight"": 12, ""LanguageWeight"": 12, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-189"", ""NAME"": ""SKIN"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 3}]"
List-2018-1105-383	383	1493	ONE	ONE	65	215	262	589	82	ONE	3	18	48	"[{""ID"": ""List-2018-1105-486"", ""NAME"": ""FEW"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-384"", ""NAME"": ""SOME"", ""WordWeight"": 5, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-1071"", ""NAME"": ""ONLY"", ""WordWeight"": 47, ""LanguageWeight"": 40, ""FamilyWeight"": 10}]"
List-2018-1105-384	384	1241	SOME	SOME	57	195	284	590	82	ONE	3	24	34	"[{""ID"": ""List-2018-1105-383"", ""NAME"": ""ONE"", ""WordWeight"": 5, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-518"", ""NAME"": ""THING"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-486"", ""NAME"": ""FEW"", ""WordWeight"": 26, ""LanguageWeight"": 21, ""FamilyWeight"": 13}]"
List-2018-1105-385	385	11	DARKNESS	DARKNESS	63	218	317	591	36	DARK	3	38	56	"[{""ID"": ""List-2018-1105-205"", ""NAME"": ""DARK"", ""WordWeight"": 30, ""LanguageWeight"": 29, ""FamilyWeight"": 15}, {""ID"": ""List-2018-1105-524"", ""NAME"": ""NIGHT"", ""WordWeight"": 17, ""LanguageWeight"": 17, ""FamilyWeight"": 15}, {""ID"": ""List-2018-1105-683"", ""NAME"": ""OBSCURE"", ""WordWeight"": 12, ""LanguageWeight"": 10, ""FamilyWeight"": 8}]"
List-2018-1105-386	386	2001	PAINTING	PAINTING	57	189	250	592	99	DYE	3	21	44	"[{""ID"": ""List-2018-1105-451"", ""NAME"": ""DYE"", ""WordWeight"": 37, ""LanguageWeight"": 35, ""FamilyWeight"": 14}, {""ID"": ""List-2018-1105-430"", ""NAME"": ""PAINT (PIGMENTS)"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-910"", ""NAME"": ""WRITE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
List-2018-1105-387	387	1039	SHOW	SHOW	63	215	270	593	10	ANNOUNCE	3	13	17	"[{""ID"": ""List-2018-1105-97"", ""NAME"": ""EXPLAIN"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-56"", ""NAME"": ""ANNOUNCE"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-207"", ""NAME"": ""TEACH"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 5}]"
List-2018-1105-388	388	773	HAVE	HAVE	57	194	234	594	30	KEEP	3	48	95	"[{""ID"": ""List-2018-1105-6"", ""NAME"": ""HOLD"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 9}, {""ID"": ""List-2018-1105-265"", ""NAME"": ""OWN"", ""WordWeight"": 74, ""LanguageWeight"": 69, ""FamilyWeight"": 30}, {""ID"": ""List-2018-1105-118"", ""NAME"": ""KEEP"", ""WordWeight"": 14, ""LanguageWeight"": 13, ""FamilyWeight"": 9}]"
List-2018-1105-389	389	1531	BRANCH	BRANCH	62	215	276	595	42	HAND	3	20	34	"[{""ID"": ""List-2018-1105-147"", ""NAME"": ""ARM"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-123"", ""NAME"": ""HAND"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-1057"", ""NAME"": ""FORKED BRANCH"", ""WordWeight"": 24, ""LanguageWeight"": 23, ""FamilyWeight"": 11}]"
List-2018-1105-390	390	728	FIRST	FIRST	63	217	281	596	113	FIRST	3	24	30	"[{""ID"": ""List-2018-1105-1049"", ""NAME"": ""BEGIN"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-649"", ""NAME"": ""BEFORE"", ""WordWeight"": 21, ""LanguageWeight"": 18, ""FamilyWeight"": 14}, {""ID"": ""List-2018-1105-406"", ""NAME"": ""RIGHT"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 6}]"
List-2018-1105-391	391	193	SHALLOW	SHALLOW	54	189	231	597	28	LOW	3	16	21	"[{""ID"": ""List-2018-1105-567"", ""NAME"": ""DRY"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-130"", ""NAME"": ""LOW"", ""WordWeight"": 13, ""LanguageWeight"": 13, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-324"", ""NAME"": ""THIN (OF SHAPE OF OBJECT)"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
List-2018-1105-392	392	332	RAG	RAG	51	179	254	598	41	CLOTHES	3	16	20	"[{""ID"": ""List-2018-1105-188"", ""NAME"": ""CLOTHES"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-1043"", ""NAME"": ""TOWEL"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-244"", ""NAME"": ""CLOTH"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 9}]"
List-2018-1105-393	393	1226	YEAR	YEAR	60	204	233	599	16	SEASON	3	32	42	"[{""ID"": ""List-2018-1105-767"", ""NAME"": ""SUMMER"", ""WordWeight"": 15, ""LanguageWeight"": 15, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-545"", ""NAME"": ""AGE"", ""WordWeight"": 20, ""LanguageWeight"": 20, ""FamilyWeight"": 16}, {""ID"": ""List-2018-1105-183"", ""NAME"": ""SEASON"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}]"
List-2018-1105-394	394	1130	WE (EXCLUSIVE)	WE (EXCLUSIVE)	40	152	184	600	116	WE	3	38	179	"[{""ID"": ""List-2018-1105-415"", ""NAME"": ""WE"", ""WordWeight"": 107, ""LanguageWeight"": 95, ""FamilyWeight"": 19}, {""ID"": ""List-2018-1105-436"", ""NAME"": ""WE (INCLUSIVE)"", ""WordWeight"": 92, ""LanguageWeight"": 81, ""FamilyWeight"": 16}, {""ID"": ""List-2018-1105-540"", ""NAME"": ""I"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-395	395	611	HARVEST	HARVEST	46	171	232	601	12	GRAIN	3	10	12	"[{""ID"": ""List-2018-1105-895"", ""NAME"": ""AUTUMN"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-89"", ""NAME"": ""GRAIN"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-119"", ""NAME"": ""FRUIT"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-396	396	1424	YELLOW	YELLOW	62	210	242	602	128	RED	3	16	21	"[{""ID"": ""List-2018-1105-619"", ""NAME"": ""RED"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-317"", ""NAME"": ""GREEN"", ""WordWeight"": 7, ""LanguageWeight"": 6, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-994"", ""NAME"": ""YOLK"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 4}]"
List-2018-1105-397	397	372	POINTED	POINTED	62	206	264	603	139	SHARP	3	30	72	"[{""ID"": ""List-2018-1105-28"", ""NAME"": ""TOP"", ""WordWeight"": 10, ""LanguageWeight"": 9, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-765"", ""NAME"": ""SHARP"", ""WordWeight"": 70, ""LanguageWeight"": 58, ""FamilyWeight"": 20}, {""ID"": ""List-2018-1105-37"", ""NAME"": ""END (OF SPACE)"", ""WordWeight"": 6, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
List-2018-1105-398	398	624	LAKE	LAKE	62	202	240	604	91	LAKE	3	37	48	"[{""ID"": ""List-2018-1105-668"", ""NAME"": ""OCEAN"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-675"", ""NAME"": ""SEA"", ""WordWeight"": 9, ""LanguageWeight"": 9, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-762"", ""NAME"": ""LAGOON"", ""WordWeight"": 38, ""LanguageWeight"": 34, ""FamilyWeight"": 26}]"
List-2018-1105-399	399	1767	SCRAPE	SCRAPE	64	208	316	605	69	SCRAPE	3	16	27	"[{""ID"": ""List-2018-1105-375"", ""NAME"": ""PULL OFF (SKIN)"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-760"", ""NAME"": ""PEEL"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 5}, {""ID"": ""List-2018-1105-695"", ""NAME"": ""RUB"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 8}]"
List-2018-1105-400	400	1594	FLOUR	FLOUR	55	191	217	606	162	FLOUR	3	12	22	"[{""ID"": ""List-2018-1105-1009"", ""NAME"": ""DOUGH"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-1031"", ""NAME"": ""BREAD"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-129"", ""NAME"": ""DUST"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 5}]"
List-2018-1105-401	401	1109	WOUND	WOUND	60	212	303	607	88	WOUND	3	19	24	"[{""ID"": ""List-2018-1105-879"", ""NAME"": ""SCAR"", ""WordWeight"": 12, ""LanguageWeight"": 11, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-426"", ""NAME"": ""PAIN"", ""WordWeight"": 10, ""LanguageWeight"": 10, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-936"", ""NAME"": ""BRUISE"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}]"
List-2018-1105-402	402	2125	STONE OR ROCK	STONE OR ROCK	66	216	375	608	77	PRECIPICE	3	17	62	"[{""ID"": ""List-2018-1105-433"", ""NAME"": ""PRECIPICE"", ""WordWeight"": 54, ""LanguageWeight"": 50, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-526"", ""NAME"": ""MOUNTAIN OR HILL"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 7}, {""ID"": ""List-2018-1105-734"", ""NAME"": ""JEWEL"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-403	403	102	COMMON COLD (DISEASE)	COMMON COLD (DISEASE)	57	195	234	609	96	COMMON COLD (DISEASE)	3	17	20	"[{""ID"": ""List-2018-1105-996"", ""NAME"": ""NASAL MUCUS (SNOT)"", ""WordWeight"": 11, ""LanguageWeight"": 11, ""FamilyWeight"": 10}, {""ID"": ""List-2018-1105-780"", ""NAME"": ""COLD"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-923"", ""NAME"": ""COUGH"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}]"
List-2018-1105-404	404	1000	ANXIETY	ANXIETY	54	193	286	610	56	ANXIETY	3	15	23	"[{""ID"": ""List-2018-1105-224"", ""NAME"": ""GRIEF"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 8}, {""ID"": ""List-2018-1105-693"", ""NAME"": ""DANGER"", ""WordWeight"": 7, ""LanguageWeight"": 7, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-523"", ""NAME"": ""FEAR (FRIGHT)"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 4}]"
List-2018-1105-405	405	1929	STUDY	STUDY	50	186	243	611	83	LEARN	3	51	144	"[{""ID"": ""List-2018-1105-102"", ""NAME"": ""LEARN"", ""WordWeight"": 81, ""LanguageWeight"": 73, ""FamilyWeight"": 28}, {""ID"": ""List-2018-1105-133"", ""NAME"": ""READ"", ""WordWeight"": 34, ""LanguageWeight"": 33, ""FamilyWeight"": 13}, {""ID"": ""List-2018-1105-207"", ""NAME"": ""TEACH"", ""WordWeight"": 41, ""LanguageWeight"": 38, ""FamilyWeight"": 10}]"
List-2018-1105-406	406	1019	RIGHT	RIGHT	65	216	446	612	113	FIRST	3	26	79	"[{""ID"": ""List-2018-1105-390"", ""NAME"": ""FIRST"", ""WordWeight"": 8, ""LanguageWeight"": 8, ""FamilyWeight"": 6}, {""ID"": ""List-2018-1105-649"", ""NAME"": ""BEFORE"", ""WordWeight"": 65, ""LanguageWeight"": 63, ""FamilyWeight"": 14}, {""ID"": ""List-2018-1105-116"", ""NAME"": ""STRAIGHT"", ""WordWeight"": 9, ""LanguageWeight"": 8, ""FamilyWeight"": 6}]"
List-2018-1105-407	407	1229	OLD	OLD	64	215	311	613	87	OLD	3	45	71	"[{""ID"": ""List-2018-1105-103"", ""NAME"": ""GRANDFATHER"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-429"", ""NAME"": ""OLD MAN"", ""WordWeight"": 55, ""LanguageWeight"": 53, ""FamilyWeight"": 28}, {""ID"": ""List-2018-1105-534"", ""NAME"": ""OLD WOMAN"", ""WordWeight"": 14, ""LanguageWeight"": 14, ""FamilyWeight"": 13}]"
List-2018-1105-408	408	1058	STEPDAUGHTER	STEPDAUGHTER	41	154	175	614	2	CHILD (YOUNG HUMAN)	3	18	20	"[{""ID"": ""List-2018-1105-155"", ""NAME"": ""GIRL"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-78"", ""NAME"": ""DAUGHTER"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-410"", ""NAME"": ""STEPSON"", ""WordWeight"": 14, ""LanguageWeight"": 13, ""FamilyWeight"": 12}]"
List-2018-1105-409	409	421	RETREAT	RETREAT	48	166	209	615	67	FLOW	3	27	36	"[{""ID"": ""List-2018-1105-379"", ""NAME"": ""FLEE"", ""WordWeight"": 32, ""LanguageWeight"": 29, ""FamilyWeight"": 20}, {""ID"": ""List-2018-1105-134"", ""NAME"": ""FLOW"", ""WordWeight"": 3, ""LanguageWeight"": 3, ""FamilyWeight"": 3}, {""ID"": ""List-2018-1105-513"", ""NAME"": ""RUN"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}]"
List-2018-1105-410	410	1059	STEPSON	STEPSON	45	167	195	616	2	CHILD (YOUNG HUMAN)	3	20	22	"[{""ID"": ""List-2018-1105-408"", ""NAME"": ""STEPDAUGHTER"", ""WordWeight"": 14, ""LanguageWeight"": 13, ""FamilyWeight"": 12}, {""ID"": ""List-2018-1105-27"", ""NAME"": ""BOY"", ""WordWeight"": 4, ""LanguageWeight"": 4, ""FamilyWeight"": 4}, {""ID"": ""List-2018-1105-17"", ""NAME"": ""SON"", ""WordWeight"": 5, ""LanguageWeight"": 5, ""FamilyWeight"": 4}]"
