CONCEPTICON_ID	CONCEPTICON_GLOSS	ITALIAN	ITALIAN_VALENCE_MEAN	ITALIAN_AROUSAL_MEAN	ITALIAN_DOMINANCE_MEAN	ITALIAN_FAMILIARITY_MEAN	ITALIAN_IMAGEABILITY_MEAN	ITALIAN_CONCRETENESS_MEAN	ITALIAN_HEAD_ACTION_MEAN	ITALIAN_FOOT_LEG_ACTION_MEAN	ITALIAN_HAND_ARM_ACTION_MEAN	ITALIAN_MOUTH_THROAT_ACTION_MEAN	ITALIAN_TORSO_ACTION_MEAN	ITALIAN_INTEROCEPTIVE_MEAN	ITALIAN_GUSTATORY_MEAN	ITALIAN_OLFACTORY_MEAN	ITALIAN_HAPTIC_MEAN	ITALIAN_AUDITORY_MEAN	ITALIAN_VISUAL_MEAN	ITALIAN_PERCEPTUAL_STRENGTH_MAX	ITALIAN_PERCEPTUAL_EXCLUSIVITY	ITALIAN_PERCEPTUAL_DOMINANT	ITALIAN_ACTION_STRENGTH_MAX	ITALIAN_ACTION_EXCLUSIVITY	ITALIAN_ACTION_DOMINANT	ITALIAN_SENSORIMOTOR_STRENGTH_MAX	ITALIAN_SENSORIMOTOR_EXCLUSIVITY	ITALIAN_SENSORIMOTOR_DOMINANT	ITALIAN_POS	LINE_IN_SOURCE
1002	STATUE	statua	6.5	4.875	6.0625	7.35	8.3	8.3	1.9	0.95	2.5	0.2631578947368421	0.9	1.35	0	0.21052631578947367	2.55	0.05263157894736842	4.947368421052632	4.947368421052632	0.5633400873262749	vision	2.5	0.3434343434343434	hand/arm	2.5	0.3166582449048341	vision	n	831
1007	COW	mucca	5.935483870967742	4.774193548387097	5.451612903225806	5.95	8.15	7.65	0.85	0.1	0.95	0.8	0.2	0.15789473684210525	1	2.8	2.05	3.1	4	4	0.2913977414849235	vision	0.95	0.29310344827586204	hand/arm	0.95	0.24362978793358542	vision	n	544
1018	MEMORY	memoria	6.771428571428571	5.371428571428571	5.885714285714286	7.3	5.45	4.2	4.1	0.6	1.1	1.05	0.15789473684210525	3.4	1.6	2	2.2	2.5	3.05	3.4	0.20834549168368838	interoception	4.1	0.562523469770935	head	4.1	0.1811804547653604	head	n	514
1020	HANDKERCHIEF	fazzoletto	5.393939393939394	3.9696969696969697	5.818181818181818	8.2	8.45	8.45	3.142857142857143	0.2	3.0476190476190474	2.2857142857142856	0.1	0.6190476190476191	0.35	2.4285714285714284	4.3	0.9047619047619048	3.0952380952380953	4.3	0.32522960561858455	touch	3.142857142857143	0.34671730873575685	head	3.142857142857143	0.20514013257355507	touch	n	321
1025	WHISTLE	fischio	4.75	5.818181818181818	4.886363636363637	7.25	7.6	6.85	2.75	0	0.42105263157894735	3.6	0.5	0.65	0.05263157894736842	0	0.75	4.55	1.85	4.55	0.428369179221576	audition	3.6	0.495114006514658	mouth/throat	3.6	0.30085261875761266	audition	n	339
1029	JEWEL	gioiello	6.8	5.4	5.857142857142857	7.4	8.35	7.7	3.05	0.3	3.75	0.5	1.05	0.6	0	0.1	3.8	1.05	4.6	4.6	0.4523530789042379	vision	3.75	0.3988439306358382	hand/arm	3.75	0.2446808510638298	vision	n	377
1038	TEACHER	insegnante	5.5	5.382352941176471	4.470588235294118	7.9	7.85	7.9	3.05	0.3	1.2	2.1	0.05263157894736842	1.65	0	0	0.5263157894736842	3.75	4.526315789473684	4.526315789473684	0.42922331020058946	vision	3.05	0.44719277581468386	head	3.05	0.263844147875441	vision	n	433
1044	PILLOW	cuscino	7.878787878787879	2.272727272727273	5.818181818181818	8.1	8.25	8.3	4.7894736842105265	0.65	2.6	0.10526315789473684	0.95	1.1	0	0.8	4.894736842105263	0.35	2.8	4.894736842105263	0.4160852197070573	touch	4.7894736842105265	0.5150462962962963	head	4.7894736842105265	0.25708362128541806	touch	n	232
1054	SMALLPOX	vaiolo	2.340909090909091	6.409090909090909	3.3863636363636362	4	5.2	5.3	2.263157894736842	1.7894736842105263	2.4210526315789473	1.263157894736842	2.263157894736842	2.4210526315789473	0.10526315789473684	0.3157894736842105	1.9473684210526316	0	3.1052631578947367	3.1052631578947367	0.3300479488545552	vision	2.4210526315789473	0.11578947368421053	hand/arm	2.4210526315789473	0.17352941176470588	vision	n	922
1066	CRIME	crimine	5.523809523809524	2.857142857142857	5.428571428571429	4.55	6.05	5.3	3.05	1	1.5	0.7	0.55	2.15	0.10526315789473684	0.15789473684210525	1	2.1	3.5	3.5	0.34543318285820296	vision	3.05	0.36764705882352944	head	3.05	0.21467798302546184	vision	n	223
1070	BUS	autobus	4.852941176470588	5.117647058823529	5.264705882352941	8.1	8.25	8.3	1.75	1.85	2.2	0.6	1.6	0.55	0	2.05	2.75	3.4	3.9	3.9	0.2917186108637578	vision	2.2	0.2	hand/arm	2.2	0.18886198547215496	vision	n	67
1092	HOPE	speranza	7.419354838709677	5.645161290322581	6.096774193548387	6.9	5.25	3.8	3.05	0	0.15	0.3684210526315789	0.75	3.9	0	0	0.05263157894736842	0.21052631578947367	0.42105263157894735	3.9	0.444079792243372	interoception	3.05	0.7062766605728216	head	3.05	0.4380727165237955	interoception	n	817
1096	SONG	canzone	8	6.333333333333333	6.696969696969697	8.15	7.3	6.8	4	1.2857142857142858	1.3333333333333333	3.9523809523809526	1.6666666666666667	3.4761904761904763	0	0	0.38095238095238093	4.333333333333333	1.7142857142857142	4.333333333333333	0.3382899628252788	audition	4	0.2217898832684825	head	4	0.19569892473118278	audition	n	138
1100	COOK (SOMETHING)	cucinare	7.5588235294117645	6.117647058823529	6.852941176470588	8.15	8.2	7.7	2.75	0.55	4.842105263157895	3.8	0.6	2.35	4.631578947368421	4.7894736842105265	3.95	2.65	4.7894736842105265	4.7894736842105265	0.20832765546900983	smell	4.842105263157895	0.34221569450272765	hand/arm	4.842105263157895	0.1202181764575809	hand/arm	v	229
1104	NURSE	infermiere	4.575757575757576	5.636363636363637	4.242424242424242	7.4	8.2	7.95	2.05	1.4	2.15	1.7	1.35	0.85	0.05263157894736842	0.65	1.65	2.15	4	4	0.40113604946339254	vision	2.15	0.09248554913294796	hand/arm	2.15	0.2192661891536325	vision	n	424
1109	WOUND	ferita	2.5454545454545454	6.0606060606060606	4.0606060606060606	6.1	6.95	6.8	1.7894736842105263	2.0526315789473686	2.9473684210526314	1.1578947368421053	1.894736842105263	2.789473684210526	0.3888888888888889	0.47368421052631576	3.473684210526316	0.42105263157894735	4.157894736842105	4.157894736842105	0.3417682403433477	vision	2.9473684210526314	0.18181818181818182	hand/arm	2.9473684210526314	0.17492197041661012	vision	n	327
1110	SHARK	squalo	3.1666666666666665	7.027777777777778	3.5555555555555554	5.4	8.35	7.65	1.5238095238095237	1.0476190476190477	1.5714285714285714	0.35	0.8571428571428571	1.2857142857142858	0.1	0.05	1.5238095238095237	1.2857142857142858	4.95	4.95	0.5584206285253828	vision	1.5714285714285714	0.2283044058744994	hand/arm	1.5714285714285714	0.33688001309543303	vision	n	827
1111	CAR	automobile	6.6	5.942857142857143	6.085714285714285	7.55	8.2	7.55	2.55	3.4	3.25	0.65	1.2	0.3684210526315789	0	0.9	3.25	4.315789473684211	4.7368421052631575	4.7368421052631575	0.35209627690788675	vision	3.4	0.24886877828054302	foot/leg	3.4	0.1923899102180419	vision	n	68
1114	BULLET	pallottola	2.606060606060606	5.96969696969697	4.212121212121212	4.55	6.5	7.15	1.5	1.2	2.45	0.8	1.2	1.1	0.05263157894736842	0.47368421052631576	2.4	3.35	3.7	3.7	0.30845251402484253	vision	2.45	0.23076923076923078	hand/arm	2.45	0.2001155067860237	vision	n	604
1135	KICK	calciare	5.277777777777778	6.055555555555555	5.611111111111111	5.2	7.2	5.9	0.7512820512820513	4.712820512820513	0.6743589743589744	0.18974358974358974	1.1564102564102565	0.7256410256410256	0.07435897435897436	0.1076923076923077	3.5794871794871796	1.6794871794871795	3.4974358974358974	3.5794871794871796	0.3318729835286127	touch	4.712820512820513	0.6043165467625898	foot/leg	4.712820512820513	0.2704844497607656	foot/leg	v	120
1136	RABBIT	coniglio	6.363636363636363	4.757575757575758	5.606060606060606	6.85	8.15	8	2.0952380952380953	0.15	1.619047619047619	1.380952380952381	0.23809523809523808	0.55	1.380952380952381	1.5238095238095237	3.1904761904761907	1.9047619047619047	3.8095238095238093	3.8095238095238093	0.289278611462665	vision	2.0952380952380953	0.35475466782457665	head	2.0952380952380953	0.20509741126234318	vision	n	204
1141	PITY	pietà	3	5.0606060606060606	5.03030303030303	5.6	5.55	3	2.75	0	0.15789473684210525	0.7	0.10526315789473684	4.5	0	0	0	0.21052631578947367	1.65	4.5	0.48233713901947617	interoception	2.75	0.7406094968107725	head	2.75	0.4467084639498432	interoception	n	647
1142	URINE	urina	4.818181818181818	4.121212121212121	4.818181818181818	7.45	7.9	7.95	0.55	1.619047619047619	1.0476190476190477	0.05	1.9523809523809523	2.857142857142857	0	2.9047619047619047	0.8571428571428571	2.380952380952381	3.8095238095238093	3.8095238095238093	0.27972027972027974	vision	1.9523809523809523	0.36450729927007297	torso	1.9523809523809523	0.21130480718436342	vision	n	916
1145	SWAMP	palude	3.757575757575758	5.303030303030303	4.484848484848484	5.8	7.4	7.45	1.8	3.55	1.5	0.10526315789473684	0.9	0.75	0	3.35	2.95	1.95	3.95	3.95	0.29003496503496506	vision	3.55	0.4385259631490787	foot/leg	3.55	0.18985580571717683	vision	n	605
1160	THIEF	ladro	2.4705882352941178	6.823529411764706	3.911764705882353	5.05	7.9	7.6	2.1	1.35	1.45	0.9	0.5789473684210527	1.45	0	0.1	0.7	2.55	3.55	3.55	0.37689585439838225	vision	2.1	0.23844884488448842	head	2.1	0.2410219760586028	vision	n	453
1171	MIRROR	specchio	5.9393939393939394	5.7272727272727275	5.151515151515151	7.95	8.7	8.55	4.476190476190476	1.5909090909090908	2	1.5909090909090908	2.5454545454545454	1.6363636363636365	0	0	1.2727272727272727	0.047619047619047616	4.857142857142857	4.857142857142857	0.6411428571428571	vision	4.476190476190476	0.23643135863781486	head	4.476190476190476	0.2426470588235294	vision	n	816
1173	EYEBROW	occhio	6.795454545454546	5.409090909090909	6.068181818181818	8.65	8.85	8.6	4.15	0.05263157894736842	1.05	0	0	1.35	0.05263157894736842	0	1.95	0.25	4.2	4.2	0.5108445487661754	vision	4.15	0.7900801603206413	head	4.15	0.3217093327958073	vision	n	572
1189	ULCER	ulcera	2.1142857142857143	5.6	4.514285714285714	5.1	5.6	5.6	0	0.6875	0.07142857142857142	1.25	3.875	4	0.8666666666666667	0	0.6	0.26666666666666666	1	4	0.3863845446182153	interoception	3.875	0.6585735963581184	torso	3.875	0.31702599424446853	interoception	n	909
1199	WIFE	moglie	6.848484848484849	5.7272727272727275	5.96969696969697	7.25	7.6	6.85	3.35	1	2.4	2.7	1.6	3	1	2	3.7	3.75	4.578947368421052	4.578947368421052	0.2534138746523708	vision	3.35	0.21266968325791857	head	3.35	0.12307692307692308	vision	n	532
1201	FEATHER	penna	5.735294117647059	5.117647058823529	6.029411764705882	8.4	8.25	8.45	1.1428571428571428	0	4.8	0.35	0	0.2	0.2	0.6190476190476191	4.666666666666667	1.2857142857142858	4.4	4.666666666666667	0.4026294165981923	touch	4.8	0.7627695800227015	hand/arm	4.8	0.27173473513950663	hand/arm	n	628
1208	CAT	gatto	6.171428571428572	4.514285714285714	5.428571428571429	8.25	8.9	8.75	2.238095238095238	1.0952380952380953	2.9047619047619047	1.1428571428571428	1.1428571428571428	1.4285714285714286	0	2.0476190476190474	4.333333333333333	3.761904761904762	4.428571428571429	4.428571428571429	0.2735294117647059	vision	2.9047619047619047	0.21229050279329606	hand/arm	2.9047619047619047	0.18058252427184465	vision	n	360
1216	MOTHER	madre	8.393939393939394	5.393939393939394	6.424242424242424	8.25	8.7	8.55	2.4	0.47368421052631576	2.2	1.75	1.9	2.85	0.05263157894736842	1.8	2.25	2.85	3.7	3.7	0.25655819611591435	vision	2.4	0.22081447963800901	head	2.4	0.1641013497513616	vision	n	488
1217	FATHER	padre	6.904761904761905	6.428571428571429	6.095238095238095	8.35	8.45	8.25	2.473684210526316	0.8947368421052632	1.5789473684210527	0.8947368421052632	1.368421052631579	3.1578947368421053	0.05555555555555555	1.4736842105263157	2.210526315789474	2.526315789473684	3.1052631578947367	3.1578947368421053	0.2248728397632291	interoception	2.473684210526316	0.21897810218978103	head	2.473684210526316	0.1571619019404533	interoception	n	601
1218	ROPE	corda	4.28125	5.3125	5.3125	7.05	8.3	8	0.1	1.1904761904761905	2.8095238095238093	0.4	0.7619047619047619	0.9047619047619048	0	0.35	3.9523809523809526	0.8095238095238095	3.7142857142857144	3.9523809523809526	0.3716140586523394	touch	2.8095238095238093	0.5149321266968325	hand/arm	2.8095238095238093	0.26361759568048276	touch	n	212
1221	NOSE	naso	4.9393939393939394	5.090909090909091	5.151515151515151	8.25	8.7	8.3	4.85	0	1.3333333333333333	0.6	0	1.5714285714285714	0.23809523809523808	4.190476190476191	2.4285714285714284	0.05	2.142857142857143	4.190476190476191	0.31994182875840754	smell	4.85	0.7149877149877151	head	4.85	0.27865937072503416	head	n	555
1222	PENIS	pene	6.088235294117647	6.088235294117647	5.9411764705882355	7.1	8.15	8.25	2	1.6842105263157894	2.3157894736842106	1.368421052631579	1.2105263157894737	2.8421052631578947	0.7894736842105263	1.4736842105263157	3.888888888888889	0.35294117647058826	4.722222222222222	4.722222222222222	0.3381193327163904	vision	2.3157894736842106	0.12883435582822086	hand/arm	2.3157894736842106	0.19291903673382602	vision	n	627
1223	HEART	cuore	4.523809523809524	6.190476190476191	5.0476190476190474	7.95	8.1	7.2	2	0.05263157894736842	0.3684210526315789	0.21052631578947367	4.105263157894737	4.15	0.15789473684210525	0.21052631578947367	1	2.1	1	4.15	0.33912242076698584	interoception	4.105263157894737	0.6015625	torso	4.105263157894737	0.2668380462724936	interoception	n	231
1227	BOARD	bordo	4.848484848484849	5.333333333333333	5.0606060606060606	6.15	6.5	6.4	1.6	2.65	2.9	0.3684210526315789	1.1	0.8	0.05263157894736842	0	3.6	0.05263157894736842	4.1	4.1	0.4493490084052079	vision	2.9	0.2937404580152672	hand/arm	2.9	0.23804430863254392	vision	n	107
1228	EARTH (SOIL)	terra	6.764705882352941	5.352941176470588	5.823529411764706	7.35	8.1	7.55	1.2	3.5	2.55	0.2	0.15789473684210525	1.55	0.21052631578947367	2.85	3.75	0.9	4	4	0.28819328451863957	vision	3.5	0.43929436181252157	foot/leg	3.5	0.1841109709962169	vision	n	873
1230	DIRTY	immondizia	2.1176470588235294	5.9411764705882355	4.529411764705882	7.45	8.15	8.1	1.7142857142857142	0.8571428571428571	3.0952380952380953	0.7142857142857143	0.15	0.9047619047619048	0.6190476190476191	3.9523809523809526	2.6666666666666665	1.0476190476190477	4.619047619047619	4.619047619047619	0.33448275862068966	vision	3.0952380952380953	0.4509660955158586	hand/arm	3.0952380952380953	0.21971204494908111	vision	n	410
124	THORN	spina	2.914285714285714	6.542857142857143	4.257142857142857	7	7.8	8	1.2380952380952381	1.8571428571428572	3.3333333333333335	1	0.8095238095238095	1.7142857142857142	0.42857142857142855	0	3.761904761904762	0.2	3.5714285714285716	3.761904761904762	0.35079928952042627	touch	3.3333333333333335	0.30635838150289013	hand/arm	3.3333333333333335	0.2099946836788942	touch	n	821
1245	BUTTER	burro	5.352941176470588	4.0588235294117645	5.470588235294118	7.8	8.35	8.5	0.7	0.2	2.5	3.65	0.2	0.15789473684210525	4.578947368421052	3	3.15	0.3684210526315789	3.3	4.578947368421052	0.28845015275069663	taste	3.65	0.4758620689655172	mouth/throat	3.65	0.20275162925416365	taste	n	116
1247	EAR	orecchio	5.382352941176471	4.411764705882353	5.235294117647059	8.4	8.6	8.75	4.45	0.05263157894736842	1	0.9	0.15789473684210525	1.55	0	0.05263157894736842	1.05	4.65	1.45	4.65	0.39004572449676783	audition	4.45	0.6702767749699158	head	4.45	0.30366042275305033	audition	n	588
1252	HOUSE	casa	8.257142857142858	4.428571428571429	6.228571428571429	8.6	8.55	8.05	3.3	2.75	2.85	1.55	1.15	3.25	1.55	3.85	3.8	3.3	5	5	0.24547048509643482	vision	3.3	0.18534482758620688	head	3.3	0.11901081916537865	vision	n	153
1256	HEAD	testa	6.34375	5.09375	5.8125	8.4	8.3	8.25	4.190476190476191	0.3333333333333333	1.9523809523809523	1	0.25	1.7619047619047619	0.35	0.55	3.5714285714285716	1.0952380952380953	3.142857142857143	3.5714285714285716	0.29892387405340776	touch	4.190476190476191	0.5100154083204931	head	4.190476190476191	0.21653800863535264	head	n	878
1259	WEDDING	matrimonio	7.125	5.71875	6.40625	7.75	8.25	7.8	2.35	1.2	1.6	1.4	1.05	2.85	0.9	0.85	1.45	1.85	3.05	3.05	0.24362875618105742	vision	2.35	0.17105263157894737	head	2.35	0.11859838274932613	vision	n	509
1262	BROTHER	fratello	8.483870967741936	6.774193548387097	6	7.4	8.25	8.3	2.05	0.1	0.9	0.85	0.3	3.05	0	1.35	2.15	2.6	3.7	3.7	0.2687186581359156	vision	2.05	0.4642857142857142	head	2.05	0.21700879765395895	vision	n	348
1266	BRIDE	sposa	7.735294117647059	5.764705882352941	6.470588235294118	6.9	8.35	8.4	2.6666666666666665	0.7619047619047619	1.85	1.55	1.55	2.9	0.42105263157894735	1.15	2.3	1.65	4.4	4.4	0.3374207188160677	vision	2.6666666666666665	0.2273373117362887	head	2.6666666666666665	0.18768952492419003	vision	n	824
1271	DELIGHT	delizia	7.96969696969697	5.424242424242424	5.96969696969697	6.75	6.6	4.9	1.7	0.05263157894736842	0.45	3.85	0.21052631578947367	2.4	4.45	3.15	1.7	0.8	2.7	4.45	0.2599443671766342	taste	3.85	0.6063025210084034	mouth/throat	3.85	0.20487984306032375	taste	n	239
1276	AUTUMN	autunno	6	4.176470588235294	5.029411764705882	7.2	7.6	5.75	2.25	1.3	1.15	0.85	0.95	2.25	0.8	2.3	1.65	1.75	4.15	4.15	0.3104185218165628	vision	2.25	0.2153846153846154	head	2.25	0.17268041237113402	vision	n	71
1277	HAND	mano	6	4.9375	5.59375	8.25	8.7	8.25	1.3333333333333333	0.25	4.809523809523809	0.8095238095238095	0.7619047619047619	0.6	0	1.0952380952380953	4.9	0.45	3.1904761904761907	4.9	0.4200857317819963	touch	4.809523809523809	0.5724962630792227	hand/arm	4.809523809523809	0.2692307692307693	touch	n	500
1281	PRISON	carcere	2.4285714285714284	6.6	4	5.9	7.65	7.85	2.8	1.65	2.1	1.05	1.65	2.85	0.42105263157894735	1.4	2.05	2.55	3.2	3.2	0.2303799067149031	vision	2.8	0.1891891891891892	head	2.8	0.1279379694693482	vision	n	148
1288	CAP	cappello	5.704545454545454	4.136363636363637	5.2272727272727275	7.8	8.8	8.45	4.7368421052631575	0	1.45	0	0	0	0	0.15789473684210525	3.65	0	4.05	4.05	0.4806013651166595	vision	4.7368421052631575	0.7656316461080391	head	4.7368421052631575	0.33726812816188867	head	n	141
1289	BABY	bebè	7.818181818181818	6.7727272727272725	5.863636363636363	6.3	8.45	8.65	2.619047619047619	0.9047619047619048	2.761904761904762	1.1428571428571428	1.7142857142857142	2	0.1	2.238095238095238	3.1904761904761907	3.380952380952381	4.55	4.55	0.29300827966881327	vision	2.761904761904762	0.20312500000000003	hand/arm	2.761904761904762	0.1808768024774993	vision	n	92
1290	ELEPHANT	elefante	6.333333333333333	5.444444444444445	4.805555555555555	5.75	8.05	7.85	2.0952380952380953	0.4	1.1428571428571428	0.42857142857142855	0.35	1.1428571428571428	0.1	1.2380952380952381	1.9523809523809523	3.1904761904761907	4.619047619047619	4.619047619047619	0.3772851030727343	vision	2.0952380952380953	0.39514824797843673	head	2.0952380952380953	0.2712591110475919	vision	n	281
1293	MISTAKE	errore	2.8857142857142857	6.542857142857143	3.657142857142857	6.85	5.35	4.65	2.5714285714285716	0.6666666666666666	0.8571428571428571	1.5238095238095237	0.7142857142857143	3.380952380952381	0.1	0.05	1.1904761904761905	1.8095238095238095	2.2857142857142856	3.380952380952381	0.3032244287849669	interoception	2.5714285714285716	0.3007518796992482	head	2.5714285714285716	0.2198648436272199	interoception	n	292
1297	LEG	gamba	5.545454545454546	4.96969696969697	5.454545454545454	8.05	8.3	8.35	1.0952380952380953	4.428571428571429	1.8095238095238095	0.3	0.35	0.55	0	0.19047619047619047	3.857142857142857	0.3333333333333333	3.8095238095238093	3.857142857142857	0.4038893044128646	touch	4.428571428571429	0.5171488219504922	foot/leg	4.428571428571429	0.26480637813211844	foot/leg	n	358
13	DECEIT	inganno	2	6.181818181818182	4.03030303030303	5.65	5.65	4.25	2.5238095238095237	0.5714285714285714	0.6666666666666666	1.5238095238095237	0.3	3.5714285714285716	0.05	0	0.7619047619047619	2.0476190476190474	1.9047619047619047	3.5714285714285716	0.3232062055591468	interoception	2.5238095238095237	0.39812446717817573	head	2.5238095238095237	0.25654181631605955	interoception	n	429
1301	FOOT	piede	5.393939393939394	4.757575757575758	5.212121212121212	7.7	8.05	8	0.8571428571428571	4.55	1.0476190476190477	0.05	0.19047619047619047	1	0	1.7619047619047619	3.4285714285714284	0.38095238095238093	3.6666666666666665	3.6666666666666665	0.32765957446808514	vision	4.55	0.6721194879089617	foot/leg	4.55	0.26870078740157477	foot/leg	n	646
1302	FORK	forchetta	6.09375	4.6875	6.03125	8.1	8.65	8.4	0.15	0	4.45	3.6666666666666665	0.05	0.55	3.1	1.5	4	1.6	3.85	4	0.26026336173508907	touch	4.45	0.535070140280561	hand/arm	4.45	0.19418181818181815	hand/arm	n	344
1303	FINGER	dito	5.242424242424242	4.909090909090909	5.484848484848484	8.45	8.4	8.4	0.38095238095238093	2	4.85	0.15	0	0	0.05	0	4.85	0.2	3.7142857142857144	4.85	0.4990200881920627	touch	4.85	0.6570967741935483	hand/arm	4.85	0.29947074389885325	hand/arm	n	265
1306	QUEEN	regina	6.696969696969697	5.9393939393939394	6.242424242424242	7.05	7.9	7.65	2.5	0.3684210526315789	0.95	0.85	0.7	0.8	0	0.05263157894736842	0	1.1	3.85	3.85	0.5858472216925366	vision	2.5	0.3970588235294118	head	2.5	0.344640753828033	vision	n	715
1315	RADIO	radio	7.393939393939394	4.545454545454546	6	7.7	7.9	7.8	3.75	0.3	1.3	0.2631578947368421	0.15789473684210525	0.9	0	0.1	1.75	4.947368421052632	1.9	4.947368421052632	0.4016889657628326	audition	3.75	0.6224350205198358	head	3.75	0.3219178082191781	audition	n	700
1321	BOTTLE	bottiglia	5.972222222222222	5.416666666666667	5.333333333333333	7.8	8.1	8.2	1.5714285714285714	0.14285714285714285	3.5238095238095237	3.1904761904761907	0.2	0.25	1.619047619047619	1	3.619047619047619	1.0476190476190477	3.9523809523809526	3.9523809523809526	0.32517140058765914	vision	3.5238095238095237	0.39183222958057395	hand/arm	3.5238095238095237	0.1893715232571902	vision	n	108
1325	FRIEND	amico	8.205882352941176	6.176470588235294	6.294117647058823	8.3	8.1	7.75	3	1.1	2.25	2.05	0.5789473684210527	3.05	0.1	0.55	2.45	3.15	3.75	3.75	0.269414984604858	vision	3	0.2696365767878078	head	3	0.16569107633496596	vision	n	33
1333	NECK	collo	6.757575757575758	4.848484848484849	5.303030303030303	8.05	8.1	8.3	4.45	0	1.380952380952381	1.0952380952380953	0.3	1.5714285714285714	0	0.1	3.380952380952381	0.25	3.3333333333333335	3.380952380952381	0.34077273818094556	touch	4.45	0.6158154859967052	head	4.45	0.2805463824677274	head	n	186
1336	EAT	mangiare	8	6.151515151515151	6.242424242424242	8.15	7.9	7.55	2.0952380952380953	0.05	2.238095238095238	4.75	1.1904761904761905	3.0952380952380953	4.8	4	3.3333333333333335	2.1904761904761907	4.6	4.8	0.21780466724286948	taste	4.75	0.4552583025830259	mouth/throat	4.75	0.14686395759717316	taste	v	497
1337	PIG	maiale	4.485714285714286	4.828571428571428	4.771428571428571	6.75	7.9	7.05	1.35	0.1	1	1.95	0.10526315789473684	0.5789473684210527	2.5	2.6	1.8	2.1	3.5	3.5	0.246513680494263	vision	1.95	0.4106308411214952	mouth/throat	1.95	0.19335528284944625	vision	n	490
1338	PEACE	pace	8.090909090909092	4.454545454545454	6.090909090909091	7.15	5.7	4.3	3.2857142857142856	0.6	0.8095238095238095	1.15	1.380952380952381	4.190476190476191	0	0.05	0.05	2.0952380952380953	1.619047619047619	4.190476190476191	0.3807875378623973	interoception	3.2857142857142856	0.37166392092257	head	3.2857142857142856	0.2751289667031421	interoception	n	599
134	FAULT	colpa	3.4318181818181817	5.5227272727272725	4.25	6.9	6.3	3.95	2.619047619047619	0.15	0.1	1.2857142857142858	1.1904761904761905	4.333333333333333	0.35	0	0.05	0.65	1.1428571428571428	4.333333333333333	0.4332301832896929	interoception	2.619047619047619	0.4712694877505567	head	2.619047619047619	0.36502206177296426	interoception	n	190
1343	SUN	sole	8.17142857142857	5.914285714285715	6.257142857142857	8.1	8.45	8	3.5714285714285716	1.9523809523809523	2.5238095238095237	0.8571428571428571	2.380952380952381	2.1904761904761907	0	0.1	1.2380952380952381	0.42857142857142855	4.45	4.45	0.5188784008883953	vision	3.5714285714285716	0.24050632911392406	head	3.5714285714285716	0.22597025752629665	vision	n	805
1349	CHURCH	chiesa	6.176470588235294	3.8529411764705883	5.911764705882353	7.7	8.4	8	2.7777777777777777	1	1.5555555555555556	1.6111111111111112	0.5	1.6111111111111112	0.4444444444444444	2.0555555555555554	1.0555555555555556	2.888888888888889	3.9444444444444446	3.9444444444444446	0.311208515967439	vision	2.7777777777777777	0.30597014925373134	head	2.7777777777777777	0.18000000000000002	vision	n	170
1350	MONKEY	scimmia	5.696969696969697	4.848484848484849	4.96969696969697	6.3	8.35	8.4	2.2	0.6	1.9	0.3	0.8	0.21052631578947367	0	1.8	2.25	3.2	3.9	3.9	0.3228590694538098	vision	2.2	0.32758620689655177	head	2.2	0.22726575678576907	vision	n	767
1352	KNIFE	coltello	3.942857142857143	5.714285714285714	5	6.9	8.05	7.75	0.15	0	4.285714285714286	1.0476190476190477	0.3	0.5	0.8095238095238095	0.1	4.095238095238095	1.1428571428571428	3.9047619047619047	4.095238095238095	0.36348267117497884	touch	4.285714285714286	0.7410456978180321	hand/arm	4.285714285714286	0.2623524267599475	hand/arm	n	192
1361	TOOL	attrezzo	5.363636363636363	4.666666666666667	5.606060606060606	7.05	7.5	7.75	1.4285714285714286	1.5714285714285714	3.6666666666666665	0.2	1.0952380952380953	0.3	0	0.47619047619047616	3.9047619047619047	1.5238095238095237	3.761904761904762	3.9047619047619047	0.36075670919489666	touch	3.6666666666666665	0.43540669856459324	hand/arm	3.6666666666666665	0.21779548472775562	touch	n	64
1362	STREET	strada	4.848484848484849	5.363636363636363	4.606060606060606	8.1	8.35	8.35	1.7	3.95	1.2	0.3684210526315789	1.1	1.1	0.2	1.9	2.65	3.1	4.7368421052631575	4.7368421052631575	0.34909171507466685	vision	3.95	0.4305599493831066	foot/leg	3.95	0.20617077254245392	vision	n	836
1365	KITCHEN	cucina	7.606060606060606	5.212121212121212	6.363636363636363	7.85	7.95	8.15	2	0.7619047619047619	3.4761904761904763	3.3333333333333335	0.7142857142857143	1.7619047619047619	3.4761904761904763	3.9523809523809526	3.4761904761904763	2.5714285714285716	4.095238095238095	4.095238095238095	0.2062350119904077	vision	3.4761904761904763	0.26851851851851855	hand/arm	3.4761904761904763	0.11414790996784566	vision	n	228
1366	BOY	bambino	7.96969696969697	6.515151515151516	6.393939393939394	8.05	8.4	8.25	2.619047619047619	0.9523809523809523	2.380952380952381	1.2380952380952381	1.5238095238095237	1.5238095238095237	0.1	1.5238095238095237	2.4761904761904763	3.238095238095238	4.0476190476190474	4.0476190476190474	0.30024726245143063	vision	2.619047619047619	0.1912568306010929	head	2.619047619047619	0.18255890772957498	vision	n	82
