CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	STEDT_ID	SEMANTIC_CATEGORY	LINE_IN_SOURCE
924	VEGETABLES	vegetable	190466	2b.1/1.2	1487
926	RICE	rice	460	2b.1/3.1	1526
928	EMBRACE	hug	285545	5e/	4610
930	VILLAGE	village	198422	9d/	6201
931	MILLET	millet	461	2b.1/3.1	1519
932	BARLEY	barley	189497	2b.1/3.1	1492
933	WALL (OF HOUSE)	wall	197810	9c/3	5928
934	BUFFALO	buffalo	400	2a.1/1	1084
935	WAR	war	762	9e/	6262
936	STALLION	stallion	232887	2a.1/2	1353
937	BIRD	bird	187202	2a.1/11	1106
938	MARE	mare	232828	2a.1/2	1350
940	STRAIN	strain	159490	4b.3/	3149
942	HONEY	honey	1024	2a.1/14	1259
943	WATERFALL	waterfall	936	2c.1/4	2222
945	SPEAR	spear	364	9e/	6253
946	BLOOD	blood	193628	1a/6.2	484
947	STREAM	stream	180914	2c.1/4	2216
948	WATER	water	180470	2c.1/4	2220
951	WEAPONS	weapon	160843	9e/	6263
952	WEATHER	weather	21318	2c.1/1	2113
953	RAPE	rape	1906	4b.1/	3061
954	WELL	well	181082	5c/8.1	4102
955	GREASY	greasy	10175	5c/4.2	3927
956	FLEE	flee	1682	4b.4/2	3200
957	WHALE	whale	232769	2a.1/13	1226
958	WILD ANIMAL	beast	21231	2a.1/18	1333
96	CRAWL	crawl	209438	4b.4/9	3284
960	WIND	wind	180317	2c.1/1	2115
961	PEBBLES	pebble	22579	2c.1/10	2124
962	WOMAN	woman	194801	1a/9.9.3	776
963	BOOK	book	205256	9a/	5655
964	WOOL	wool	716	1a/6.1.3	481
965	WORLD	world	21429	6k/2	5372
967	YEAST	yeast	11745	2b.1/3.3.3	1937
968	ACORN	acorn	150609	2b.1/3.1	1491
969	CIGARETTE	cigarette	22373	9d/	6074
97	THROUGH	through	160062	6j/8	5334
970	COCONUT	coconut	18307	2b.1/3.1	1505
971	MUST	must	12158	5b/	3688
972	BE ABLE	can	12169	8/2.2	5482
973	NOODLE	noodles	200513	9b/	5857
974	TOBACCO	tobacco	191027	2b.1/3.3.2	1835
975	SPINACH	spinach	73236	2b.1/3.2.1	1641
976	WEAR	wear	142158	4a/2.1	2891
977	ARROW	arrow	201788	9e/	6211
978	WAVE	wave	943	4b.4/4	3249
979	FARMER	farmer	195770	6k/4.0	5402
98	ALL	all	21151	6h/	5057
980	HEEL	heel	564	1a/5.2.1	393
981	ELBOW	elbow	192914	1a/5.11.3	361
984	WORK (LABOUR)	labour	277065	4a/1	2775
985	VINEGAR	vinegar	326549	2b.1/3.3.3	1917
986	TOMATO	tomato	189	2b.1/3.2	1587
987	REMAIN	remain	1921	4b.4/11	3187
988	ACQUIT	acquit	1397	5d/	4560
989	CLEAR	clear	1520	5c/8.3	4135
99	HUNCHBACK	hunchback	10305	1a/4.8.3	327
990	CREEK (TIDAL)	creek	152649	2c.1/4	2190
991	FRY	fry	12043	9b/	5841
992	CLIFF	cliff	181286	2c.1/6	2252
993	RIVER BED	river-bed	31920	2c.1/6	2283
994	BOW	bow	357	9e/	6217
995	QUIVER (FOR ARROWS)	quiver	234164	4b.4/4	3229
996	DEAF	deaf	1202	1a/2.7.5	207
998	PUT	put	1898	4e.3/	3486
999	JOINT	joint	8918	1a/5.11	355
