CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_CONCRETENESS_MEAN	ENGLISH_DUNNO	ENGLISH_POS	LINE_IN_SOURCE
4033	ELEVATOR	elevator	4.79	0	Noun	10043
4035	SWEATER	sweater	4.78	0	Noun	10184
4036	GARBAGE CAN	garbage can	4.96	0	#N/A	28875
404	ALCOHOL (FERMENTED DRINK)	alcohol	4.76	0	Noun	10245
41	IGNORE	ignore	2.22	0	Verb	27567
410	YAM	yam	4.93	0	Name	8133
411	GOURD	gourd	4.86	2	Noun	9536
418	FOR A LONG TIME	long	3.18	0	Adverb	6211
419	SEVERE	severe	2.43	1	Adjective	2725
42	STINKING	stinky	3.73	0	Adjective	474
420	FOREST	forest	4.76	0	Noun	10268
421	RETREAT	retreat	3.03	0	Noun	18214
425	BE LATE	late	2.6	0	Adjective	2249
43	LEAD (GUIDE)	lead	4.1	0	Verb	23713
430	TWIST	twist	3.9	0	Noun	14848
432	BLOWGUN	blowgun	4.83	3	Noun	9731
44	INJURE	injure	3.48	0	Verb	24697
442	FRONT TOOTH (INCISOR)	incisor	3.89	0	Noun	14875
446	LOWER ARM	forearm	4.69	1	Noun	10742
448	STORM CLOUDS	cloud	4.54	0	Noun	11724
449	CORN FIELD	corn field	4.87	0	#N/A	29196
45	EVIL	evil	1.93	0	Adjective	4625
460	BREAK (OF ROPE)	snap	4.1	11	Verb	23719
465	CARRY ON BACK	carry	4.04	0	Verb	23768
467	CRAYFISH	crayfish	4.93	1	Noun	8986
470	POSSUM	possum	4.73	0	Noun	10474
471	UPPER LEG (THIGH)	thigh	4.9	0	Noun	9268
472	PELICAN	pelican	4.96	0	Noun	8899
474	DRESS	dress	4.93	0	Noun	8994
476	CUP	cup	5	0	Noun	8596
477	LATE	later	1.8	0	Adverb	7372
478	LIP	lip	4.96	0	Noun	8881
479	GROW	grow	3.03	0	Verb	25698
48	BE SILENT	silent	3.67	0	Adjective	534
480	PLATE	plate	4.77	0	Noun	10231
482	NOBLE	noble	1.89	0	Adjective	4844
483	COMPOUND	compound	3.03	0	Noun	18190
484	CONDEMN	condemn	1.96	1	Verb	28136
485	DISAPPEAR	disappear	2.86	0	Verb	26079
486	MINISTER	minister	4.22	2	Noun	13428
487	SHY	shy	2.52	0	Adjective	2462
488	MANNER	manner	1.62	0	Noun	22862
489	KIDNEY	kidney	4.96	0	Noun	8874
49	REFUSE	refuse	3.04	0	Verb	25667
490	DESCENDANTS	descendant	3.53	0	Noun	16324
491	CENTER	center	3.85	0	Noun	15060
492	THREE	three	3.62	0	Number	23170
493	FIVE	five	3.87	0	Number	23157
494	FLIRT	flirt	3.26	0	Verb	25178
495	REVENGE	revenge	1.54	0	Noun	22996
496	CUCUMBER	cucumber	4.83	0	Noun	9752
498	CALF OF LEG	calf	4.48	1	Noun	12030
499	CURE	cure	2.41	0	Noun	20374
5	GAZELLE	gazelle	4.72	1	Noun	10517
500	CRUEL	cruel	2.11	0	Adjective	3833
501	LIFT	lift	3.89	0	Verb	23963
502	NAIL (TOOL)	nail	4.93	0	Verb	23345
503	FROG	frog	5	0	Noun	8621
504	LEARN	learn	2.2	0	Verb	27633
506	MAIZE	maize	4.58	1	Noun	11514
507	MELON	melon	4.78	0	Noun	10153
508	PERIOD	period	3.31	0	Noun	17148
509	CERTAIN	certain	1.68	0	Adjective	5617
518	SPARK	spark	4.25	0	Noun	13300
519	SPOT	spot	4.21	0	Noun	13505
52	SHIVER	shiver	3.88	2	Verb	23988
522	WOLF	wolf	4.79	0	Noun	10125
523	BACK OF HEAD	rear	3.59	0	Noun	16124
525	BLOOD VESSEL	blood vessel	4.76	0	#N/A	29599
526	HOWL	howl	3.83	1	Verb	24057
528	DREADFUL	dreadful	2.23	0	Adjective	3370
53	SPIRIT	ghost	3.19	1	Noun	17599
530	FRECKLE	freckle	4.56	0	Noun	11620
533	GLUTTON	glutton	3.16	0	Noun	17699
534	HUMP	hump	4.36	0	Noun	12746
535	INFLATED	inflated	3.93	0	Adjective	297
54	SHRINK	shrink	3.55	0	Noun	16269
540	PALATE	palate	3.73	1	Noun	15558
541	POETRY	poetry	3.5	0	Noun	16438
543	SHUTTLE	shuttle	4.63	0	Noun	11204
544	SPICY	spicy	3.31	0	Adjective	947
545	SPRUCE	fir	4.58	1	Noun	11501
547	SURFACE	surface	4.26	0	Noun	13264
549	COPULATE	copulate	3.13	0	Verb	25463
55	WHISPER	whisper	4.34	0	Verb	23506
550	DILUTE	dilute	3.1	0	Verb	25523
552	GROW UP	grow up	2.14	0	#N/A	36261
554	HINDER	hinder	2.78	1	Verb	26279
555	INFRINGE	infringe	1.93	0	Verb	28206
557	OFFEND	offend	1.68	0	Verb	28561
559	BROTHER (OF MAN)	brother	4.43	0	Noun	12358
56	BAD LUCK	misfortune	2.07	0	Noun	21614
564	YOUNG (OF MAN)	young	3.16	0	Adjective	1193
57	ATOP	atop	3.24	2	Preposition	23212
570	STAND UP	stand up	4.15	0	#N/A	30842
573	SWAY	sway	3.6	0	Verb	24481
574	TRANSIT	cross	4.44	0	Verb	23459
575	TREAD	tread	3.57	1	Verb	24553
576	DANDRUFF	dandruff	4.79	0	Noun	10032
577	FOREFINGER	index finger	4.89	0	#N/A	29134
578	KISS	kiss	4.48	0	Verb	23449
579	BATTLE	battle	4	0	Noun	14340
58	LIQUID	liquid	4.72	0	Adjective	35
582	LEND	lend	3.07	0	Verb	25594
583	KIND OR POLITE	polite	1.85	5	Adjective	5044
584	DIFFICULT	difficult	2.21	0	Adjective	3445
585	BOOT	boot	4.96	0	Noun	8819
586	GARDEN	garden	4.73	0	Noun	10458
587	ANT	ant	4.86	0	Noun	9493
588	BROKEN	broken	4.11	0	Verb	23685
589	CLOSED	closed	3.37	0	Verb	24936
59	ELECTRICITY	electricity	3.9	0	Noun	14808
590	NAKED	naked	4.5	0	Adjective	67
592	PISS	urinate	4.46	0	Verb	23455
593	POTATO	potato	4.85	0	Noun	9682
594	PIECE	piece	4.14	1	Noun	13812
595	GROUNDNUT (PEANUT)	peanut	4.89	0	Noun	9342
596	POSTAGE STAMP	stamp	4.7	0	Noun	10708
597	PHYSICIAN	doctor	4.69	0	Noun	10735
598	SHELL	shell	4.8	0	Noun	9982
6	EARTHQUAKE	earthquake	3.97	0	Noun	14489
60	OAT	oats	4.78	0	Noun	10158
600	STRANGE	strange	1.86	0	Adjective	5005
602	HIDE (CONCEAL)	conceal	3.19	0	Verb	25325
603	COAT	coat	4.97	0	Noun	8743
604	GLASS	glass	4.82	0	Noun	9841
605	GRAIN	grain	4.8	0	Noun	9968
606	GRASS	grass	4.93	0	Noun	9006
607	GRASSHOPPER	grasshopper	4.91	1	Noun	9162
608	GULF	gulf	4.08	0	Noun	14029
610	PORT	port	4.41	0	Noun	12518
611	HARVEST	crop	4.24	0	Noun	13322
612	HEAT	heat	3.79	0	Noun	15338
613	HIGH TIDE	flood	4.62	0	Noun	11244
615	HORSE	horse	5	0	Noun	8634
616	HOSPITAL	hospital	4.64	0	Noun	11096
617	ICE	ice	4.89	1	Noun	9320
619	ANIMAL	animal	4.61	0	Noun	11304
620	INSECT	insect	4.89	0	Noun	9321
621	IRON	brand	3.29	0	Noun	17208
622	ISLAND	island	4.96	0	Noun	8869
623	LAGOON	lagoon	4.5	0	Noun	11952
624	LAKE	lake	4.88	0	Noun	9428
629	LEATHER	leather	4.82	0	Noun	9850
630	LIGHT (RADIATION)	light	4.21	0	Noun	13484
631	LIVESTOCK	livestock	4.7	1	Noun	10679
632	LIZARD	lizard	4.68	0	Noun	10840
633	MARKET	market	4.7	0	Noun	10684
635	MILK	milk	4.92	7	Noun	9134
636	MILL	mill	4.72	0	Noun	10528
637	MOSS	moss	4.9	0	Name	8137
638	MOTORCYCLE	motorcycle	4.97	0	Noun	8772
639	MOUNTAIN	mountain	4.96	0	Noun	8889
64	PIN	pin	4.92	0	Noun	9143
640	MUD	mud	4.86	0	Noun	9554
641	MUSHROOM	mushroom	4.83	0	Noun	9785
642	MUSIC	music	4.31	1	Noun	12984
644	OAK	oak	4.82	0	Noun	9857
645	OCEAN	ocean	4.86	0	Noun	9558
646	ASH	ashes	4.92	0	Noun	9112
647	PAINT (PIGMENTS)	lacquer	4.28	0	Noun	13144
648	PAPER	paper	4.93	0	Noun	9045
649	PASTURE	pasture	4.78	0	Noun	10164
65	AMBUSH	ambush	3.16	0	Noun	17690
650	PETROLEUM	petroleum	4.69	0	Noun	10763
651	SEAL	seal	4.63	0	Verb	23396
652	PLAIN	plain	2.26	0	Adjective	3292
653	PLANT (VEGETATION)	plant	4.76	0	Noun	10290
654	PLASTIC	plastic	4.79	1	Noun	10084
655	POISON	poison	4.27	0	Noun	13208
656	POLICE	police	4.79	0	Noun	10085
657	PRICE	price	3.63	0	Noun	15963
659	REED	reed	4.7	1	Name	8176
66	KNEEL	kneel	4.31	0	Verb	23535
660	REEF	reef	4.7	1	Noun	10693
661	RELIGION	religion	1.71	0	Noun	22679
662	BATTERY	battery	4.67	0	Noun	10888
663	BAY	bay	4.81	0	Noun	9889
664	RESIN	resin	4.08	3	Noun	14049
665	BEE	bee	4.88	0	Noun	9402
667	ROAD	way	2.34	0	Noun	20660
669	RODENT	rodent	4.7	0	Noun	10696
67	EMBERS	ember	4.36	1	Noun	12739
670	ROOT	root	4.34	0	Noun	12836
672	EARLY	early	2.25	0	Adverb	6615
673	SCHOOL	school	4.79	0	Noun	10096
674	MOUTH	mouth	4.74	0	Noun	10413
675	FAECES (EXCREMENT)	feces	4.96	1	Noun	8854
676	SHIT (DEFECATE)	defecate	4.21	1	Verb	23588
677	AXE	axe	5	0	Noun	8558
678	BEARD	beard	4.96	0	Noun	8811
679	BRIGHT	bright	3.92	0	Adjective	313
68	TATTOO	tattoo	4.71	0	Noun	10621
681	DESTROY	destroy	3.08	0	Verb	25546
682	SIDE	side	3.68	0	Noun	15760
683	PERSON	person	4.72	0	Noun	10535
684	OWN	own	1.96	0	Determiner	8052
685	DECIDE	decide	1.92	0	Verb	28230
686	EASY	easy	2.07	0	Adjective	4015
687	NOTHING	nothing	2.21	0	Pronoun	23311
688	LUNG	lung	4.82	0	Noun	9854
689	BETWEEN	between	2.72	0	Preposition	23225
69	SOBER	sober	2.86	0	Adjective	1719
691	SEASON	season	3.32	0	Noun	17120
692	BRING	bring	2.55	0	Verb	26789
693	FROM	from	1.84	0	Preposition	23247
694	GET	get	2.38	0	Verb	27188
695	GO	go	3.15	0	Verb	25411
696	STIR	stir	3.76	0	Verb	24188
698	WISE	wise	1.97	0	Adjective	4488
699	SAD	sad	3.07	0	Adjective	1359
7	GATHER	gather	2.75	0	Verb	26339
701	SLOW	slow	3.28	0	Adjective	994
702	CATCH	catch	4.11	0	Verb	23688
703	SOON	soon	1.79	0	Adverb	7401
704	CLEAN	clean	3.07	0	Adjective	1335
705	GO UP (ASCEND)	ascend	2.66	0	Verb	26508
706	DARK	dark	4.29	0	Adjective	118
707	REMEMBER	remember	2.41	0	Verb	27126
708	SHINE	shine	3.85	0	Verb	24036
709	TEACH	teach	3.15	0	Verb	25421
710	WHEEL	wheel	4.86	0	Noun	9618
712	RICH	rich	2.79	0	Adjective	1838
713	STEAL	steal	3.84	0	Verb	24050
714	SEED	seed	4.71	0	Noun	10615
715	SHOUT	shout	4.17	0	Verb	23643
716	GROAN	groan	4.09	0	Noun	14008
717	SWEET	sweet	4	0	Adjective	263
718	PAY	pay	3.54	0	Verb	24598
719	FIND	find	2.63	0	Verb	26571
72	CLAW	claw	4.83	0	Noun	9743
720	GOOD LUCK	luck	1.33	0	Noun	23132
722	ATTACK	attack	3.71	0	Noun	15624
724	READ	read	3.56	0	Verb	24565
725	OLD PERSON	elder	3.59	0	Noun	16097
726	WHILE	while	1.55	0	Conjunction	8021
727	WHICH	which	1.54	2	Determiner	8057
728	FIRST	first	2.76	0	Number	23204
729	DAWN	dawn	4.46	0	Noun	12175
73	BEAK	beak	4.96	0	Noun	8809
730	SNAKE	snake	5	0	Noun	8694
731	BEVERAGE	beverage	4.6	0	Noun	11372
732	YOUR (SINGULAR)	your	2.37	0	Pronoun	23307
733	EARN	earn	2.39	0	Verb	27161
734	MAKE	made	2.52	0	Verb	26877
735	OWL	owl	4.93	0	Noun	9042
736	YARD	yard	4.82	0	Noun	9880
737	LIGHT (IGNITE)	ignite	4.04	0	Verb	23780
738	THING	thing	3.17	0	Noun	17686
739	FEED	feed	4.17	0	Verb	23637
74	PUPPY	puppy	4.78	0	Noun	10167
740	SHIP	ship	4.87	0	Noun	9479
743	END (OF TIME)	end	3.14	0	Noun	17761
744	EGG	egg	4.97	0	Noun	8747
745	SHELF	shelf	4.96	0	Noun	8909
746	SHOP	shop	4.31	0	Noun	12997
747	BICYCLE	bicycle	4.89	0	Noun	9282
748	SOW SEEDS	sow	4.04	0	Verb	23792
749	ENTER	enter	3.12	0	Verb	25476
75	DISGRACE	disgrace	2.11	0	Noun	21460
751	SHRUB	shrub	4.92	1	Noun	9150
752	STORE	store	4.5	0	Noun	11997
753	PUPIL (STUDENT)	student	4.92	0	Noun	9156
754	HURRY	hurry	2.63	0	Verb	26575
755	DENY	deny	2.2	0	Verb	27628
756	DEPEND	depend	1.89	0	Verb	28267
757	BUTTON	button	4.96	0	Noun	8824
758	HERON	heron	4.38	4	Noun	12625
759	SILVER	silver	4.52	0	Noun	11882
76	YOUNG MAN	man	4.79	0	Noun	10071
760	KNOT	knot	4.87	0	Noun	9470
761	COVER	cover	4.23	0	Verb	23573
762	OUTSIDE	outside	4.25	1	Adverb	6139
764	SUIT	suit	4.97	0	Noun	8789
766	MENSTRUATION	menstruation	4	0	Noun	14410
767	CORPSE	corpse	4.89	0	Noun	9299
768	LUNCH	lunch	4.31	0	Noun	12981
769	ROOF	roof	4.79	0	Noun	10090
770	EARRING	earring	4.96	0	Noun	8853
771	HAT	hat	4.88	0	Noun	9423
772	BELT	belt	4.9	0	Noun	9175
773	HAVE	have	2.18	0	Verb	27678
774	CABBAGE	cabbage	4.75	0	Noun	10329
775	TRUMPET	trumpet	4.86	0	Noun	9610
777	FLUTE	flute	5	0	Noun	8619
779	PART	part	3.29	0	Noun	17233
78	THAT	that	1.54	0	Determiner	8056
780	OUR	our	1.97	0	Pronoun	23318
781	FEAR (FRIGHT)	fear	2.57	0	Noun	19837
782	DEFEAT	defeat	2.96	0	Verb	25850
783	VICTORY	victory	2.55	0	Noun	19910
784	SNOW	snow	4.85	0	Noun	9692
785	STRONG	strong	3.14	0	Adjective	1235
787	SAIL	sail	4.59	0	Verb	23411
788	SOAP	soap	4.93	0	Noun	9079
789	PEOPLE	people	4.82	0	Noun	9858
79	WASTE	waste	3.24	0	Verb	25229
790	READY	ready	2.07	0	Adjective	4058
791	STRANGER	stranger	3.76	0	Noun	15470
792	BOIL (OF LIQUID)	boiling	4.39	0	Verb	23482
794	PEN	pen	4.92	11	Noun	9141
795	TROUT	trout	4.72	0	Noun	10560
796	NIPPLE	nipple	4.83	0	Noun	9786
797	TESTICLES	testicle	4.59	0	Noun	11477
798	JAW	jaw	4.87	0	Noun	9469
799	WRIST	wrist	4.93	1	Noun	9107
8	CURSE	curse	2.39	0	Noun	20440
80	DOORPOST	doorpost	4.7	0	Noun	10656
801	RIB	rib	4.9	0	Noun	9253
803	ANKLE	ankle	4.81	0	Noun	9885
804	WOMB	womb	4.37	0	Noun	12721
805	SPINE	spine	4.88	0	Noun	9442
806	BLANKET	blanket	5	1	Noun	8576
807	SKILLED	skilled	1.96	0	Adjective	4560
809	TROUSERS	trousers	4.93	0	Noun	9098
81	FATHOM	fathom	2.07	0	Verb	27921
810	LOCUST	locust	4.8	0	Noun	9975
811	SOUL	soul	1.86	0	Noun	22309
812	SLAVE	slave	4.38	0	Noun	12652
813	DO	do	2.46	0	Verb	26986
814	DRESS UP	dress up	3.55	0	#N/A	31813
815	GOVERNMENT	government	2.88	0	Noun	18742
816	HALF	half	3.27	0	Determiner	8036
817	THEY	they	2.93	0	Pronoun	23293
818	WILLOW	willow	4.35	0	Noun	12811
82	ANGER	anger	2.41	0	Noun	20366
821	POPLAR	poplar	3.78	2	Noun	15403
823	SORCERER	wizard	4.43	0	Noun	12427
824	WITCH	witch	4.17	0	Noun	13704
825	AWAKE	awake	3.32	0	Adjective	922
827	ROLL	roll	4.16	0	Verb	23650
828	RACCOON	raccoon	4.67	0	Noun	10939
829	RAFTER	rafter	4.97	1	Noun	8776
83	FORBID	forbid	1.96	0	Verb	28147
830	SOOT	soot	4.61	0	Noun	11361
831	BASE	base	3.86	0	Noun	15002
833	ENDURE	endure	2	0	Verb	28064
834	BUTTOCKS	buttocks	4.83	0	Noun	9737
835	CHAPTER	chapter	3.43	0	Noun	16693
836	SCREWDRIVER	screwdriver	4.9	0	Noun	9259
837	BLUE	blue	3.76	0	Adjective	445
838	REMAINS	remains	3.46	0	Verb	24744
84	JUST	just	1.52	0	Adverb	7839
842	LIQUOR	liquor	4.73	0	Noun	10468
843	SPIDER	spider	4.97	0	Noun	8788
844	KIND (THING)	sort	3.34	1	Adverb	6193
845	MURDER	murder	3.61	0	Noun	16042
846	TIGER	tiger	5	0	Noun	8706
847	THIRSTY	thirsty	3.86	0	Adjective	360
848	THIRST	thirst	3.04	1	Noun	18173
849	SPRING (OF WATER)	spring	3.89	0	Noun	14905
85	GIVE BACK	return	2.97	0	Verb	25824
850	SQUARE	place	3.48	0	Noun	16525
851	STABLE	stall	4.37	0	Verb	23496
852	PRIEST	priest	4.77	0	Noun	10235
853	ALTAR	altar	4.85	0	Noun	9625
854	KETTLE	kettle	4.75	0	Noun	10346
855	SEIZE	seize	3.97	0	Verb	23859
857	STONE	rock	4.91	0	Noun	9164
858	STORM	storm	4.7	0	Noun	10710
859	STOVE	stove	4.96	0	Noun	8917
860	CAUSE	cause	2.43	0	Noun	20304
861	JUDGE	judge	3.75	0	Noun	15501
862	SUGAR	sugar	4.87	2	Noun	9486
863	EDGE	edge	4.24	0	Noun	13327
864	PUMPKIN	pumpkin	4.9	0	Noun	9248
865	FAME	fame	1.96	0	Noun	21974
866	WIN	win	2.67	0	Verb	26507
867	GLOVE	glove	4.97	0	Noun	8752
869	BLADE	blade	4.93	0	Noun	8952
870	BREATH	breath	4.36	0	Noun	12728
871	RATTLESNAKE	rattlesnake	5	0	Noun	8685
873	TAX	tax	3.89	1	Noun	14910
874	CANDY	candy	4.83	0	Noun	9738
875	SHOEMAKER	shoemaker	4.54	0	Noun	11760
876	ARCH	arch	4.59	0	Noun	11403
877	MASON	mason	4.2	2	Name	8269
878	HELL	hell	2.41	0	Noun	20381
88	BEEHIVE	beehive	4.93	0	Noun	8950
880	REPEAT	repeat	2.9	0	Verb	26000
881	TAILOR	tailor	4.67	0	Noun	10957
882	PARROT	parrot	5	0	Noun	8668
883	TERMITE	termite	4.7	0	Noun	10713
884	SHARE	share	2.96	0	Verb	25885
885	OPPOSITE	opposite	1.79	0	Adjective	5259
886	PARAKEET	parakeet	4.9	0	Noun	9238
887	BITTER	bitter	2.93	0	Adjective	1561
888	POISONOUS	poisonous	2.74	0	Adjective	1948
889	FLAME	flame	4.67	0	Noun	10908
891	TIDE	tide	4.1	0	Noun	14000
892	TIME	time	3.07	0	Noun	18076
893	TIN (METAL)	tin	4.87	0	Noun	9488
894	TOAD	toad	5	0	Noun	8707
895	TORTOISE	tortoise	4.87	0	Noun	9489
896	ANACONDA (WATER BOA)	anaconda	4.93	1	Noun	8945
897	SWALLOW	swallow	3.89	0	Verb	23969
898	TRADE	trade	3.08	0	Noun	17988
899	PRESIDENT	president	4.4	0	Noun	12553
9	ANNOUNCE	announce	3.31	0	Verb	25062
90	INNOCENT	innocent	1.54	0	Adjective	5912
900	TRAIN	train	4.79	0	Noun	10118
901	ADOBE	adobe	4.19	2	Noun	13552
902	ADULTERY	adultery	2.79	1	Noun	19051
903	ASPEN	aspen	4.59	4	Name	8195
904	BERRY	berry	4.93	0	Name	8129
905	BORING	boring	2.07	0	Adjective	3998
906	TREE	tree	5	0	Noun	8713
907	OLD WOMAN	old lady	4.78	0	#N/A	29559
908	DRUM	drum	4.96	0	Noun	8850
909	GARBAGE	garbage	4.69	0	Noun	10745
91	INSOLENT	insolent	1.73	2	Adjective	5468
910	DEATH	death	3.73	0	Noun	15549
912	COYOTE	coyote	4.96	0	Noun	8839
913	CROW	crow	4.93	0	Noun	8987
914	SCULPTOR	sculptor	4.09	1	Noun	14011
915	SINK (BASIN)	sink	4.74	0	Noun	10431
916	LINEN	linen	4.8	0	Noun	9974
917	ORNAMENT	ornament	4.04	0	Noun	14240
919	CHILI PEPPER	chili pepper	4.83	0	#N/A	29360
92	SPOIL (SOMEBODY OR SOMETHING)	spoil	2.82	0	Verb	26202
920	GRAPE	grape	5	0	Noun	8624
921	VALLEY	valley	4.72	0	Noun	10561
922	PEAR	pear	4.93	0	Noun	9046
923	LOVE	love	2.07	0	Verb	27933
924	VEGETABLES	vegetable	4.89	0	Noun	9387
926	RICE	rice	4.86	0	Noun	9579
928	EMBRACE	hug	4.14	0	Noun	13801
930	VILLAGE	village	4.89	0	Noun	9388
931	MILLET	millet	3.88	4	Noun	14950
932	BARLEY	barley	4.59	0	Noun	11406
935	WAR	war	3.63	0	Noun	15969
936	STALLION	stallion	4.72	0	Noun	10553
937	BIRD	bird	5	0	Noun	8574
938	MARE	mare	4.75	1	Noun	10351
939	HORN (INSTRUMENT)	horn	5	0	Noun	8633
940	STRAIN	strain	3	0	Noun	18348
941	MEAD	mead	4.22	1	Noun	13427
942	HONEY	honey	4.88	0	Noun	9425
943	WATERFALL	waterfall	4.9	0	Noun	9272
944	SALMON	salmon	4.81	0	Noun	9936
945	SPEAR	spear	5	1	Noun	8697
946	BLOOD	blood	4.86	0	Noun	9501
947	STREAM	stream	4.5	0	Noun	11999
949	WATER LEECH	leech	4.33	1	Noun	12879
950	SEAGULL	seagull	5	0	Noun	8691
951	WEAPONS	weapon	4.76	0	Noun	10320
952	WEATHER	weather	3.83	0	Noun	15193
953	RAPE	rape	3.61	0	Noun	16050
954	WELL	well	3.33	0	Adverb	6195
955	GREASY	greasy	3.82	0	Adjective	389
957	WHALE	whale	4.96	0	Noun	8939
958	WILD ANIMAL	beast	4.63	0	Noun	11155
96	CRAWL	crawl	4.27	0	Verb	23557
960	WIND	wind	3.93	0	Noun	14721
961	PEBBLES	pebble	4.86	0	Noun	9568
962	WOMAN	woman	4.46	0	Noun	12236
963	BOOK	book	4.9	0	Noun	9178
964	WOOL	wool	4.86	0	Noun	9623
965	WORLD	world	4.36	0	Noun	12779
966	BRAKE	brake	4.44	0	Noun	12297
967	YEAST	yeast	4.72	0	Noun	10566
968	ACORN	acorn	4.96	0	Noun	8799
969	CIGARETTE	cigarette	4.88	0	Noun	9409
97	THROUGH	through	2.9	0	Preposition	23217
970	COCONUT	coconut	4.79	0	Noun	10027
971	MUST	must	2.13	0	Verb	27795
972	BE ABLE	can	4.55	0	Verb	23420
973	NOODLE	noodles	4.96	0	Noun	8896
974	TOBACCO	tobacco	4.88	0	Noun	9444
975	SPINACH	spinach	4.77	0	Noun	10238
976	WEAR	wear	3.61	0	Verb	24471
977	ARROW	arrow	4.97	0	Noun	8729
978	WAVE	wave	4.55	0	Noun	11711
979	FARMER	farmer	4.54	0	Noun	11733
98	ALL	all	2.27	0	Determiner	8046
980	HEEL	heel	4.86	0	Noun	9542
981	ELBOW	elbow	5	0	Noun	8608
982	LIME (FRUIT)	lime	4.96	0	Noun	8878
983	CONVICT	convict	4.11	0	Verb	23691
985	VINEGAR	vinegar	4.89	0	Noun	9389
986	TOMATO	tomato	5	0	Noun	8708
987	REMAIN	remain	1.96	0	Verb	28165
988	ACQUIT	acquit	2.13	1	Noun	21385
99	HUNCHBACK	hunchback	4.32	0	Noun	12925
991	FRY	fry	4.37	0	Verb	23492
992	CLIFF	cliff	4.71	0	Name	8171
994	BOW	bow	4.61	0	Noun	11315
995	QUIVER (FOR ARROWS)	quiver	3.83	0	Noun	15176
996	DEAF	deaf	3.27	0	Adjective	1000
998	PUT	put down	2.86	0	#N/A	33495
999	JOINT	joint	4.37	0	Adjective	92
