CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	NODE	DEGREE	WEIGHTED_DEGREE	EDGES	LINE_IN_SOURCE
724	READ	READ	16611	35	100	ALOUD:1;BOOK:31;BOOKS:6;BOREDOM:1;FAST:1;FORGET:1;GREEN:1;ING:1;IT:1;LEARN:3;LISTEN:1;LITERATURE:2;LOOK:2;LOUD:1;MAGAZINE:1;MUCH:2;NO:1;NOTE:1;OFTEN:1;ON:1;OUT:1;PAPER:3;PLEASURE:1;QUIET:1;RAID:1;SEE:1;SPEAK:1;STUDY:1;THINK:1;THIS:5;WATCH:1;WELL:1;WORD:1;WORDS:1;WRITE:20	7349
727	WHICH	WHICH	22670	34	97	CAN:1;CONSUMER:3;COUNTRY:1;CUTTING:1;DOCTOR:1;EITHER:2;FACES:1;HAND:1;HOW:2;HOWEVER:1;IS:2;MAGAZINE:9;MAN:1;OBJECT:1;ONE:19;PURPOSE:1;REPORT:1;SHOULD:1;THAT:5;THING:1;THIS:1;THOUGHT:1;TRAIN:1;WAS:1;WASHING MACHINE:1;WAY:5;WHAT:10;WHEN:4;WHERE:3;WHETHER:1;WHO:4;WHOSE:1;WHY:8;YOUR:1	14081
728	FIRST	FIRST	7724	22	100	AID:2;BEST:1;BUY:1;CHANGE:1;CLASS:3;COME:1;FOREMOST:2;FORMER:1;HAND:2;INITIALLY:1;LAST:51;LINE:1;MAN:1;OF ALL:1;PRIZE:1;RACE:1;SECOND:19;SIGHT:1;THING:1;TIME:6;WORD:1;YEAR:1	20693
729	DAWN	DAWN	5261	47	97	ADAMS:2;BEAUTIFUL:1;BEAUTY:1;BLUSH:1;BREAK:3;BREAKS:2;CHORUS:4;COLOUR:1;COOL:1;CREATION:1;DAY:6;DEW:3;DUSK:8;EARLY:2;FROST:1;GETTING UP:1;GIRL:1;GOLDEN:1;HUSH:1;LIGHT:3;MICE:1;MORN:2;MORNING:5;NIGHT:2;PINK:2;PURPLE:1;REALISE:1;REALIZE:1;RED:1;RISING:1;ROSY:2;RUSH:1;SAM:1;SEVEN:1;SEX:1;SHINE:1;SKY:3;SLEEP:1;SMOKE:1;STARS:1;SUN:11;SUNRISE:5;SUNSET:3;TWILIGHT:1;UP:1;WAKING UP:1;WINDOW:1	17957
73	BEAK	BEAK	1844	32	95	BENCH:1;BILL:6;BIRD:42;BUDGIE:1;CAP:1;CLAW:1;DAVE:1;DIG:1;DOME:1;DON:1;DUCK:2;DUCKS:1;FIG:1;GULL:1;HEAD:1;HEADMASTER:1;HOOK:1;JAW:1;JUDGE:4;LEAK:1;LONG:1;MASTER:1;MOUTH:2;NOSE:9;PECK:4;POINTED:1;SPEAK:1;TAIL:1;TEACHER:1;TEETH:1;WING:1;YELLOW:2	9380
730	SNAKE	SNAKE	18810	42	94	ADDER:6;APPLE:1;BEND:1;BITE:10;BLOOD:1;CHARMER:2;COIL:1;CRAWL:2;CRAWLS:1;CREEP:1;CREEPY:1;DANGEROUS:1;DEATH:1;FANGS:1;FORK:1;GRASS:18;GREEN:2;INJECTION:1;JUNGLE:1;LADDER:2;LADDERS:1;LITHE:1;LONG:2;MOUSE:1;PASS:2;POISON:2;PYTHON:2;RATTLE:7;REPTILE:1;SINNERS:1;SKIN:2;SLIDE:1;SLIMY:1;SLIPPERY:1;SLITHERY:2;SQUIRM:1;VENOM:5;VIPER:1;VIRILE:1;WORM:2;WRIGGLY:1;YELLOW:1	9792
731	BEVERAGE	BEVERAGE	2072	0	0		11914
733	EARN	EARN	6478	29	100	BOY:1;BREAD:4;DESERVE:2;FATHER:1;GREEK:1;JOB:3;KEEP:3;LEARN:1;LIVING:1;LOOT:1;MAKE:2;MERIT:1;MILLIONAIRE:1;MONEY:49;OBTAIN:1;PAY:3;PEANUTS:1;SALARY:1;SAVE:1;SPIT:1;SWEAT:1;TAX:1;TEA:1;WAGE:7;WAGES:2;WHAT:1;WIN:2;WORD:1;WORK:5	19308
734	MAKE	MAKE	12412	48	99	AMENDS:2;BED:1;BELIEVE:2;BRAKE:2;BREAK:4;BUILD:7;CAKE:2;CLOTHES:1;CONSTRUCT:4;CREATE:4;CURTAINS:1;DISTRUST:1;DO:13;EMANCIPATION:1;FABRICATE:1;FORCE:2;FORM:1;GAIN:1;GIRL:1;GIVE:1;GOOD:1;HASTE:3;HAY:1;IT:2;LOVE:3;MADE:2;MANUFACTURE:2;MAR:1;MEND:2;MISTAKES:1;MODEL:1;MONEY:3;NOT:1;OBJECT:1;PLAN:1;PREPARE:1;PRETEND:1;SEW:1;SEX:1;SHAKE:1;STATUE:1;TAKE:2;THINGS:1;TIME:1;UP:9;USE:1;WHAT:1;WHOLE:1	2684
735	OWL	OWL	14637	0	0		5155
736	YARD	YARD	23108	40	97	ALE:2;ARM:4;BACK:6;BIRD:1;BROOM:1;CHILDREN:1;CLOTH:1;CONCRETE:3;COURT:2;COWS:1;FARM:2;FEET:1;FENCE:1;FOOT:9;GANDER:1;HALL:1;INCH:2;JUNK:2;LENGTH:2;LONG:1;MEASURE:2;METRE:2;MILE:1;MOTORBIKE:1;PLAY:1;POLICE:1;PUMP:1;RUBBISH:1;SCOTLAND:13;SCRAP:1;SHABBY:1;SHIP:1;SMALL:2;STABLE:1;STICK:19;STONES:1;THREE:1;TIMBER:1;WALL:1;WOOL:1	14568
738	THING	THING	20660	51	95	AFFAIR:1;ALBERT:1;ANIMAL:2;APPLE:1;ARTICLE:1;BEAST:1;BEING:3;BIG:1;BOB:1;DESK:1;ELEMENT:1;EVENT:1;FACT:1;FRANKENSTEIN:1;GHOST:1;GLOBULAR:1;GONK:1;GREAT:1;HUMAN:1;IDEA:1;INANIMATE:2;INHUMAN:1;INSECT:1;IT:9;KNIFE:1;LIKING:1;LINE:1;MAN:1;MONSTER:1;NEW:1;NOTHING:2;OBJECT:25;OBJECTIVE:1;OBSCENE:1;ONE:1;OUTER SPACE:1;PERSON:1;SINK:1;SOME:6;SPACE:2;STING:1;STRING:1;THAT:1;THEM:1;THINK:2;THINKING:1;THIS:1;UGH:1;WHAT:1;WHATSIT:1;WHICH:1	11848
739	FEED	FEED	7504	50	100	ANIMAL:2;BABY:2;BACK:3;BIRD:1;BOTTLE:1;BOWL:1;BREAST:1;BREED:1;CAT:1;CATTLE:3;CHICKEN:1;CHICKENS:1;COW:1;DRINK:2;DUCKS:1;EAT:24;EVERYDAY:1;FAT:1;FED:1;FODDER:1;FOOD:15;GIVE:1;GOOD:1;GRAIN:1;HENS:1;HIM:1;HUNGER:1;HUNGRY:2;ING:1;KILL:1;ME:2;MEAD:1;MEAT:1;MIND:1;MONKEY:1;MOUTH:2;MOUTHS:1;NOSH:1;NOURISH:2;OATS:1;PAPER:1;PIGS:2;PLEASURE:1;REFECTORY:1;SEED:2;SPOON:1;SUSTENANCE:1;TRAY:1;WATER:1;YOU:1	20449
74	PUPPY	PUPPY	16243	19	96	BUY:1;CAT:1;DOG:68;EARS:1;FAT:7;FLOPPY:1;HAPPINESS:1;KITTEN:4;LABRADOR:1;LOVE:1;MESS:1;PUP:1;SMELL:1;SOFT:1;SWEET:1;WARM:1;WARMTH:1;YELP:1;YOUNG:2	6940
740	SHIP	SHIP	18261	39	99	AFLOAT:1;AHOY:1;ANCHOR:1;ATLANTIC:1;BARK:1;BOAT:20;BOTTOM:1;BUILD:1;CAPTAIN:1;CHANNEL:1;EXPORT:1;FUNNEL:2;HOME:1;HULL:1;LINER:1;MAST:2;MASTS:1;MID:1;NAVY:2;OCEAN:2;OFFICER:1;PIER:1;PORT:2;SAIL:8;SANK:1;SEA:23;SHAPE:3;SHOP:1;SICK:1;SINK:1;SMOG:1;SOUTHAMPTON:1;STATE:1;SUNK:1;TRAGEDY:1;TRAVEL:1;UNCLE:1;WATER:3;WRECK:4	9182
741	DRIVE	DRIVE	6292	34	100	A.A.:1;AWAY:2;CAR:51;CARE:1;CAREFULLY:2;CROOKED:1;DRIVEN:1;FAST:1;FASTER:1;FORWARD:2;FRIEND:1;GO:1;GOLF:1;HOME:2;IN:9;MAD:3;MAGAZINE:1;MOTOR:1;OFF:1;OVER:1;PAST:1;PATH:1;PROPEL:1;PUSH:1;RACE:1;RIDE:1;SEX:1;SEXUAL:1;STOP:1;THRUST:1;TRAVEL:1;WALK:2;WHEEL:2;YOURSELF:1	19102
742	END (OF SPACE)	END	6774	40	99	ALL:2;BEGIN:2;BEGINNING:15;CHRISTMAS:1;CLOSE:1;DEAD:2;DEATH:3;FEND:1;FIN:1;FINAL:2;FINALS:1;FINISH:29;GAME:2;GOAL:1;GOOD:1;IMPOSSIBLE:1;JOURNEY:1;LAST:1;LESS:1;LIMIT:1;LINE:1;NEVER:1;NOW:1;OF:5;OF ALL:1;PRODUCT:1;PROGRAMME:2;QUEEN:1;RELIEF:2;ROAD:2;SIGHT:1;START:1;STOP:1;THE:3;TIME:1;UP:2;WEST:1;WIN:1;WORLD:1;100:1	19637
744	EGG	EGG	6579	43	94	BACON:5;BIRD:1;BIRTH:1;BLEND:1;BOILED:2;BREAD:1;BREAKFAST:2;CHICK:1;CHICKEN:4;CHIPS:1;CONSTIPATION:1;CUP:8;CURRY:1;FAT:1;FISH:1;FLIP:1;FOOD:1;FRIED:1;HAM:3;HARD:1;HATCH:2;HEAD:3;HEN:11;I:1;KNIFE:1;LION:4;MOUNTAINOUS:1;MUTTON:1;NEST:1;OVAL:1;PLANT:1;PLATE:1;SCRAMBLE:1;SCRAMBLED:1;SHAPED:1;SHELL:3;SPOON:4;TOAST:1;WHISK:1;WHITE:2;WORK:1;YELLOW:1;YOLK:12	19420
745	SHELF	SHELF	18220	42	98	BEANS:1;BED:1;BOARD:2;BOOK:24;BOOKS:11;BOTTLES:1;BRACKET:5;BRICKS:1;CAN:1;COFFEE:1;CONTINENTAL:1;CUP:1;CUPBOARD:10;DARE:1;DRAWER:1;DRAWERS:1;EMPTY:1;FOOD:1;HIGH:1;JAR:1;JELLY:1;KEEP:1;LEFT:1;LIFE:1;LINING:1;ON:3;PAINT:1;PAN:1;PANS:1;POT:1;RACK:1;SEAT:1;SIMIAN:1;SPACE:1;STORE:1;SUPPORTS:1;TABLE:1;TOP:1;UNMARRIED:1;WALL:3;WOOD:6;WOODEN:1	9137
746	SHOP	SHOP	18298	48	97	AROUND:2;ASSISTANT:5;BAG:1;BILL:1;BOOK:1;BUY:9;CAFE:1;CENTRE:2;CIGARETTES:1;CORNER:2;COUNTER:1;DAY:1;FISH:1;FOOD:1;FOR:1;GIRL:1;GO:1;GOODS:1;HATS:1;HERE:2;HOUSE:1;IT:1;JEWELS:1;KEEPER:10;LIFT:1;LIFTING:1;MERCHANDISE:1;MONEY:3;MOP:1;NEWSAGENT:1;OBJECTS:1;SALE:1;SELL:1;SHELF:1;SHIP:1;SHOE:3;SHOES:1;SHOPPING:1;SHOPS:1;STEWARD:4;STOP:1;STORE:9;STREET:1;SUPERMARKET:1;TALK:1;TOWN:2;WINDOW:8;WORK:2	9222
747	BICYCLE	BICYCLE	2093	37	96	BELL:1;BIC:1;BIKE:2;CAPE:1;CAR:4;CHAIN:5;CLIPS:1;COUNTRY:1;CYCLE:1;DANGER:1;DISCOMFORT:1;EXCERCISE:1;HOLIDAY:1;IRELAND:1;LAMP:1;LOST:1;MOPED:2;MOTORCYCLE:1;OIL:1;PEDAL:3;PEDDLE:2;PUMP:10;PUNCTURE:1;RIDE:8;SEAT:1;SHED:1;SPOKES:1;TRAFFIC:1;TRANSPORT:1;TRICYCLE:1;TURNING:1;TWO:2;TYRE:4;WALK:1;WHEEL:14;WHEELS:15;YOUTH:1	12147
749	ENTER	ENTER	6849	34	98	ACTOR:1;AND:1;BEGIN:3;BROUGHT:1;CINEMA:1;COME:3;COME IN:1;COMPETITION:1;DEPART:1;DOOR:10;DOORS:1;EXAMS:1;EXIT:18;FORM:1;GATE:1;GO:3;GO IN:2;HERE:2;HOME:1;HOPE:1;HOUSE:1;IN:17;INSIDE:1;INTO:6;LEAVE:10;LIFE:1;MARRIAGE:1;NO:1;PLEASE:1;ROOM:1;SIT:1;SPACE:1;UNIVERSITY:1;UP:1	19720
750	DROP	DROP	6306	32	98	BALL:2;BOMB:1;BREAK:2;CHOCOLATE:1;CLANGER:1;CLIFF:1;DEAD:9;DOWN:5;DRIP:2;FALL:16;FOOD:1;FRAGMENT:1;HANDKERCHIEF:1;HAT:2;HOLD:1;LET GO:1;LOSE:1;OCEAN:1;OFF:1;OUT:28;PACKET:1;PART:1;PICK UP:2;PICK-UP:1;RAIN:4;SKY:1;SPLASH:1;SPOT:1;STOP:1;THEM:1;TRICKLE:1;WATER:5	19118
752	STORE	STORE	19672	45	97	APPLES:1;ARMY:1;BLIND:1;CACHE:1;CLOTHES:1;COLD:1;COLLECT:1;CUPBOARD:5;DEPARTMENT:1;DETECTIVE:1;DRY:1;FISHING:1;FOOD:4;GAS:1;GENERAL:1;GOODS:3;GROCER:1;GROCERY:1;GUN:1;HOARD:3;HOUSE:13;HOUSES:1;INFORMATION:1;KEEP:7;KEEPER:3;KEY:1;LEDGER:1;MONEY:1;MORE:1;MOUSE:1;NUTS:1;PANTRY:1;RESTORE:1;ROOM:5;SHED:1;SHOP:15;SIGN:1;SILO:1;STOCK:1;SUPERMARKET:1;UP:4;VALUE:1;VILLAGE:1;WAREHOUSE:1;WOOLWORTH&#39;S:1	10749
754	HURRY	HURRY	10129	31	98	ALWAYS:1;AWAY:2;BUS:1;COLLEGE:1;CRASH:1;DON&#39;T:1;DOWN:4;FAST:6;FLASH:1;FOOD:1;GO:1;HASTE:3;HOME:2;JANE:1;JUST:1;LATE:1;NO:1;OFF:1;ON:2;OR:1;OUT:1;PRECIPITATE:1;QUICK:8;QUICKLY:7;RUN:5;RUSH:7;SLOW:3;SLOW DOWN:1;SPEED:5;UP:26;WAIT:1	147
755	DENY	DENY	5520	52	91	ACCEPT:1;ACCUSATION:1;ACCUSE:1;ADMIT:2;AFFIRM:1;ANGER:1;ARGUE:1;CHARGE:1;CONTRADICT:1;COURT:1;CRY:1;DEFY:1;DEMAND:1;DEPRIVE:2;DETAIN:1;DIDN&#39;T:1;DISAGREE:1;DISOWN:1;FALSE:1;FIERCE:1;FORBID:2;HELP:1;LEAVE:1;LIAR:1;LIE:9;ME:1;NEGATE:1;NO:12;NOT:1;NOTHING:1;OMIT:1;PETER:1;PIG:1;POINTLESS:1;PRESENCE:1;PREVENT:1;PROSECUTE:1;QUIBBLE:1;RED:1;REFUSE:13;REFUTE:2;REJECT:3;REPUDIATE:1;RESCIND:2;RESIST:1;RETRACT:1;STATEMENT:1;STOP:1;TRIAL:1;UNHELPFUL:1;WITHOUT:1;WRONG:2	18245
757	BUTTON	BUTTON	3009	43	98	BELLY:4;BETWEEN:1;BLOUSE:1;BOAT:1;BOW:1;BOWS:1;BROKEN:1;CHOCOLATE:1;CLOTHES:2;COAT:11;COMPUTER:1;COTTON:2;COVER:1;CUP:1;FLIES:2;FLY:2;FOUR:1;HOLE:24;HOOK:1;ICE-RINK:1;JACKET:2;JOHN:1;LID:1;MIND:1;NEEDLE:1;ON:2;PENNY:1;PIN:1;PUSH:3;SEW:5;SHIRT:3;SHOE:1;SHOES:1;SOWING:1;STOP:1;STUD:1;THREAD:4;TIE:1;TROUSERS:1;TUMMY:1;TYPE:1;UNDO:1;UP:3	15455
758	HERON	HERON	9703	0	0		22892
759	SILVER	SILVER	18468	27	98	AG:2;ANTIQUE:2;BRONZE:1;CHAIN:1;COIN:1;CUP:4;DOLLAR:2;FISH:2;FLASH:1;GLITTER:1;GOLD:59;JEWELRY:1;LOCKET:1;MEDAL:2;METAL:1;MONEY:2;PLATE:1;QUICK:1;RAIN:1;RICHES:1;SMOOTH:1;SPOON:5;STALLION:1;TIN:1;VALUE:1;WARE:1;WEDDING:1	9411
76	YOUNG MAN	YOUNG MAN	23168	0	0		14634
760	KNOT	KNOT	11423	31	95	BAND:1;BOY SCOUT:1;CRICKET:2;FAST:1;FIST:1;GUIDES:1;KNITTING:1;LACE:1;LOVE:1;LOVERS:2;MARRIAGE:1;NOT:1;REEF:6;ROPE:16;ROT:1;SAILING:1;SCOUT:2;SCOUTS:2;SEA:1;SHIP:4;SLIP:1;STRING:7;TANGLE:1;TIE:32;TIGHT:1;UMBILICAL CORD:1;UNDONE:1;WANT:1;WHY:1;WOOD:1;WOOL:1	1585
761	COVER	COVER	4760	43	100	BAG:1;BED:5;BLANKET:2;BOOK:9;BOOKS:1;CENSOR:1;CHAIR:1;CHARGE:1;CLOSE:1;CLOTH:2;CLOTHE:1;COPY:1;DISCOVER:1;DISH:1;DON&#39;T:1;DUST:1;FAKE:1;FOLD:1;FRONT:1;GIRL:8;GROUND:1;HIDE:7;HIDE-OUT:1;IT:2;LAND:1;LID:4;NOTES:1;OF:1;OUTSIDE:1;OVEN:1;OVER:7;REGARD:1;REPLACE:1;SHEET:3;SHELTER:2;SPREAD:1;STAMP:1;STORY:4;UNCOVER:1;UNDER:1;UP:15;WARM:1;WEAVE:1	17400
762	OUTSIDE	OUTSIDE	14573	25	98	AIR:1;BEYOND:2;COLD:9;COME:1;DOWN:1;EVENTS:1;EXTERIOR:1;FAMISHED:1;HERE:1;HOUSE:1;IN:6;INSIDE:53;INTEREST:1;LAVATORY:1;LEFT:1;OFFSIDE:1;OUT:1;RAIN:4;SCHOOL:1;SUNNY:1;THE:1;THERE:4;WALL:1;WEATHER:2;WHY:1	5084
763	SKIN	SKIN	18578	59	98	ACNE:1;ALIVE:1;ANIMAL:1;ANIMALS:1;BEACH:1;BLACK:2;BLOOD:1;BODY:6;BONES:1;BOOTS:1;BRIGHT:1;CAT:1;CLEAN:1;COLOUR:3;COOL:1;COVER:2;DEEP:7;DELICATE:1;DERMATITIS:1;DISEASE:3;DIVER:2;DIVING:1;DRY:1;DUREX:1;FACE:2;FAIR:1;FEEL:1;FLESH:4;FRICTION:1;HAIR:3;HIM:1;IT:1;LAYERS:1;LIP:1;MAKE-UP:1;NAIL:1;NEXT:1;OF:1;PEACH:2;PERSON:1;PINK:2;PORES:3;RASH:1;SCRATCH:1;SEX:1;SMOOTH:2;SOFT:3;SPOT:1;TAN:1;TEETH:2;TEST:3;THICK:1;TIGHT:4;TOUCH:2;TROUBLE:2;TROUBLES:1;WHITE:1;YELLOW:1;YOU:1	9533
765	MOVE	MOVE	13351	52	99	ABOUT:2;AGAINST:1;ALONG:2;AROUND:3;AWAY:3;BACK:1;CAR:1;CHANGE:3;CHESS:1;CREAM:1;FAST:4;FORWARD:2;GO:2;GROUP:3;HOUSE:4;IN:1;JUMP:1;LEG:1;LODGINGS:1;LORRY:1;MENT:1;MOTION:3;MUSIC:1;NOSE:1;OFF:1;OFTEN:1;ON:3;OUT:5;OVER:9;POP GROUP:1;PROGRESS:1;PUSH:1;QUICKLY:2;REMOVE:1;RUN:3;SHIFT:4;SHUNT:1;SMOOTHLY:1;STAND:2;START:1;STAY:1;STEADILY:1;STOP:4;THE:1;TIMES:1;TO:1;TRAVEL:2;TURN:1;UP:3;VAN:1;WALK:1;WALKING:1	3727
767	CORPSE	CORPSE	4650	19	97	BOBBY:1;BODY:28;COFFIN:2;COPS:1;DEAD:38;DEATH:13;FERTILIZER:1;GRAVE:2;HERSE:1;IRISH:1;MARRY:1;ME:1;MORTUARY:1;RIGID:1;ROTTEN:1;SAD:1;VAMPIRE:1;VICTIM:1;WHITE:1	17278
768	LUNCH	LUNCH	12266	32	98	ASSORTED:1;BAG:1;BOX:2;BREAK:9;BRUNCH:1;CHIPS:1;DATE:2;DINE:2;DINNER:10;EAT:4;EATING:1;FOOD:18;HOUR:2;HUNGRY:2;MEAL:3;MEAT:1;NON-EXISTENT:1;NOSH:1;PACK:3;PACKED:1;PIE:1;ROOM:1;SANDWICH:2;SLEEP:1;SUPPER:2;TEA:2;THERMOS:1;TIME:14;TODAY:1;TRAIN:1;UNION:1;VOUCHER:5	2521
769	ROOF	ROOF	17309	35	99	BALCONY:1;BUILDING:1;CAR:2;CAT:1;CEILING:2;CORRUGATED:1;EAVES:1;FELT:1;FLAT:1;FLOOR:2;GARDEN:4;GLOW:1;GUTTER:1;HEAD:1;HIGH:1;HOUSE:18;LEAKING:2;NOTHING:1;PROTECTION:1;RAIN:1;RED:4;ROOFTOP:1;ROT:1;SHELTER:3;SKY:1;SLATE:1;THATCH:2;TILE:9;TILES:7;TIN:2;TOP:19;TOPS:2;TRIANGLE:1;UP:1;WATERPROOF:1	8124
771	HAT	HAT	9474	35	99	ALICE:1;BAND:4;BOWLER:3;BOX:2;CANE:1;CAP:2;CHAPEAU:2;COAT:24;COLLAR:1;DISLIKE:1;FEATHER:2;FELT:2;FOOT:1;FREUD:1;GLOVES:2;GRANDMOTHER:1;HAIR:1;HEAD:19;HIGH:1;MAKER:1;MAT:1;OLD:2;OUT:1;PEG:2;PIN:2;RACK:3;READ:1;SAT:1;SCARF:2;STAND:6;STUPID:1;TOP:1;TRICK:2;UMBRELLA:1;UNION:1	22637
772	BELT	BELT	1997	35	97	BEAT:1;BELTING:1;BLACK:2;BRACES:2;BUCKLE:12;BUILD:1;CAR:2;CARS:1;DRESS:1;EAR:1;FAN:1;FIXING:1;GREEN:1;GUN:1;HIT:4;HURT:3;JEANS:1;JUDO:2;LEATHER:6;MIDDLE:1;PAIN:1;PERSON:1;PIN:1;SAFETY:3;SEAT:2;SKIRT:1;SNAKE:1;STRAP:2;TIE:1;TROUSER:2;TROUSERS:12;UP:16;WAIST:7;WEB:1;WHIP:1	11079
773	HAVE	HAVE	9497	30	98	ALL:1;ANOTHER:1;BEEN:1;BOOK:1;DISOWN:1;DONE:6;ENOUGH:2;GIVE:1;GOT:3;GUN:1;HAD:1;HAVE NOT:2;HAVEN&#39;T:1;HOLD:10;I:1;IN:1;IT:2;KEEP:3;KINDNESS:1;LACK:1;LOVE:1;MONEY:3;NO:1;NOT:35;OWN:2;POSSESS:8;POVERTY:1;TIME:1;TO:1;YOU:4	22662
774	CABBAGE	CABBAGE	3043	47	95	ADULT:1;AWFUL:1;BAGGAGE:1;BOILED:2;BUTTER:1;BUTTERFLY:1;CATERPILLARS:1;CAULIFLOWER:6;COLLEGE HALL:1;COOKING:1;CRAP:1;EARTH:1;FLOWER:1;FLY:1;FOOD:4;GARBAGE:1;GREEN:8;GREENS:3;IRON:1;KRAUT:1;LEAF:9;LEEKS:1;LETTUCE:5;NASTY:2;NOURISHMENT:1;PATCH:2;PEAS:1;PEPPER:2;PLANT:6;PLOT:1;POTATO:1;POTATOES:1;QUEEN:1;RED:3;SCHOOL:1;SHARP:1;SILK:1;SMELL:2;SOUP:3;SPROUT:1;STALK:1;UGH:2;USELESSNESS:1;VEGETABLE:4;WATER:2;WHITE:1;WINTER:1	15493
775	TRUMPET	TRUMPET	21365	36	97	BAND:3;BLARE:1;BLOW:13;BRASS:3;BRASSY:1;BUGLE:6;CALL:3;CRUMPET:1;DRUM:1;EAR:2;ELEPHANT:1;FANFARE:1;GOLDEN:1;HERB:1;HORN:5;INSTRUMENT:2;LOUD:3;MAJOR:2;MILTON:1;MUSIC:2;NOISE:12;NOTE:1;OINK:1;PAGEANTRY:1;PIANO:1;PLAYER:3;PUBLISH:1;SCREECH:1;SOUND:5;STRUMPET:1;TROMBONE:3;TUBA:1;TUNE:1;VOLUNTARY:10;WHORE:1;YELLOW:1	12631
777	FLUTE	FLUTE	7915	35	98	BASSOON:3;BIRD:1;CLARINET:1;CONCERT:1;FIDDLE:2;HARP:5;HIGH:1;HOLES:1;HORN:1;INSTRUMENT:12;JETHRO:1;KEY:1;LIPS:1;MIKE:1;MUSIC:18;NOTE:1;OBOE:8;ORANGE:1;ORCHESTRA:4;PEN:1;PICCOLO:3;PIED PIPER:1;PIPE:5;PITCH:1;PLAY:5;PLAYER:2;PUB:1;REED:2;SCHOOL:1;SHOOT:1;SHRILL:1;SILVER:1;TRUMPET:1;WHISTLE:5;WIND:3	20905
778	SMOKE (EXHAUST)	SMOKE	18782	37	97	BLEW:1;BLUE:1;CANCER:4;CANCEROUS:1;CHAIN:1;CHIMNEY:5;CIGAR:1;CIGARETTE:12;COUGH:5;DEATH:1;DENSE:1;DIRT:1;DRIFT:1;ELECTRIC:1;EYES:3;FAG:3;FAGS:3;FIRE:22;FIVE:1;FOG:1;GREY:1;KIPPER:1;LESS:1;PIPE:7;POLLUTION:1;POT:1;RING:3;RINGS:1;ROOM:1;SCREEN:3;SKY:1;SMELL:1;SOOT:1;STACK:2;SWIRL:1;THICK:1;TRAIL:1	9760
779	PART	PART	14850	41	99	ACT:1;ALL:1;APARTHEID:1;BIT:2;CAKE:1;COMPANY:1;EXCHANGE:2;FOR:1;FULLY:1;HAIR:1;HALF:1;LEAVE:5;LIFE:1;MACHINE:1;MOTOR:1;OF:12;OFF:1;ONE:1;ORANGE:1;PARCEL:9;PARTIAL:1;PARTICLE:1;PARTY:1;PAYMENT:1;PERSON:1;PIECE:11;PLAY:3;PORTION:2;SADNESS:1;SECTION:1;SEGMENT:3;SHARE:1;SLICE:1;SOME:1;SPARE:1;SUM:1;TAKE:2;TEAR:1;TIME:10;TWO:2;WHOLE:8	5392
78	THAT	THAT	20565	25	98	AND:1;BOY:1;BRA:1;CHAP:1;HAT:3;IS:4;IT:1;LATIN:1;MAN:7;MAT:3;OBJECT:1;OTHER:1;PAT:1;SO:1;SOAP:1;THAT:1;THERE:4;THING:4;THIS:46;THOSE:2;TIME:1;WAS:2;WHAT:7;WHICH:2;WORD:1	11742
782	DEFEAT	DEFEAT	5404	52	97	ACTION:1;ADMIT:1;AMERICA:1;ARMY:1;BAD LUCK:1;BATTER:1;BATTLE:6;BATTLES:1;BEAT:5;BEATEN:2;BOTTLE:1;BOYNE:1;CAN&#39;T:1;CAUSE:1;CONQUER:6;COWARD:1;CRUSHING:1;DEAD:2;DEATH:2;DEFIANCE:1;DEJECT:1;DEJECTION:1;DESPAIR:1;DESTROY:1;DISASTER:1;DRAGON:1;END:1;ENDED:1;ENEMY:2;FACE:1;FEET:1;GERMAN:1;HORROR:1;KILL:2;LIST:1;LOSE:1;LOST:3;NAIL:1;NAPOLEON:1;NECK:1;OVER:1;SAD:1;SHAME:1;SPOIL:1;STARE:2;SWORD:1;UPSET:1;VICTOR:1;VICTORY:9;WAR:4;WHAT:1;WIN:13	18116
783	VICTORY	VICTORY	22139	36	97	ACHIEVEMENT:1;AMBUSH:1;BATTLE:5;CHURCHILL:1;COMPETITION:1;DEATH:2;DEFEAT:10;EMANCIPATION:1;ENGLAND:1;FLEET:1;FREEDOM:1;GLORY:1;GREAT:1;GUMS:1;HOORAY:2;MARCH:1;MEDAL:1;MIDDLE EAST:1;NAPOLEON:1;NELSON:9;PEACE:1;ROLL:2;SAIL:1;SHIP:12;SIGN:1;STRIFE:1;SUBMISSION:1;SUCCESS:2;TRAFALGAR:6;TRIUMPH:1;V:5;VANQUISH:1;WAR:1;WIN:15;WON:3;5TH:1	13491
784	SNOW	SNOW	18856	32	98	BALL:3;BOWLING:1;CANADA:1;CHRISTMAS:1;COLD:5;DOWN:1;DRIFT:1;DROP:1;DROPS:1;FALL:4;FALLING:1;FAST:1;FIGHT:1;FLAKE:4;FROST:2;ICE:8;ICICLE:1;JOHN:2;MAN:1;RAIN:1;RIGID:1;SCENERY:1;SILENCE:1;SKI:2;SKIING:2;SLEDGE:1;SLUSH:2;STORM:3;THICK:1;WET:2;WHITE:40;WINTER:1	9842
